season,league,team,unnamed:_0_level_0_player,unnamed:_1_level_0_nation,unnamed:_2_level_0_pos,unnamed:_3_level_0_age,unnamed:_4_level_0_mp,playing_time_starts,playing_time_min,playing_time_90s,performance_gls,performance_ast,performance_g+a,performance_g-pk,performance_pk,performance_pkatt,performance_crdy,performance_crdr,progression_prgc,progression_prgp,progression_prgr,per_90_minutes_gls,per_90_minutes_ast,per_90_minutes_g+a,per_90_minutes_g-pk,per_90_minutes_g+a-pk,unnamed:_24_level_0_matches,playing_time_mp
2003-2004,Ligue1,Lyon,Edmílson,br BRA,"DF,MF",27.0,0.0,36.0,3177.0,35.3,2.0,3.0,5.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.06,0.08,0.14,0.06,0.14,Matches,36.0
2003-2004,Ligue1,Lyon,Grégory Coupet,fr FRA,GK,30.0,0.0,35.0,3141.0,34.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,35.0
2003-2004,Ligue1,Lyon,Péguy Luyindula,fr FRA,"FW,MF",24.0,0.0,33.0,2958.0,32.9,16.0,4.0,20.0,15.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.49,0.12,0.61,0.46,0.58,Matches,37.0
2003-2004,Ligue1,Lyon,Florent Malouda,fr FRA,"FW,MF",23.0,0.0,31.0,2695.0,29.9,4.0,8.0,12.0,4.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.13,0.27,0.4,0.13,0.4,Matches,35.0
2003-2004,Ligue1,Lyon,Juninho Pernambucano,br BRA,MF,28.0,0.0,30.0,2534.0,28.2,10.0,9.0,19.0,9.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.36,0.32,0.67,0.32,0.64,Matches,32.0
2003-2004,Ligue1,Lyon,Patrick Müller,ch SUI,DF,26.0,0.0,29.0,2747.0,30.5,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03,Matches,36.0
2003-2004,Ligue1,Lyon,Anthony Réveillère,fr FRA,DF,23.0,0.0,25.0,2442.0,27.1,1.0,2.0,3.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.04,0.07,0.11,0.04,0.11,Matches,31.0
2003-2004,Ligue1,Lyon,Michael Essien,gh GHA,"DF,MF",20.0,0.0,25.0,2322.0,25.8,3.0,0.0,3.0,3.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.12,0.0,0.12,0.12,0.12,Matches,34.0
2003-2004,Ligue1,Lyon,Vikash Dhorasoo,fr FRA,MF,29.0,0.0,25.0,2315.0,25.7,4.0,5.0,9.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.16,0.19,0.35,0.16,0.35,Matches,31.0
2003-2004,Ligue1,Lyon,Mahamadou Diarra,ml MLI,MF,22.0,0.0,25.0,2105.0,23.4,1.0,0.0,1.0,1.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04,Matches,27.0
2003-2004,Ligue1,Lyon,Giovane Élber,br BRA,FW,31.0,0.0,25.0,2042.0,22.7,10.0,3.0,13.0,10.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.44,0.13,0.57,0.44,0.57,Matches,27.0
2003-2004,Ligue1,Lyon,Jérémy Berthod,fr FRA,DF,19.0,0.0,24.0,2101.0,23.3,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.04,Matches,26.0
2003-2004,Ligue1,Lyon,Éric Deflandre,be BEL,DF,29.0,0.0,22.0,1847.0,20.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,26.0
2003-2004,Ligue1,Lyon,Sidney Govou,fr FRA,"FW,MF",24.0,0.0,20.0,1690.0,18.8,3.0,2.0,5.0,3.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.16,0.11,0.27,0.16,0.27,Matches,26.0
2003-2004,Ligue1,Lyon,Éric Carrière,fr FRA,MF,30.0,0.0,18.0,1634.0,18.2,2.0,4.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.22,0.33,0.11,0.33,Matches,28.0
2003-2004,Ligue1,Lyon,Caçapa,br BRA,"DF,MF",27.0,0.0,10.0,919.0,10.2,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.1,Matches,15.0
2003-2004,Ligue1,Lyon,Nicolas Puydebois,fr FRA,GK,22.0,0.0,2.0,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2.0
2003-2004,Ligue1,Lyon,Rémy Vercoutre,fr FRA,GK,23.0,0.0,1.0,99.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2.0
2003-2004,Ligue1,Lyon,Christophe Delmotte,fr FRA,"DF,MF",34.0,0.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,1.0
2003-2004,Ligue1,Lyon,Bryan Bergougnoux,fr FRA,"FW,MF",20.0,0.0,0.0,175.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,12.0
2003-2004,Ligue1,Lyon,Julien Viale,fr FRA,FW,21.0,0.0,0.0,113.0,1.3,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.8,0.8,0.8,Matches,12.0
2003-2004,Ligue1,Lyon,Yohan Gomez,fr FRA,"DF,MF",21.0,0.0,0.0,72.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,6.0
2003-2004,Ligue1,Lyon,Romain Sartre,fr FRA,"DF,MF",20.0,0.0,0.0,32.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2.0
2003-2004,Ligue1,Lyon,Jérémy Clément,fr FRA,MF,18.0,0.0,0.0,12.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2.0
2003-2004,Ligue1,Lyon,Squad Total,0,0,26.0,0.0,417.0,0.0,0.0,59.0,41.0,100.0,57.0,2.0,2.0,53.0,5.0,0.0,0.0,0.0,1.55,1.08,2.63,1.5,2.58,0,38.0
2003-2004,Ligue1,Lyon,Opponent Total,0,0,25.5,0.0,417.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,38.0
2003-2004,Ligue1,Paris S-G,Frédéric Déhu,fr FRA,"DF,MF",30.0,36.0,36.0,3159.0,35.1,1.0,1.0,2.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.03,0.03,0.06,0.03,0.06,Matches,0.0
2003-2004,Ligue1,Paris S-G,Pauleta,pt POR,FW,30.0,36.0,35.0,3085.0,34.3,18.0,3.0,21.0,15.0,3.0,5.0,3.0,0.0,0.0,0.0,0.0,0.53,0.09,0.61,0.44,0.53,Matches,0.0
2003-2004,Ligue1,Paris S-G,Jérôme Alonzo,fr FRA,GK,30.0,34.0,34.0,2981.0,33.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2003-2004,Ligue1,Paris S-G,Fabrice Fiorèse,fr FRA,"FW,MF",28.0,34.0,34.0,2956.0,32.8,6.0,11.0,17.0,6.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.18,0.33,0.52,0.18,0.52,Matches,0.0
2003-2004,Ligue1,Paris S-G,Gabriel Heinze,ar ARG,DF,25.0,33.0,33.0,2970.0,33.0,2.0,2.0,4.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.06,0.06,0.12,0.06,0.12,Matches,0.0
2003-2004,Ligue1,Paris S-G,José-Karl Pierre-Fanfan,mq MTQ,DF,28.0,34.0,33.0,2946.0,32.7,1.0,0.0,1.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03,Matches,0.0
2003-2004,Ligue1,Paris S-G,Bernard Mendy,fr FRA,"DF,FW",21.0,33.0,31.0,2763.0,30.7,0.0,2.0,2.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.0,0.07,Matches,0.0
2003-2004,Ligue1,Paris S-G,Modeste M'bami,cm CMR,MF,20.0,30.0,30.0,2652.0,29.5,1.0,1.0,2.0,1.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.03,0.03,0.07,0.03,0.07,Matches,0.0
2003-2004,Ligue1,Paris S-G,Lorik Cana,al ALB,"DF,MF",20.0,32.0,30.0,2597.0,28.9,1.0,0.0,1.0,1.0,0.0,0.0,11.0,2.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03,Matches,0.0
2003-2004,Ligue1,Paris S-G,Juan Pablo Sorín,ar ARG,"DF,MF",27.0,21.0,21.0,1791.0,19.9,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.05,0.05,Matches,0.0
2003-2004,Ligue1,Paris S-G,Talal El Karkouri,ma MAR,"DF,MF",27.0,26.0,17.0,1572.0,17.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2003-2004,Ligue1,Paris S-G,Branko Bošković,me MNE,MF,23.0,24.0,15.0,1312.0,14.6,3.0,4.0,7.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.21,0.27,0.48,0.21,0.48,Matches,0.0
2003-2004,Ligue1,Paris S-G,Reinaldo,br BRA,FW,24.0,31.0,14.0,1250.0,13.9,7.0,3.0,10.0,7.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.5,0.22,0.72,0.5,0.72,Matches,0.0
2003-2004,Ligue1,Paris S-G,Danijel Ljuboja,rs SRB,FW,24.0,17.0,14.0,1152.0,12.8,5.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.39,0.0,0.0,0.39,0.0,Matches,0.0
