Season,League,Team,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Unnamed: 4_level_0_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Unnamed: 24_level_0_Matches,Playing Time_MP,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG,Unnamed: 33_level_0_Matches,S_e,L_e,T_e,U_n,U_n.1,U_n.2,U_n.3,P_l,P_l.1,P_l.2,P_l.3,P_e,P_e.1,P_e.2,P_e.3,P_e.4,P_e.5,P_e.6,P_e.7,E_x,E_x.1,E_x.2,E_x.3,P_r,P_r.1,P_r.2,P_e.8,P_e.9,P_e.10,P_e.11,P_e.12,P_e.13,P_e.14,P_e.15,P_e.16,P_e.17,U_n.4,U_n.5
2017-2018,EPL,Manchester City,Vincent Kompany,be BEL,DF,31.0,17.0,17.0,1394.0,15.5,1.0,1.0,2.0,1.0,0.0,0.0,6.0,0.0,31.0,85.0,3.0,0.06,0.06,0.13,0.06,0.13,,,0.8,0.8,0.5,1.3,0.05,0.03,0.08,0.05,0.08,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,EPL,Manchester City,John Stones,eng ENG,DF,23.0,18.0,16.0,1302.0,14.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,71.0,7.0,0.0,0.0,0.0,0.0,0.0,,,0.8,0.8,0.0,0.8,0.05,0.0,0.05,0.05,0.05,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,EPL,Manchester City,Bernardo Silva,pt POR,"FW,MF",22.0,35.0,15.0,1533.0,17.0,6.0,4.0,10.0,6.0,0.0,0.0,0.0,0.0,80.0,80.0,218.0,0.35,0.23,0.59,0.35,0.59,,,3.8,3.5,2.8,6.3,0.22,0.16,0.39,0.2,0.37,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,EPL,Manchester City,İlkay Gündoğan,de GER,MF,26.0,30.0,15.0,1517.0,16.9,4.0,1.0,5.0,3.0,1.0,1.0,3.0,0.0,61.0,154.0,83.0,0.24,0.06,0.3,0.18,0.24,,,3.0,2.3,1.7,4.0,0.18,0.1,0.28,0.13,0.24,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,EPL,Manchester City,Danilo,br BRA,DF,26.0,23.0,13.0,1349.0,15.0,3.0,2.0,5.0,3.0,0.0,0.0,2.0,0.0,40.0,89.0,74.0,0.2,0.13,0.33,0.2,0.33,,,1.1,1.1,0.2,1.3,0.07,0.01,0.09,0.07,0.09,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,EPL,Manchester City,Aymeric Laporte,es ESP,DF,23.0,9.0,9.0,806.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,72.0,5.0,0.0,0.0,0.0,0.0,0.0,,,0.1,0.1,0.1,0.2,0.01,0.01,0.02,0.01,0.02,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,EPL,Manchester City,Oleksandr Zinchenko,ua UKR,DF,20.0,8.0,6.0,532.0,5.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,57.0,49.0,0.0,0.0,0.0,0.0,0.0,,,0.1,0.1,0.4,0.5,0.02,0.07,0.09,0.02,0.09,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,EPL,Manchester City,Eliaquim Mangala,fr FRA,DF,26.0,9.0,4.0,488.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.1,0.1,0.0,0.2,0.03,0.01,0.03,0.03,0.03,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,EPL,Manchester City,Benjamin Mendy,fr FRA,"DF,FW",23.0,7.0,4.0,363.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,21.0,27.0,62.0,0.0,0.25,0.25,0.0,0.25,,,0.1,0.1,0.8,0.9,0.03,0.19,0.23,0.03,0.23,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,EPL,Manchester City,Claudio Bravo,cl CHI,GK,34.0,3.0,2.0,226.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,EPL,Manchester City,Yaya Touré,ci CIV,MF,34.0,10.0,1.0,236.0,2.6,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,20.0,50.0,4.0,0.0,0.76,0.76,0.0,0.76,,,0.4,0.4,0.9,1.3,0.14,0.35,0.49,0.14,0.49,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,EPL,Manchester City,Brahim Díaz,es ESP,"FW,DF",17.0,5.0,0.0,55.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,,,0.5,0.5,0.0,0.5,0.79,0.0,0.79,0.79,0.79,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,EPL,Manchester City,Phil Foden,eng ENG,"MF,FW",17.0,5.0,0.0,49.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,3.0,0.0,1.84,1.84,0.0,1.84,,,0.0,0.0,0.3,0.3,0.0,0.61,0.61,0.0,0.61,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,EPL,Manchester City,Lukas Nmecha,de GER,FW,18.0,2.0,0.0,16.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,EPL,Manchester City,Tosin Adarabioyo,eng ENG,DF,19.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,EPL,Manchester City,Squad Total,,,26.4,38.0,418.0,3420.0,38.0,103.0,85.0,188.0,97.0,6.0,8.0,,,1308.0,2570.0,2550.0,2.71,2.24,4.95,2.55,4.79,,,78.6,72.7,57.9,130.6,2.07,1.52,3.59,1.91,3.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,EPL,Manchester City,Opponent Total,,,26.9,38.0,418.0,3420.0,38.0,25.0,17.0,42.0,25.0,0.0,2.0,77.0,3.0,331.0,713.0,699.0,0.66,0.45,1.11,0.66,1.11,,,23.8,22.2,16.4,38.7,0.63,0.43,1.06,0.59,1.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,EPL,Manchester Utd,David de Gea,es ESP,GK,26.0,37.0,37.0,3330.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,EPL,Manchester Utd,Nemanja Matić,rs SRB,MF,28.0,36.0,35.0,3118.0,34.6,1.0,1.0,2.0,1.0,0.0,0.0,6.0,0.0,74.0,237.0,23.0,0.03,0.03,0.06,0.03,0.06,,,0.7,0.7,1.6,2.3,0.02,0.05,0.07,0.02,0.07,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,EPL,Manchester Utd,Romelu Lukaku,be BEL,FW,24.0,34.0,33.0,2867.0,31.9,16.0,7.0,23.0,16.0,0.0,1.0,4.0,0.0,57.0,63.0,216.0,0.5,0.22,0.72,0.5,0.72,,,13.2,12.4,4.7,17.0,0.41,0.15,0.56,0.39,0.54,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,EPL,Manchester Utd,Antonio Valencia,ec ECU,DF,31.0,31.0,31.0,2740.0,30.4,3.0,1.0,4.0,3.0,0.0,0.0,7.0,0.0,103.0,84.0,152.0,0.1,0.03,0.13,0.1,0.13,,,0.5,0.5,1.2,1.7,0.02,0.04,0.06,0.02,0.06,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,EPL,Manchester Utd,Chris Smalling,eng ENG,DF,27.0,29.0,28.0,2536.0,28.2,4.0,0.0,4.0,4.0,0.0,0.0,4.0,0.0,5.0,37.0,8.0,0.14,0.0,0.14,0.14,0.14,,,1.7,1.7,0.2,2.0,0.06,0.01,0.07,0.06,0.07,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,EPL,Manchester Utd,Ashley Young,eng ENG,DF,32.0,30.0,28.0,2442.0,27.1,2.0,4.0,6.0,2.0,0.0,0.0,7.0,0.0,90.0,103.0,113.0,0.07,0.15,0.22,0.07,0.22,,,0.8,0.8,3.6,4.4,0.03,0.13,0.16,0.03,0.16,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,EPL,Manchester Utd,Paul Pogba,fr FRA,MF,24.0,27.0,25.0,2148.0,23.9,6.0,10.0,16.0,6.0,0.0,0.0,5.0,1.0,95.0,250.0,92.0,0.25,0.42,0.67,0.25,0.67,,,7.7,7.7,4.5,12.2,0.32,0.19,0.51,0.32,0.51,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,EPL,Manchester Utd,Phil Jones,eng ENG,DF,25.0,23.0,23.0,1973.0,21.9,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,13.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.4,0.4,0.1,0.5,0.02,0.01,0.02,0.02,0.02,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,EPL,Manchester Utd,Juan Mata,es ESP,FW,29.0,28.0,23.0,1922.0,21.4,3.0,5.0,8.0,3.0,0.0,0.0,1.0,0.0,46.0,101.0,162.0,0.14,0.23,0.37,0.14,0.37,,,3.7,3.7,4.5,8.3,0.18,0.21,0.39,0.18,0.39,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,EPL,Manchester Utd,Jesse Lingard,eng ENG,"MF,FW",24.0,33.0,20.0,1817.0,20.2,8.0,5.0,13.0,8.0,0.0,0.0,2.0,0.0,78.0,75.0,143.0,0.4,0.25,0.64,0.4,0.64,,,7.1,7.1,2.8,9.9,0.35,0.14,0.49,0.35,0.49,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,EPL,Manchester Utd,Anthony Martial,fr FRA,FW,21.0,30.0,18.0,1582.0,17.6,9.0,5.0,14.0,8.0,1.0,1.0,1.0,0.0,107.0,52.0,182.0,0.51,0.28,0.8,0.46,0.74,,,6.3,5.5,5.1,10.6,0.36,0.29,0.65,0.31,0.6,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,EPL,Manchester Utd,Marcus Rashford,eng ENG,"FW,MF",19.0,35.0,17.0,1813.0,20.1,7.0,5.0,12.0,7.0,0.0,0.0,3.0,0.0,82.0,46.0,160.0,0.35,0.25,0.6,0.35,0.6,,,5.2,5.2,3.8,9.0,0.26,0.19,0.45,0.26,0.45,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,EPL,Manchester Utd,Victor Lindelöf,se SWE,DF,23.0,17.0,13.0,1285.0,14.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,42.0,6.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.3,0.3,0.0,0.02,0.02,0.0,0.02,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,EPL,Manchester Utd,Ander Herrera,es ESP,MF,27.0,26.0,13.0,1268.0,14.1,0.0,2.0,2.0,0.0,0.0,0.0,5.0,0.0,12.0,81.0,19.0,0.0,0.14,0.14,0.0,0.14,,,0.4,0.4,1.6,1.9,0.03,0.11,0.14,0.03,0.14,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,EPL,Manchester Utd,Alexis Sánchez,cl CHI,"FW,MF",28.0,12.0,12.0,1043.0,11.6,2.0,3.0,5.0,2.0,0.0,1.0,1.0,0.0,29.0,70.0,102.0,0.17,0.26,0.43,0.17,0.43,,,2.7,1.8,2.4,4.3,0.23,0.21,0.44,0.16,0.37,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,EPL,Manchester Utd,Eric Bailly,ci CIV,DF,23.0,13.0,11.0,1001.0,11.1,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,3.0,26.0,0.0,0.09,0.0,0.09,0.09,0.09,,,1.1,1.1,0.2,1.3,0.1,0.01,0.11,0.1,0.11,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,EPL,Manchester Utd,Henrikh Mkhitaryan,am ARM,"MF,FW",28.0,15.0,11.0,922.0,10.2,1.0,5.0,6.0,1.0,0.0,0.0,2.0,0.0,40.0,61.0,69.0,0.1,0.49,0.59,0.1,0.59,,,0.8,0.8,3.0,3.8,0.07,0.29,0.37,0.07,0.37,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,EPL,Manchester Utd,Luke Shaw,eng ENG,DF,22.0,11.0,8.0,790.0,8.8,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,34.0,48.0,35.0,0.0,0.0,0.0,0.0,0.0,,,0.4,0.4,0.4,0.8,0.05,0.04,0.09,0.05,0.09,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,EPL,Manchester Utd,Marcos Rojo,ar ARG,DF,27.0,9.0,8.0,640.0,7.1,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,3.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.2,0.2,0.1,0.2,0.02,0.01,0.03,0.02,0.03,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,EPL,Manchester Utd,Scott McTominay,sct SCO,MF,20.0,13.0,7.0,634.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,11.0,48.0,8.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.1,0.0,0.01,0.01,0.0,0.01,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,EPL,Manchester Utd,Marouane Fellaini,be BEL,MF,29.0,16.0,5.0,683.0,7.6,4.0,0.0,4.0,4.0,0.0,0.0,1.0,0.0,5.0,19.0,11.0,0.53,0.0,0.53,0.53,0.53,,,3.5,3.5,0.2,3.7,0.51,0.03,0.54,0.51,0.54,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,EPL,Manchester Utd,Matteo Darmian,it ITA,DF,27.0,8.0,5.0,444.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,16.0,10.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.1,0.01,0.01,0.01,0.01,0.01,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,EPL,Manchester Utd,Daley Blind,nl NED,"DF,MF",27.0,7.0,4.0,362.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,23.0,22.0,0.0,0.0,0.0,0.0,0.0,,,0.1,0.1,0.2,0.3,0.02,0.05,0.07,0.02,0.07,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,EPL,Manchester Utd,Michael Carrick,eng ENG,MF,36.0,2.0,1.0,109.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.5,0.5,0.1,0.6,0.43,0.05,0.48,0.43,0.48,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,EPL,Manchester Utd,Zlatan Ibrahimović,se SWE,"MF,FW",35.0,5.0,1.0,106.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,12.0,0.0,0.0,0.0,0.0,0.0,,,0.2,0.2,0.1,0.3,0.18,0.08,0.26,0.18,0.26,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,EPL,Manchester Utd,Sergio Romero,ar ARG,GK,30.0,1.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,EPL,Manchester Utd,Axel Tuanzebe,eng ENG,FW,19.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,EPL,Manchester Utd,Joel Castro Pereira,pt POR,GK,21.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,EPL,Manchester Utd,Squad Total,,,26.7,38.0,418.0,3420.0,38.0,67.0,53.0,120.0,66.0,1.0,3.0,,,920.0,1564.0,1547.0,1.76,1.39,3.16,1.74,3.13,,,55.7,53.3,40.5,93.8,1.47,1.07,2.53,1.4,2.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,EPL,Manchester Utd,Opponent Total,,,26.9,38.0,418.0,3420.0,38.0,26.0,18.0,44.0,25.0,1.0,1.0,69.0,1.0,779.0,1463.0,1446.0,0.68,0.47,1.16,0.66,1.13,,,40.7,39.9,30.9,70.8,1.07,0.81,1.88,1.05,1.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,EPL,Tottenham,Christian Eriksen,dk DEN,"MF,FW",25.0,37.0,37.0,3218.0,35.8,10.0,10.0,20.0,10.0,0.0,0.0,0.0,0.0,83.0,333.0,237.0,0.28,0.28,0.56,0.28,0.56,,,7.0,7.0,11.6,18.6,0.2,0.32,0.52,0.2,0.52,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,EPL,Tottenham,Hugo Lloris,fr FRA,GK,30.0,36.0,36.0,3240.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,EPL,Tottenham,Jan Vertonghen,be BEL,DF,30.0,36.0,36.0,3203.0,35.6,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,68.0,243.0,29.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,0.8,1.7,0.03,0.02,0.05,0.03,0.05,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,EPL,Tottenham,Harry Kane,eng ENG,FW,24.0,37.0,35.0,3076.0,34.2,30.0,2.0,32.0,28.0,2.0,3.0,5.0,0.0,58.0,94.0,261.0,0.88,0.06,0.94,0.82,0.88,,,24.8,22.4,2.7,25.1,0.72,0.08,0.8,0.66,0.73,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,EPL,Tottenham,Dele Alli,eng ENG,"MF,FW",21.0,36.0,34.0,2958.0,32.9,9.0,10.0,19.0,9.0,0.0,0.0,7.0,0.0,100.0,181.0,359.0,0.27,0.3,0.58,0.27,0.58,,,9.1,9.1,8.2,17.3,0.28,0.25,0.53,0.28,0.53,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,EPL,Tottenham,Eric Dier,eng ENG,"MF,DF",23.0,34.0,32.0,2824.0,31.4,0.0,2.0,2.0,0.0,0.0,0.0,4.0,0.0,35.0,213.0,29.0,0.0,0.06,0.06,0.0,0.06,,,2.0,2.0,1.7,3.7,0.06,0.05,0.12,0.06,0.12,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
