season,league,team,player,player_nation,player_position,player_age,mp,playing_time_starts,playing_time_min,playing_time_90s,performance_gls,performance_ast,performance_g+a,performance_g-pk,performance_pk,performance_pkatt,performance_crdy,performance_crdr,progression_prgc,progression_prgp,progression_prgr,per_90_minutes_gls,per_90_minutes_ast,per_90_minutes_g+a,per_90_minutes_g-pk,per_90_minutes_g+a-pk,matches,playing_time_mp
2020-2021,Bundesliga,RB Leipzig,Marcel Halstenberg,de GER,DF,28.0,24.0,19.0,1651.0,18.3,2.0,2.0,4.0,1.0,1.0,1.0,2.0,0.0,44.0,143.0,59.0,0.11,0.11,0.22,0.05,0.16,0.0,0.0
2020-2021,Bundesliga,RB Leipzig,Lukas Klostermann,de GER,DF,24.0,23.0,15.0,1446.0,16.1,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,13.0,106.0,23.0,0.06,0.0,0.06,0.06,0.06,0.0,0.0
2020-2021,Bundesliga,RB Leipzig,Yussuf Poulsen,dk DEN,FW,26.0,27.0,14.0,1354.0,15.0,5.0,4.0,9.0,5.0,0.0,0.0,1.0,0.0,24.0,37.0,119.0,0.33,0.27,0.6,0.33,0.6,0.0,0.0
2020-2021,Bundesliga,RB Leipzig,Alexander Sørloth,no NOR,FW,24.0,29.0,13.0,1443.0,16.0,5.0,3.0,8.0,5.0,0.0,1.0,2.0,0.0,43.0,34.0,143.0,0.31,0.19,0.5,0.31,0.5,0.0,0.0
2020-2021,Bundesliga,RB Leipzig,Justin Kluivert,nl NED,"FW,MF",21.0,19.0,8.0,813.0,9.0,3.0,1.0,4.0,3.0,0.0,0.0,2.0,0.0,42.0,11.0,108.0,0.33,0.11,0.44,0.33,0.44,0.0,0.0
2020-2021,Bundesliga,RB Leipzig,Ibrahima Konaté,fr FRA,DF,21.0,14.0,8.0,695.0,7.7,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,6.0,29.0,1.0,0.13,0.0,0.13,0.13,0.13,0.0,0.0
2020-2021,Bundesliga,RB Leipzig,Benjamin Henrichs,de GER,"DF,MF",23.0,13.0,5.0,540.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,12.0,33.0,32.0,0.0,0.17,0.17,0.0,0.17,0.0,0.0
2020-2021,Bundesliga,RB Leipzig,Hwang Hee-chan,kr KOR,"FW,MF",24.0,18.0,3.0,460.0,5.1,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,14.0,7.0,40.0,0.0,0.2,0.2,0.0,0.2,0.0,0.0
2020-2021,Bundesliga,RB Leipzig,Lazar Samardzic,de GER,MF,18.0,7.0,2.0,200.0,2.2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,8.0,0.0,0.45,0.45,0.0,0.45,0.0,0.0
2020-2021,Bundesliga,RB Leipzig,Josep Martinez,es ESP,GK,22.0,1.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-2021,Bundesliga,RB Leipzig,Konrad Laimer,at AUT,"DF,MF",23.0,3.0,1.0,84.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-2021,Bundesliga,RB Leipzig,Joscha Wosz,de GER,DF,18.0,2.0,0.0,34.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-2021,Bundesliga,RB Leipzig,Dennis Borkowski,de GER,"MF,FW",18.0,2.0,0.0,11.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-2021,Bundesliga,RB Leipzig,Ademola Lookman,ng NGA,"FW,MF",22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-2021,Bundesliga,RB Leipzig,Eric Martel,de GER,MF,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-2021,Bundesliga,RB Leipzig,Hugo Novoa,es ESP,FW,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-2021,Bundesliga,RB Leipzig,Sidney Raebiger,de GER,MF,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-2021,Bundesliga,RB Leipzig,Philipp Tschauner,de GER,GK,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-2021,Bundesliga,RB Leipzig,Squad Total,0,0,25.0,34.0,374.0,3060.0,34.0,59.0,44.0,103.0,51.0,8.0,10.0,57.0,0.0,624.0,1719.0,1703.0,1.74,1.29,3.03,1.5,2.79,0.0,0.0
2020-2021,Bundesliga,RB Leipzig,Opponent Total,0,0,26.1,34.0,374.0,3060.0,34.0,32.0,27.0,59.0,29.0,3.0,3.0,64.0,2.0,383.0,873.0,865.0,0.94,0.79,1.74,0.85,1.65,0.0,0.0
2020-2021,Bundesliga,Dortmund,Mats Hummels,de GER,DF,31.0,33.0,32.0,2813.0,31.3,5.0,0.0,5.0,5.0,0.0,0.0,6.0,0.0,17.0,149.0,7.0,0.16,0.0,0.16,0.16,0.16,0.0,0.0
2020-2021,Bundesliga,Dortmund,Erling Haaland,no NOR,FW,20.0,28.0,27.0,2407.0,26.7,27.0,6.0,33.0,25.0,2.0,4.0,2.0,0.0,47.0,39.0,157.0,1.01,0.22,1.23,0.93,1.16,0.0,0.0
2020-2021,Bundesliga,Dortmund,Marco Reus,de GER,"MF,FW",31.0,32.0,27.0,2279.0,25.3,8.0,6.0,14.0,8.0,0.0,2.0,1.0,0.0,61.0,107.0,208.0,0.32,0.24,0.55,0.32,0.55,0.0,0.0
2020-2021,Bundesliga,Dortmund,Manuel Akanji,ch SUI,DF,25.0,28.0,26.0,2350.0,26.1,2.0,0.0,2.0,2.0,0.0,0.0,4.0,0.0,26.0,159.0,7.0,0.08,0.0,0.08,0.08,0.08,0.0,0.0
2020-2021,Bundesliga,Dortmund,Raphaël Guerreiro,pt POR,DF,26.0,27.0,25.0,2218.0,24.6,5.0,10.0,15.0,5.0,0.0,0.0,1.0,0.0,86.0,243.0,169.0,0.2,0.41,0.61,0.2,0.61,0.0,0.0
2020-2021,Bundesliga,Dortmund,Jadon Sancho,eng ENG,"FW,MF",20.0,26.0,24.0,2062.0,22.9,8.0,11.0,19.0,7.0,1.0,1.0,0.0,0.0,114.0,178.0,276.0,0.35,0.48,0.83,0.31,0.79,0.0,0.0
2020-2021,Bundesliga,Dortmund,Emre Can,de GER,"DF,MF",26.0,28.0,23.0,2133.0,23.7,1.0,4.0,5.0,1.0,0.0,0.0,5.0,0.0,53.0,133.0,32.0,0.04,0.17,0.21,0.04,0.21,0.0,0.0
2020-2021,Bundesliga,Dortmund,Gio Reyna,us USA,"MF,FW",17.0,32.0,23.0,1976.0,22.0,4.0,5.0,9.0,4.0,0.0,0.0,1.0,0.0,65.0,64.0,215.0,0.18,0.23,0.41,0.18,0.41,0.0,0.0
2020-2021,Bundesliga,Dortmund,Jude Bellingham,eng ENG,MF,17.0,29.0,19.0,1697.0,18.9,1.0,3.0,4.0,1.0,0.0,0.0,6.0,1.0,28.0,93.0,80.0,0.05,0.16,0.21,0.05,0.21,0.0,0.0
2020-2021,Bundesliga,Dortmund,Roman Bürki,ch SUI,GK,29.0,19.0,18.0,1665.0,18.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-2021,Bundesliga,Dortmund,Julian Brandt,de GER,"FW,MF",24.0,31.0,17.0,1495.0,16.6,3.0,2.0,5.0,3.0,0.0,0.0,0.0,0.0,39.0,102.0,142.0,0.18,0.12,0.3,0.18,0.3,0.0,0.0
2020-2021,Bundesliga,Dortmund,Thomas Meunier,be BEL,DF,28.0,21.0,17.0,1472.0,16.4,1.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,77.0,92.0,128.0,0.06,0.06,0.12,0.06,0.12,0.0,0.0
2020-2021,Bundesliga,Dortmund,Marwin Hitz,ch SUI,GK,32.0,16.0,16.0,1395.0,15.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-2021,Bundesliga,Dortmund,Mahmoud Dahoud,de GER,MF,24.0,21.0,15.0,1258.0,14.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,21.0,93.0,30.0,0.07,0.07,0.14,0.07,0.14,0.0,0.0
2020-2021,Bundesliga,Dortmund,Thomas Delaney,dk DEN,MF,28.0,20.0,14.0,1286.0,14.3,1.0,1.0,2.0,1.0,0.0,0.0,6.0,0.0,5.0,58.0,19.0,0.07,0.07,0.14,0.07,0.14,0.0,0.0
2020-2021,Bundesliga,Dortmund,Axel Witsel,be BEL,MF,31.0,15.0,13.0,1130.0,12.6,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,10.0,72.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-2021,Bundesliga,Dortmund,Mateu Morey,es ESP,DF,20.0,13.0,10.0,829.0,9.2,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,23.0,43.0,53.0,0.0,0.22,0.22,0.0,0.22,0.0,0.0
2020-2021,Bundesliga,Dortmund,Thorgan Hazard,be BEL,"MF,FW",27.0,16.0,8.0,654.0,7.3,1.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,20.0,31.0,56.0,0.14,0.41,0.55,0.14,0.55,0.0,0.0
2020-2021,Bundesliga,Dortmund,Nico Schulz,de GER,DF,27.0,13.0,6.0,610.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23.0,30.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-2021,Bundesliga,Dortmund,Łukasz Piszczek,pl POL,DF,35.0,11.0,5.0,455.0,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-2021,Bundesliga,Dortmund,Felix Passlack,de GER,DF,22.0,7.0,3.0,362.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,15.0,14.0,22.0,0.25,0.0,0.25,0.25,0.25,0.0,0.0
2020-2021,Bundesliga,Dortmund,Dan-Axel Zagadou,fr FRA,DF,21.0,9.0,3.0,276.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-2021,Bundesliga,Dortmund,Youssoufa Moukoko,de GER,"FW,MF",15.0,14.0,2.0,422.0,4.7,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,6.0,7.0,43.0,0.64,0.0,0.64,0.64,0.64,0.0,0.0
2020-2021,Bundesliga,Dortmund,Reinier,br BRA,"MF,FW",18.0,14.0,1.0,257.0,2.9,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,7.0,5.0,11.0,0.35,0.35,0.7,0.35,0.7,0.0,0.0
2020-2021,Bundesliga,Dortmund,Ansgar Knauff,de GER,"MF,FW",18.0,4.0,0.0,71.0,0.8,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,9.0,2.0,7.0,1.27,1.27,2.54,1.27,2.54,0.0,0.0
2020-2021,Bundesliga,Dortmund,Steffen Tigges,de GER,"FW,DF",22.0,6.0,0.0,56.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-2021,Bundesliga,Dortmund,Stefan Drljača,de GER,GK,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-2021,Bundesliga,Dortmund,Tobias Raschl,de GER,MF,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-2021,Bundesliga,Dortmund,Luca Unbehaun,de GER,GK,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-2021,Bundesliga,Dortmund,Marius Wolf,de GER,"DF,FW",25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-2021,Bundesliga,Dortmund,Squad Total,0,0,25.6,34.0,374.0,3060.0,34.0,74.0,57.0,131.0,71.0,3.0,7.0,44.0,1.0,763.0,1745.0,1734.0,2.18,1.68,3.85,2.09,3.76,0.0,0.0
2020-2021,Bundesliga,Dortmund,Opponent Total,0,0,26.0,34.0,374.0,3060.0,34.0,45.0,33.0,78.0,39.0,6.0,6.0,62.0,1.0,534.0,1113.0,1107.0,1.32,0.97,2.29,1.15,2.12,0.0,0.0
2020-2021,Bundesliga,Wolfsburg,Wout Weghorst,nl NED,FW,27.0,34.0,33.0,2941.0,32.7,20.0,8.0,28.0,18.0,2.0,3.0,3.0,0.0,22.0,59.0,184.0,0.61,0.24,0.86,0.55,0.8,0.0,0.0
