Season,League,Team,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_GA,Performance_GA90,Performance_SoTA,Performance_Saves,Performance_Save%,Performance_W,Performance_D,Performance_L,Performance_CS,Performance_CS%,Penalty Kicks_PKatt,Penalty Kicks_PKA,Penalty Kicks_PKsv,Penalty Kicks_PKm,Penalty Kicks_Save%,Unnamed: 23_level_0_Matches,S_e,L_e,T_e,U_n,U_n.1,U_n.2,U_n.3,P_l,P_l.1,P_l.2,P_l.3,P_e,P_e.1,P_e.2,P_e.3,P_e.4,P_e.5,P_e.6,P_e.7,P_e.8,P_e.9,P_e.10,P_e.11,P_e.12,P_e.13,P_e.14,U_n.4
2007-2008,LaLiga,Real Madrid,Iker Casillas,es ESP,GK,26.0,36.0,36.0,3240.0,36.0,32.0,0.89,160.0,128.0,80.0,26.0,3.0,7.0,14.0,38.9,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-2008,LaLiga,Real Madrid,Jordi Codina,es ESP,GK,25.0,1.0,1.0,90.0,1.0,2.0,2.0,5.0,3.0,60.0,1.0,0.0,0.0,0.0,0.0,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-2008,LaLiga,Real Madrid,Jerzy Dudek,pl POL,GK,34.0,1.0,1.0,90.0,1.0,2.0,2.0,8.0,6.0,75.0,0.0,1.0,0.0,0.0,0.0,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-2008,LaLiga,Real Madrid,Squad Total,,,25.9,38.0,38.0,3420.0,,36.0,0.95,173.0,137.0,79.2,27.0,4.0,7.0,14.0,36.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-2008,LaLiga,Real Madrid,Opponent Total,,,26.6,38.0,38.0,,,,,,,,7.0,4.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-2008,LaLiga,Villarreal,Diego López,es ESP,GK,25.0,20.0,20.0,1726.0,19.2,13.0,0.68,71.0,58.0,81.7,13.0,4.0,2.0,11.0,55.0,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-2008,LaLiga,Villarreal,Sebastián Viera,uy URU,GK,24.0,18.0,18.0,1620.0,18.0,27.0,1.5,81.0,54.0,66.7,11.0,1.0,6.0,7.0,38.9,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-2008,LaLiga,Villarreal,Juan Carlos,es ESP,GK,20.0,,,,1.0,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-2008,LaLiga,Villarreal,Squad Total,,,27.3,38.0,38.0,3346.0,,40.0,1.08,152.0,112.0,73.7,24.0,5.0,9.0,18.0,47.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-2008,LaLiga,Villarreal,Opponent Total,,,26.5,38.0,38.0,,,,,,,,9.0,5.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
