season,league,team,player,player_nation,player_position,player_age,mp,playing_time_starts,playing_time_min,playing_time_90s,performance_gls,performance_ast,performance_g+a,performance_g-pk,performance_pk,performance_pkatt,performance_crdy,performance_crdr,progression_prgc,progression_prgp,progression_prgr,per_90_minutes_gls,per_90_minutes_ast,per_90_minutes_g+a,per_90_minutes_g-pk,per_90_minutes_g+a-pk,matches,playing_time_mp
2018-2019,Ligue1,Paris S-G,Adrien Rabiot,fr FRA,MF,23.0,14.0,12.0,1063.0,11.8,2.0,1.0,3.0,2.0,0.0,0.0,3.0,0.0,47.0,122.0,24.0,0.17,0.08,0.25,0.17,0.25,0.0,0.0
2018-2019,Ligue1,Paris S-G,Layvin Kurzawa,fr FRA,"DF,MF",25.0,19.0,11.0,1010.0,11.2,1.0,2.0,3.0,1.0,0.0,0.0,4.0,0.0,18.0,38.0,110.0,0.09,0.18,0.27,0.09,0.27,0.0,0.0
2018-2019,Ligue1,Paris S-G,Moussa Diaby,fr FRA,"MF,DF",19.0,25.0,10.0,1141.0,12.7,2.0,6.0,8.0,2.0,0.0,0.0,1.0,0.0,60.0,37.0,148.0,0.16,0.47,0.63,0.16,0.63,0.0,0.0
2018-2019,Ligue1,Paris S-G,Colin Dagba,fr FRA,"DF,MF",19.0,17.0,9.0,918.0,10.2,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,22.0,25.0,80.0,0.0,0.2,0.2,0.0,0.2,0.0,0.0
2018-2019,Ligue1,Paris S-G,Eric Maxim Choupo-Moting,cm CMR,FW,29.0,22.0,8.0,802.0,8.9,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,22.0,20.0,81.0,0.34,0.0,0.34,0.34,0.34,0.0,0.0
2018-2019,Ligue1,Paris S-G,Stanley N'Soki,fr FRA,DF,19.0,12.0,8.0,698.0,7.8,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,19.0,32.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-2019,Ligue1,Paris S-G,Loïc Mbe Soh,fr FRA,DF,17.0,2.0,2.0,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-2019,Ligue1,Paris S-G,Antoine Bernede,fr FRA,MF,19.0,2.0,2.0,169.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-2019,Ligue1,Paris S-G,Lassana Diarra,fr FRA,MF,33.0,3.0,2.0,159.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-2019,Ligue1,Paris S-G,Timothy Weah,us USA,FW,18.0,2.0,1.0,54.0,0.6,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,1.67,0.0,1.67,1.67,1.67,0.0,0.0
2018-2019,Ligue1,Paris S-G,Metehan Güçlü,tr TUR,MF,19.0,1.0,0.0,17.0,0.2,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,5.29,0.0,5.29,5.29,5.29,0.0,0.0
2018-2019,Ligue1,Paris S-G,Giovani Lo Celso,ar ARG,MF,22.0,1.0,0.0,11.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-2019,Ligue1,Paris S-G,Kévin Rimane,gf GUF,MF,27.0,1.0,0.0,5.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-2019,Ligue1,Paris S-G,Sébastien Cibois,fr FRA,GK,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-2019,Ligue1,Paris S-G,Junior Dina Ebimbe,fr FRA,MF,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-2019,Ligue1,Paris S-G,Isaac Hemans Arday,gh GHA,DF,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-2019,Ligue1,Paris S-G,Azzeddine Toufiqui,fr FRA,MF,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-2019,Ligue1,Paris S-G,Kevin Trapp,de GER,GK,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-2019,Ligue1,Paris S-G,Arthur Zagre,fr FRA,DF,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-2019,Ligue1,Paris S-G,Squad Total,0,0,26.2,38.0,418.0,3420.0,38.0,103.0,72.0,175.0,93.0,10.0,12.0,64.0,4.0,993.0,2207.0,2190.0,2.71,1.89,4.61,2.45,4.34,0.0,0.0
2018-2019,Ligue1,Paris S-G,Opponent Total,0,0,25.9,38.0,418.0,3420.0,38.0,31.0,23.0,54.0,26.0,5.0,6.0,53.0,5.0,699.0,946.0,929.0,0.82,0.61,1.42,0.68,1.29,0.0,0.0
2018-2019,Ligue1,Lille,Mike Maignan,fr FRA,GK,23.0,38.0,38.0,3420.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-2019,Ligue1,Lille,Nicolas Pépé,ci CIV,"FW,MF",23.0,38.0,37.0,3324.0,36.9,22.0,11.0,33.0,13.0,9.0,10.0,1.0,0.0,139.0,116.0,293.0,0.6,0.3,0.89,0.35,0.65,0.0,0.0
2018-2019,Ligue1,Lille,José Fonte,pt POR,DF,34.0,36.0,36.0,3110.0,34.6,3.0,1.0,4.0,3.0,0.0,0.0,5.0,1.0,39.0,159.0,12.0,0.09,0.03,0.12,0.09,0.12,0.0,0.0
2018-2019,Ligue1,Lille,Thiago Mendes,br BRA,MF,26.0,35.0,35.0,3074.0,34.2,0.0,5.0,5.0,0.0,0.0,0.0,10.0,0.0,39.0,231.0,44.0,0.0,0.15,0.15,0.0,0.15,0.0,0.0
2018-2019,Ligue1,Lille,Jonathan Bamba,fr FRA,"FW,MF",22.0,38.0,35.0,3004.0,33.4,13.0,3.0,16.0,12.0,1.0,1.0,4.0,0.0,112.0,125.0,265.0,0.39,0.09,0.48,0.36,0.45,0.0,0.0
2018-2019,Ligue1,Lille,Zeki Çelik,tr TUR,DF,21.0,34.0,34.0,2971.0,33.0,1.0,5.0,6.0,1.0,0.0,0.0,5.0,1.0,58.0,117.0,181.0,0.03,0.15,0.18,0.03,0.18,0.0,0.0
2018-2019,Ligue1,Lille,Jonathan Ikone,fr FRA,"MF,FW",20.0,38.0,34.0,2796.0,31.1,3.0,9.0,12.0,3.0,0.0,0.0,3.0,0.0,112.0,96.0,199.0,0.1,0.29,0.39,0.1,0.39,0.0,0.0
2018-2019,Ligue1,Lille,Xeka,pt POR,MF,23.0,27.0,26.0,2260.0,25.1,2.0,0.0,2.0,2.0,0.0,0.0,10.0,0.0,40.0,113.0,19.0,0.08,0.0,0.08,0.08,0.08,0.0,0.0
2018-2019,Ligue1,Lille,Adama Soumaoro,fr FRA,DF,26.0,20.0,20.0,1723.0,19.1,0.0,1.0,1.0,0.0,0.0,0.0,6.0,1.0,9.0,25.0,1.0,0.0,0.05,0.05,0.0,0.05,0.0,0.0
2018-2019,Ligue1,Lille,Youssouf Koné,ml MLI,DF,23.0,20.0,19.0,1709.0,19.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,49.0,95.0,76.0,0.0,0.05,0.05,0.0,0.05,0.0,0.0
2018-2019,Ligue1,Lille,Fodé Ballo-Touré,sn SEN,DF,21.0,18.0,18.0,1593.0,17.7,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,36.0,65.0,63.0,0.0,0.06,0.06,0.0,0.06,0.0,0.0
2018-2019,Ligue1,Lille,Rafael Leão,pt POR,FW,19.0,24.0,16.0,1287.0,14.3,8.0,3.0,11.0,8.0,0.0,0.0,3.0,0.0,17.0,17.0,76.0,0.56,0.21,0.77,0.56,0.77,0.0,0.0
2018-2019,Ligue1,Lille,Loïc Rémy,fr FRA,FW,31.0,26.0,14.0,1204.0,13.4,7.0,2.0,9.0,6.0,1.0,2.0,3.0,0.0,18.0,18.0,60.0,0.52,0.15,0.67,0.45,0.6,0.0,0.0
2018-2019,Ligue1,Lille,Gabriel Dos Santos,br BRA,DF,20.0,14.0,11.0,1066.0,11.8,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,5.0,40.0,0.0,0.08,0.0,0.08,0.08,0.08,0.0,0.0
2018-2019,Ligue1,Lille,Thiago Maia,br BRA,MF,21.0,24.0,10.0,1021.0,11.3,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,7.0,71.0,8.0,0.0,0.09,0.09,0.0,0.09,0.0,0.0
2018-2019,Ligue1,Lille,Kouadio-Yves Dabila,ci CIV,DF,21.0,12.0,8.0,782.0,8.7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-2019,Ligue1,Lille,Luiz Araújo,br BRA,"FW,MF",22.0,25.0,6.0,781.0,8.7,3.0,2.0,5.0,3.0,0.0,0.0,2.0,1.0,30.0,43.0,45.0,0.35,0.23,0.58,0.35,0.58,0.0,0.0
2018-2019,Ligue1,Lille,Rui Fonte,pt POR,"FW,MF",28.0,18.0,5.0,627.0,7.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,6.0,17.0,40.0,0.14,0.0,0.14,0.14,0.14,0.0,0.0
2018-2019,Ligue1,Lille,Boubakary Soumaré,fr FRA,MF,19.0,18.0,5.0,564.0,6.3,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,13.0,51.0,10.0,0.16,0.16,0.32,0.16,0.32,0.0,0.0
2018-2019,Ligue1,Lille,Jérémy Pied,fr FRA,DF,29.0,11.0,4.0,469.0,5.2,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,14.0,21.0,30.0,0.0,0.38,0.38,0.0,0.38,0.0,0.0
2018-2019,Ligue1,Lille,Lebo Mothiba,za RSA,FW,22.0,3.0,3.0,253.0,2.8,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,9.0,0.36,0.0,0.36,0.36,0.36,0.0,0.0
2018-2019,Ligue1,Lille,Yassine Benzia,dz ALG,MF,23.0,2.0,2.0,160.0,1.8,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,18.0,6.0,0.0,0.56,0.56,0.0,0.56,0.0,0.0
2018-2019,Ligue1,Lille,Edgar Ié,pt POR,DF,24.0,7.0,1.0,239.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-2019,Ligue1,Lille,Reinildo Mandava,mz MOZ,DF,24.0,3.0,1.0,97.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-2019,Ligue1,Lille,Arton Zekaj,xk KVX,FW,18.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-2019,Ligue1,Lille,Anwar El Ghazi,nl NED,"FW,MF",23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-2019,Ligue1,Lille,Adam Jakubech,sk SVK,GK,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-2019,Ligue1,Lille,Hervé Koffi,bf BFA,GK,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-2019,Ligue1,Lille,Cheikh Niasse,sn SEN,MF,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-2019,Ligue1,Lille,Hakim Ouro-Sama,tg TOG,DF,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-2019,Ligue1,Lille,Squad Total,0,0,24.1,38.0,418.0,3420.0,38.0,66.0,49.0,115.0,55.0,11.0,13.0,70.0,4.0,757.0,1461.0,1448.0,1.74,1.29,3.03,1.45,2.74,0.0,0.0
2018-2019,Ligue1,Lille,Opponent Total,0,0,26.0,38.0,418.0,3420.0,38.0,33.0,19.0,52.0,27.0,6.0,10.0,76.0,8.0,696.0,1509.0,1489.0,0.87,0.5,1.37,0.71,1.21,0.0,0.0
2018-2019,Ligue1,Lyon,Houssem Aouar,fr FRA,MF,20.0,37.0,35.0,3061.0,34.0,7.0,7.0,14.0,7.0,0.0,0.0,2.0,0.0,96.0,274.0,163.0,0.21,0.21,0.41,0.21,0.41,0.0,0.0
2018-2019,Ligue1,Lyon,Anthony Lopes,pt POR,GK,27.0,34.0,34.0,3060.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-2019,Ligue1,Lyon,Marcelo,br BRA,DF,31.0,33.0,33.0,2878.0,32.0,0.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,22.0,190.0,4.0,0.0,0.03,0.03,0.0,0.03,0.0,0.0
2018-2019,Ligue1,Lyon,Jason Denayer,be BEL,DF,23.0,31.0,31.0,2754.0,30.6,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,38.0,136.0,3.0,0.07,0.0,0.07,0.07,0.07,0.0,0.0
2018-2019,Ligue1,Lyon,Tanguy Ndombele,fr FRA,MF,21.0,34.0,31.0,2690.0,29.9,1.0,7.0,8.0,1.0,0.0,0.0,3.0,0.0,81.0,266.0,61.0,0.03,0.23,0.27,0.03,0.27,0.0,0.0
2018-2019,Ligue1,Lyon,Memphis,nl NED,"FW,MF",24.0,36.0,29.0,2737.0,30.4,10.0,10.0,20.0,10.0,0.0,2.0,5.0,0.0,108.0,176.0,281.0,0.33,0.33,0.66,0.33,0.66,0.0,0.0
2018-2019,Ligue1,Lyon,Ferland Mendy,fr FRA,DF,23.0,30.0,27.0,2531.0,28.1,2.0,1.0,3.0,2.0,0.0,0.0,2.0,0.0,111.0,163.0,212.0,0.07,0.04,0.11,0.07,0.11,0.0,0.0
2018-2019,Ligue1,Lyon,Bertrand Traoré,bf BFA,FW,22.0,34.0,24.0,2117.0,23.5,7.0,2.0,9.0,7.0,0.0,0.0,5.0,0.0,96.0,113.0,288.0,0.3,0.09,0.38,0.3,0.38,0.0,0.0
2018-2019,Ligue1,Lyon,Nabil Fekir,fr FRA,MF,25.0,29.0,24.0,1988.0,22.1,9.0,7.0,16.0,5.0,4.0,6.0,5.0,0.0,62.0,134.0,175.0,0.41,0.32,0.72,0.23,0.54,0.0,0.0
2018-2019,Ligue1,Lyon,Leo Dubois,fr FRA,DF,23.0,25.0,21.0,2044.0,22.7,1.0,6.0,7.0,1.0,0.0,0.0,2.0,0.0,86.0,129.0,157.0,0.04,0.26,0.31,0.04,0.31,0.0,0.0
2018-2019,Ligue1,Lyon,Moussa Dembélé,fr FRA,FW,22.0,33.0,21.0,2016.0,22.4,15.0,4.0,19.0,14.0,1.0,2.0,1.0,0.0,44.0,24.0,164.0,0.67,0.18,0.85,0.62,0.8,0.0,0.0
2018-2019,Ligue1,Lyon,Lucas Tousart,fr FRA,MF,21.0,30.0,20.0,1727.0,19.2,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,9.0,94.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-2019,Ligue1,Lyon,Martin Terrier,fr FRA,FW,21.0,32.0,16.0,1486.0,16.5,9.0,0.0,9.0,9.0,0.0,0.0,2.0,0.0,32.0,55.0,116.0,0.55,0.0,0.55,0.55,0.55,0.0,0.0
2018-2019,Ligue1,Lyon,Maxwel Cornet,ci CIV,FW,21.0,27.0,12.0,1281.0,14.2,7.0,5.0,12.0,7.0,0.0,0.0,2.0,0.0,62.0,22.0,198.0,0.49,0.35,0.84,0.49,0.84,0.0,0.0
2018-2019,Ligue1,Lyon,Jérémy Morel,mg MAD,DF,34.0,12.0,12.0,1064.0,11.8,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,8.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-2019,Ligue1,Lyon,Kenny Tete,nl NED,DF,22.0,13.0,12.0,1048.0,11.6,0.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,35.0,64.0,99.0,0.0,0.26,0.26,0.0,0.26,0.0,0.0
2018-2019,Ligue1,Lyon,Fernando Marçal,br BRA,DF,29.0,12.0,12.0,878.0,9.8,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,25.0,89.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-2019,Ligue1,Lyon,Rafael,br BRA,DF,28.0,18.0,11.0,1023.0,11.4,0.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,48.0,63.0,63.0,0.0,0.09,0.09,0.0,0.09,0.0,0.0
2018-2019,Ligue1,Lyon,Pape Cheikh Diop,sn SEN,MF,20.0,12.0,5.0,454.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,14.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-2019,Ligue1,Lyon,Mathieu Gorgelin,fr FRA,GK,27.0,4.0,4.0,360.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-2019,Ligue1,Lyon,Mariano,do DOM,FW,24.0,3.0,2.0,143.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-2019,Ligue1,Lyon,Jordan Ferri,fr FRA,MF,26.0,4.0,1.0,116.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-2019,Ligue1,Lyon,Oumar Solet,fr FRA,DF,18.0,1.0,1.0,59.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-2019,Ligue1,Lyon,Yassin Fekir,fr FRA,FW,21.0,1.0,0.0,12.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-2019,Ligue1,Lyon,Lenny Pintor,fr FRA,FW,17.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-2019,Ligue1,Lyon,Maxence Caqueret,fr FRA,MF,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-2019,Ligue1,Lyon,Christopher Martins,lu LUX,"DF,MF",21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-2019,Ligue1,Lyon,Ousseynou Ndiaye,sn SEN,MF,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-2019,Ligue1,Lyon,Anthony Racioppi,ch SUI,GK,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-2019,Ligue1,Lyon,Squad Total,0,0,24.4,38.0,418.0,3420.0,38.0,70.0,54.0,124.0,65.0,5.0,10.0,55.0,3.0,977.0,2093.0,2073.0,1.84,1.42,3.26,1.71,3.13,0.0,0.0
2018-2019,Ligue1,Lyon,Opponent Total,0,0,26.2,38.0,418.0,3420.0,38.0,44.0,27.0,71.0,39.0,5.0,5.0,70.0,10.0,723.0,1109.0,1098.0,1.16,0.71,1.87,1.03,1.74,0.0,0.0
2018-2019,Ligue1,Saint-Étienne,Stéphane Ruffier,fr FRA,GK,31.0,0.0,37.0,3330.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0
2018-2019,Ligue1,Saint-Étienne,Yann M'Vila,fr FRA,MF,28.0,0.0,37.0,3258.0,36.2,0.0,1.0,1.0,0.0,0.0,0.0,5.0,1.0,9.0,227.0,8.0,0.0,0.03,0.03,0.0,0.03,0.0,37.0
2018-2019,Ligue1,Saint-Étienne,Timothée Kolodziejczak,fr FRA,DF,26.0,0.0,35.0,3184.0,35.4,3.0,3.0,6.0,3.0,0.0,0.0,7.0,0.0,43.0,148.0,56.0,0.08,0.08,0.17,0.08,0.17,0.0,36.0
2018-2019,Ligue1,Saint-Étienne,Rémy Cabella,fr FRA,"MF,FW",28.0,0.0,34.0,2997.0,33.3,8.0,4.0,12.0,7.0,1.0,1.0,5.0,1.0,224.0,279.0,270.0,0.24,0.12,0.36,0.21,0.33,0.0,34.0
