Season,League,Team,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Unnamed: 4_level_0_90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_PK,Standard_PKatt,Unnamed: 16_level_0_Matches,Standard_FK,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Unnamed: 22_level_0_Matches,S_e,L_e,T_e,U_n,U_n.1,U_n.2,U_n.3,U_n.4,S_t,S_t.1,S_t.2,S_t.3,S_t.4,S_t.5,S_t.6,S_t.7,S_t.8,S_t.9,S_t.10,S_t.11,E_x,E_x.1,E_x.2,E_x.3,E_x.4,U_n.5
2003-2004,SeriaA,Milan,Dida,br BRA,GK,29.0,32.0,0.0,,0.0,,,0.0,,,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-2004,SeriaA,Milan,Andrea Pirlo,it ITA,MF,24.0,30.0,6.0,,15.0,,,0.5,,0.2,,3.0,4.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-2004,SeriaA,Milan,Andriy Shevchenko,ua UKR,FW,26.0,29.8,24.0,,61.0,,,2.05,,0.38,,1.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-2004,SeriaA,Milan,Paolo Maldini,it ITA,DF,35.0,29.3,0.0,,1.0,,,0.03,,0.0,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-2004,SeriaA,Milan,Gennaro Gattuso,it ITA,MF,25.0,28.5,1.0,,13.0,,,0.46,,0.08,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-2004,SeriaA,Milan,Cafú,br BRA,DF,33.0,25.1,1.0,,8.0,,,0.32,,0.13,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-2004,SeriaA,Milan,Alessandro Nesta,it ITA,DF,27.0,25.0,0.0,,1.0,,,0.04,,0.0,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-2004,SeriaA,Milan,Clarence Seedorf,nl NED,MF,27.0,23.2,3.0,,16.0,,,0.69,,0.19,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-2004,SeriaA,Milan,Kaká,br BRA,"FW,MF",21.0,24.9,10.0,,42.0,,,1.68,,0.24,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-2004,SeriaA,Milan,Rui Costa,pt POR,MF,31.0,17.7,3.0,,13.0,,,0.74,,0.23,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-2004,SeriaA,Milan,Alessandro Costacurta,it ITA,DF,37.0,19.2,0.0,,0.0,,,0.0,,,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-2004,SeriaA,Milan,Giuseppe Pancaro,it ITA,DF,31.0,17.4,1.0,,6.0,,,0.35,,0.17,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-2004,SeriaA,Milan,Jon Dahl Tomasson,dk DEN,"FW,MF",26.0,17.1,12.0,,22.0,,,1.29,,0.5,,1.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-2004,SeriaA,Milan,Filippo Inzaghi,it ITA,FW,29.0,10.6,3.0,,9.0,,,0.85,,0.33,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-2004,SeriaA,Milan,Massimo Ambrosini,it ITA,MF,26.0,10.9,1.0,,4.0,,,0.37,,0.25,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-2004,SeriaA,Milan,Serginho,br BRA,"DF,MF",32.0,8.6,0.0,,4.0,,,0.47,,0.0,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-2004,SeriaA,Milan,Dario Šimić,hr CRO,DF,27.0,6.4,0.0,,2.0,,,0.31,,0.0,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-2004,SeriaA,Milan,Kakha Kaladze,ge GEO,"DF,MF",25.0,4.9,0.0,,0.0,,,0.0,,,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-2004,SeriaA,Milan,Martin Laursen,dk DEN,DF,26.0,4.6,0.0,,2.0,,,0.43,,0.0,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-2004,SeriaA,Milan,Fernando Redondo,ar ARG,MF,34.0,3.0,0.0,,0.0,,,0.0,,,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-2004,SeriaA,Milan,Cristian Brocchi,it ITA,MF,27.0,2.4,0.0,,4.0,,,1.64,,0.0,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-2004,SeriaA,Milan,Christian Abbiati,it ITA,GK,26.0,2.0,0.0,,0.0,,,0.0,,,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-2004,SeriaA,Milan,Marco Borriello,it ITA,FW,21.0,0.7,0.0,,0.0,,,0.0,,,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-2004,SeriaA,Milan,Squad Total,,,28.8,,65.0,,223.0,,,6.56,,0.27,,5.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-2004,SeriaA,Milan,Opponent Total,,,27.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
