Season,League,Team,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Unnamed: 4_level_0_90s,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Unnamed: 17_level_0_Matches,Performance_Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%,Unnamed: 21_level_0_Matches,S_e,L_e,T_e,U_n,U_n.1,U_n.2,U_n.3,U_n.4,P_e,P_e.1,P_e.2,P_e.3,P_e.4,P_e.5,P_e.6,P_e.7,P_e.8,P_e.9,P_e.10,P_e.11,P_e.12,A_e,A_e.1,A_e.2,U_n.5
2005-2006,LaLiga,Barcelona,Víctor Valdés,es ESP,GK,23.0,35.0,2.0,0.0,,0.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-2006,LaLiga,Barcelona,Carles Puyol,es ESP,DF,27.0,34.8,6.0,1.0,,34.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-2006,LaLiga,Barcelona,Samuel Eto'o,cm CMR,FW,24.0,33.5,1.0,0.0,,33.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-2006,LaLiga,Barcelona,Oleguer Presas,es ESP,DF,25.0,30.3,1.0,0.0,,45.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-2006,LaLiga,Barcelona,Ronaldinho,br BRA,"FW,MF",25.0,28.0,5.0,0.0,,33.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-2006,LaLiga,Barcelona,Deco,pt POR,MF,27.0,26.4,7.0,1.0,,64.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-2006,LaLiga,Barcelona,Rafael Márquez,mx MEX,"DF,MF",26.0,22.0,7.0,0.0,,32.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-2006,LaLiga,Barcelona,Edmílson,br BRA,"DF,MF",29.0,24.4,10.0,1.0,,54.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-2006,LaLiga,Barcelona,Sylvinho,br BRA,DF,31.0,22.5,5.0,0.0,,34.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-2006,LaLiga,Barcelona,Ludovic Giuly,fr FRA,"FW,MF",29.0,19.5,1.0,0.0,,22.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-2006,LaLiga,Barcelona,Juliano Belletti,br BRA,"DF,MF",29.0,19.0,9.0,0.0,,49.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-2006,LaLiga,Barcelona,Mark van Bommel,nl NED,MF,28.0,17.3,4.0,0.0,,17.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-2006,LaLiga,Barcelona,Giovanni van Bronckhorst,nl NED,"DF,MF",30.0,15.5,3.0,0.0,,43.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-2006,LaLiga,Barcelona,Andrés Iniesta,es ESP,MF,21.0,18.5,3.0,0.0,,30.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-2006,LaLiga,Barcelona,Henrik Larsson,se SWE,FW,33.0,14.9,0.0,0.0,,17.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-2006,LaLiga,Barcelona,Xavi,es ESP,MF,25.0,13.5,0.0,0.0,,18.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-2006,LaLiga,Barcelona,Lionel Messi,ar ARG,"FW,MF",18.0,10.1,2.0,0.0,,17.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-2006,LaLiga,Barcelona,Thiago Motta,it ITA,MF,22.0,10.1,3.0,1.0,,22.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-2006,LaLiga,Barcelona,Gabri García,es ESP,"DF,MF",26.0,4.8,1.0,1.0,,12.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-2006,LaLiga,Barcelona,Santiago Ezquerro,es ESP,FW,28.0,5.3,0.0,0.0,,5.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-2006,LaLiga,Barcelona,Albert Jorquera,es ESP,GK,26.0,3.0,0.0,0.0,,0.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-2006,LaLiga,Barcelona,Rodri,es ESP,DF,20.0,2.8,0.0,0.0,,3.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-2006,LaLiga,Barcelona,Maxi López,ar ARG,FW,21.0,3.0,0.0,0.0,,4.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-2006,LaLiga,Barcelona,Ludovic Sylvestre,gp GLP,MF,21.0,1.2,0.0,0.0,0.0,,,,,,,,,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-2006,LaLiga,Barcelona,Jesús Olmo,es ESP,DF,20.0,1.0,1.0,0.0,0.0,,,,,,,,,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-2006,LaLiga,Barcelona,Andrea Orlandi,es ESP,"FW,MF",20.0,0.8,0.0,0.0,0.0,,,,,,,,,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-2006,LaLiga,Barcelona,Pitu,es ESP,MF,21.0,0.3,0.0,0.0,0.0,,,,,,,,,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-2006,LaLiga,Barcelona,Paco Montañés,es ESP,"FW,MF",18.0,0.2,0.0,0.0,0.0,,,,,,,,,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-2006,LaLiga,Barcelona,Francisco Martos,es ESP,"DF,MF",21.0,0.2,0.0,0.0,0.0,,,,,,,,,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-2006,LaLiga,Barcelona,Ramón Masó,es ESP,MF,17.0,0.1,0.0,0.0,0.0,,,,,,,,,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-2006,LaLiga,Barcelona,Squad Total,,,26.6,,73.0,6.0,,588.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-2006,LaLiga,Barcelona,Opponent Total,,,26.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
