h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
h,1.54669,1.80658,1.54669,1.80658,"{'att': 139, 'def': 12}","{'att': 323, 'def': 23}",9,3,3,4,1.1199,l,2016-08-21 22:45:00,0,0,1,0,-0.2598900000000002
a,0.314303,0.933904,0.314303,0.172605,"{'att': 329, 'def': 28}","{'att': 246, 'def': 32}",1,1,1,2,0.558,l,2016-08-28 22:45:00,0,0,1,0,0.141698
h,2.47685,0.648686,1.71555,0.648686,"{'att': 185, 'def': 22}","{'att': 159, 'def': 25}",5,5,2,1,2.6021,w,2016-09-11 17:00:00,1,0,0,3,1.0668639999999998
a,1.02015,1.03866,0.258851,1.03866,"{'att': 177, 'def': 32}","{'att': 254, 'def': 25}",4,3,0,3,1.3973,l,2016-09-18 17:00:00,0,0,1,0,-0.779809
h,1.6265,1.04637,1.6265,1.04637,"{'att': 219, 'def': 31}","{'att': 203, 'def': 24}",4,2,0,1,1.8171000000000004,l,2016-09-21 22:45:00,0,0,1,0,0.58013
a,2.1441,0.659193,2.1441,0.659193,"{'att': 278, 'def': 20}","{'att': 254, 'def': 30}",4,5,3,1,2.5310999999999995,w,2016-09-26 21:00:00,1,0,0,3,1.4849069999999998
h,1.57211,0.559123,1.57211,0.559123,"{'att': 351, 'def': 29}","{'att': 144, 'def': 21}",3,4,1,0,2.241,w,2016-10-02 17:00:00,1,0,0,3,1.0129869999999999
a,0.93609,1.36172,0.93609,1.36172,"{'att': 356, 'def': 20}","{'att': 179, 'def': 23}",7,7,0,0,0.9967,d,2016-10-16 14:30:00,0,1,0,1,-0.42563000000000006
h,2.3909,0.235632,1.6296,0.235632,"{'att': 279, 'def': 33}","{'att': 248, 'def': 27}",5,2,2,1,2.8788,w,2016-10-23 17:00:00,1,0,0,3,1.3939679999999999
a,0.665026,0.22903,0.665026,0.22903,"{'att': 285, 'def': 28}","{'att': 314, 'def': 25}",1,2,1,0,1.7653,w,2016-10-26 22:45:00,1,0,0,3,0.435996
h,1.30193,0.801499,1.30193,0.801499,"{'att': 231, 'def': 23}","{'att': 167, 'def': 23}",6,8,3,0,1.7708,w,2016-10-30 15:30:00,1,0,0,3,0.5004310000000001
a,1.3028,1.04128,1.3028,1.04128,"{'att': 259, 'def': 28}","{'att': 233, 'def': 21}",4,3,3,0,1.5918,w,2016-11-06 18:00:00,1,0,0,3,0.26152
h,1.6764,1.54094,0.915097,0.77964,"{'att': 245, 'def': 37}","{'att': 193, 'def': 28}",12,7,2,1,1.4458,w,2016-11-20 18:00:00,1,0,0,3,0.13545700000000005
a,1.31773,0.272072,1.31773,0.272072,"{'att': 263, 'def': 18}","{'att': 236, 'def': 19}",4,1,2,0,2.2941000000000003,w,2016-11-27 18:00:00,1,0,0,3,1.045658
a,0.345085,1.01442,0.345085,1.01442,"{'att': 266, 'def': 28}","{'att': 229, 'def': 41}",0,5,1,3,0.6491,l,2016-12-03 23:45:00,0,0,1,0,-0.6693350000000001
h,2.6581,1.03664,2.6581,1.03664,"{'att': 131, 'def': 27}","{'att': 338, 'def': 15}",8,1,1,3,2.4703000000000004,l,2016-12-11 18:00:00,0,0,1,0,1.6214600000000001
a,0.603853,0.494299,0.603853,0.494299,"{'att': 231, 'def': 27}","{'att': 145, 'def': 40}",5,6,0,0,1.3949,d,2016-12-17 21:00:00,0,1,0,1,0.10955399999999998
h,3.38037,0.108162,3.38037,0.108162,"{'att': 182, 'def': 37}","{'att': 306, 'def': 16}",13,1,2,1,2.9558,w,2016-12-20 23:45:00,1,0,0,3,3.272208
a,4.06123,0.758192,4.06123,0.758192,"{'att': 309, 'def': 16}","{'att': 278, 'def': 24}",13,1,4,1,2.9197,w,2017-01-08 18:00:00,1,0,0,3,3.303038
a,0.372432,2.00872,0.372432,1.24743,"{'att': 306, 'def': 27}","{'att': 249, 'def': 50}",2,15,1,2,0.2233,l,2017-01-15 18:00:00,0,0,1,0,-0.874998
h,1.73684,1.08644,0.975545,1.08644,"{'att': 209, 'def': 25}","{'att': 213, 'def': 26}",4,3,1,0,1.9056,w,2017-01-22 20:00:00,1,0,0,3,-0.11089500000000008
a,1.02846,0.740633,1.02846,0.740633,"{'att': 204, 'def': 34}","{'att': 242, 'def': 29}",14,2,1,1,1.5711,d,2017-01-29 14:30:00,0,1,0,1,0.28782699999999994
h,1.75604,0.144194,1.75604,0.144194,"{'att': 223, 'def': 38}","{'att': 285, 'def': 34}",3,3,2,0,2.6781,w,2017-02-05 14:00:00,1,0,0,3,1.6118460000000001
a,2.60419,0.744515,2.60419,0.744515,"{'att': 202, 'def': 27}","{'att': 401, 'def': 25}",9,4,3,1,2.5716,w,2017-02-12 14:00:00,1,0,0,3,1.859675
h,1.87331,0.178478,1.87331,0.178478,"{'att': 164, 'def': 23}","{'att': 294, 'def': 39}",3,3,1,0,2.67,w,2017-02-18 17:00:00,1,0,0,3,1.6948320000000001
a,0.997,1.15396,0.997,1.15396,"{'att': 395, 'def': 21}","{'att': 186, 'def': 26}",2,7,2,0,1.2218,w,2017-02-25 17:00:00,1,0,0,3,-0.1569600000000001
h,1.12297,0.702152,1.12297,0.702152,"{'att': 267, 'def': 41}","{'att': 206, 'def': 22}",6,4,0,0,1.734,d,2017-03-05 11:30:00,0,1,0,1,0.420818
a,0.82197,2.83767,0.82197,2.07637,"{'att': 225, 'def': 24}","{'att': 216, 'def': 20}",4,7,1,7,0.21350000000000002,l,2017-03-12 14:00:00,0,0,1,0,-1.2544
h,2.49319,0.304392,2.49319,0.304392,"{'att': 204, 'def': 29}","{'att': 220, 'def': 26}",12,4,3,0,2.7661000000000002,w,2017-03-19 14:00:00,1,0,0,3,2.188798
a,3.93791,0.230489,3.17661,0.230489,"{'att': 164, 'def': 25}","{'att': 358, 'def': 18}",11,6,5,0,2.9737999999999998,w,2017-04-02 14:00:00,1,0,0,3,2.946121
h,2.00136,1.08328,2.00136,1.08328,"{'att': 124, 'def': 30}","{'att': 288, 'def': 37}",7,3,1,1,2.0434,d,2017-04-08 17:00:00,0,1,0,1,0.91808
a,0.303399,1.45462,0.303399,1.45462,"{'att': 353, 'def': 26}","{'att': 139, 'def': 15}",6,16,1,1,0.3972,d,2017-04-15 14:00:00,0,1,0,1,-1.151221
h,1.58238,1.19908,1.58238,1.19908,"{'att': 269, 'def': 21}","{'att': 223, 'def': 33}",10,2,3,2,1.6883,w,2017-04-22 17:00:00,1,0,0,3,0.3833
h,2.20698,1.38915,2.20698,1.38915,"{'att': 371, 'def': 25}","{'att': 177, 'def': 30}",1,9,2,2,2.0354,d,2017-04-28 19:45:00,0,1,0,1,0.8178300000000001
a,0.823184,1.03938,0.823184,1.03938,"{'att': 176, 'def': 24}","{'att': 264, 'def': 41}",5,5,1,1,1.0899999999999999,d,2017-05-07 11:30:00,0,1,0,1,-0.21619599999999994
h,1.66609,0.957626,1.66609,0.957626,"{'att': 316, 'def': 26}","{'att': 208, 'def': 16}",14,6,1,1,2.0010000000000003,d,2017-05-13 19:45:00,0,1,0,1,0.7084640000000001
a,1.28253,0.782484,1.28253,0.782484,"{'att': 200, 'def': 23}","{'att': 297, 'def': 21}",12,10,1,0,1.78,w,2017-05-21 14:00:00,1,0,0,3,0.500046
h,1.44277,0.726317,1.44277,0.726317,"{'att': 234, 'def': 35}","{'att': 394, 'def': 20}",9,5,1,0,1.9583,w,2017-05-27 17:00:00,1,0,0,3,0.7164530000000001
