Season,League,Team,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Unnamed: 4_level_0_90s,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Unnamed: 17_level_0_Matches,Performance_Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%,Unnamed: 21_level_0_Matches,S_e,L_e,T_e,U_n,U_n.1,U_n.2,U_n.3,U_n.4,P_e,P_e.1,P_e.2,P_e.3,P_e.4,P_e.5,P_e.6,P_e.7,P_e.8,P_e.9,P_e.10,P_e.11,P_e.12,A_e,A_e.1,A_e.2,U_n.5
2015-2016,SeriaA,Juventus,Leonardo Bonucci,it ITA,DF,28.0,35.1,6.0,0.0,,35.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-2016,SeriaA,Juventus,Gianluigi Buffon,it ITA,GK,37.0,35.0,1.0,0.0,,0.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-2016,SeriaA,Juventus,Paul Pogba,fr FRA,MF,22.0,33.5,10.0,0.0,,87.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-2016,SeriaA,Juventus,Andrea Barzagli,it ITA,DF,34.0,30.4,2.0,0.0,,8.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-2016,SeriaA,Juventus,Paulo Dybala,ar ARG,FW,21.0,27.1,1.0,0.0,,20.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-2016,SeriaA,Juventus,Patrice Evra,fr FRA,"MF,DF",34.0,22.7,6.0,1.0,,23.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-2016,SeriaA,Juventus,Mario Mandžukić,hr CRO,FW,29.0,22.7,5.0,0.0,,51.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-2016,SeriaA,Juventus,Claudio Marchisio,it ITA,MF,29.0,21.4,8.0,0.0,,32.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-2016,SeriaA,Juventus,Stephan Lichtsteiner,ch SUI,"MF,DF",31.0,20.2,5.0,0.0,,22.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-2016,SeriaA,Juventus,Giorgio Chiellini,it ITA,DF,30.0,19.9,5.0,1.0,,27.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
