Season,League,Team,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Unnamed: 4_level_0_90s,Goals_GA,Goals_PKA,Goals_FK,Goals_CK,Goals_OG,Expected_PSxG,Expected_PSxG/SoT,Expected_PSxG+/-,Expected_/90,Launched_Cmp,Launched_Att,Launched_Cmp%,Passes_Att,Passes_Thr,Passes_Launch%,Passes_AvgLen,Goal Kicks_Att,Goal Kicks_Launch%,Goal Kicks_AvgLen,Crosses_Opp,Crosses_Stp,Crosses_Stp%,Sweeper_#OPA,Sweeper_#OPA/90,Sweeper_AvgDist,Unnamed: 30_level_0_Matches,S_e,L_e,T_e,U_n,U_n.1,U_n.2,U_n.3,U_n.4,G_o,G_o.1,G_o.2,G_o.3,G_o.4,E_x,E_x.1,E_x.2,E_x.3,L_a,L_a.1,L_a.2,P_a,P_a.1,P_a.2,P_a.3,G_o.5,G_o.6,G_o.7,C_r,C_r.1,C_r.2,S_w,S_w.1,S_w.2,U_n.5
2022-2023,SeriaA,Inter,Alex Cordaz,it ITA,GK,39.0,0.3,0.0,0.0,0.0,0.0,0.0,0.5,0.26,0.5,1.77,1.0,7.0,14.3,15.0,3.0,26.7,33.5,5.0,60.0,52.0,7.0,0.0,0.0,0.0,0.0,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Inter,Squad Total,,,28.8,38.0,42.0,3.0,0.0,6.0,3.0,34.8,0.23,-4.2,-0.11,151.0,364.0,41.5,1398.0,189.0,21.9,33.5,228.0,25.4,32.7,439.0,17.0,3.9,20.0,0.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Inter,Opponent Total,,,26.5,38.0,71.0,4.0,2.0,6.0,3.0,63.3,0.3,-4.7,-0.12,185.0,563.0,32.9,995.0,180.0,37.3,36.2,325.0,59.1,47.0,705.0,30.0,4.3,20.0,0.53,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Milan,Mike Maignan,fr FRA,GK,27.0,22.0,21.0,2.0,1.0,2.0,0.0,20.3,0.28,-0.7,-0.03,76.0,193.0,39.4,725.0,119.0,22.8,29.8,85.0,32.9,35.1,221.0,15.0,6.8,32.0,1.46,17.8,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Milan,Ciprian Tătărușanu,ro ROU,GK,36.0,16.0,22.0,2.0,2.0,4.0,1.0,16.8,0.25,-4.2,-0.26,94.0,195.0,48.2,473.0,75.0,32.1,32.9,83.0,51.8,41.8,195.0,9.0,4.6,13.0,0.81,14.4,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Milan,Antonio Mirante,it ITA,GK,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,3.0,0.0,0.0,27.0,1.0,0.0,15.0,0.0,0.0,,0.0,0.0,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Milan,Squad Total,,,26.0,38.0,43.0,4.0,3.0,6.0,1.0,37.2,0.26,-4.8,-0.13,170.0,388.0,43.8,1201.0,194.0,26.4,32.9,169.0,42.0,38.3,416.0,24.0,5.8,45.0,1.18,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Milan,Opponent Total,,,26.7,38.0,64.0,5.0,1.0,5.0,3.0,60.8,0.31,-0.2,0.0,189.0,548.0,34.5,913.0,191.0,41.5,36.9,303.0,55.8,44.8,538.0,25.0,4.6,42.0,1.11,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Atalanta,Juan Musso,ar ARG,GK,28.0,23.1,27.0,2.0,0.0,3.0,2.0,21.7,0.23,-3.3,-0.14,109.0,276.0,39.5,547.0,152.0,32.5,32.1,157.0,62.4,48.6,253.0,14.0,5.5,24.0,1.04,15.6,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Atalanta,Marco Sportiello,it ITA,GK,30.0,14.9,21.0,1.0,1.0,2.0,0.0,19.6,0.29,-1.4,-0.1,52.0,148.0,35.1,346.0,85.0,20.5,28.8,116.0,66.4,49.7,200.0,18.0,9.0,18.0,1.21,15.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Atalanta,Francesco Rossi,it ITA,GK,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,17.3,1.0,100.0,65.0,1.0,0.0,0.0,0.0,0.0,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Atalanta,Squad Total,,,26.5,38.0,48.0,3.0,1.0,5.0,2.0,41.3,0.25,-4.7,-0.12,161.0,425.0,37.9,896.0,237.0,27.8,32.1,274.0,64.2,49.1,454.0,32.0,7.0,42.0,1.11,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Atalanta,Opponent Total,,,26.5,38.0,66.0,6.0,0.0,7.0,2.0,56.1,0.28,-7.9,-0.21,217.0,620.0,35.0,1351.0,177.0,36.6,34.9,281.0,44.5,40.2,500.0,18.0,3.6,55.0,1.45,16.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Roma,Rui Patrício,pt POR,GK,34.0,35.0,35.0,2.0,1.0,4.0,1.0,27.6,0.23,-6.4,-0.18,135.0,328.0,41.2,644.0,121.0,37.6,33.6,240.0,35.8,34.8,402.0,16.0,4.0,25.0,0.71,13.8,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Roma,Mile Svilar,rs SRB,GK,22.0,3.0,3.0,0.0,0.0,0.0,0.0,2.9,0.29,-0.1,-0.03,16.0,44.0,36.4,61.0,13.0,50.8,41.4,16.0,81.3,60.1,42.0,6.0,14.3,4.0,1.33,12.1,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Roma,Squad Total,,,27.4,38.0,38.0,2.0,1.0,4.0,1.0,30.5,0.24,-6.5,-0.17,151.0,372.0,40.6,705.0,134.0,38.7,,256.0,38.7,36.4,444.0,22.0,5.0,29.0,0.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Roma,Opponent Total,,,26.6,38.0,50.0,7.0,0.0,8.0,0.0,50.2,0.27,0.2,0.0,162.0,491.0,33.0,1103.0,180.0,31.9,33.8,237.0,58.6,46.7,473.0,26.0,5.5,57.0,1.5,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Juventus,Wojciech Szczęsny,pl POL,GK,32.0,27.5,26.0,3.0,0.0,5.0,0.0,26.0,0.25,0.0,0.0,128.0,270.0,47.4,634.0,128.0,32.2,33.5,153.0,43.1,38.3,389.0,11.0,2.8,21.0,0.76,14.7,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Juventus,Mattia Perin,it ITA,GK,29.0,10.5,7.0,1.0,0.0,1.0,0.0,11.2,0.23,4.2,0.39,32.0,107.0,29.9,287.0,54.0,28.6,30.8,63.0,39.7,35.9,154.0,4.0,2.6,11.0,1.04,15.7,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Juventus,Squad Total,,,27.7,38.0,33.0,4.0,0.0,6.0,0.0,37.1,0.24,4.1,0.11,160.0,377.0,42.4,921.0,182.0,31.1,,216.0,42.1,37.6,543.0,15.0,2.8,32.0,0.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Juventus,Opponent Total,,,26.7,38.0,56.0,3.0,4.0,11.0,0.0,51.7,0.28,-4.3,-0.11,183.0,445.0,41.1,942.0,164.0,33.2,33.9,277.0,47.7,41.1,568.0,17.0,3.0,31.0,0.82,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Fiorentina,Pietro Terracciano,it ITA,GK,32.0,29.0,38.0,6.0,0.0,3.0,2.0,33.1,0.28,-2.9,-0.1,155.0,375.0,41.3,871.0,113.0,32.7,33.2,198.0,45.5,40.5,271.0,12.0,4.4,55.0,1.9,18.4,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Fiorentina,Michele Cerofolini,it ITA,GK,23.0,5.0,3.0,1.0,0.0,0.0,0.0,3.4,0.22,0.4,0.09,24.0,70.0,34.3,167.0,27.0,34.7,33.3,28.0,42.9,38.1,29.0,1.0,3.4,3.0,0.6,13.8,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Fiorentina,Pierluigi Gollini,it ITA,GK,27.0,3.0,2.0,0.0,0.0,1.0,0.0,1.7,0.21,-0.3,-0.1,13.0,38.0,34.2,115.0,17.0,27.0,32.4,11.0,63.6,49.3,24.0,1.0,4.2,0.0,0.0,9.3,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Fiorentina,Salvatore Sirigu,it ITA,GK,35.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.19,1.0,0.96,6.0,16.0,37.5,30.0,9.0,40.0,37.7,8.0,50.0,41.8,12.0,0.0,0.0,2.0,2.0,26.3,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Fiorentina,Squad Total,,,26.5,38.0,43.0,7.0,0.0,4.0,2.0,39.2,0.26,-1.8,-0.05,198.0,499.0,39.7,1183.0,166.0,32.6,,245.0,46.1,40.6,336.0,14.0,4.2,60.0,1.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Fiorentina,Opponent Total,,,26.4,38.0,53.0,4.0,2.0,8.0,2.0,50.5,0.26,-0.5,-0.01,267.0,756.0,35.3,1293.0,193.0,43.1,37.1,320.0,62.2,47.6,677.0,37.0,5.5,30.0,0.79,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Bologna,Łukasz Skorupski,pl POL,GK,31.0,37.0,49.0,7.0,1.0,6.0,3.0,47.8,0.25,1.8,0.05,146.0,371.0,39.4,933.0,206.0,29.8,31.7,278.0,33.5,33.0,492.0,29.0,5.9,24.0,0.65,12.9,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Bologna,Francesco Bardi,it ITA,GK,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6,0.16,0.6,0.56,5.0,9.0,55.6,13.0,5.0,38.5,35.6,9.0,44.4,33.4,10.0,0.0,0.0,0.0,0.0,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Bologna,Squad Total,,,26.6,38.0,49.0,7.0,1.0,6.0,3.0,48.3,0.25,2.3,0.06,151.0,380.0,39.7,946.0,211.0,29.9,35.6,287.0,33.8,33.1,502.0,29.0,5.8,24.0,0.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Bologna,Opponent Total,,,26.6,38.0,53.0,6.0,0.0,9.0,1.0,44.1,0.25,-7.9,-0.21,229.0,600.0,38.2,1023.0,168.0,43.0,36.3,274.0,58.4,45.7,440.0,22.0,5.0,46.0,1.21,16.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Torino,Vanja Milinković-Savić,rs SRB,GK,25.0,38.0,41.0,5.0,0.0,6.0,0.0,35.8,0.23,-5.2,-0.14,285.0,939.0,30.4,1506.0,185.0,45.0,39.7,286.0,91.3,70.0,469.0,36.0,7.7,70.0,1.84,16.2,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Torino,Squad Total,,,25.2,38.0,41.0,5.0,0.0,6.0,0.0,35.8,0.23,-5.2,-0.14,285.0,939.0,30.4,1506.0,185.0,45.0,,286.0,91.3,70.0,469.0,36.0,7.7,70.0,1.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Torino,Opponent Total,,,26.6,38.0,42.0,2.0,0.0,2.0,1.0,44.2,0.29,3.2,0.08,244.0,657.0,37.1,1212.0,171.0,42.5,36.7,247.0,57.5,43.9,477.0,22.0,4.6,17.0,0.45,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Monza,Michele Di Gregorio,it ITA,GK,25.0,37.0,49.0,3.0,1.0,4.0,1.0,48.7,0.28,0.7,0.02,166.0,476.0,34.9,1265.0,236.0,30.4,32.2,247.0,37.2,34.9,541.0,14.0,2.6,32.0,0.86,13.4,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Monza,Alessio Cragno,it ITA,GK,28.0,1.0,3.0,0.0,0.0,0.0,0.0,1.7,0.35,-1.3,-1.33,2.0,4.0,50.0,25.0,4.0,12.0,22.6,6.0,16.7,33.3,7.0,0.0,0.0,2.0,2.0,25.7,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Monza,Squad Total,,,26.6,38.0,52.0,3.0,1.0,4.0,1.0,50.3,0.28,-0.7,-0.02,168.0,480.0,35.0,1290.0,240.0,30.0,22.6,253.0,36.8,34.8,548.0,14.0,2.6,34.0,0.89,25.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Monza,Opponent Total,,,26.4,38.0,48.0,5.0,2.0,3.0,2.0,42.2,0.25,-3.8,-0.1,153.0,379.0,40.4,960.0,156.0,29.7,32.7,228.0,41.2,39.3,458.0,26.0,5.7,48.0,1.26,16.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Udinese,Marco Silvestri,it ITA,GK,31.0,38.0,48.0,6.0,2.0,3.0,2.0,48.7,0.31,2.7,0.07,144.0,380.0,37.9,872.0,142.0,31.9,32.0,302.0,33.8,34.1,547.0,13.0,2.4,21.0,0.55,12.2,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Udinese,Squad Total,,,26.1,38.0,48.0,6.0,2.0,3.0,2.0,48.7,0.31,2.7,0.07,144.0,380.0,37.9,872.0,142.0,31.9,,302.0,33.8,34.1,547.0,13.0,2.4,21.0,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Udinese,Opponent Total,,,26.8,38.0,47.0,1.0,1.0,4.0,1.0,40.4,0.26,-5.6,-0.15,140.0,390.0,35.9,875.0,169.0,32.7,33.8,230.0,45.2,40.6,440.0,26.0,5.9,40.0,1.05,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Sassuolo,Andrea Consigli,it ITA,GK,35.0,35.0,55.0,3.0,0.0,5.0,2.0,38.5,0.31,-14.5,-0.41,176.0,436.0,40.4,1140.0,187.0,30.4,33.3,285.0,31.2,32.5,467.0,28.0,6.0,28.0,0.8,14.2,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Sassuolo,Gianluca Pegolo,it ITA,GK,41.0,2.0,3.0,1.0,0.0,0.0,0.0,3.2,0.38,0.2,0.12,9.0,18.0,50.0,61.0,10.0,21.3,29.7,16.0,31.3,28.3,28.0,2.0,7.1,0.0,0.0,9.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Sassuolo,Alessandro Russo,it ITA,GK,21.0,1.0,3.0,0.0,0.0,0.0,0.0,2.8,0.4,-0.2,-0.22,0.0,12.0,0.0,42.0,2.0,28.6,30.7,8.0,0.0,18.3,14.0,0.0,0.0,0.0,0.0,10.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Sassuolo,Squad Total,,,26.1,38.0,61.0,4.0,0.0,5.0,2.0,44.6,0.32,-14.4,-0.38,185.0,466.0,39.7,1243.0,199.0,29.9,,309.0,30.4,31.9,509.0,30.0,5.9,28.0,0.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Sassuolo,Opponent Total,,,26.5,38.0,47.0,9.0,1.0,5.0,1.0,48.1,0.23,2.1,0.06,197.0,491.0,40.1,1166.0,195.0,31.3,31.3,261.0,48.3,40.0,471.0,17.0,3.6,25.0,0.66,13.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Empoli,Guglielmo Vicario,it ITA,GK,25.0,30.9,39.0,4.0,0.0,8.0,1.0,40.9,0.27,2.9,0.09,138.0,455.0,30.3,1106.0,151.0,33.5,33.8,170.0,50.0,42.9,606.0,34.0,5.6,22.0,0.71,11.5,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Empoli,Samuele Perisan,it ITA,GK,24.0,7.0,9.0,0.0,0.0,2.0,0.0,7.5,0.31,-1.5,-0.22,25.0,75.0,33.3,153.0,39.0,32.0,32.7,75.0,34.7,34.3,134.0,5.0,3.7,4.0,0.57,11.6,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Empoli,Samir Ujkani,xk KVX,GK,34.0,0.1,1.0,0.0,0.0,0.0,0.0,0.2,0.25,-0.8,-9.69,0.0,0.0,,2.0,1.0,0.0,18.5,1.0,0.0,27.0,1.0,0.0,0.0,0.0,0.0,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Empoli,Squad Total,,,25.3,38.0,49.0,4.0,0.0,10.0,1.0,48.6,0.28,0.6,0.01,163.0,530.0,30.8,1261.0,191.0,33.2,18.5,246.0,45.1,40.2,741.0,39.0,5.3,26.0,0.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Empoli,Opponent Total,,,26.7,38.0,37.0,2.0,1.0,5.0,2.0,30.9,0.23,-4.1,-0.11,147.0,386.0,38.1,940.0,172.0,30.5,33.3,257.0,38.5,37.3,459.0,15.0,3.3,32.0,0.84,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Salernitana,Guillermo Ochoa,mx MEX,GK,37.0,20.0,33.0,3.0,1.0,6.0,0.0,34.8,0.3,1.8,0.09,135.0,430.0,31.4,556.0,45.0,53.6,40.9,200.0,66.0,47.3,311.0,11.0,3.5,10.0,0.5,12.3,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Salernitana,Luigi Sepe,it ITA,GK,31.0,17.0,27.0,4.0,0.0,0.0,0.0,30.3,0.27,3.3,0.2,76.0,274.0,27.7,490.0,84.0,40.6,35.9,154.0,48.7,41.1,222.0,16.0,7.2,13.0,0.76,14.2,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Salernitana,Vincenzo Fiorillo,it ITA,GK,32.0,1.0,2.0,0.0,0.0,0.0,0.0,1.9,0.49,-0.1,-0.05,7.0,15.0,46.7,19.0,3.0,57.9,37.9,5.0,80.0,56.2,7.0,1.0,14.3,0.0,0.0,6.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Salernitana,Squad Total,,,27.2,38.0,62.0,7.0,1.0,6.0,0.0,67.1,0.29,5.1,0.13,218.0,719.0,30.3,1065.0,132.0,47.7,37.9,359.0,58.8,44.8,540.0,28.0,5.2,23.0,0.61,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Salernitana,Opponent Total,,,26.6,38.0,48.0,2.0,1.0,5.0,2.0,39.0,0.32,-7.0,-0.18,121.0,387.0,31.3,965.0,167.0,31.3,32.7,210.0,40.5,37.0,434.0,23.0,5.3,42.0,1.11,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Lecce,Wladimiro Falcone,it ITA,GK,27.0,38.0,46.0,5.0,2.0,6.0,3.0,43.2,0.24,0.2,0.01,194.0,721.0,26.9,876.0,143.0,56.8,42.1,282.0,79.1,53.5,534.0,23.0,4.3,42.0,1.11,14.1,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Lecce,Squad Total,,,24.8,38.0,46.0,5.0,2.0,6.0,3.0,43.2,0.24,0.2,0.01,194.0,721.0,26.9,876.0,143.0,56.8,,282.0,79.1,53.5,534.0,23.0,4.3,42.0,1.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Lecce,Opponent Total,,,26.7,38.0,33.0,4.0,0.0,5.0,2.0,30.2,0.23,-0.8,-0.02,183.0,486.0,37.7,1145.0,208.0,32.8,32.4,283.0,38.9,36.3,536.0,32.0,6.0,38.0,1.0,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Spezia,Bartłomiej Drągowski,pl POL,GK,24.0,32.7,54.0,4.0,1.0,7.0,3.0,46.1,0.25,-4.9,-0.15,151.0,482.0,31.3,975.0,159.0,37.6,34.6,196.0,58.7,46.5,472.0,13.0,2.8,32.0,0.98,14.1,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Spezia,Jeroen Zoet,nl NED,GK,31.0,3.7,4.0,1.0,0.0,1.0,0.0,2.8,0.14,-1.2,-0.31,25.0,78.0,32.1,110.0,13.0,54.5,39.0,23.0,78.3,58.4,62.0,4.0,6.5,6.0,1.61,14.7,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Spezia,Petar Zovko,ba BIH,GK,20.0,0.8,2.0,0.0,0.0,0.0,0.0,1.7,0.55,-0.3,-0.42,7.0,21.0,33.3,23.0,3.0,47.8,35.1,13.0,76.9,51.1,24.0,1.0,4.2,2.0,2.47,17.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Spezia,Federico Marchetti,it ITA,GK,39.0,0.7,2.0,0.0,0.0,0.0,0.0,1.5,0.48,-0.5,-0.74,2.0,4.0,50.0,10.0,2.0,10.0,24.3,8.0,37.5,32.4,8.0,0.0,0.0,1.0,1.36,22.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Spezia,Squad Total,,,25.7,38.0,62.0,5.0,1.0,8.0,3.0,52.1,0.25,-6.9,-0.18,185.0,585.0,31.6,1118.0,177.0,39.3,,240.0,60.8,47.4,566.0,18.0,3.2,41.0,1.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
