Season,League,Team,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Unnamed: 4_level_0_90s,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Unnamed: 17_level_0_Int,Unnamed: 18_level_0_Tkl+Int,Unnamed: 19_level_0_Clr,Unnamed: 20_level_0_Err,Unnamed: 21_level_0_Matches,S_e,L_e,T_e,U_n,U_n.1,U_n.2,U_n.3,U_n.4,T_a,T_a.1,T_a.2,T_a.3,T_a.4,C_h,C_h.1,C_h.2,C_h.3,B_l,B_l.1,B_l.2,U_n.5,U_n.6,U_n.7,U_n.8,U_n.9
2022-2023,SeriaA,Napoli,Leo Skiri Østigård,no NOR,DF,22.0,4.7,4.0,1.0,3.0,1.0,0.0,1.0,1.0,100.0,0.0,3.0,3.0,0.0,6.0,10.0,18.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Napoli,Pierluigi Gollini,it ITA,GK,27.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Napoli,Alessio Zerbin,it ITA,FW,23.0,2.2,10.0,5.0,4.0,5.0,1.0,4.0,8.0,50.0,4.0,2.0,0.0,2.0,2.0,12.0,2.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Napoli,Bartosz Bereszyński,pl POL,DF,30.0,1.8,3.0,2.0,1.0,1.0,1.0,2.0,2.0,100.0,0.0,4.0,0.0,4.0,3.0,6.0,3.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Napoli,Diego Demme,de GER,MF,30.0,1.6,1.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,4.0,2.0,0.0,2.0,0.0,1.0,1.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Napoli,Giovanni Simeone,ar ARG,FW,27.0,4.5,12.0,3.0,3.0,5.0,4.0,3.0,8.0,37.5,5.0,2.0,1.0,1.0,1.0,13.0,4.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Napoli,Gianluca Gaetano,it ITA,MF,22.0,0.8,5.0,3.0,1.0,3.0,1.0,0.0,0.0,,0.0,1.0,0.0,1.0,1.0,6.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Napoli,Karim Zedadka,fr FRA,FW,22.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Napoli,Adam Ounas,dz ALG,FW,25.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Napoli,Alessandro Zanoli,it ITA,DF,21.0,0.1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Napoli,Squad Total,,,26.4,38.0,569.0,313.0,236.0,227.0,106.0,255.0,521.0,48.9,266.0,374.0,96.0,278.0,287.0,856.0,490.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Napoli,Opponent Total,,,26.4,38.0,700.0,406.0,403.0,226.0,71.0,361.0,698.0,51.7,337.0,436.0,161.0,275.0,331.0,1031.0,726.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Lazio,Ivan Provedel,it ITA,GK,28.0,37.9,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,15.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Lazio,Felipe Anderson,br BRA,FW,29.0,32.9,80.0,50.0,31.0,41.0,8.0,31.0,88.0,35.2,57.0,58.0,6.0,52.0,31.0,111.0,27.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Lazio,Sergej Milinković-Savić,rs SRB,MF,27.0,33.6,58.0,35.0,22.0,23.0,13.0,24.0,67.0,35.8,43.0,50.0,12.0,38.0,28.0,86.0,49.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Lazio,Alessio Romagnoli,it ITA,DF,27.0,32.5,33.0,15.0,19.0,14.0,0.0,11.0,22.0,50.0,11.0,33.0,26.0,7.0,38.0,71.0,108.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Lazio,Mattia Zaccagni,it ITA,FW,27.0,30.8,42.0,28.0,16.0,18.0,8.0,14.0,38.0,36.8,24.0,37.0,3.0,34.0,21.0,63.0,10.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Lazio,Adam Marušić,me MNE,DF,29.0,30.7,41.0,30.0,23.0,14.0,4.0,25.0,39.0,64.1,14.0,20.0,6.0,14.0,38.0,79.0,63.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Lazio,Luis Alberto,es ESP,MF,29.0,27.1,49.0,29.0,18.0,20.0,11.0,23.0,72.0,31.9,49.0,35.0,6.0,29.0,9.0,58.0,4.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Lazio,Nicolò Casale,it ITA,DF,24.0,27.1,42.0,20.0,28.0,14.0,0.0,22.0,34.0,64.7,12.0,25.0,17.0,8.0,17.0,59.0,73.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Lazio,Ciro Immobile,it ITA,FW,32.0,24.7,11.0,5.0,4.0,4.0,3.0,6.0,9.0,66.7,3.0,10.0,2.0,8.0,1.0,12.0,14.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Lazio,Danilo Cataldi,it ITA,MF,27.0,21.3,25.0,16.0,7.0,15.0,3.0,14.0,40.0,35.0,26.0,23.0,9.0,14.0,24.0,49.0,33.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Lazio,Elseid Hysaj,al ALB,DF,28.0,22.2,39.0,23.0,24.0,11.0,4.0,23.0,41.0,56.1,18.0,31.0,7.0,24.0,20.0,59.0,42.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Lazio,Manuel Lazzari,it ITA,DF,28.0,20.9,33.0,21.0,13.0,14.0,6.0,21.0,36.0,58.3,15.0,20.0,6.0,14.0,18.0,51.0,36.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Lazio,Pedro,es ESP,FW,35.0,21.1,35.0,24.0,14.0,10.0,11.0,11.0,30.0,36.7,19.0,18.0,2.0,16.0,6.0,41.0,4.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Lazio,Matías Vecino,uy URU,MF,30.0,18.8,47.0,27.0,13.0,23.0,11.0,23.0,48.0,47.9,25.0,33.0,10.0,23.0,16.0,63.0,39.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Lazio,Patric,es ESP,DF,29.0,15.7,17.0,11.0,12.0,3.0,2.0,11.0,16.0,68.8,5.0,17.0,12.0,5.0,11.0,28.0,53.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Lazio,Marcos Antônio,br BRA,MF,22.0,6.6,9.0,6.0,4.0,5.0,0.0,9.0,20.0,45.0,11.0,7.0,2.0,5.0,11.0,20.0,18.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Lazio,Toma Bašić,hr CRO,MF,25.0,5.7,6.0,4.0,4.0,1.0,1.0,3.0,8.0,37.5,5.0,9.0,0.0,9.0,7.0,13.0,8.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Lazio,Matteo Cancellieri,it ITA,FW,20.0,2.8,10.0,4.0,5.0,3.0,2.0,5.0,9.0,55.6,4.0,4.0,0.0,4.0,1.0,11.0,2.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Lazio,Luca Pellegrini,it ITA,DF,23.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,4.0,25.0,3.0,3.0,0.0,3.0,7.0,8.0,4.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Lazio,Luka Romero,ar ARG,FW,17.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,4.0,0.0,4.0,3.0,3.0,1.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Lazio,Luís Maximiano,pt POR,GK,23.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Lazio,Mario Gila,es ESP,DF,21.0,1.0,3.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,6.0,3.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Lazio,Marco Bertini,it ITA,MF,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Lazio,Ștefan Radu,ro ROU,FW,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Lazio,Squad Total,,,28.6,38.0,582.0,349.0,261.0,234.0,87.0,277.0,625.0,44.3,348.0,437.0,126.0,311.0,310.0,892.0,606.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Lazio,Opponent Total,,,26.5,38.0,529.0,301.0,219.0,242.0,68.0,239.0,524.0,45.6,285.0,405.0,107.0,298.0,329.0,858.0,537.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Inter,Nicolò Barella,it ITA,MF,25.0,29.0,49.0,25.0,17.0,26.0,6.0,28.0,53.0,52.8,25.0,29.0,5.0,24.0,12.0,61.0,12.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Inter,Hakan Çalhanoğlu,tr TUR,MF,28.0,26.3,48.0,27.0,17.0,26.0,5.0,16.0,43.0,37.2,27.0,30.0,5.0,25.0,25.0,73.0,13.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Inter,Lautaro Martínez,ar ARG,FW,24.0,28.6,25.0,14.0,3.0,15.0,7.0,7.0,23.0,30.4,16.0,31.0,1.0,30.0,13.0,38.0,16.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Inter,Alessandro Bastoni,it ITA,DF,23.0,24.0,41.0,20.0,20.0,14.0,7.0,11.0,27.0,40.7,16.0,27.0,13.0,14.0,24.0,65.0,45.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Inter,Federico Dimarco,it ITA,DF,24.0,23.0,31.0,25.0,6.0,18.0,7.0,9.0,19.0,47.4,10.0,15.0,4.0,11.0,18.0,49.0,20.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Inter,Francesco Acerbi,it ITA,DF,34.0,26.9,33.0,19.0,22.0,7.0,4.0,20.0,27.0,74.1,7.0,25.0,18.0,7.0,41.0,74.0,85.0,2.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Inter,Denzel Dumfries,nl NED,DF,26.0,24.6,35.0,18.0,17.0,13.0,5.0,22.0,34.0,64.7,12.0,33.0,9.0,24.0,12.0,47.0,26.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Inter,André Onana,cm CMR,GK,26.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Inter,Matteo Darmian,it ITA,DF,32.0,22.5,56.0,30.0,29.0,15.0,12.0,31.0,47.0,66.0,16.0,33.0,5.0,28.0,21.0,77.0,36.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Inter,Henrikh Mkhitaryan,am ARM,MF,33.0,22.1,41.0,26.0,13.0,22.0,6.0,14.0,41.0,34.1,27.0,27.0,4.0,23.0,21.0,62.0,18.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Inter,Stefan de Vrij,nl NED,DF,30.0,21.6,28.0,18.0,19.0,9.0,0.0,8.0,14.0,57.1,6.0,18.0,10.0,8.0,40.0,68.0,80.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Inter,Milan Škriniar,sk SVK,DF,27.0,19.7,29.0,18.0,14.0,11.0,4.0,18.0,32.0,56.3,14.0,18.0,13.0,5.0,13.0,42.0,46.0,3.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Inter,Marcelo Brozović,hr CRO,MF,29.0,19.7,37.0,22.0,13.0,22.0,2.0,11.0,37.0,29.7,26.0,23.0,7.0,16.0,22.0,59.0,28.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Inter,Romelu Lukaku,be BEL,FW,29.0,18.4,3.0,1.0,1.0,0.0,2.0,2.0,5.0,40.0,3.0,3.0,1.0,2.0,0.0,3.0,16.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Inter,Edin Džeko,ba BIH,FW,36.0,19.2,3.0,2.0,0.0,3.0,0.0,0.0,4.0,0.0,4.0,15.0,1.0,14.0,3.0,6.0,25.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Inter,Samir Handanović,si SVN,GK,38.0,13.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Inter,Joaquín Correa,ar ARG,FW,27.0,10.6,12.0,7.0,3.0,6.0,3.0,4.0,15.0,26.7,11.0,4.0,1.0,3.0,3.0,15.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Inter,Robin Gosens,de GER,DF,28.0,13.2,34.0,18.0,15.0,10.0,9.0,15.0,25.0,60.0,10.0,16.0,2.0,14.0,23.0,57.0,15.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Inter,Danilo D'Ambrosio,it ITA,DF,33.0,8.1,25.0,17.0,17.0,7.0,1.0,15.0,27.0,55.6,12.0,12.0,4.0,8.0,10.0,35.0,17.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Inter,Roberto Gagliardini,it ITA,MF,28.0,8.7,16.0,6.0,9.0,6.0,1.0,10.0,21.0,47.6,11.0,14.0,5.0,9.0,4.0,20.0,15.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Inter,Kristjan Asllani,al ALB,MF,20.0,6.6,11.0,5.0,1.0,8.0,2.0,7.0,10.0,70.0,3.0,3.0,1.0,2.0,6.0,17.0,4.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Inter,Raoul Bellanova,it ITA,DF,22.0,5.5,14.0,6.0,11.0,2.0,1.0,9.0,14.0,64.3,5.0,6.0,1.0,5.0,4.0,18.0,14.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Inter,Mattia Zanotti,it ITA,DF,19.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Inter,Alex Cordaz,it ITA,GK,39.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Inter,Valentin Carboni,ar ARG,"MF,DF",17.0,0.3,1.0,1.0,0.0,1.0,0.0,1.0,3.0,33.3,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Inter,Squad Total,,,28.8,38.0,572.0,325.0,247.0,241.0,84.0,258.0,523.0,49.3,265.0,385.0,110.0,275.0,315.0,887.0,541.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Inter,Opponent Total,,,26.5,38.0,461.0,262.0,213.0,183.0,65.0,200.0,416.0,48.1,216.0,373.0,149.0,224.0,330.0,791.0,802.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Milan,Theo Hernández,fr FRA,DF,24.0,30.8,43.0,24.0,27.0,15.0,1.0,22.0,38.0,57.9,16.0,34.0,7.0,27.0,21.0,64.0,35.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Milan,Fikayo Tomori,eng ENG,DF,24.0,30.7,70.0,34.0,44.0,25.0,1.0,22.0,34.0,64.7,12.0,46.0,25.0,21.0,29.0,99.0,88.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Milan,Sandro Tonali,it ITA,MF,22.0,30.1,64.0,41.0,35.0,24.0,5.0,27.0,44.0,61.4,17.0,34.0,9.0,25.0,25.0,89.0,26.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Milan,Rafael Leão,pt POR,"FW,MF",23.0,26.9,8.0,7.0,2.0,3.0,3.0,6.0,14.0,42.9,8.0,9.0,2.0,7.0,15.0,23.0,8.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Milan,Brahim Díaz,es ESP,"MF,FW",22.0,21.4,32.0,15.0,5.0,22.0,5.0,5.0,15.0,33.3,10.0,11.0,0.0,11.0,7.0,39.0,6.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Milan,Pierre Kalulu,fr FRA,DF,22.0,28.3,57.0,39.0,33.0,21.0,3.0,28.0,42.0,66.7,14.0,41.0,17.0,24.0,41.0,98.0,56.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Milan,Olivier Giroud,fr FRA,FW,35.0,23.8,8.0,5.0,2.0,4.0,2.0,2.0,10.0,20.0,8.0,11.0,3.0,8.0,3.0,11.0,23.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Milan,Ismaël Bennacer,dz ALG,MF,24.0,22.3,59.0,33.0,26.0,31.0,2.0,30.0,51.0,58.8,21.0,25.0,7.0,18.0,26.0,85.0,16.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Milan,Mike Maignan,fr FRA,GK,27.0,22.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,1.0,2.0,10.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Milan,Davide Calabria,it ITA,DF,25.0,18.8,71.0,44.0,31.0,32.0,8.0,38.0,61.0,62.3,23.0,22.0,7.0,15.0,25.0,96.0,34.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Milan,Junior Messias,br BRA,"FW,DF",31.0,16.6,24.0,18.0,9.0,9.0,6.0,5.0,19.0,26.3,14.0,20.0,4.0,16.0,7.0,31.0,28.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Milan,Rade Krunić,ba BIH,MF,28.0,18.4,40.0,28.0,18.0,18.0,4.0,16.0,50.0,32.0,34.0,31.0,11.0,20.0,16.0,56.0,21.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Milan,Ciprian Tătărușanu,ro ROU,GK,36.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Milan,Malick Thiaw,de GER,DF,20.0,15.1,31.0,26.0,22.0,9.0,0.0,11.0,20.0,55.0,9.0,11.0,5.0,6.0,12.0,43.0,65.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Milan,Alexis Saelemaekers,be BEL,"FW,DF",23.0,15.6,31.0,20.0,12.0,16.0,3.0,19.0,41.0,46.3,22.0,13.0,1.0,12.0,19.0,50.0,11.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
