Season,League,Team,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Unnamed: 4_level_0_MP,Playing Time_Min,Playing Time_Mn/MP,Playing Time_Min%,Playing Time_90s,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,Team Success (xG)_onxG,Team Success (xG)_onxGA,Team Success (xG)_xG+/-,Team Success (xG)_xG+/-90,Team Success (xG)_On-Off,Unnamed: 26_level_0_Matches,Playing Time_MP,Unnamed: 21_level_0_Matches,S_e,L_e,T_e,U_n,U_n.1,U_n.2,U_n.3,P_l,P_l.1,P_l.2,P_l.3,P_l.4,S_t,S_t.1,S_t.2,S_u,S_u.1,S_u.2,T_e.1,T_e.2,T_e.3,T_e.4,T_e.5,T_e.6,T_e.7,T_e.8,T_e.9,T_e.10,T_e.11,U_n.4,U_n.5
2022-2023,LaLiga,Real Madrid,Federico Valverde,uy URU,"MF,FW",24.0,34.0,2502.0,74.0,73.2,27.8,29.0,82.0,17.0,5.0,26.0,4.0,2.09,51.0,25.0,26.0,0.94,-0.34,52.7,26.7,26.0,0.93,-0.1,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Real Madrid,Antonio Rüdiger,de GER,DF,29.0,33.0,2415.0,73.0,70.6,26.8,26.0,90.0,25.0,7.0,12.0,2.0,2.0,44.0,25.0,19.0,0.71,-1.08,51.1,27.2,23.8,0.89,-0.25,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Real Madrid,Rodrygo,br BRA,"FW,MF",21.0,34.0,2379.0,70.0,69.6,26.4,25.0,86.0,15.0,9.0,24.0,0.0,2.0,54.0,27.0,27.0,1.02,-0.02,56.8,26.6,30.2,1.14,0.59,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Real Madrid,Toni Kroos,de GER,MF,32.0,30.0,2155.0,72.0,63.0,23.9,25.0,82.0,12.0,5.0,22.0,3.0,2.0,48.0,23.0,25.0,1.04,0.05,43.8,26.7,17.1,0.71,-0.67,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Real Madrid,Aurélien Tchouaméni,fr FRA,MF,22.0,33.0,2119.0,64.0,62.0,23.5,24.0,80.0,14.0,9.0,21.0,1.0,2.03,51.0,27.0,24.0,1.02,-0.02,46.3,25.3,21.0,0.89,-0.19,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Real Madrid,Karim Benzema,fr FRA,FW,34.0,24.0,2038.0,85.0,59.6,22.6,24.0,85.0,18.0,0.0,,0.0,2.08,46.0,17.0,29.0,1.28,0.63,47.5,23.9,23.6,1.04,0.2,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Real Madrid,Eduardo Camavinga,fr FRA,"MF,DF",19.0,37.0,2010.0,54.0,58.8,22.3,21.0,78.0,11.0,16.0,23.0,0.0,2.11,51.0,16.0,35.0,1.57,1.31,47.6,20.8,26.8,1.2,0.58,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Real Madrid,David Alaba,at AUT,DF,30.0,23.0,1838.0,80.0,53.7,20.4,21.0,86.0,16.0,2.0,19.0,3.0,2.3,49.0,18.0,31.0,1.52,1.06,43.8,21.5,22.3,1.09,0.28,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Real Madrid,Dani Carvajal,es ESP,DF,30.0,27.0,1784.0,66.0,52.2,19.8,20.0,82.0,8.0,7.0,20.0,5.0,1.96,38.0,22.0,16.0,0.81,-0.46,38.4,21.3,17.1,0.86,-0.21,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Real Madrid,Luka Modrić,hr CRO,MF,36.0,33.0,1744.0,53.0,51.0,19.4,19.0,76.0,4.0,14.0,22.0,1.0,2.12,41.0,20.0,21.0,1.08,0.12,34.1,20.4,13.7,0.71,-0.52,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Real Madrid,Dani Ceballos,es ESP,MF,25.0,30.0,1564.0,52.0,45.7,17.4,19.0,74.0,5.0,11.0,15.0,3.0,2.17,26.0,14.0,12.0,0.69,-0.62,30.8,16.6,14.1,0.81,-0.28,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Real Madrid,Nacho,es ESP,DF,32.0,27.0,1637.0,61.0,47.9,18.2,18.0,85.0,14.0,9.0,13.0,9.0,2.04,29.0,14.0,15.0,0.82,-0.39,32.5,16.8,15.8,0.87,-0.18,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Real Madrid,Ferland Mendy,fr FRA,DF,27.0,18.0,1351.0,75.0,39.5,15.0,17.0,78.0,6.0,1.0,29.0,5.0,2.11,26.0,17.0,9.0,0.6,-0.71,26.7,17.0,9.6,0.64,-0.53,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Real Madrid,Marco Asensio,es ESP,"FW,MF",26.0,31.0,1442.0,47.0,42.2,16.0,15.0,80.0,7.0,16.0,16.0,6.0,1.9,34.0,16.0,18.0,1.12,0.17,38.7,16.0,22.7,1.42,0.79,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Real Madrid,Lucas Vázquez,es ESP,DF,31.0,23.0,1144.0,50.0,33.5,12.7,12.0,82.0,6.0,11.0,14.0,9.0,1.96,28.0,12.0,16.0,1.26,0.35,28.7,12.3,16.4,1.28,0.48,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Real Madrid,Andriy Lunin,ua UKR,GK,23.0,7.0,630.0,90.0,18.4,7.0,7.0,90.0,7.0,0.0,,30.0,1.86,14.0,7.0,7.0,1.0,-0.03,14.0,6.7,7.4,1.05,0.11,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Real Madrid,Eden Hazard,be BEL,FW,31.0,6.0,196.0,33.0,5.7,2.2,2.0,59.0,0.0,4.0,20.0,27.0,3.0,5.0,1.0,4.0,1.84,0.86,4.4,1.8,2.6,1.21,0.26,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Real Madrid,Mariano,do DOM,FW,28.0,9.0,157.0,17.0,4.6,1.7,1.0,58.0,0.0,8.0,12.0,20.0,1.22,3.0,1.0,2.0,1.15,0.13,4.9,2.0,2.8,1.61,0.68,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Real Madrid,Álvaro Muñoz,uy URU,FW,18.0,6.0,79.0,13.0,2.3,0.9,0.0,,0.0,6.0,13.0,3.0,1.83,4.0,2.0,2.0,2.28,1.28,2.1,0.3,1.8,2.01,1.07,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Real Madrid,Álvaro Odriozola,es ESP,DF,26.0,3.0,39.0,13.0,1.1,0.4,0.0,,0.0,3.0,13.0,29.0,3.0,2.0,0.0,2.0,4.62,3.63,1.7,0.2,1.5,3.56,2.62,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Real Madrid,Jesús Vallejo,es ESP,DF,25.0,1.0,22.0,22.0,0.6,0.2,0.0,,0.0,1.0,22.0,35.0,3.0,2.0,0.0,2.0,8.18,7.2,1.2,0.1,1.1,4.47,3.53,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Real Madrid,Sergio Arribas,es ESP,"MF,FW",20.0,2.0,19.0,10.0,0.6,0.2,0.0,,0.0,2.0,10.0,1.0,1.5,0.0,1.0,-1.0,-4.74,-5.8,0.9,0.1,0.8,3.81,2.86,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Real Madrid,Casemiro,br BRA,MF,30.0,1.0,8.0,8.0,0.2,0.1,0.0,,0.0,1.0,8.0,0.0,3.0,0.0,0.0,0.0,0.0,-1.03,0.0,0.3,-0.3,-3.45,-4.42,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Real Madrid,Lucas Cañizares,es ESP,GK,20.0,0.0,,,,,0.0,,0.0,0.0,,6.0,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Real Madrid,Carlos Dotor,es ESP,MF,21.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Real Madrid,Fran González,es ESP,DF,23.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Real Madrid,Luis López,es ESP,GK,21.0,0.0,,,,,0.0,,0.0,0.0,,35.0,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Real Madrid,Mario de Luis,es ESP,GK,20.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Real Madrid,Mario Martín,es ESP,MF,18.0,0.0,,,,,0.0,,0.0,0.0,,3.0,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Real Madrid,Nicolás Paz,ar ARG,MF,17.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Real Madrid,Diego Piñeiro,es ESP,GK,18.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Real Madrid,Squad Total,,,27.4,38.0,3420.0,90.0,100.0,38.0,418.0,83.0,265.0,151.0,18.0,248.0,2.05,75.0,36.0,39.0,1.03,,75.5,38.9,36.6,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Real Madrid,Opponent Total,,,27.3,38.0,3420.0,90.0,100.0,38.0,418.0,83.0,236.0,178.0,20.0,233.0,0.79,36.0,75.0,-39.0,-1.03,,38.9,75.5,-36.6,-0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Atlético Madrid,Nahuel Molina,ar ARG,DF,24.0,33.0,2867.0,87.0,83.8,31.9,33.0,87.0,28.0,0.0,,1.0,2.03,58.0,28.0,30.0,0.94,-0.2,51.3,35.3,16.1,0.5,-0.29,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Atlético Madrid,Antoine Griezmann,fr FRA,"FW,MF",31.0,38.0,2859.0,75.0,83.6,31.8,31.0,86.0,23.0,7.0,29.0,0.0,2.03,61.0,29.0,32.0,1.01,0.21,55.1,34.2,20.9,0.66,0.65,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Atlético Madrid,Koke,es ESP,MF,30.0,33.0,2545.0,77.0,74.4,28.3,30.0,82.0,12.0,3.0,26.0,1.0,2.18,53.0,24.0,29.0,1.03,0.2,46.7,28.5,18.2,0.64,0.36,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Atlético Madrid,Jan Oblak,si SVN,GK,29.0,28.0,2492.0,89.0,72.9,27.7,28.0,89.0,26.0,0.0,,0.0,2.0,42.0,20.0,22.0,0.79,-0.66,44.4,26.3,18.1,0.65,0.38,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Atlético Madrid,José María Giménez,uy URU,DF,27.0,28.0,2423.0,87.0,70.8,26.9,26.0,90.0,26.0,2.0,42.0,3.0,2.21,52.0,21.0,31.0,1.15,0.61,46.5,28.1,18.4,0.68,0.45,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Atlético Madrid,Yannick Carrasco,be BEL,"DF,MF",28.0,35.0,2317.0,66.0,67.7,25.7,26.0,77.0,7.0,9.0,36.0,1.0,2.06,43.0,25.0,18.0,0.7,-0.85,42.4,31.4,11.0,0.43,-0.39,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Atlético Madrid,Axel Witsel,be BEL,"DF,MF",33.0,33.0,2258.0,68.0,66.0,25.1,25.0,86.0,21.0,8.0,14.0,4.0,2.03,59.0,27.0,32.0,1.28,0.89,45.4,28.9,16.5,0.66,0.31,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
