Season,League,Team,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Unnamed: 4_level_0_90s,Goals_GA,Goals_PKA,Goals_FK,Goals_CK,Goals_OG,Expected_PSxG,Expected_PSxG/SoT,Expected_PSxG+/-,Expected_/90,Launched_Cmp,Launched_Att,Launched_Cmp%,Passes_Att,Passes_Thr,Passes_Launch%,Passes_AvgLen,Goal Kicks_Att,Goal Kicks_Launch%,Goal Kicks_AvgLen,Crosses_Opp,Crosses_Stp,Crosses_Stp%,Sweeper_#OPA,Sweeper_#OPA/90,Sweeper_AvgDist,Unnamed: 30_level_0_Matches,S_e,L_e,T_e,U_n,U_n.1,U_n.2,U_n.3,U_n.4,G_o,G_o.1,G_o.2,G_o.3,G_o.4,E_x,E_x.1,E_x.2,E_x.3,L_a,L_a.1,L_a.2,P_a,P_a.1,P_a.2,P_a.3,G_o.5,G_o.6,G_o.7,C_r,C_r.1,C_r.2,S_w,S_w.1,S_w.2,U_n.5
2022-2023,LaLiga,Atlético Madrid,Antonio Gomis,es ESP,GK,19.0,0.1,1.0,0.0,0.0,0.0,0.0,0.6,0.64,-0.4,-5.35,0.0,3.0,0.0,2.0,0.0,100.0,58.5,1.0,100.0,94.0,3.0,0.0,0.0,0.0,0.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Atlético Madrid,Squad Total,,,28.5,38.0,33.0,4.0,1.0,5.0,0.0,36.3,0.26,3.3,0.09,166.0,525.0,31.6,818.0,165.0,39.7,34.1,328.0,61.0,46.5,575.0,48.0,8.3,26.0,0.68,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Atlético Madrid,Opponent Total,,,27.0,38.0,70.0,1.0,0.0,8.0,2.0,62.5,0.32,-5.5,-0.14,199.0,468.0,42.5,1014.0,189.0,32.7,33.9,286.0,47.6,42.1,497.0,32.0,6.4,66.0,1.74,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Real Sociedad,Álex Remiro,es ESP,GK,27.0,38.0,35.0,1.0,1.0,3.0,2.0,32.8,0.24,-0.2,0.0,244.0,572.0,42.7,1090.0,138.0,39.8,35.9,216.0,63.9,51.3,453.0,18.0,4.0,47.0,1.24,15.9,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Real Sociedad,Squad Total,,,25.9,38.0,35.0,1.0,1.0,3.0,2.0,32.8,0.24,-0.2,0.0,244.0,572.0,42.7,1090.0,138.0,39.8,,216.0,63.9,51.3,453.0,18.0,4.0,47.0,1.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Real Sociedad,Opponent Total,,,27.5,38.0,51.0,2.0,1.0,4.0,4.0,53.4,0.29,6.4,0.17,221.0,736.0,30.0,1158.0,158.0,46.1,39.1,287.0,70.4,51.7,422.0,29.0,6.9,40.0,1.05,16.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Villarreal,Pepe Reina,es ESP,GK,39.0,22.0,27.0,4.0,0.0,3.0,1.0,28.9,0.29,2.9,0.13,64.0,207.0,30.9,736.0,112.0,22.1,28.8,118.0,37.3,35.7,315.0,15.0,4.8,20.0,0.91,14.6,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Villarreal,Gerónimo Rulli,ar ARG,GK,30.0,14.0,10.0,0.0,0.0,1.0,0.0,12.5,0.23,2.5,0.18,50.0,119.0,42.0,451.0,70.0,19.3,28.8,92.0,34.8,37.9,215.0,20.0,9.3,21.0,1.5,15.5,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Villarreal,Filip Jørgensen,dk DEN,GK,20.0,2.0,3.0,0.0,0.0,0.0,0.0,2.3,0.39,-0.7,-0.34,0.0,4.0,0.0,44.0,9.0,9.1,22.8,11.0,0.0,17.5,18.0,2.0,11.1,4.0,2.0,13.3,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Villarreal,Squad Total,,,28.4,38.0,40.0,4.0,0.0,4.0,1.0,43.7,0.27,4.7,0.12,114.0,330.0,34.5,1231.0,191.0,20.6,,221.0,34.4,35.7,548.0,37.0,6.8,45.0,1.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Villarreal,Opponent Total,,,27.2,38.0,59.0,4.0,1.0,5.0,2.0,60.0,0.29,3.0,0.08,233.0,548.0,42.5,866.0,148.0,42.3,37.3,284.0,64.1,49.4,394.0,22.0,5.6,41.0,1.08,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Betis,Rui Silva,pt POR,GK,28.0,26.0,32.0,2.0,1.0,6.0,1.0,32.9,0.3,1.9,0.07,154.0,410.0,37.6,668.0,107.0,40.7,35.6,214.0,64.5,47.5,369.0,18.0,4.9,37.0,1.42,16.6,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Betis,Claudio Bravo,cl CHI,GK,39.0,12.0,9.0,1.0,0.0,1.0,0.0,11.0,0.24,2.0,0.17,75.0,225.0,33.3,288.0,42.0,51.7,39.6,101.0,75.2,52.5,213.0,4.0,1.9,6.0,0.5,12.1,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Betis,Squad Total,,,28.6,38.0,41.0,3.0,1.0,7.0,1.0,44.0,0.29,4.0,0.1,229.0,635.0,36.1,956.0,149.0,44.0,,315.0,67.9,49.1,582.0,22.0,3.8,43.0,1.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Betis,Opponent Total,,,27.3,38.0,46.0,8.0,1.0,5.0,3.0,48.6,0.27,5.6,0.15,186.0,449.0,41.4,955.0,160.0,32.9,33.2,260.0,51.9,43.9,400.0,17.0,4.3,37.0,0.97,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Osasuna,Aitor Fernández,es ESP,GK,31.0,21.0,19.0,0.0,0.0,0.0,1.0,17.7,0.24,-0.3,-0.01,191.0,438.0,43.6,615.0,87.0,50.9,41.1,174.0,71.8,54.2,319.0,14.0,4.4,37.0,1.76,16.3,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Osasuna,Sergio Herrera,es ESP,GK,29.0,17.0,23.0,1.0,1.0,3.0,1.0,21.4,0.28,-0.6,-0.04,151.0,351.0,43.0,475.0,58.0,56.0,42.7,135.0,63.0,48.3,215.0,16.0,7.4,20.0,1.18,18.5,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Osasuna,Squad Total,,,27.5,38.0,42.0,1.0,1.0,3.0,2.0,39.1,0.26,-0.9,-0.02,342.0,789.0,43.3,1090.0,145.0,53.1,,309.0,68.0,51.6,534.0,30.0,5.6,57.0,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Osasuna,Opponent Total,,,27.4,38.0,37.0,4.0,0.0,4.0,1.0,36.6,0.24,0.6,0.02,197.0,564.0,34.9,1102.0,178.0,35.5,34.3,319.0,54.2,44.3,649.0,45.0,6.9,49.0,1.29,15.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Athletic Club,Unai Simón,es ESP,GK,25.0,30.5,37.0,3.0,1.0,1.0,3.0,31.7,0.28,-2.3,-0.08,134.0,351.0,38.2,762.0,154.0,30.6,33.2,186.0,63.4,49.4,355.0,18.0,5.1,40.0,1.31,17.5,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Athletic Club,Julen Agirrezabala,es ESP,GK,21.0,7.5,6.0,0.0,0.0,0.0,0.0,5.5,0.3,-0.5,-0.06,37.0,101.0,36.6,179.0,33.0,29.6,30.5,62.0,77.4,55.4,96.0,11.0,11.5,10.0,1.33,15.4,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Athletic Club,Squad Total,,,27.4,38.0,43.0,3.0,1.0,1.0,3.0,37.2,0.29,-2.8,-0.07,171.0,452.0,37.8,941.0,187.0,30.4,,248.0,66.9,50.9,451.0,29.0,6.4,50.0,1.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Athletic Club,Opponent Total,,,27.3,38.0,47.0,5.0,1.0,2.0,1.0,52.0,0.28,6.0,0.16,271.0,721.0,37.6,1156.0,211.0,44.1,37.1,335.0,63.0,49.6,703.0,44.0,6.3,43.0,1.13,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Mallorca,Predrag Rajković,rs SRB,GK,26.0,36.0,40.0,6.0,0.0,3.0,0.0,39.2,0.25,-0.8,-0.02,323.0,786.0,41.1,899.0,125.0,61.8,45.4,309.0,74.4,54.0,608.0,32.0,5.3,19.0,0.53,11.7,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Mallorca,Dominik Greif,sk SVK,GK,25.0,1.0,3.0,0.0,0.0,0.0,0.0,2.2,0.28,-0.8,-0.76,19.0,34.0,55.9,23.0,2.0,87.0,54.9,15.0,93.3,64.5,19.0,2.0,10.5,0.0,0.0,4.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Mallorca,Leonardo Román,es ESP,GK,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.03,0.1,0.11,9.0,21.0,42.9,30.0,3.0,40.0,35.2,12.0,75.0,48.8,30.0,1.0,3.3,2.0,2.0,17.4,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Mallorca,Squad Total,,,27.7,38.0,43.0,6.0,0.0,3.0,0.0,41.5,0.24,-1.5,-0.04,351.0,841.0,41.7,952.0,130.0,61.8,,336.0,75.3,54.2,657.0,35.0,5.3,21.0,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Mallorca,Opponent Total,,,27.4,38.0,37.0,4.0,0.0,7.0,1.0,32.3,0.25,-3.7,-0.1,156.0,454.0,34.4,875.0,183.0,33.5,33.3,217.0,74.2,53.0,486.0,32.0,6.6,37.0,0.97,13.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Girona,Paulo Gazzaniga,ar ARG,GK,30.0,28.0,37.0,4.0,0.0,4.0,0.0,45.3,0.33,8.3,0.3,146.0,400.0,36.5,822.0,141.0,31.1,32.4,242.0,59.5,47.9,477.0,37.0,7.8,38.0,1.36,15.1,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Girona,Juan Carlos,es ESP,GK,34.0,10.0,18.0,2.0,2.0,1.0,0.0,16.7,0.35,-1.3,-0.13,23.0,64.0,35.9,278.0,51.0,17.6,28.7,62.0,24.2,30.3,120.0,6.0,5.0,21.0,2.1,16.9,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Girona,Squad Total,,,26.0,38.0,55.0,6.0,2.0,5.0,0.0,62.0,0.33,7.0,0.18,169.0,464.0,36.4,1100.0,192.0,27.7,,304.0,52.3,44.3,597.0,43.0,7.2,59.0,1.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Girona,Opponent Total,,,27.2,38.0,58.0,8.0,0.0,3.0,3.0,51.2,0.25,-3.8,-0.1,219.0,563.0,38.9,939.0,133.0,40.7,36.4,278.0,65.1,49.7,568.0,27.0,4.8,37.0,0.97,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Rayo Vallecano,Stole Dimitrievski,mk MKD,GK,28.0,36.9,49.0,4.0,0.0,9.0,4.0,44.2,0.3,-0.8,-0.02,152.0,537.0,28.3,816.0,199.0,45.0,38.6,299.0,56.9,46.7,500.0,24.0,4.8,52.0,1.41,16.1,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Rayo Vallecano,Diego López,es ESP,GK,40.0,1.1,4.0,0.0,0.0,2.0,0.0,1.7,0.33,-2.3,-2.19,2.0,8.0,25.0,21.0,5.0,28.6,30.3,8.0,25.0,35.3,12.0,0.0,0.0,2.0,1.88,17.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Rayo Vallecano,Squad Total,,,27.9,38.0,53.0,4.0,0.0,11.0,4.0,45.9,0.3,-3.1,-0.08,154.0,545.0,28.3,837.0,204.0,44.6,,307.0,56.0,46.4,512.0,24.0,4.7,54.0,1.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Rayo Vallecano,Opponent Total,,,27.3,38.0,45.0,4.0,2.0,4.0,4.0,38.0,0.21,-3.0,-0.08,253.0,634.0,39.9,1068.0,159.0,40.4,36.9,309.0,65.7,50.4,622.0,26.0,4.2,51.0,1.34,17.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Sevilla,Yassine Bounou,ma MAR,GK,31.0,23.9,41.0,2.0,1.0,3.0,2.0,37.3,0.34,-1.7,-0.07,115.0,303.0,38.0,785.0,92.0,27.9,30.9,162.0,51.9,42.1,308.0,20.0,6.5,39.0,1.63,17.4,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Sevilla,Marko Dmitrović,rs SRB,GK,30.0,14.1,13.0,0.0,0.0,2.0,1.0,12.2,0.23,0.2,0.02,103.0,326.0,31.6,372.0,44.0,58.1,44.0,131.0,84.0,62.4,216.0,12.0,5.6,10.0,0.71,12.2,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Sevilla,Squad Total,,,28.7,38.0,54.0,2.0,1.0,5.0,3.0,49.5,0.3,-1.5,-0.04,218.0,629.0,34.7,1157.0,136.0,37.6,,293.0,66.2,51.1,524.0,32.0,6.1,49.0,1.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Sevilla,Opponent Total,,,27.3,38.0,47.0,4.0,0.0,7.0,0.0,43.2,0.28,-3.8,-0.1,202.0,590.0,34.2,1014.0,176.0,39.9,35.8,304.0,60.9,46.4,649.0,28.0,4.3,39.0,1.03,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Celta Vigo,Agustín Marchesín,ar ARG,GK,34.0,19.0,29.0,2.0,1.0,4.0,1.0,20.7,0.24,-7.3,-0.38,103.0,267.0,38.6,500.0,75.0,39.8,35.3,131.0,51.9,42.9,253.0,14.0,5.5,25.0,1.32,18.1,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Celta Vigo,Iván Villar,es ESP,GK,25.0,19.0,24.0,3.0,0.0,6.0,0.0,22.2,0.31,-1.8,-0.09,81.0,239.0,33.9,435.0,96.0,34.7,33.8,157.0,56.1,44.8,256.0,8.0,3.1,14.0,0.74,14.2,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Celta Vigo,Squad Total,,,26.7,38.0,53.0,5.0,1.0,10.0,1.0,42.9,0.27,-9.1,-0.24,184.0,506.0,36.4,935.0,171.0,37.4,,288.0,54.2,44.0,509.0,22.0,4.3,39.0,1.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Celta Vigo,Opponent Total,,,27.6,38.0,43.0,2.0,0.0,3.0,2.0,42.7,0.25,1.7,0.04,208.0,523.0,39.8,979.0,142.0,36.7,35.5,250.0,65.6,49.5,559.0,29.0,5.2,26.0,0.68,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Cádiz,Jeremías Ledesma,ar ARG,GK,29.0,34.0,48.0,8.0,1.0,6.0,0.0,47.1,0.22,-0.9,-0.03,236.0,735.0,32.1,824.0,135.0,58.5,44.9,285.0,88.8,64.1,595.0,42.0,7.1,26.0,0.76,10.8,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Cádiz,David Gil,es ESP,GK,28.0,4.0,5.0,1.0,0.0,1.0,0.0,6.3,0.23,1.3,0.32,34.0,94.0,36.2,93.0,15.0,64.5,46.4,36.0,94.4,65.1,56.0,2.0,3.6,4.0,1.0,13.6,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Cádiz,Squad Total,,,29.1,38.0,53.0,9.0,1.0,7.0,0.0,53.4,0.22,0.4,0.01,270.0,829.0,32.6,917.0,150.0,59.1,,321.0,89.4,64.2,651.0,44.0,6.8,30.0,0.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Cádiz,Opponent Total,,,27.2,38.0,30.0,4.0,0.0,1.0,1.0,32.7,0.26,3.7,0.1,219.0,518.0,42.3,972.0,194.0,35.8,33.9,299.0,56.9,45.3,519.0,39.0,7.5,55.0,1.45,15.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Getafe,David Soria,es ESP,GK,29.0,38.0,45.0,4.0,0.0,7.0,2.0,45.5,0.23,2.5,0.07,409.0,904.0,45.2,782.0,99.0,75.1,49.8,347.0,91.4,59.8,586.0,36.0,6.1,46.0,1.21,15.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Getafe,Squad Total,,,27.4,38.0,45.0,4.0,0.0,7.0,2.0,45.5,0.23,2.5,0.07,409.0,904.0,45.2,782.0,99.0,75.1,,347.0,91.4,59.8,586.0,36.0,6.1,46.0,1.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Getafe,Opponent Total,,,27.5,38.0,34.0,5.0,2.0,2.0,0.0,36.4,0.25,2.4,0.06,217.0,582.0,37.3,1121.0,169.0,38.8,35.9,239.0,61.5,48.0,512.0,32.0,6.3,51.0,1.34,16.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Valencia,Giorgi Mamardashvili,ge GEO,GK,21.0,38.0,45.0,2.0,0.0,7.0,2.0,42.9,0.28,-0.1,0.0,177.0,522.0,33.9,843.0,142.0,40.8,35.1,239.0,74.5,54.2,457.0,35.0,7.7,47.0,1.24,16.3,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Valencia,Squad Total,,,24.2,38.0,45.0,2.0,0.0,7.0,2.0,42.9,0.28,-0.1,0.0,177.0,522.0,33.9,843.0,142.0,40.8,,239.0,74.5,54.2,457.0,35.0,7.7,47.0,1.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Valencia,Opponent Total,,,27.5,38.0,42.0,5.0,1.0,3.0,2.0,46.9,0.28,6.9,0.18,217.0,594.0,36.5,965.0,159.0,43.5,37.4,309.0,56.3,46.0,701.0,42.0,6.0,35.0,0.92,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Almería,Fernando,es ESP,GK,32.0,36.5,61.0,4.0,1.0,4.0,1.0,60.5,0.29,0.5,0.01,199.0,557.0,35.7,967.0,211.0,39.1,36.9,341.0,52.5,42.9,614.0,39.0,6.4,26.0,0.71,12.4,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Almería,Fernando Pacheco,es ESP,GK,30.0,1.0,2.0,0.0,0.0,1.0,0.0,1.6,0.32,-0.4,-0.42,3.0,12.0,25.0,26.0,8.0,42.3,40.2,4.0,25.0,36.0,16.0,1.0,6.3,2.0,2.0,14.5,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Almería,Diego Mariño,es ESP,GK,32.0,0.5,2.0,0.0,0.0,0.0,0.0,1.4,0.28,-0.6,-1.25,2.0,3.0,66.7,3.0,1.0,33.3,35.7,5.0,40.0,45.6,12.0,0.0,0.0,0.0,0.0,7.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Almería,Squad Total,,,26.4,38.0,65.0,4.0,1.0,5.0,1.0,63.4,0.29,-0.6,-0.01,204.0,572.0,35.7,996.0,220.0,39.2,,350.0,52.0,42.9,642.0,40.0,6.2,28.0,0.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Almería,Opponent Total,,,27.6,38.0,49.0,2.0,1.0,11.0,0.0,43.2,0.27,-5.8,-0.15,187.0,493.0,37.9,949.0,166.0,36.2,34.9,249.0,59.8,47.4,453.0,36.0,7.9,50.0,1.32,16.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Valladolid,Jordi Masip,es ESP,GK,33.0,27.9,42.0,5.0,0.0,0.0,1.0,45.8,0.27,4.8,0.17,133.0,389.0,34.2,722.0,121.0,36.8,35.9,239.0,51.5,41.9,396.0,15.0,3.8,14.0,0.5,12.7,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Valladolid,Sergio Asenjo,es ESP,GK,33.0,10.0,21.0,1.0,1.0,0.0,0.0,16.8,0.31,-4.2,-0.42,58.0,162.0,35.8,260.0,46.0,38.8,35.8,92.0,66.3,51.2,166.0,5.0,3.0,17.0,1.7,16.1,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Valladolid,Álvaro Aceves,es ESP,GK,19.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.04,0.1,0.9,1.0,2.0,50.0,7.0,3.0,28.6,25.7,1.0,0.0,24.0,1.0,0.0,0.0,2.0,13.85,33.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Valladolid,Squad Total,,,27.4,38.0,63.0,6.0,1.0,0.0,1.0,62.6,0.28,0.6,0.02,192.0,553.0,34.7,989.0,170.0,37.3,35.8,332.0,55.4,44.5,563.0,20.0,3.6,33.0,0.87,16.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
