Season,League,Team,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_GA,Performance_GA90,Performance_SoTA,Performance_Saves,Performance_Save%,Performance_W,Performance_D,Performance_L,Performance_CS,Performance_CS%,Penalty Kicks_PKatt,Penalty Kicks_PKA,Penalty Kicks_PKsv,Penalty Kicks_PKm,Penalty Kicks_Save%,Unnamed: 23_level_0_Matches,S_e,L_e,T_e,U_n,U_n.1,U_n.2,U_n.3,P_l,P_l.1,P_l.2,P_l.3,P_e,P_e.1,P_e.2,P_e.3,P_e.4,P_e.5,P_e.6,P_e.7,P_e.8,P_e.9,P_e.10,P_e.11,P_e.12,P_e.13,P_e.14,U_n.4
2015-2016,SeriaA,Juventus,Gianluigi Buffon,it ITA,GK,37.0,35.0,35.0,3150.0,35.0,17.0,0.49,88.0,71.0,80.7,28.0,3.0,4.0,21.0,60.0,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-2016,SeriaA,Juventus,Neto,br BRA,GK,26.0,3.0,3.0,270.0,3.0,3.0,1.0,6.0,3.0,50.0,1.0,1.0,1.0,1.0,33.3,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-2016,SeriaA,Juventus,Squad Total,,,28.3,38.0,38.0,3420.0,38.0,20.0,0.53,94.0,74.0,78.7,29.0,4.0,5.0,22.0,57.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-2016,SeriaA,Juventus,Opponent Total,,,26.9,38.0,38.0,3420.0,38.0,75.0,1.97,204.0,138.0,67.2,5.0,4.0,29.0,4.0,10.5,9.0,8.0,1.0,0.0,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-2016,SeriaA,Napoli,Pepe Reina,es ESP,GK,32.0,37.0,37.0,3330.0,37.0,29.0,0.78,82.0,53.0,64.6,25.0,7.0,5.0,15.0,40.5,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-2016,SeriaA,Napoli,Gabriel,br BRA,GK,22.0,1.0,1.0,90.0,1.0,5.0,5.0,12.0,7.0,58.3,0.0,0.0,1.0,0.0,0.0,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-2016,SeriaA,Napoli,Squad Total,,,26.5,38.0,38.0,3420.0,38.0,34.0,0.89,94.0,60.0,63.8,25.0,7.0,6.0,15.0,39.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-2016,SeriaA,Napoli,Opponent Total,,,27.2,38.0,38.0,3420.0,38.0,80.0,2.11,235.0,162.0,68.9,6.0,7.0,25.0,6.0,15.8,8.0,7.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-2016,SeriaA,Roma,Wojciech Szczęsny,pl POL,GK,25.0,34.0,34.0,3060.0,34.0,34.0,1.0,130.0,96.0,73.8,22.0,10.0,2.0,8.0,23.5,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-2016,SeriaA,Roma,Morgan De Sanctis,it ITA,GK,38.0,4.0,4.0,360.0,4.0,7.0,1.75,17.0,10.0,58.8,1.0,1.0,2.0,0.0,0.0,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
