Season,League,Team,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Unnamed: 4_level_0_90s,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Unnamed: 17_level_0_Matches,Performance_Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%,Unnamed: 21_level_0_Matches,S_e,L_e,T_e,U_n,U_n.1,U_n.2,U_n.3,U_n.4,P_e,P_e.1,P_e.2,P_e.3,P_e.4,P_e.5,P_e.6,P_e.7,P_e.8,P_e.9,P_e.10,P_e.11,P_e.12,A_e,A_e.1,A_e.2,U_n.5
2002-2003,SeriaA,Juventus,Gianluigi Buffon,it ITA,GK,24.0,31.4,1.0,0.0,,0.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-2003,SeriaA,Juventus,Pavel Nedvěd,cz CZE,MF,29.0,25.4,3.0,0.0,,57.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-2003,SeriaA,Juventus,Lilian Thuram,fr FRA,DF,30.0,25.6,0.0,0.0,,38.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-2003,SeriaA,Juventus,Edgar Davids,nl NED,MF,29.0,23.5,3.0,0.0,,55.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-2003,SeriaA,Juventus,Mauro Camoranesi,it ITA,MF,25.0,23.6,7.0,0.0,,62.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-2003,SeriaA,Juventus,Ciro Ferrara,it ITA,DF,35.0,23.4,3.0,0.0,,41.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-2003,SeriaA,Juventus,Alessio Tacchinardi,it ITA,MF,27.0,22.5,3.0,0.0,,60.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-2003,SeriaA,Juventus,Gianluca Zambrotta,it ITA,DF,25.0,21.1,3.0,0.0,,26.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-2003,SeriaA,Juventus,Alessandro Del Piero,it ITA,"FW,MF",27.0,21.0,1.0,0.0,,52.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-2003,SeriaA,Juventus,Paolo Montero,uy URU,DF,30.0,19.8,2.0,0.0,,27.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-2003,SeriaA,Juventus,Mark Iuliano,it ITA,DF,28.0,18.7,3.0,0.0,,35.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-2003,SeriaA,Juventus,Marco Di Vaio,it ITA,FW,26.0,17.2,2.0,0.0,,34.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-2003,SeriaA,Juventus,Alessandro Birindelli,it ITA,DF,27.0,13.2,1.0,1.0,,21.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-2003,SeriaA,Juventus,David Trezeguet,fr FRA,FW,24.0,12.9,0.0,0.0,,19.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-2003,SeriaA,Juventus,Antonio Conte,it ITA,MF,33.0,12.1,1.0,1.0,,14.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-2003,SeriaA,Juventus,Gianluca Pessotto,it ITA,"DF,MF",31.0,9.6,1.0,0.0,,10.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-2003,SeriaA,Juventus,Marcelo Zalayeta,uy URU,FW,23.0,8.7,2.0,0.0,,30.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-2003,SeriaA,Juventus,Igor Tudor,hr CRO,DF,24.0,8.4,2.0,1.0,,29.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-2003,SeriaA,Juventus,Marcelo Salas,cl CHI,FW,27.0,5.9,1.0,0.0,,14.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-2003,SeriaA,Juventus,Davide Baiocco,it ITA,MF,27.0,3.7,0.0,0.0,,5.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-2003,SeriaA,Juventus,Cristian Zenoni,it ITA,DF,25.0,6.8,0.0,0.0,,9.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-2003,SeriaA,Juventus,Salvatore Fresi,it ITA,DF,29.0,4.9,0.0,0.0,,4.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-2003,SeriaA,Juventus,Antonio Chimenti,it ITA,GK,32.0,2.5,0.0,0.0,,0.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-2003,SeriaA,Juventus,Rubén Olivera,uy URU,MF,19.0,1.5,0.0,0.0,,0.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-2003,SeriaA,Juventus,Matteo Paro,it ITA,MF,19.0,0.8,0.0,0.0,,0.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-2003,SeriaA,Juventus,Squad Total,,,28.2,,42.0,3.0,,649.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-2003,SeriaA,Juventus,Opponent Total,,,27.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-2003,SeriaA,Inter,Javier Zanetti,ar ARG,"DF,MF",28.0,33.0,3.0,0.0,,38.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-2003,SeriaA,Inter,Francesco Toldo,it ITA,GK,30.0,32.0,1.0,0.0,,2.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-2003,SeriaA,Inter,Iván Córdoba,co COL,DF,25.0,27.0,9.0,1.0,,66.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
