Season,League,Team,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Unnamed: 4_level_0_90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_PK,Standard_PKatt,Unnamed: 16_level_0_Matches,Standard_FK,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Unnamed: 22_level_0_Matches,S_e,L_e,T_e,U_n,U_n.1,U_n.2,U_n.3,U_n.4,S_t,S_t.1,S_t.2,S_t.3,S_t.4,S_t.5,S_t.6,S_t.7,S_t.8,S_t.9,S_t.10,S_t.11,E_x,E_x.1,E_x.2,E_x.3,E_x.4,U_n.5
2016-2017,Bundesliga,Bayern Munich,Tom Starke,de GER,GK,35.0,3.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,Bundesliga,Bayern Munich,Holger Badstuber,de GER,DF,27.0,0.3,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,Bundesliga,Bayern Munich,Squad Total,,,28.0,34.0,88.0,622.0,230.0,37.0,18.29,6.76,0.13,0.36,,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,Bundesliga,Bayern Munich,Opponent Total,,,25.9,34.0,22.0,304.0,99.0,32.6,8.94,2.91,0.07,0.2,,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,Bundesliga,RB Leipzig,Péter Gulácsi,hu HUN,GK,26.0,33.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,Bundesliga,RB Leipzig,Diego Demme,de GER,MF,24.0,31.9,1.0,14.0,5.0,35.7,0.44,0.16,0.07,0.2,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,Bundesliga,RB Leipzig,Marcel Sabitzer,at AUT,"MF,FW",22.0,28.8,8.0,78.0,34.0,43.6,2.71,1.18,0.1,0.24,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,Bundesliga,RB Leipzig,Marcel Halstenberg,de GER,DF,24.0,29.5,0.0,28.0,8.0,28.6,0.95,0.27,0.0,0.0,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,Bundesliga,RB Leipzig,Stefan Ilsanker,at AUT,"MF,DF",27.0,29.4,0.0,9.0,3.0,33.3,0.31,0.1,0.0,0.0,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,Bundesliga,RB Leipzig,Naby Keïta,gn GUI,MF,21.0,26.8,8.0,43.0,14.0,32.6,1.61,0.52,0.19,0.57,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,Bundesliga,RB Leipzig,Willi Orban,hu HUN,DF,23.0,28.0,3.0,25.0,10.0,40.0,0.89,0.36,0.12,0.3,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,Bundesliga,RB Leipzig,Timo Werner,de GER,FW,20.0,26.8,21.0,74.0,37.0,50.0,2.76,1.38,0.26,0.51,,2.0,2.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,Bundesliga,RB Leipzig,Emil Forsberg,se SWE,"MF,FW",24.0,26.0,8.0,49.0,19.0,38.8,1.89,0.73,0.14,0.37,,1.0,2.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,Bundesliga,RB Leipzig,Marvin Compper,de GER,DF,31.0,23.3,2.0,7.0,2.0,28.6,0.3,0.09,0.29,1.0,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,Bundesliga,RB Leipzig,Yussuf Poulsen,dk DEN,FW,22.0,23.2,5.0,48.0,20.0,41.7,2.07,0.86,0.1,0.25,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,Bundesliga,RB Leipzig,Bernardo,br BRA,DF,21.0,21.0,0.0,14.0,4.0,28.6,0.67,0.19,0.0,0.0,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,Bundesliga,RB Leipzig,Benno Schmitz,de GER,DF,21.0,11.0,0.0,10.0,1.0,10.0,0.91,0.09,0.0,0.0,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,Bundesliga,RB Leipzig,Dayot Upamecano,fr FRA,DF,17.0,7.4,0.0,1.0,0.0,0.0,0.13,0.0,0.0,,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,Bundesliga,RB Leipzig,Dominik Kaiser,de GER,MF,27.0,10.7,1.0,15.0,4.0,26.7,1.4,0.37,0.07,0.25,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,Bundesliga,RB Leipzig,Oliver Burke,sct SCO,"FW,MF",19.0,7.0,1.0,10.0,5.0,50.0,1.42,0.71,0.1,0.2,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,Bundesliga,RB Leipzig,Davie Selke,de GER,FW,21.0,5.0,4.0,13.0,5.0,38.5,2.58,0.99,0.31,0.8,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,Bundesliga,RB Leipzig,Rani Khedira,de GER,MF,22.0,1.8,0.0,2.0,0.0,0.0,1.1,0.0,0.0,,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,Bundesliga,RB Leipzig,Fabio Coltorti,ch SUI,GK,35.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,Bundesliga,RB Leipzig,Lukas Klostermann,de GER,DF,20.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,Bundesliga,RB Leipzig,Federico Palacios Martínez,de GER,"FW,MF",21.0,0.6,0.0,2.0,1.0,50.0,3.21,1.61,0.0,0.0,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,Bundesliga,RB Leipzig,Kyriakos Papadopoulos,gr GRE,"DF,MF",24.0,0.3,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,Bundesliga,RB Leipzig,Massimo Bruno,be BEL,"FW,MF",22.0,0.1,0.0,1.0,1.0,100.0,18.0,18.0,0.0,0.0,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,Bundesliga,RB Leipzig,Squad Total,,,24.0,34.0,62.0,444.0,173.0,39.0,13.06,5.09,0.13,0.34,,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,Bundesliga,RB Leipzig,Opponent Total,,,26.0,34.0,38.0,341.0,100.0,29.3,10.03,2.94,0.1,0.35,,3.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,Bundesliga,Dortmund,Pierre-Emerick Aubameyang,ga GAB,FW,27.0,30.9,31.0,117.0,58.0,49.6,3.79,1.88,0.25,0.5,,2.0,4.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,Bundesliga,Dortmund,Roman Bürki,ch SUI,GK,25.0,27.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,Bundesliga,Dortmund,Julian Weigl,de GER,MF,20.0,26.8,0.0,7.0,2.0,28.6,0.26,0.07,0.0,0.0,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,Bundesliga,Dortmund,Matthias Ginter,de GER,DF,22.0,27.5,0.0,20.0,4.0,20.0,0.73,0.15,0.0,0.0,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,Bundesliga,Dortmund,Sokratis Papastathopoulos,gr GRE,DF,28.0,25.5,2.0,20.0,3.0,15.0,0.78,0.12,0.1,0.67,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,Bundesliga,Dortmund,Marcel Schmelzer,de GER,"DF,MF",28.0,24.3,0.0,27.0,6.0,22.2,1.11,0.25,0.0,0.0,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,Bundesliga,Dortmund,Łukasz Piszczek,pl POL,"DF,MF",31.0,22.6,5.0,20.0,7.0,35.0,0.88,0.31,0.25,0.71,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,Bundesliga,Dortmund,Gonzalo Castro,de GER,MF,29.0,21.3,3.0,30.0,8.0,26.7,1.41,0.37,0.1,0.38,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,Bundesliga,Dortmund,Ousmane Dembélé,fr FRA,"MF,FW",19.0,22.6,6.0,55.0,14.0,25.5,2.43,0.62,0.11,0.43,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,Bundesliga,Dortmund,Marc Bartra,es ESP,DF,25.0,17.3,0.0,20.0,0.0,0.0,1.15,0.0,0.0,,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,Bundesliga,Dortmund,Raphaël Guerreiro,pt POR,MF,22.0,16.5,6.0,32.0,13.0,40.6,1.94,0.79,0.19,0.46,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,Bundesliga,Dortmund,Marco Reus,de GER,"FW,MF",27.0,13.1,7.0,43.0,18.0,41.9,3.28,1.37,0.12,0.28,,2.0,2.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,Bundesliga,Dortmund,Christian Pulisic,us USA,MF,17.0,16.9,3.0,32.0,14.0,43.8,1.89,0.83,0.09,0.21,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,Bundesliga,Dortmund,Shinji Kagawa,jp JPN,MF,27.0,14.0,1.0,20.0,8.0,40.0,1.43,0.57,0.05,0.13,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,Bundesliga,Dortmund,Erik Durm,de GER,"MF,DF",24.0,10.8,0.0,10.0,3.0,30.0,0.92,0.28,0.0,0.0,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,Bundesliga,Dortmund,Mario Götze,de GER,MF,24.0,8.4,1.0,6.0,5.0,83.3,0.71,0.59,0.17,0.2,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,Bundesliga,Dortmund,André Schürrle,de GER,"MF,FW",25.0,8.3,2.0,36.0,14.0,38.9,4.33,1.68,0.03,0.07,,1.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,Bundesliga,Dortmund,Roman Weidenfeller,de GER,GK,35.0,7.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,Bundesliga,Dortmund,Felix Passlack,de GER,"DF,MF",18.0,5.9,0.0,3.0,2.0,66.7,0.51,0.34,0.0,0.0,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,Bundesliga,Dortmund,Sebastian Rode,de GER,MF,25.0,6.5,1.0,5.0,1.0,20.0,0.77,0.15,0.2,1.0,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,Bundesliga,Dortmund,Emre Mor,tr TUR,"MF,FW",19.0,5.3,1.0,10.0,4.0,40.0,1.88,0.75,0.1,0.25,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,Bundesliga,Dortmund,Adrián Ramos,co COL,FW,30.0,4.0,2.0,12.0,5.0,41.7,3.03,1.26,0.17,0.4,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,Bundesliga,Dortmund,Nuri Şahin,tr TUR,MF,27.0,2.6,0.0,1.0,1.0,100.0,0.39,0.39,0.0,0.0,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,Bundesliga,Dortmund,Sven Bender,de GER,DF,27.0,3.0,0.0,2.0,1.0,50.0,0.66,0.33,0.0,0.0,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,Bundesliga,Dortmund,Mikel Merino,es ESP,DF,20.0,3.3,0.0,5.0,0.0,0.0,1.51,0.0,0.0,,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,Bundesliga,Dortmund,Dženis Burnić,de GER,DF,18.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,Bundesliga,Dortmund,Park Joo-ho,kr KOR,DF,29.0,0.7,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,Bundesliga,Dortmund,Squad Total,,,25.3,34.0,71.0,533.0,191.0,35.8,15.68,5.62,0.12,0.35,,5.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,Bundesliga,Dortmund,Opponent Total,,,26.0,34.0,39.0,349.0,126.0,36.1,10.26,3.71,0.11,0.29,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,Bundesliga,Hoffenheim,Oliver Baumann,de GER,GK,26.0,34.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,Bundesliga,Hoffenheim,Niklas Süle,de GER,DF,20.0,32.1,2.0,26.0,7.0,26.9,0.81,0.22,0.08,0.29,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,Bundesliga,Hoffenheim,Sebastian Rudy,de GER,MF,26.0,31.0,2.0,27.0,9.0,33.3,0.87,0.29,0.07,0.22,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,Bundesliga,Hoffenheim,Sandro Wagner,de GER,FW,28.0,28.9,11.0,66.0,27.0,40.9,2.29,0.94,0.17,0.41,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,Bundesliga,Hoffenheim,Kevin Vogt,de GER,"DF,MF",24.0,28.8,0.0,3.0,0.0,0.0,0.1,0.0,0.0,,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,Bundesliga,Hoffenheim,Andrej Kramarić,hr CRO,"FW,MF",25.0,26.3,15.0,99.0,36.0,36.4,3.77,1.37,0.1,0.28,,5.0,5.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,Bundesliga,Hoffenheim,Kerem Demirbay,de GER,MF,23.0,24.1,6.0,51.0,18.0,35.3,2.12,0.75,0.12,0.33,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,Bundesliga,Hoffenheim,Benjamin Hübner,de GER,DF,27.0,23.8,2.0,18.0,6.0,33.3,0.76,0.25,0.11,0.33,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,Bundesliga,Hoffenheim,Steven Zuber,ch SUI,MF,24.0,22.5,4.0,36.0,11.0,30.6,1.6,0.49,0.11,0.36,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,Bundesliga,Hoffenheim,Pavel Kadeřábek,cz CZE,"MF,DF",24.0,21.9,0.0,8.0,1.0,12.5,0.36,0.05,0.0,0.0,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,Bundesliga,Hoffenheim,Nadiem Amiri,de GER,"MF,FW",19.0,22.1,2.0,47.0,18.0,38.3,2.13,0.81,0.04,0.11,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,Bundesliga,Hoffenheim,Jeremy Toljan,de GER,MF,21.0,14.6,1.0,13.0,2.0,15.4,0.89,0.14,0.08,0.5,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,Bundesliga,Hoffenheim,Mark Uth,de GER,FW,24.0,12.8,7.0,39.0,15.0,38.5,3.04,1.17,0.18,0.47,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,Bundesliga,Hoffenheim,Ermin Bičakčić,ba BIH,"DF,MF",26.0,11.7,1.0,9.0,4.0,44.4,0.77,0.34,0.11,0.25,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,Bundesliga,Hoffenheim,Lukas Rupp,de GER,MF,25.0,8.8,2.0,16.0,5.0,31.3,1.82,0.57,0.13,0.4,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,Bundesliga,Hoffenheim,Ádám Szalai,hu HUN,"FW,MF",28.0,8.7,8.0,18.0,11.0,61.1,2.07,1.27,0.44,0.73,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,Bundesliga,Hoffenheim,Eugen Polanski,pl POL,MF,30.0,7.0,0.0,5.0,2.0,40.0,0.71,0.28,0.0,0.0,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,Bundesliga,Hoffenheim,Marco Terrazzino,de GER,"MF,FW",25.0,4.0,1.0,6.0,3.0,50.0,1.48,0.74,0.17,0.33,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,Bundesliga,Hoffenheim,Fabian Schär,ch SUI,DF,24.0,3.2,0.0,2.0,0.0,0.0,0.63,0.0,0.0,,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,Bundesliga,Hoffenheim,Pirmin Schwegler,ch SUI,MF,29.0,4.4,0.0,4.0,1.0,25.0,0.91,0.23,0.0,0.0,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,Bundesliga,Hoffenheim,Philipp Ochs,de GER,"MF,DF",19.0,1.6,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,Bundesliga,Hoffenheim,Eduardo Vargas,cl CHI,"FW,MF",26.0,1.1,0.0,3.0,2.0,66.7,2.67,1.78,0.0,0.0,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,Bundesliga,Hoffenheim,Barış Atik,de GER,"FW,MF",21.0,0.8,0.0,1.0,0.0,0.0,1.29,0.0,0.0,,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,Bundesliga,Hoffenheim,Squad Total,,,25.0,34.0,64.0,497.0,178.0,35.8,14.62,5.24,0.12,0.33,,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,Bundesliga,Hoffenheim,Opponent Total,,,26.0,34.0,35.0,415.0,154.0,37.1,12.21,4.53,0.08,0.22,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,Bundesliga,Köln,Anthony Modeste,fr FRA,FW,28.0,33.0,25.0,101.0,40.0,39.6,3.06,1.21,0.22,0.55,,3.0,4.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,Bundesliga,Köln,Jonas Hector,de GER,"MF,DF",26.0,33.0,1.0,15.0,4.0,26.7,0.45,0.12,0.07,0.25,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,Bundesliga,Köln,Dominique Heintz,de GER,DF,22.0,30.6,0.0,7.0,1.0,14.3,0.23,0.03,0.0,0.0,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,Bundesliga,Köln,Frederik Sørensen,dk DEN,DF,24.0,29.8,0.0,19.0,6.0,31.6,0.64,0.2,0.0,0.0,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
