Season,League,Team,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Unnamed: 4_level_0_90s,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Unnamed: 17_level_0_Matches,Performance_Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%,Unnamed: 21_level_0_Matches,S_e,L_e,T_e,U_n,U_n.1,U_n.2,U_n.3,U_n.4,P_e,P_e.1,P_e.2,P_e.3,P_e.4,P_e.5,P_e.6,P_e.7,P_e.8,P_e.9,P_e.10,P_e.11,P_e.12,A_e,A_e.1,A_e.2,U_n.5
2002-2003,Ligue1,Lyon,Caçapa,br BRA,"DF,MF",26.0,35.0,2.0,0.0,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-2003,Ligue1,Lyon,Vikash Dhorasoo,fr FRA,MF,28.0,35.2,6.0,0.0,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-2003,Ligue1,Lyon,Grégory Coupet,fr FRA,GK,29.0,34.5,1.0,0.0,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-2003,Ligue1,Lyon,Patrick Müller,ch SUI,DF,25.0,33.7,5.0,0.0,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-2003,Ligue1,Lyon,Éric Carrière,fr FRA,MF,29.0,31.2,1.0,0.0,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-2003,Ligue1,Lyon,Jérémie Bréchet,fr FRA,"DF,MF",22.0,28.7,8.0,0.0,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-2003,Ligue1,Lyon,Sidney Govou,fr FRA,"FW,MF",23.0,26.3,5.0,0.0,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-2003,Ligue1,Lyon,Philippe Violeau,fr FRA,MF,31.0,26.6,4.0,0.0,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-2003,Ligue1,Lyon,Juninho Pernambucano,br BRA,MF,27.0,24.9,6.0,0.0,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-2003,Ligue1,Lyon,Sonny Anderson,br BRA,FW,31.0,18.4,1.0,0.0,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-2003,Ligue1,Lyon,Péguy Luyindula,fr FRA,"FW,MF",23.0,20.8,0.0,0.0,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-2003,Ligue1,Lyon,Edmílson,br BRA,"DF,MF",26.0,20.0,6.0,1.0,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-2003,Ligue1,Lyon,Mahamadou Diarra,ml MLI,MF,21.0,19.3,2.0,1.0,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-2003,Ligue1,Lyon,Éric Deflandre,be BEL,DF,28.0,18.0,5.0,0.0,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-2003,Ligue1,Lyon,Jean-Marc Chanelet,fr FRA,DF,34.0,13.3,4.0,0.0,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-2003,Ligue1,Lyon,Christophe Delmotte,fr FRA,"DF,MF",33.0,11.3,2.0,0.0,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-2003,Ligue1,Lyon,Tony Vairelles,fr FRA,"DF,FW",29.0,9.0,0.0,0.0,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-2003,Ligue1,Lyon,Florent Balmont,fr FRA,MF,22.0,2.8,0.0,0.0,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-2003,Ligue1,Lyon,Florent Laville,fr FRA,DF,28.0,2.7,0.0,1.0,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-2003,Ligue1,Lyon,Rémy Vercoutre,fr FRA,GK,22.0,2.0,0.0,0.0,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-2003,Ligue1,Lyon,Nicolas Puydebois,fr FRA,GK,21.0,1.5,0.0,0.0,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-2003,Ligue1,Lyon,Frédéric Née,fr FRA,FW,27.0,1.6,0.0,0.0,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-2003,Ligue1,Lyon,Laurent Montoya,fr FRA,DF,21.0,0.5,0.0,0.0,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-2003,Ligue1,Lyon,Demba Touré,sn SEN,"FW,MF",17.0,0.3,0.0,0.0,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-2003,Ligue1,Lyon,Alexandre Hauw,fr FRA,MF,20.0,0.2,1.0,0.0,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-2003,Ligue1,Lyon,Squad Total,,,27.3,,57.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-2003,Ligue1,Lyon,Opponent Total,,,25.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-2003,Ligue1,Monaco,Ludovic Giuly,fr FRA,"FW,MF",26.0,34.8,7.0,0.0,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-2003,Ligue1,Monaco,Jérôme Rothen,fr FRA,MF,24.0,34.7,6.0,0.0,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-2003,Ligue1,Monaco,Sébastien Squillaci,fr FRA,DF,21.0,35.0,4.0,0.0,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-2003,Ligue1,Monaco,Shabani Nonda,cd COD,FW,25.0,33.4,2.0,0.0,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-2003,Ligue1,Monaco,Patrice Evra,fr FRA,DF,21.0,31.3,3.0,0.0,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
