Season,League,Team,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Unnamed: 4_level_0_90s,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Unnamed: 17_level_0_Matches,Performance_Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%,Unnamed: 21_level_0_Matches,S_e,L_e,T_e,U_n,U_n.1,U_n.2,U_n.3,U_n.4,P_e,P_e.1,P_e.2,P_e.3,P_e.4,P_e.5,P_e.6,P_e.7,P_e.8,P_e.9,P_e.10,P_e.11,P_e.12,A_e,A_e.1,A_e.2,U_n.5
2007-2008,Ligue1,Lyon,Sébastien Squillaci,fr FRA,DF,26.0,32.8,3.0,0.0,,33.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-2008,Ligue1,Lyon,Karim Benzema,fr FRA,FW,19.0,28.5,1.0,0.0,,40.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-2008,Ligue1,Lyon,Fabio Grosso,it ITA,"DF,MF",29.0,28.8,5.0,1.0,,55.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-2008,Ligue1,Lyon,Mathieu Bodmer,fr FRA,"DF,MF",24.0,29.7,4.0,0.0,,43.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-2008,Ligue1,Lyon,Jérémy Toulalan,fr FRA,"DF,MF",23.0,27.9,6.0,0.0,,53.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-2008,Ligue1,Lyon,Juninho Pernambucano,br BRA,MF,32.0,26.6,4.0,0.0,,40.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-2008,Ligue1,Lyon,Kim Källström,se SWE,MF,24.0,28.2,1.0,1.0,,46.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-2008,Ligue1,Lyon,Sidney Govou,fr FRA,"FW,MF",28.0,24.3,5.0,0.0,,36.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-2008,Ligue1,Lyon,Anthony Réveillère,fr FRA,DF,27.0,22.9,6.0,0.0,,36.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-2008,Ligue1,Lyon,François Clerc,fr FRA,DF,24.0,21.5,2.0,0.0,,34.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-2008,Ligue1,Lyon,Grégory Coupet,fr FRA,GK,34.0,19.0,0.0,0.0,,0.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-2008,Ligue1,Lyon,Rémy Vercoutre,fr FRA,GK,27.0,19.0,1.0,0.0,,0.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-2008,Ligue1,Lyon,Abdul Kader Keïta,ci CIV,"FW,MF",25.0,18.6,4.0,0.0,,43.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-2008,Ligue1,Lyon,Hatem Ben Arfa,fr FRA,"FW,MF",20.0,18.0,0.0,0.0,,35.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-2008,Ligue1,Lyon,Fred,br BRA,FW,23.0,13.4,5.0,0.0,,35.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-2008,Ligue1,Lyon,Cris,br BRA,DF,30.0,12.7,3.0,0.0,,11.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-2008,Ligue1,Lyon,Anderson,br BRA,DF,27.0,10.7,3.0,1.0,,22.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-2008,Ligue1,Lyon,Jean-Alain Boumsong,fr FRA,DF,27.0,8.0,0.0,0.0,,9.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-2008,Ligue1,Lyon,Milan Baroš,cz CZE,FW,25.0,7.4,2.0,0.0,,16.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-2008,Ligue1,Lyon,Fábio Santos,br BRA,MF,26.0,6.0,3.0,0.0,,15.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-2008,Ligue1,Lyon,Nadir Belhadj,dz ALG,"DF,MF",25.0,4.7,0.0,0.0,,5.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-2008,Ligue1,Lyon,Marc Crosas,es ESP,MF,19.0,3.2,0.0,0.0,,8.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-2008,Ligue1,Lyon,César Delgado,ar ARG,"FW,MF",25.0,2.5,1.0,0.0,,5.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-2008,Ligue1,Lyon,Patrick Müller,ch SUI,DF,30.0,1.0,0.0,0.0,,4.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-2008,Ligue1,Lyon,Loïc Rémy,fr FRA,FW,20.0,0.8,1.0,0.0,,2.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-2008,Ligue1,Lyon,Sandy Paillot,fr FRA,DF,20.0,0.2,0.0,0.0,,0.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-2008,Ligue1,Lyon,Anthony Mounier,fr FRA,"FW,MF",19.0,0.1,0.0,0.0,,0.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-2008,Ligue1,Lyon,Squad Total,,,26.4,,60.0,3.0,,626.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-2008,Ligue1,Lyon,Opponent Total,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-2008,Ligue1,Bordeaux,Alou Diarra,fr FRA,MF,26.0,35.2,7.0,0.0,,84.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-2008,Ligue1,Bordeaux,Ulrich Ramé,fr FRA,GK,34.0,34.7,0.0,1.0,,0.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-2008,Ligue1,Bordeaux,Wendel Geraldo,br BRA,MF,25.0,34.2,8.0,0.0,,58.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-2008,Ligue1,Bordeaux,Matthieu Chalmé,fr FRA,DF,26.0,31.9,11.0,1.0,,58.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-2008,Ligue1,Bordeaux,David Bellion,fr FRA,FW,24.0,27.2,2.0,0.0,,24.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-2008,Ligue1,Bordeaux,Franck Jurietti,fr FRA,DF,32.0,29.4,2.0,1.0,,34.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-2008,Ligue1,Bordeaux,Souleymane Diawara,sn SEN,DF,28.0,28.0,6.0,0.0,,34.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-2008,Ligue1,Bordeaux,Fernando Menegazzo,br BRA,MF,26.0,27.4,6.0,0.0,,58.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-2008,Ligue1,Bordeaux,Alejandro Alonso,ar ARG,MF,25.0,23.2,7.0,0.0,,64.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
