Season,League,Team,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_GA,Performance_GA90,Performance_SoTA,Performance_Saves,Performance_Save%,Performance_W,Performance_D,Performance_L,Performance_CS,Performance_CS%,Penalty Kicks_PKatt,Penalty Kicks_PKA,Penalty Kicks_PKsv,Penalty Kicks_PKm,Penalty Kicks_Save%,Unnamed: 23_level_0_Matches,S_e,L_e,T_e,U_n,U_n.1,U_n.2,U_n.3,P_l,P_l.1,P_l.2,P_l.3,P_e,P_e.1,P_e.2,P_e.3,P_e.4,P_e.5,P_e.6,P_e.7,P_e.8,P_e.9,P_e.10,P_e.11,P_e.12,P_e.13,P_e.14,U_n.4
2002-2003,Ligue1,Lyon,Grégory Coupet,fr FRA,GK,29.0,35.0,35.0,3108.0,34.5,40.0,1.16,145.0,105.0,72.4,17.0,10.0,8.0,10.0,28.6,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-2003,Ligue1,Lyon,Rémy Vercoutre,fr FRA,GK,22.0,2.0,2.0,180.0,2.0,1.0,0.5,8.0,7.0,87.5,2.0,0.0,0.0,1.0,50.0,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-2003,Ligue1,Lyon,Nicolas Puydebois,fr FRA,GK,21.0,2.0,1.0,132.0,1.5,0.0,0.0,5.0,5.0,100.0,0.0,1.0,0.0,1.0,100.0,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-2003,Ligue1,Lyon,Squad Total,,,27.3,38.0,38.0,3420.0,,41.0,1.08,158.0,117.0,74.1,19.0,11.0,8.0,12.0,31.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-2003,Ligue1,Lyon,Opponent Total,,,25.8,38.0,38.0,,,,,,,,8.0,11.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-2003,Ligue1,Monaco,Flavio Roma,it ITA,GK,28.0,28.0,28.0,2377.0,26.4,25.0,0.95,129.0,104.0,80.6,15.0,7.0,5.0,8.0,28.6,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-2003,Ligue1,Monaco,Tony Sylva,sn SEN,GK,27.0,12.0,10.0,1043.0,11.6,8.0,0.69,29.0,21.0,72.4,4.0,3.0,4.0,4.0,40.0,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-2003,Ligue1,Monaco,Squad Total,,,24.7,38.0,38.0,3420.0,,33.0,0.87,158.0,125.0,79.1,19.0,10.0,9.0,12.0,31.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-2003,Ligue1,Monaco,Opponent Total,,,25.8,38.0,38.0,,,,,,,,9.0,10.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-2003,Ligue1,Marseille,Vedran Runje,hr CRO,GK,26.0,36.0,36.0,3240.0,36.0,36.0,1.0,151.0,115.0,76.2,18.0,7.0,11.0,15.0,41.7,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-2003,Ligue1,Marseille,Cédric Carrasso,fr FRA,GK,20.0,2.0,2.0,180.0,2.0,0.0,0.0,7.0,7.0,100.0,1.0,1.0,0.0,2.0,100.0,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-2003,Ligue1,Marseille,Squad Total,,,25.7,38.0,38.0,3420.0,,36.0,0.95,158.0,122.0,77.2,19.0,8.0,11.0,17.0,44.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-2003,Ligue1,Marseille,Opponent Total,,,26.0,38.0,38.0,,,,,,,,11.0,8.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-2003,Ligue1,Bordeaux,Ulrich Ramé,fr FRA,GK,29.0,28.0,28.0,2508.0,27.9,27.0,0.97,133.0,106.0,79.7,13.0,7.0,7.0,13.0,46.4,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-2003,Ligue1,Bordeaux,Frédéric Roux,fr FRA,GK,29.0,11.0,10.0,912.0,10.1,9.0,0.89,29.0,20.0,69.0,5.0,3.0,3.0,4.0,40.0,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-2003,Ligue1,Bordeaux,Squad Total,,,25.7,38.0,38.0,3420.0,,36.0,0.95,162.0,126.0,77.8,18.0,10.0,10.0,17.0,44.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-2003,Ligue1,Bordeaux,Opponent Total,,,26.0,38.0,38.0,,,,,,,,10.0,10.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-2003,Ligue1,Sochaux,Teddy Richert,fr FRA,GK,27.0,34.0,34.0,3060.0,34.0,28.0,0.82,149.0,121.0,81.2,15.0,12.0,7.0,16.0,47.1,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-2003,Ligue1,Sochaux,Gérard Gnanhouan,ci CIV,GK,23.0,4.0,4.0,360.0,4.0,3.0,0.75,12.0,9.0,75.0,2.0,1.0,1.0,2.0,50.0,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-2003,Ligue1,Sochaux,Squad Total,,,25.9,38.0,38.0,3420.0,,31.0,0.82,161.0,130.0,80.7,17.0,13.0,8.0,18.0,47.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-2003,Ligue1,Sochaux,Opponent Total,,,25.9,38.0,38.0,,,,,,,,8.0,13.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-2003,Ligue1,Auxerre,Fabien Cool,fr FRA,GK,29.0,38.0,38.0,3420.0,38.0,30.0,0.79,135.0,105.0,77.8,18.0,10.0,10.0,19.0,50.0,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-2003,Ligue1,Auxerre,Squad Total,,,24.6,38.0,38.0,3420.0,,30.0,0.79,135.0,105.0,77.8,18.0,10.0,10.0,19.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-2003,Ligue1,Auxerre,Opponent Total,,,25.9,38.0,38.0,,,,,,,,10.0,10.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-2003,Ligue1,Guingamp,Ronan Le Crom,fr FRA,GK,28.0,38.0,38.0,3420.0,38.0,46.0,1.21,172.0,126.0,73.3,19.0,5.0,14.0,16.0,42.1,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-2003,Ligue1,Guingamp,Squad Total,,,27.5,38.0,38.0,3420.0,,46.0,1.21,172.0,126.0,73.3,19.0,5.0,14.0,16.0,42.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-2003,Ligue1,Guingamp,Opponent Total,,,25.7,38.0,38.0,,,,,,,,14.0,5.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-2003,Ligue1,Lens,Charles Itandje,cm CMR,GK,19.0,22.0,22.0,1980.0,22.0,18.0,0.82,92.0,74.0,80.4,8.0,9.0,5.0,11.0,50.0,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-2003,Ligue1,Lens,Guillaume Warmuz,fr FRA,GK,32.0,16.0,16.0,1440.0,16.0,13.0,0.81,57.0,44.0,77.2,6.0,6.0,4.0,6.0,37.5,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-2003,Ligue1,Lens,Squad Total,,,25.8,38.0,38.0,3420.0,,31.0,0.82,149.0,118.0,79.2,14.0,15.0,9.0,17.0,44.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-2003,Ligue1,Lens,Opponent Total,,,26.1,38.0,38.0,,,,,,,,9.0,15.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-2003,Ligue1,Nantes,Mickaël Landreau,fr FRA,GK,23.0,36.0,36.0,3240.0,36.0,33.0,0.92,140.0,107.0,76.4,16.0,8.0,12.0,16.0,44.4,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-2003,Ligue1,Nantes,Willy Grondin,fr FRA,GK,27.0,2.0,2.0,180.0,2.0,6.0,3.0,14.0,8.0,57.1,0.0,0.0,2.0,0.0,0.0,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-2003,Ligue1,Nantes,Squad Total,,,24.7,38.0,38.0,3420.0,,39.0,1.03,154.0,115.0,74.7,16.0,8.0,14.0,16.0,42.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
