Season,League,Team,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Unnamed: 4_level_0_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Unnamed: 24_level_0_Matches,Playing Time_MP,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG,Unnamed: 33_level_0_Matches,S_e,L_e,T_e,U_n,U_n.1,U_n.2,U_n.3,P_l,P_l.1,P_l.2,P_l.3,P_e,P_e.1,P_e.2,P_e.3,P_e.4,P_e.5,P_e.6,P_e.7,E_x,E_x.1,E_x.2,E_x.3,P_r,P_r.1,P_r.2,P_e.8,P_e.9,P_e.10,P_e.11,P_e.12,P_e.13,P_e.14,P_e.15,P_e.16,P_e.17,U_n.4,U_n.5
2006-2007,SeriaA,Inter,Opponent Total,,,27.7,38.0,418.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-2007,SeriaA,Roma,Francesco Totti,it ITA,"FW,MF",29.0,35.0,35.0,3024.0,33.6,26.0,9.0,35.0,21.0,5.0,10.0,2.0,1.0,,,,0.77,0.27,1.04,0.62,0.89,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-2007,SeriaA,Roma,Daniele De Rossi,it ITA,"DF,MF",23.0,36.0,34.0,3012.0,33.5,2.0,4.0,6.0,2.0,0.0,0.0,7.0,0.0,,,,0.06,0.12,0.18,0.06,0.18,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-2007,SeriaA,Roma,Doni,br BRA,GK,26.0,32.0,32.0,2880.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-2007,SeriaA,Roma,Simone Perrotta,it ITA,MF,28.0,34.0,32.0,2768.0,30.8,8.0,4.0,12.0,8.0,0.0,0.0,5.0,0.0,,,,0.26,0.13,0.39,0.26,0.39,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-2007,SeriaA,Roma,Christian Panucci,it ITA,DF,33.0,34.0,30.0,2727.0,30.3,5.0,1.0,6.0,5.0,0.0,0.0,5.0,0.0,,,,0.17,0.03,0.2,0.17,0.2,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-2007,SeriaA,Roma,David Pizarro,cl CHI,MF,26.0,32.0,30.0,2711.0,30.1,1.0,6.0,7.0,1.0,0.0,0.0,8.0,0.0,,,,0.03,0.2,0.23,0.03,0.23,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-2007,SeriaA,Roma,Philippe Mexès,fr FRA,DF,24.0,27.0,27.0,2417.0,26.9,3.0,1.0,4.0,3.0,0.0,0.0,10.0,0.0,,,,0.11,0.04,0.15,0.11,0.15,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-2007,SeriaA,Roma,Max Tonetto,it ITA,"DF,MF",31.0,30.0,27.0,2342.0,26.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,,,,0.0,0.04,0.04,0.0,0.04,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-2007,SeriaA,Roma,Cristian Chivu,ro ROU,DF,25.0,26.0,26.0,2307.0,25.6,0.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,,,,0.0,0.04,0.04,0.0,0.04,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-2007,SeriaA,Roma,Rodrigo Taddei,br BRA,"DF,FW",26.0,29.0,25.0,2316.0,25.7,5.0,6.0,11.0,5.0,0.0,0.0,1.0,0.0,,,,0.19,0.23,0.43,0.19,0.43,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-2007,SeriaA,Roma,Mancini,br BRA,"FW,MF",25.0,29.0,25.0,2096.0,23.3,8.0,6.0,14.0,8.0,0.0,0.0,4.0,0.0,,,,0.34,0.26,0.6,0.34,0.6,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-2007,SeriaA,Roma,Matteo Ferrari,it ITA,DF,26.0,27.0,24.0,2129.0,23.7,2.0,2.0,4.0,2.0,0.0,0.0,6.0,1.0,,,,0.08,0.08,0.17,0.08,0.17,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-2007,SeriaA,Roma,Marco Cassetti,it ITA,"DF,MF",29.0,28.0,18.0,1644.0,18.3,2.0,1.0,3.0,2.0,0.0,0.0,7.0,0.0,,,,0.11,0.05,0.16,0.11,0.16,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-2007,SeriaA,Roma,Christian Wilhelmsson,se SWE,MF,26.0,19.0,12.0,998.0,11.1,1.0,2.0,3.0,1.0,0.0,0.0,3.0,0.0,,,,0.09,0.18,0.27,0.09,0.27,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-2007,SeriaA,Roma,Alberto Aquilani,it ITA,MF,22.0,13.0,9.0,763.0,8.5,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,,,,0.12,0.0,0.12,0.12,0.12,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-2007,SeriaA,Roma,Francesco Tavano,it ITA,FW,27.0,14.0,7.0,654.0,7.3,2.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,,,,0.28,0.14,0.41,0.28,0.41,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-2007,SeriaA,Roma,Gianluca Curci,it ITA,GK,21.0,6.0,6.0,540.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-2007,SeriaA,Roma,Mirko Vučinić,me MNE,FW,22.0,25.0,5.0,687.0,7.6,2.0,3.0,5.0,2.0,0.0,0.0,2.0,0.0,,,,0.26,0.39,0.66,0.26,0.66,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-2007,SeriaA,Roma,Aleandro Rosi,it ITA,"DF,MF",19.0,19.0,5.0,616.0,6.8,2.0,1.0,3.0,2.0,0.0,0.0,3.0,0.0,,,,0.29,0.15,0.44,0.29,0.44,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-2007,SeriaA,Roma,Vincenzo Montella,it ITA,FW,32.0,12.0,5.0,540.0,6.0,3.0,1.0,4.0,3.0,0.0,0.0,2.0,0.0,,,,0.5,0.17,0.67,0.5,0.67,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-2007,SeriaA,Roma,Ricardo Faty,sn SEN,MF,19.0,11.0,3.0,306.0,3.4,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,,,,0.0,0.29,0.29,0.0,0.29,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-2007,SeriaA,Roma,Valerio Virga,it ITA,MF,20.0,4.0,1.0,112.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-2007,SeriaA,Roma,Stefano Okaka,it ITA,FW,16.0,6.0,0.0,31.0,0.3,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,,,,2.9,0.0,2.9,2.9,2.9,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-2007,SeriaA,Roma,Squad Total,,,27.1,38.0,418.0,,,74.0,51.0,125.0,69.0,5.0,10.0,82.0,2.0,,,,1.95,1.34,3.29,1.82,3.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-2007,SeriaA,Roma,Opponent Total,,,27.9,38.0,418.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-2007,SeriaA,Lazio,Luciano Zauri,it ITA,DF,28.0,36.0,36.0,3240.0,36.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,,,,0.0,0.03,0.03,0.0,0.03,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-2007,SeriaA,Lazio,Tommaso Rocchi,it ITA,"FW,MF",28.0,36.0,36.0,3039.0,33.8,16.0,5.0,21.0,13.0,3.0,3.0,3.0,1.0,,,,0.47,0.15,0.62,0.38,0.53,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-2007,SeriaA,Lazio,Goran Pandev,mk MKD,FW,23.0,36.0,34.0,2533.0,28.1,11.0,3.0,14.0,11.0,0.0,0.0,3.0,1.0,,,,0.39,0.11,0.5,0.39,0.5,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-2007,SeriaA,Lazio,Cristian Ledesma,it ITA,MF,23.0,33.0,33.0,2939.0,32.7,2.0,4.0,6.0,2.0,0.0,0.0,11.0,1.0,,,,0.06,0.12,0.18,0.06,0.18,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-2007,SeriaA,Lazio,Sebastiano Siviglia,it ITA,DF,33.0,32.0,31.0,2710.0,30.1,3.0,0.0,3.0,3.0,0.0,0.0,2.0,2.0,,,,0.1,0.0,0.1,0.1,0.1,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-2007,SeriaA,Lazio,Stefano Mauri,it ITA,"FW,MF",26.0,29.0,29.0,2440.0,27.1,6.0,2.0,8.0,6.0,0.0,0.0,8.0,0.0,,,,0.22,0.07,0.3,0.22,0.3,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-2007,SeriaA,Lazio,Angelo Peruzzi,it ITA,GK,36.0,28.0,27.0,2381.0,26.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-2007,SeriaA,Lazio,Gaby Mudingayi,be BEL,MF,24.0,28.0,25.0,2286.0,25.4,0.0,2.0,2.0,0.0,0.0,0.0,14.0,0.0,,,,0.0,0.08,0.08,0.0,0.08,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-2007,SeriaA,Lazio,Massimo Mutarelli,it ITA,MF,28.0,24.0,23.0,2075.0,23.1,2.0,1.0,3.0,2.0,0.0,0.0,11.0,0.0,,,,0.09,0.04,0.13,0.09,0.13,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-2007,SeriaA,Lazio,Emílson Cribari,br BRA,DF,26.0,23.0,23.0,2034.0,22.6,1.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,,,,0.04,0.0,0.04,0.04,0.04,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-2007,SeriaA,Lazio,Guglielmo Stendardo,it ITA,DF,25.0,21.0,19.0,1687.0,18.7,3.0,0.0,3.0,3.0,0.0,0.0,4.0,2.0,,,,0.16,0.0,0.16,0.16,0.16,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-2007,SeriaA,Lazio,Christian Manfredini,ci CIV,MF,31.0,25.0,16.0,1417.0,15.7,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,,,,0.13,0.0,0.13,0.13,0.13,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-2007,SeriaA,Lazio,Massimo Oddo,it ITA,DF,30.0,15.0,15.0,1306.0,14.5,5.0,,,2.0,3.0,,5.0,1.0,,,,0.34,,,0.14,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-2007,SeriaA,Lazio,Valon Behrami,ch SUI,"DF,MF",21.0,17.0,15.0,1262.0,14.0,1.0,0.0,1.0,1.0,0.0,0.0,7.0,1.0,,,,0.07,0.0,0.07,0.07,0.07,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-2007,SeriaA,Lazio,Manuel Belleri,it ITA,DF,28.0,22.0,10.0,1026.0,11.4,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,,,,0.09,0.09,0.18,0.09,0.18,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-2007,SeriaA,Lazio,Marco Ballotta,it ITA,GK,42.0,11.0,9.0,865.0,9.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-2007,SeriaA,Lazio,Luis Jiménez,cl CHI,"FW,MF",22.0,16.0,9.0,810.0,9.0,2.0,2.0,4.0,2.0,0.0,0.0,1.0,0.0,,,,0.22,0.22,0.44,0.22,0.44,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-2007,SeriaA,Lazio,Stephen Makinwa,ng NGA,FW,23.0,25.0,5.0,799.0,8.9,3.0,3.0,6.0,3.0,0.0,0.0,1.0,0.0,,,,0.34,0.34,0.68,0.34,0.68,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-2007,SeriaA,Lazio,Roberto Baronio,it ITA,MF,28.0,11.0,5.0,502.0,5.6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-2007,SeriaA,Lazio,Riccardo Bonetto,it ITA,"DF,MF",27.0,9.0,4.0,435.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-2007,SeriaA,Lazio,Fabio Firmani,it ITA,MF,28.0,11.0,4.0,410.0,4.6,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,,,,0.0,0.22,0.22,0.0,0.22,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-2007,SeriaA,Lazio,Pasquale Foggia,it ITA,"FW,MF",23.0,11.0,3.0,364.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,,,,0.25,0.0,0.25,0.25,0.25,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-2007,SeriaA,Lazio,Modibo Diakité,fr FRA,DF,19.0,3.0,2.0,181.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-2007,SeriaA,Lazio,Tommaso Berni,it ITA,GK,23.0,2.0,2.0,174.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-2007,SeriaA,Lazio,Igli Tare,al ALB,FW,33.0,14.0,1.0,274.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,,,,0.0,0.66,0.66,0.0,0.66,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-2007,SeriaA,Lazio,Lorenzo De Silvestri,it ITA,"DF,MF",18.0,2.0,1.0,103.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
