Season,League,Team,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_GA,Performance_GA90,Performance_SoTA,Performance_Saves,Performance_Save%,Performance_W,Performance_D,Performance_L,Performance_CS,Performance_CS%,Penalty Kicks_PKatt,Penalty Kicks_PKA,Penalty Kicks_PKsv,Penalty Kicks_PKm,Penalty Kicks_Save%,Unnamed: 23_level_0_Matches,S_e,L_e,T_e,U_n,U_n.1,U_n.2,U_n.3,P_l,P_l.1,P_l.2,P_l.3,P_e,P_e.1,P_e.2,P_e.3,P_e.4,P_e.5,P_e.6,P_e.7,P_e.8,P_e.9,P_e.10,P_e.11,P_e.12,P_e.13,P_e.14,U_n.4
2015-2016,Bundesliga,Bayern Munich,Manuel Neuer,de GER,GK,29.0,34.0,34.0,3020.0,33.6,16.0,0.48,80.0,64.0,80.0,28.0,4.0,2.0,20.0,58.8,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-2016,Bundesliga,Bayern Munich,Sven Ulreich,de GER,GK,26.0,1.0,0.0,40.0,0.4,1.0,2.25,4.0,3.0,75.0,0.0,0.0,0.0,0.0,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-2016,Bundesliga,Bayern Munich,Squad Total,,,26.8,34.0,34.0,3060.0,34.0,17.0,0.5,84.0,67.0,79.8,28.0,4.0,2.0,20.0,58.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-2016,Bundesliga,Bayern Munich,Opponent Total,,,25.9,34.0,34.0,3060.0,34.0,80.0,2.35,252.0,180.0,71.4,2.0,4.0,28.0,3.0,8.8,9.0,8.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-2016,Bundesliga,Dortmund,Roman Bürki,ch SUI,GK,24.0,33.0,33.0,2970.0,33.0,34.0,1.03,105.0,71.0,67.6,23.0,6.0,4.0,12.0,36.4,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-2016,Bundesliga,Dortmund,Roman Weidenfeller,de GER,GK,34.0,1.0,1.0,90.0,1.0,0.0,0.0,1.0,1.0,100.0,1.0,0.0,0.0,1.0,100.0,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-2016,Bundesliga,Dortmund,Squad Total,,,25.6,34.0,34.0,3060.0,34.0,34.0,1.0,106.0,72.0,67.9,24.0,6.0,4.0,13.0,38.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-2016,Bundesliga,Dortmund,Opponent Total,,,26.0,34.0,34.0,3057.0,34.0,82.0,2.41,208.0,131.0,62.5,4.0,6.0,24.0,3.0,8.8,6.0,4.0,1.0,1.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-2016,Bundesliga,Leverkusen,Bernd Leno,de GER,GK,23.0,33.0,33.0,2970.0,33.0,38.0,1.15,134.0,96.0,71.6,17.0,6.0,10.0,13.0,39.4,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-2016,Bundesliga,Leverkusen,Dario Krešić,hr CRO,GK,31.0,1.0,1.0,46.0,0.5,1.0,1.96,2.0,1.0,50.0,1.0,0.0,0.0,0.0,0.0,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-2016,Bundesliga,Leverkusen,David Yelldell,us USA,GK,33.0,1.0,0.0,44.0,0.5,1.0,2.05,3.0,2.0,66.7,0.0,0.0,0.0,0.0,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-2016,Bundesliga,Leverkusen,Squad Total,,,24.1,34.0,34.0,3060.0,34.0,40.0,1.18,139.0,99.0,71.2,18.0,6.0,10.0,13.0,38.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
