Season,League,Team,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Unnamed: 4_level_0_90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_PK,Standard_PKatt,Unnamed: 16_level_0_Matches,Standard_FK,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Unnamed: 22_level_0_Matches,S_e,L_e,T_e,U_n,U_n.1,U_n.2,U_n.3,U_n.4,S_t,S_t.1,S_t.2,S_t.3,S_t.4,S_t.5,S_t.6,S_t.7,S_t.8,S_t.9,S_t.10,S_t.11,E_x,E_x.1,E_x.2,E_x.3,E_x.4,U_n.5
2008-2009,Bundesliga,Wolfsburg,Andrea Barzagli,it ITA,DF,27.0,34.0,0.0,,0.0,,,0.0,,,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-2009,Bundesliga,Wolfsburg,Marcel Schäfer,de GER,"DF,MF",24.0,33.7,0.0,,12.0,,,0.36,,0.0,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-2009,Bundesliga,Wolfsburg,Zvjezdan Misimović,ba BIH,MF,26.0,30.2,7.0,,28.0,,,0.93,,0.21,,1.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-2009,Bundesliga,Wolfsburg,Josué,br BRA,MF,29.0,31.9,0.0,,0.0,,,0.0,,,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-2009,Bundesliga,Wolfsburg,Christian Gentner,de GER,MF,22.0,28.3,4.0,,19.0,,,0.67,,0.21,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-2009,Bundesliga,Wolfsburg,Diego Benaglio,ch SUI,GK,24.0,31.0,0.0,,0.0,,,0.0,,,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-2009,Bundesliga,Wolfsburg,Edin Džeko,ba BIH,FW,22.0,29.2,26.0,,58.0,,,1.99,,0.45,,0.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-2009,Bundesliga,Wolfsburg,Sascha Riether,de GER,"DF,MF",25.0,25.3,2.0,,6.0,,,0.24,,0.33,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-2009,Bundesliga,Wolfsburg,Grafite,br BRA,FW,29.0,23.1,28.0,,43.0,,,1.86,,0.47,,8.0,8.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-2009,Bundesliga,Wolfsburg,Makoto Hasebe,jp JPN,"DF,MF",24.0,15.0,0.0,,5.0,,,0.33,,0.0,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-2009,Bundesliga,Wolfsburg,Jan Šimůnek,cz CZE,DF,21.0,14.3,0.0,,0.0,,,0.0,,,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-2009,Bundesliga,Wolfsburg,Alexander Madlung,de GER,DF,26.0,14.2,3.0,,5.0,,,0.35,,0.6,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-2009,Bundesliga,Wolfsburg,Ashkan Dejagah,ir IRN,"FW,MF",22.0,14.1,3.0,,14.0,,,0.99,,0.21,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-2009,Bundesliga,Wolfsburg,Peter Pekarík,sk SVK,DF,21.0,12.7,0.0,,1.0,,,0.08,,0.0,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-2009,Bundesliga,Wolfsburg,Ricardo Costa,pt POR,DF,27.0,9.7,3.0,,3.0,,,0.31,,1.0,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-2009,Bundesliga,Wolfsburg,Cristian Zaccardo,it ITA,DF,26.0,7.8,1.0,,5.0,,,0.64,,0.2,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-2009,Bundesliga,Wolfsburg,Sebastian Schindzielorz,de GER,MF,29.0,3.5,0.0,,0.0,,,0.0,,,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-2009,Bundesliga,Wolfsburg,Jonathan Santana,py PAR,MF,26.0,3.5,0.0,,3.0,,,0.86,,0.0,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-2009,Bundesliga,Wolfsburg,André Lenz,de GER,GK,34.0,3.0,0.0,,0.0,,,0.0,,,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-2009,Bundesliga,Wolfsburg,Yoshito Ōkubo,jp JPN,"FW,MF",26.0,1.8,0.0,,1.0,,,0.57,,0.0,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-2009,Bundesliga,Wolfsburg,Sergei Karimov,kz KAZ,DF,21.0,0.7,0.0,,0.0,,,0.0,,,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-2009,Bundesliga,Wolfsburg,Mahir Sağlık,tr TUR,FW,25.0,2.3,1.0,,4.0,,,1.75,,0.25,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-2009,Bundesliga,Wolfsburg,Caiuby,br BRA,"FW,MF",20.0,1.3,1.0,,2.0,,,1.53,,0.5,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-2009,Bundesliga,Wolfsburg,Jacek Krzynówek,pl POL,"FW,MF",32.0,1.3,0.0,,0.0,,,0.0,,,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-2009,Bundesliga,Wolfsburg,Alexander Esswein,de GER,"FW,MF",18.0,0.9,0.0,,0.0,,,0.0,,,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-2009,Bundesliga,Wolfsburg,Rodrigo Alvim,br BRA,DF,24.0,0.3,0.0,,0.0,,,0.0,,,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-2009,Bundesliga,Wolfsburg,Daniel Reiche,de GER,DF,20.0,0.2,0.0,,0.0,,,0.0,,,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-2009,Bundesliga,Wolfsburg,Squad Total,,,25.4,,79.0,,209.0,,,6.15,,0.33,,9.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-2009,Bundesliga,Wolfsburg,Opponent Total,,,26.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-2009,Bundesliga,Bayern Munich,Lúcio,br BRA,DF,30.0,31.4,1.0,,8.0,,,0.25,,0.13,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-2009,Bundesliga,Bayern Munich,Bastian Schweinsteiger,de GER,"DF,MF",23.0,26.4,5.0,,23.0,,,0.87,,0.17,,1.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-2009,Bundesliga,Bayern Munich,Martín Demichelis,ar ARG,"DF,MF",27.0,28.5,4.0,,9.0,,,0.32,,0.44,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-2009,Bundesliga,Bayern Munich,Mark van Bommel,nl NED,MF,31.0,28.3,2.0,,10.0,,,0.35,,0.2,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-2009,Bundesliga,Bayern Munich,Philipp Lahm,de GER,"DF,MF",24.0,27.6,3.0,,7.0,,,0.25,,0.43,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-2009,Bundesliga,Bayern Munich,Zé Roberto,br BRA,"DF,MF",34.0,26.0,4.0,,16.0,,,0.62,,0.25,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-2009,Bundesliga,Bayern Munich,Michael Rensing,de GER,GK,24.0,26.0,0.0,,0.0,,,0.0,,,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-2009,Bundesliga,Bayern Munich,Luca Toni,it ITA,FW,31.0,22.7,14.0,,43.0,,,1.89,,0.33,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-2009,Bundesliga,Bayern Munich,Franck Ribéry,fr FRA,"FW,MF",25.0,23.0,9.0,,27.0,,,1.17,,0.3,,1.0,2.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-2009,Bundesliga,Bayern Munich,Miroslav Klose,de GER,FW,30.0,21.0,10.0,,29.0,,,1.38,,0.31,,1.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-2009,Bundesliga,Bayern Munich,Christian Lell,de GER,DF,23.0,15.6,0.0,,0.0,,,0.0,,,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-2009,Bundesliga,Bayern Munich,Lukas Podolski,de GER,"FW,MF",23.0,16.3,6.0,,15.0,,,0.92,,0.27,,2.0,3.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-2009,Bundesliga,Bayern Munich,Daniel Van Buyten,be BEL,DF,30.0,14.0,3.0,,6.0,,,0.43,,0.5,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-2009,Bundesliga,Bayern Munich,Massimo Oddo,it ITA,DF,32.0,14.7,0.0,,3.0,,,0.2,,0.0,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-2009,Bundesliga,Bayern Munich,Andreas Ottl,de GER,MF,23.0,9.9,0.0,,5.0,,,0.5,,0.0,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-2009,Bundesliga,Bayern Munich,José Sosa,ar ARG,MF,23.0,9.6,2.0,,7.0,,,0.73,,0.29,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-2009,Bundesliga,Bayern Munich,Hans-Jörg Butt,de GER,GK,34.0,8.0,0.0,,0.0,,,0.0,,,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-2009,Bundesliga,Bayern Munich,Tim Borowski,de GER,MF,28.0,10.1,5.0,,10.0,,,0.99,,0.5,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-2009,Bundesliga,Bayern Munich,Hamit Altıntop,tr TUR,"DF,MF",25.0,6.0,2.0,,8.0,,,1.34,,0.25,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-2009,Bundesliga,Bayern Munich,Toni Kroos,de GER,MF,18.0,3.2,0.0,,2.0,,,0.62,,0.0,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-2009,Bundesliga,Bayern Munich,Breno Borges,br BRA,DF,18.0,2.5,0.0,,1.0,,,0.41,,0.0,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-2009,Bundesliga,Bayern Munich,Landon Donovan,us USA,"FW,MF",26.0,1.8,0.0,,0.0,,,0.0,,,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-2009,Bundesliga,Bayern Munich,Thomas Müller,de GER,"FW,MF",18.0,0.3,0.0,,0.0,,,0.0,,,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-2009,Bundesliga,Bayern Munich,Squad Total,,,27.8,,70.0,,229.0,,,6.74,,0.28,,5.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-2009,Bundesliga,Bayern Munich,Opponent Total,,,26.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-2009,Bundesliga,Stuttgart,Jens Lehmann,de GER,GK,38.0,34.0,0.0,,0.0,,,0.0,,,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-2009,Bundesliga,Stuttgart,Thomas Hitzlsperger,de GER,MF,26.0,29.5,5.0,,30.0,,,1.02,,0.17,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-2009,Bundesliga,Stuttgart,Mario Gómez,de GER,FW,23.0,30.4,24.0,,53.0,,,1.74,,0.45,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-2009,Bundesliga,Stuttgart,Serdar Tasci,de GER,DF,21.0,26.5,1.0,,4.0,,,0.15,,0.25,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-2009,Bundesliga,Stuttgart,Roberto Hilbert,de GER,"DF,MF",23.0,26.2,3.0,,9.0,,,0.34,,0.33,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-2009,Bundesliga,Stuttgart,Sami Khedira,de GER,MF,21.0,23.6,7.0,,18.0,,,0.76,,0.39,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-2009,Bundesliga,Stuttgart,Matthieu Delpierre,fr FRA,DF,27.0,22.0,1.0,,1.0,,,0.05,,1.0,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-2009,Bundesliga,Stuttgart,Cacau,de GER,FW,27.0,21.4,7.0,,28.0,,,1.31,,0.25,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-2009,Bundesliga,Stuttgart,Ludovic Magnin,ch SUI,DF,29.0,21.1,0.0,,3.0,,,0.14,,0.0,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-2009,Bundesliga,Stuttgart,Martin Lanig,de GER,MF,24.0,18.6,4.0,,14.0,,,0.75,,0.29,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-2009,Bundesliga,Stuttgart,Khalid Boulahrouz,nl NED,DF,26.0,17.4,0.0,,5.0,,,0.29,,0.0,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-2009,Bundesliga,Stuttgart,Christian Träsch,de GER,"DF,MF",20.0,16.9,1.0,,4.0,,,0.24,,0.25,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-2009,Bundesliga,Stuttgart,Ricardo Osorio,mx MEX,DF,28.0,16.3,0.0,,2.0,,,0.12,,0.0,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-2009,Bundesliga,Stuttgart,Ciprian Marica,ro ROU,FW,22.0,14.0,4.0,,10.0,,,0.71,,0.4,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-2009,Bundesliga,Stuttgart,Arthur Boka,ci CIV,DF,25.0,13.5,0.0,,3.0,,,0.22,,0.0,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-2009,Bundesliga,Stuttgart,Jan Šimák,cz CZE,MF,29.0,10.3,2.0,,11.0,,,1.07,,0.18,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-2009,Bundesliga,Stuttgart,Timo Gebhart,de GER,MF,19.0,7.6,0.0,,4.0,,,0.52,,0.0,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-2009,Bundesliga,Stuttgart,Pável Pardo,mx MEX,MF,32.0,8.5,1.0,,3.0,,,0.35,,0.0,,1.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-2009,Bundesliga,Stuttgart,Élson,br BRA,MF,26.0,7.3,2.0,,7.0,,,0.96,,0.29,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-2009,Bundesliga,Stuttgart,Georg Niedermeier,de GER,DF,22.0,3.7,0.0,,0.0,,,0.0,,,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-2009,Bundesliga,Stuttgart,Yıldıray Baştürk,tr TUR,MF,29.0,1.9,0.0,,0.0,,,0.0,,,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-2009,Bundesliga,Stuttgart,Julian Schieber,de GER,FW,19.0,2.0,0.0,,3.0,,,1.52,,0.0,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
