Season,League,Team,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Unnamed: 4_level_0_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Unnamed: 24_level_0_Matches,Playing Time_MP,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG,Unnamed: 33_level_0_Matches,S_e,L_e,T_e,U_n,U_n.1,U_n.2,U_n.3,P_l,P_l.1,P_l.2,P_l.3,P_e,P_e.1,P_e.2,P_e.3,P_e.4,P_e.5,P_e.6,P_e.7,E_x,E_x.1,E_x.2,E_x.3,P_r,P_r.1,P_r.2,P_e.8,P_e.9,P_e.10,P_e.11,P_e.12,P_e.13,P_e.14,P_e.15,P_e.16,P_e.17,U_n.4,U_n.5
2019-2020,Ligue1,Paris S-G,Loïc Mbe Soh,fr FRA,DF,18.0,1.0,1.0,58.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Paris S-G,Arthur Zagre,fr FRA,MF,17.0,1.0,0.0,25.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Paris S-G,Jesé,es ESP,FW,26.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Paris S-G,Garissone Innocent,ht HAI,GK,19.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Paris S-G,Arnaud Kalimuendo,fr FRA,FW,17.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Paris S-G,Squad Total,,,27.2,27.0,297.0,2430.0,27.0,71.0,51.0,122.0,65.0,6.0,8.0,50.0,1.0,711.0,1681.0,1669.0,2.63,1.89,4.52,2.41,4.3,,,74.2,67.9,54.4,122.3,2.75,2.01,4.76,2.51,4.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Paris S-G,Opponent Total,,,26.1,27.0,297.0,2430.0,27.0,23.0,16.0,39.0,23.0,0.0,0.0,46.0,6.0,435.0,637.0,631.0,0.85,0.59,1.44,0.85,1.44,,,23.1,23.1,17.8,40.9,0.85,0.66,1.51,0.85,1.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Marseille,Steve Mandanda,fr FRA,GK,34.0,27.0,27.0,2370.0,26.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Marseille,Morgan Sanson,fr FRA,MF,24.0,27.0,26.0,2173.0,24.1,5.0,4.0,9.0,5.0,0.0,0.0,5.0,0.0,96.0,89.0,142.0,0.21,0.17,0.37,0.21,0.37,,,3.8,3.8,3.2,7.0,0.16,0.13,0.29,0.16,0.29,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Marseille,Bouna Sarr,sn SEN,"DF,FW",27.0,27.0,25.0,2164.0,24.0,1.0,3.0,4.0,1.0,0.0,0.0,3.0,0.0,103.0,93.0,142.0,0.04,0.12,0.17,0.04,0.17,,,2.4,2.4,1.8,4.2,0.1,0.08,0.18,0.1,0.18,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Marseille,Darío Benedetto,ar ARG,FW,29.0,26.0,25.0,2101.0,23.3,11.0,0.0,11.0,11.0,0.0,1.0,4.0,0.0,14.0,39.0,120.0,0.47,0.0,0.47,0.47,0.47,,,9.6,8.8,1.7,10.5,0.41,0.07,0.49,0.38,0.45,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Marseille,Jordan Amavi,fr FRA,DF,25.0,26.0,24.0,2164.0,24.0,1.0,1.0,2.0,1.0,0.0,0.0,9.0,0.0,62.0,72.0,92.0,0.04,0.04,0.08,0.04,0.08,,,0.7,0.7,1.0,1.7,0.03,0.04,0.07,0.03,0.07,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Marseille,Boubacar Kamara,fr FRA,"DF,MF",19.0,24.0,24.0,2139.0,23.8,1.0,2.0,3.0,1.0,0.0,0.0,7.0,1.0,9.0,87.0,3.0,0.04,0.08,0.13,0.04,0.13,,,0.8,0.8,0.3,1.0,0.03,0.01,0.04,0.03,0.04,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Marseille,Dimitri Payet,fr FRA,"FW,MF",32.0,22.0,22.0,1930.0,21.4,9.0,4.0,13.0,6.0,3.0,3.0,6.0,1.0,95.0,128.0,144.0,0.42,0.19,0.61,0.28,0.47,,,6.4,4.1,7.3,11.4,0.3,0.34,0.64,0.19,0.53,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Marseille,Duje Ćaleta-Car,hr CRO,DF,22.0,23.0,20.0,1886.0,21.0,1.0,1.0,2.0,1.0,0.0,0.0,6.0,0.0,20.0,75.0,3.0,0.05,0.05,0.1,0.05,0.1,,,1.4,1.4,0.5,1.9,0.07,0.02,0.09,0.07,0.09,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Marseille,Valentin Rongier,fr FRA,MF,24.0,23.0,20.0,1790.0,19.9,0.0,2.0,2.0,0.0,0.0,1.0,3.0,0.0,39.0,99.0,40.0,0.0,0.1,0.1,0.0,0.1,,,2.3,1.6,2.2,3.8,0.12,0.11,0.23,0.08,0.19,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Marseille,Álvaro González,es ESP,DF,29.0,20.0,19.0,1628.0,18.1,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,9.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,0.4,1.3,0.05,0.02,0.07,0.05,0.07,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Marseille,Hiroki Sakai,jp JPN,DF,29.0,21.0,19.0,1620.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,39.0,91.0,90.0,0.0,0.0,0.0,0.0,0.0,,,0.1,0.1,1.5,1.6,0.01,0.08,0.09,0.01,0.09,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Marseille,Kevin Strootman,nl NED,MF,29.0,25.0,15.0,1416.0,15.7,2.0,3.0,5.0,1.0,1.0,1.0,7.0,0.0,21.0,93.0,20.0,0.13,0.19,0.32,0.06,0.25,,,1.8,1.0,1.0,2.1,0.12,0.07,0.18,0.07,0.13,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Marseille,Valère Germain,fr FRA,FW,29.0,25.0,14.0,1350.0,15.0,2.0,4.0,6.0,2.0,0.0,0.0,1.0,0.0,15.0,25.0,97.0,0.13,0.27,0.4,0.13,0.4,,,1.3,1.3,2.7,4.1,0.09,0.18,0.27,0.09,0.27,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Marseille,Maxime Lopez,fr FRA,"MF,FW",21.0,23.0,13.0,1110.0,12.3,0.0,3.0,3.0,0.0,0.0,0.0,2.0,0.0,54.0,104.0,71.0,0.0,0.24,0.24,0.0,0.24,,,0.6,0.6,0.9,1.5,0.05,0.07,0.12,0.05,0.12,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Marseille,Nemanja Radonjić,rs SRB,"FW,MF",23.0,21.0,8.0,880.0,9.8,5.0,1.0,6.0,5.0,0.0,0.0,3.0,0.0,54.0,45.0,115.0,0.51,0.1,0.61,0.51,0.61,,,3.3,3.3,1.2,4.5,0.34,0.12,0.46,0.34,0.46,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Marseille,Lucas Perrin,fr FRA,DF,20.0,4.0,4.0,360.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,,,0.5,0.5,0.0,0.5,0.13,0.0,0.13,0.13,0.13,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Marseille,Luiz Gustavo,br BRA,MF,32.0,3.0,2.0,190.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.1,0.1,0.1,0.3,0.06,0.06,0.12,0.06,0.12,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Marseille,Yohann Pelé,fr FRA,GK,36.0,2.0,1.0,150.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Marseille,Saîf-Eddine Khaoui,tn TUN,"MF,FW",24.0,7.0,0.0,106.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,,,0.2,0.2,0.1,0.3,0.17,0.1,0.28,0.17,0.28,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Marseille,Marley Aké,fr FRA,"FW,MF",18.0,9.0,0.0,99.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,,,0.1,0.1,0.0,0.1,0.12,0.0,0.12,0.12,0.12,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Marseille,Isaac Lihadji,fr FRA,MF,17.0,2.0,0.0,25.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Marseille,Florian Thauvin,fr FRA,FW,26.0,2.0,0.0,22.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,,,0.3,0.3,0.0,0.3,1.25,0.0,1.25,1.25,1.25,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Marseille,Florian Chabrolle,fr FRA,MF,21.0,1.0,0.0,18.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Marseille,Abdallah Ali Mohamed,km COM,DF,20.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Marseille,Simon Ngapandouetnbu,cm CMR,GK,16.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Marseille,Niels Nkounkou,fr FRA,DF,18.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Marseille,Alexandre Phliponeau,fr FRA,MF,19.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Marseille,Squad Total,,,27.1,28.0,308.0,2520.0,28.0,38.0,28.0,66.0,34.0,4.0,6.0,67.0,3.0,639.0,1107.0,1099.0,1.36,1.0,2.36,1.21,2.21,,,36.2,31.6,25.8,57.5,1.29,0.92,2.22,1.13,2.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Marseille,Opponent Total,,,26.1,28.0,308.0,2520.0,28.0,27.0,20.0,47.0,23.0,4.0,5.0,52.0,2.0,416.0,880.0,876.0,0.96,0.71,1.68,0.82,1.54,,,31.8,28.0,21.8,49.8,1.14,0.78,1.92,1.0,1.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Rennes,Hamari Traoré,ml MLI,DF,27.0,27.0,27.0,2411.0,26.8,0.0,5.0,5.0,0.0,0.0,0.0,7.0,0.0,85.0,116.0,122.0,0.0,0.19,0.19,0.0,0.19,,,1.4,1.4,2.7,4.1,0.05,0.1,0.15,0.05,0.15,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
