Season,League,Team,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Unnamed: 4_level_0_90s,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,Unnamed: 27_level_0_Matches,S_e,L_e,T_e,U_n,U_n.1,U_n.2,U_n.3,U_n.4,T_o,T_o.1,T_o.2,T_o.3,T_o.4,T_o.5,T_o.6,T_a,T_a.1,T_a.2,T_a.3,T_a.4,C_a,C_a.1,C_a.2,C_a.3,C_a.4,C_a.5,C_a.6,C_a.7,R_e,R_e.1,U_n.5
2019-2020,Ligue1,Paris S-G,Leandro Paredes,ar ARG,MF,25.0,9.0,1020.0,23.0,167.0,751.0,108.0,1.0,1020.0,10.0,8.0,80.0,2.0,20.0,606.0,2722.0,1539.0,10.0,15.0,0.0,3.0,2.0,836.0,8.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Paris S-G,Julian Draxler,de GER,MF,25.0,7.6,550.0,2.0,61.0,332.0,165.0,21.0,550.0,15.0,9.0,60.0,6.0,40.0,330.0,2133.0,1149.0,35.0,28.0,7.0,13.0,11.0,442.0,51.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Paris S-G,Colin Dagba,fr FRA,DF,20.0,7.4,472.0,21.0,121.0,200.0,153.0,15.0,472.0,13.0,7.0,53.8,6.0,46.2,271.0,1506.0,833.0,24.0,14.0,5.0,7.0,5.0,313.0,55.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Paris S-G,Edinson Cavani,uy URU,FW,32.0,6.7,207.0,4.0,16.0,70.0,121.0,51.0,206.0,8.0,7.0,87.5,1.0,12.5,93.0,268.0,118.0,3.0,1.0,1.0,21.0,2.0,148.0,52.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Paris S-G,Ander Herrera,es ESP,"MF,DF",29.0,6.1,551.0,13.0,97.0,332.0,125.0,10.0,551.0,3.0,2.0,66.7,1.0,33.3,310.0,1336.0,720.0,7.0,12.0,1.0,7.0,2.0,439.0,38.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Paris S-G,Thilo Kehrer,de GER,DF,22.0,5.3,427.0,12.0,117.0,266.0,46.0,5.0,427.0,3.0,2.0,66.7,1.0,33.3,281.0,1284.0,679.0,13.0,11.0,0.0,1.0,1.0,327.0,5.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Paris S-G,Eric Maxim Choupo-Moting,cm CMR,"FW,MF",30.0,5.0,170.0,3.0,15.0,55.0,100.0,30.0,170.0,13.0,9.0,69.2,4.0,30.8,89.0,534.0,238.0,8.0,5.0,3.0,15.0,7.0,125.0,45.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Paris S-G,Tanguy Nianzou,fr FRA,"DF,MF",17.0,5.0,372.0,16.0,106.0,246.0,21.0,4.0,372.0,4.0,3.0,75.0,1.0,25.0,225.0,959.0,582.0,0.0,3.0,0.0,3.0,2.0,296.0,2.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Paris S-G,Alphonse Areola,fr FRA,GK,26.0,3.0,61.0,44.0,60.0,1.0,0.0,0.0,61.0,0.0,0.0,,0.0,,35.0,187.0,120.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Paris S-G,Sergio Rico,es ESP,GK,25.0,2.0,54.0,46.0,53.0,1.0,0.0,0.0,54.0,1.0,1.0,100.0,0.0,0.0,22.0,128.0,98.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Paris S-G,Mitchel Bakker,nl NED,DF,19.0,1.0,102.0,5.0,34.0,50.0,18.0,0.0,102.0,1.0,1.0,100.0,0.0,0.0,52.0,204.0,70.0,0.0,0.0,0.0,2.0,1.0,84.0,7.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Paris S-G,Marcin Bułka,pl POL,GK,19.0,1.0,20.0,16.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,,0.0,,7.0,31.0,12.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Paris S-G,Adil Aouchiche,fr FRA,MF,17.0,0.7,40.0,0.0,5.0,26.0,10.0,0.0,40.0,3.0,3.0,100.0,0.0,0.0,20.0,71.0,18.0,0.0,0.0,0.0,3.0,0.0,27.0,3.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Paris S-G,Loïc Mbe Soh,fr FRA,DF,18.0,0.6,80.0,1.0,15.0,49.0,16.0,0.0,80.0,0.0,0.0,,0.0,,57.0,130.0,68.0,0.0,4.0,0.0,1.0,0.0,65.0,8.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Paris S-G,Arthur Zagre,fr FRA,MF,17.0,0.3,20.0,0.0,2.0,9.0,9.0,1.0,20.0,2.0,2.0,100.0,0.0,0.0,10.0,75.0,58.0,2.0,1.0,0.0,1.0,0.0,16.0,2.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Paris S-G,Jesé,es ESP,FW,26.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,,0.0,,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Paris S-G,Squad Total,,,27.2,27.0,21903.0,1328.0,4729.0,12011.0,5325.0,855.0,21895.0,675.0,406.0,60.1,268.0,39.7,13031.0,67065.0,37548.0,711.0,568.0,194.0,410.0,233.0,16642.0,1669.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Paris S-G,Opponent Total,,,26.1,27.0,13137.0,1836.0,4937.0,5702.0,2663.0,382.0,13137.0,473.0,282.0,59.6,191.0,40.4,7163.0,39827.0,21266.0,435.0,354.0,103.0,356.0,293.0,7816.0,631.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Marseille,Steve Mandanda,fr FRA,GK,34.0,26.3,896.0,768.0,893.0,3.0,0.0,0.0,896.0,2.0,1.0,50.0,1.0,50.0,517.0,2664.0,1639.0,0.0,0.0,0.0,1.0,0.0,392.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Marseille,Morgan Sanson,fr FRA,MF,24.0,24.1,1228.0,15.0,137.0,677.0,449.0,57.0,1228.0,64.0,40.0,62.5,24.0,37.5,853.0,5639.0,2622.0,96.0,69.0,19.0,68.0,56.0,878.0,142.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Marseille,Bouna Sarr,sn SEN,"DF,FW",27.0,24.0,1677.0,42.0,339.0,810.0,558.0,37.0,1677.0,86.0,49.0,57.0,37.0,43.0,1057.0,6562.0,3342.0,103.0,81.0,12.0,52.0,32.0,1059.0,142.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Marseille,Darío Benedetto,ar ARG,FW,29.0,23.3,733.0,26.0,54.0,374.0,310.0,85.0,732.0,27.0,17.0,63.0,10.0,37.0,388.0,1516.0,364.0,14.0,8.0,7.0,51.0,27.0,523.0,120.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Marseille,Jordan Amavi,fr FRA,DF,25.0,24.0,1591.0,78.0,510.0,746.0,352.0,28.0,1591.0,52.0,30.0,57.7,22.0,42.3,788.0,4457.0,2377.0,62.0,54.0,9.0,32.0,19.0,835.0,92.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Marseille,Boubacar Kamara,fr FRA,"DF,MF",19.0,23.8,1549.0,98.0,587.0,905.0,78.0,14.0,1549.0,24.0,14.0,58.3,10.0,41.7,968.0,4557.0,2540.0,9.0,13.0,0.0,15.0,10.0,988.0,3.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Marseille,Dimitri Payet,fr FRA,"FW,MF",32.0,21.4,1353.0,15.0,113.0,576.0,685.0,66.0,1350.0,82.0,50.0,61.0,32.0,39.0,917.0,6126.0,3300.0,95.0,66.0,35.0,45.0,50.0,959.0,144.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Marseille,Duje Ćaleta-Car,hr CRO,DF,22.0,21.0,1290.0,138.0,628.0,618.0,46.0,25.0,1290.0,0.0,0.0,,0.0,,749.0,4214.0,2878.0,20.0,6.0,0.0,0.0,0.0,843.0,3.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Marseille,Valentin Rongier,fr FRA,MF,24.0,19.9,1535.0,24.0,232.0,965.0,347.0,30.0,1534.0,31.0,27.0,87.1,4.0,12.9,948.0,4749.0,2283.0,39.0,28.0,5.0,32.0,21.0,1063.0,40.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Marseille,Álvaro González,es ESP,DF,29.0,18.1,1026.0,93.0,485.0,520.0,25.0,14.0,1026.0,3.0,3.0,100.0,0.0,0.0,624.0,3115.0,1875.0,9.0,7.0,1.0,2.0,0.0,697.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Marseille,Hiroki Sakai,jp JPN,DF,29.0,18.0,1321.0,38.0,321.0,709.0,297.0,16.0,1321.0,24.0,13.0,54.2,11.0,45.8,703.0,2931.0,1747.0,39.0,22.0,6.0,20.0,14.0,775.0,90.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Marseille,Kevin Strootman,nl NED,MF,29.0,15.7,1122.0,37.0,237.0,750.0,145.0,20.0,1121.0,5.0,3.0,60.0,2.0,40.0,656.0,2884.0,1524.0,21.0,17.0,1.0,12.0,2.0,743.0,20.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Marseille,Valère Germain,fr FRA,FW,29.0,15.0,589.0,27.0,82.0,270.0,237.0,40.0,589.0,6.0,3.0,50.0,3.0,50.0,329.0,1156.0,386.0,15.0,12.0,4.0,23.0,18.0,399.0,97.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Marseille,Maxime Lopez,fr FRA,"MF,FW",21.0,12.3,999.0,3.0,119.0,595.0,296.0,22.0,999.0,28.0,16.0,57.1,12.0,42.9,757.0,4034.0,2350.0,54.0,41.0,9.0,24.0,9.0,825.0,71.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Marseille,Nemanja Radonjić,rs SRB,"FW,MF",23.0,9.8,496.0,6.0,52.0,179.0,280.0,46.0,496.0,59.0,36.0,61.0,23.0,39.0,377.0,3015.0,1651.0,54.0,38.0,28.0,44.0,31.0,400.0,115.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Marseille,Lucas Perrin,fr FRA,DF,20.0,4.0,302.0,30.0,184.0,113.0,7.0,4.0,302.0,3.0,3.0,100.0,0.0,0.0,195.0,926.0,581.0,1.0,1.0,0.0,5.0,0.0,220.0,2.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Marseille,Luiz Gustavo,br BRA,MF,32.0,2.1,129.0,4.0,38.0,78.0,15.0,2.0,129.0,0.0,0.0,,0.0,,83.0,346.0,138.0,1.0,0.0,0.0,3.0,3.0,87.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Marseille,Yohann Pelé,fr FRA,GK,36.0,1.7,51.0,40.0,49.0,2.0,0.0,0.0,51.0,0.0,0.0,,0.0,,22.0,85.0,62.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Marseille,Saîf-Eddine Khaoui,tn TUN,"MF,FW",24.0,1.2,80.0,2.0,9.0,39.0,32.0,3.0,80.0,4.0,3.0,75.0,1.0,25.0,41.0,134.0,42.0,1.0,0.0,2.0,3.0,4.0,49.0,4.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Marseille,Marley Aké,fr FRA,"FW,MF",18.0,1.1,40.0,1.0,7.0,16.0,17.0,2.0,40.0,5.0,4.0,80.0,1.0,20.0,25.0,188.0,72.0,1.0,1.0,0.0,1.0,0.0,24.0,6.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Marseille,Isaac Lihadji,fr FRA,MF,17.0,0.3,18.0,0.0,3.0,7.0,8.0,0.0,18.0,1.0,1.0,100.0,0.0,0.0,17.0,184.0,68.0,1.0,3.0,0.0,3.0,1.0,18.0,3.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Marseille,Florian Thauvin,fr FRA,FW,26.0,0.2,20.0,0.0,4.0,7.0,9.0,5.0,20.0,4.0,3.0,75.0,1.0,25.0,15.0,69.0,20.0,1.0,0.0,1.0,2.0,0.0,17.0,4.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Marseille,Florian Chabrolle,fr FRA,MF,21.0,0.2,20.0,0.0,1.0,13.0,6.0,0.0,20.0,0.0,0.0,,0.0,,18.0,103.0,52.0,3.0,1.0,0.0,3.0,1.0,17.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Marseille,Squad Total,,,27.1,28.0,18065.0,1485.0,5084.0,8972.0,4199.0,516.0,18059.0,510.0,316.0,62.0,194.0,38.0,11047.0,59654.0,31913.0,639.0,468.0,139.0,441.0,298.0,11831.0,1099.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Marseille,Opponent Total,,,26.1,28.0,15914.0,1652.0,5413.0,7686.0,2987.0,394.0,15909.0,560.0,325.0,58.0,235.0,42.0,8482.0,46339.0,24324.0,416.0,336.0,104.0,480.0,329.0,9817.0,876.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Rennes,Hamari Traoré,ml MLI,DF,27.0,26.8,1856.0,66.0,583.0,921.0,374.0,38.0,1856.0,41.0,25.0,61.0,16.0,39.0,1014.0,5360.0,3281.0,85.0,52.0,13.0,37.0,8.0,1028.0,122.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Rennes,Damien Da Silva,fr FRA,DF,31.0,24.9,1514.0,163.0,844.0,652.0,35.0,10.0,1514.0,8.0,6.0,75.0,2.0,25.0,925.0,4880.0,2511.0,20.0,8.0,0.0,6.0,6.0,946.0,3.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Rennes,Edouard Mendy,sn SEN,GK,27.0,24.0,836.0,713.0,832.0,4.0,0.0,0.0,836.0,1.0,1.0,100.0,0.0,0.0,489.0,2540.0,1542.0,0.0,0.0,0.0,0.0,0.0,356.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Rennes,M'Baye Niang,sn SEN,FW,24.0,23.6,797.0,25.0,69.0,438.0,299.0,100.0,795.0,49.0,16.0,32.7,33.0,67.3,495.0,2149.0,560.0,21.0,13.0,18.0,82.0,50.0,634.0,114.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Rennes,Eduardo Camavinga,fr FRA,MF,16.0,23.4,1285.0,56.0,314.0,869.0,122.0,8.0,1285.0,28.0,19.0,67.9,9.0,32.1,753.0,5070.0,2408.0,48.0,36.0,3.0,25.0,20.0,787.0,24.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Rennes,Faitout Maouassa,fr FRA,DF,21.0,20.0,1268.0,57.0,424.0,586.0,268.0,11.0,1268.0,50.0,21.0,42.0,29.0,58.0,723.0,4442.0,2532.0,74.0,57.0,6.0,25.0,17.0,721.0,73.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Rennes,Benjamin Bourigeaud,fr FRA,MF,25.0,21.1,1453.0,40.0,283.0,829.0,352.0,14.0,1453.0,16.0,13.0,81.3,3.0,18.8,813.0,3459.0,1754.0,30.0,24.0,0.0,29.0,11.0,901.0,58.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Rennes,Jérémy Morel,mg MAD,DF,35.0,20.1,1187.0,105.0,510.0,602.0,86.0,12.0,1187.0,12.0,8.0,66.7,4.0,33.3,720.0,3358.0,1960.0,16.0,12.0,0.0,3.0,7.0,745.0,19.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Rennes,Raphinha,br BRA,"MF,FW",22.0,18.8,949.0,14.0,104.0,422.0,446.0,77.0,948.0,112.0,49.0,43.8,63.0,56.3,609.0,3994.0,2027.0,64.0,47.0,33.0,47.0,33.0,622.0,155.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Rennes,Joris Gnagnon,fr FRA,DF,22.0,14.2,792.0,103.0,420.0,351.0,25.0,14.0,792.0,4.0,4.0,100.0,0.0,0.0,505.0,3152.0,1710.0,10.0,2.0,0.0,2.0,3.0,516.0,3.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Rennes,Romain Del Castillo,fr FRA,"FW,MF",23.0,13.8,663.0,4.0,67.0,328.0,291.0,33.0,662.0,60.0,35.0,58.3,25.0,41.7,445.0,3075.0,1719.0,52.0,40.0,9.0,43.0,25.0,481.0,99.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Rennes,Adrien Hunou,fr FRA,"FW,MF",25.0,13.4,491.0,5.0,56.0,230.0,211.0,46.0,490.0,14.0,5.0,35.7,9.0,64.3,309.0,1486.0,584.0,20.0,14.0,6.0,42.0,22.0,353.0,82.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Rennes,James Lea Siliki,cm CMR,MF,23.0,12.0,538.0,26.0,122.0,316.0,107.0,12.0,538.0,19.0,12.0,63.2,7.0,36.8,327.0,1929.0,930.0,23.0,20.0,3.0,19.0,14.0,347.0,30.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Rennes,Jérémy Gélin,fr FRA,"DF,MF",22.0,10.3,641.0,86.0,329.0,293.0,21.0,8.0,641.0,1.0,0.0,0.0,1.0,100.0,436.0,1745.0,741.0,0.0,2.0,1.0,1.0,0.0,431.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Rennes,Clément Grenier,fr FRA,MF,28.0,9.3,532.0,19.0,106.0,341.0,96.0,8.0,532.0,7.0,6.0,85.7,1.0,14.3,306.0,1534.0,869.0,18.0,10.0,2.0,12.0,5.0,353.0,20.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Rennes,Flavien Tait,fr FRA,"MF,FW",26.0,9.8,530.0,3.0,80.0,260.0,201.0,18.0,530.0,32.0,22.0,68.8,10.0,31.3,370.0,2379.0,1366.0,46.0,30.0,8.0,20.0,18.0,392.0,67.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Rennes,Jordan Pefok,us USA,FW,23.0,4.9,162.0,3.0,8.0,99.0,56.0,24.0,162.0,8.0,5.0,62.5,3.0,37.5,91.0,375.0,163.0,8.0,5.0,3.0,18.0,10.0,114.0,21.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Rennes,Steven Nzonzi,fr FRA,MF,30.0,4.3,340.0,25.0,92.0,222.0,27.0,2.0,340.0,2.0,1.0,50.0,1.0,50.0,221.0,953.0,463.0,6.0,6.0,0.0,0.0,1.0,250.0,5.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,Ligue1,Rennes,Romain Salin,fr FRA,GK,35.0,4.0,142.0,128.0,141.0,1.0,0.0,0.0,142.0,0.0,0.0,,0.0,,70.0,428.0,307.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
