Season,League,Team,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_GA,Performance_GA90,Performance_SoTA,Performance_Saves,Performance_Save%,Performance_W,Performance_D,Performance_L,Performance_CS,Performance_CS%,Penalty Kicks_PKatt,Penalty Kicks_PKA,Penalty Kicks_PKsv,Penalty Kicks_PKm,Penalty Kicks_Save%,Unnamed: 23_level_0_Matches,S_e,L_e,T_e,U_n,U_n.1,U_n.2,U_n.3,P_l,P_l.1,P_l.2,P_l.3,P_e,P_e.1,P_e.2,P_e.3,P_e.4,P_e.5,P_e.6,P_e.7,P_e.8,P_e.9,P_e.10,P_e.11,P_e.12,P_e.13,P_e.14,U_n.4
2013-2014,SeriaA,Juventus,Gianluigi Buffon,it ITA,GK,35.0,33.0,33.0,2866.0,31.8,20.0,0.63,107.0,87.0,81.3,28.0,3.0,2.0,20.0,60.6,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-2014,SeriaA,Juventus,Marco Storari,it ITA,GK,36.0,6.0,5.0,515.0,5.7,3.0,0.52,15.0,12.0,80.0,5.0,0.0,0.0,3.0,60.0,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-2014,SeriaA,Juventus,Rubinho,br BRA,GK,30.0,1.0,0.0,38.0,0.4,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-2014,SeriaA,Juventus,Squad Total,,,28.3,38.0,38.0,3419.0,,23.0,0.61,123.0,100.0,81.3,33.0,3.0,2.0,22.0,57.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-2014,SeriaA,Juventus,Opponent Total,,,27.5,38.0,38.0,,,,,,,,2.0,3.0,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-2014,SeriaA,Roma,Morgan De Sanctis,it ITA,GK,36.0,36.0,36.0,3240.0,36.0,23.0,0.64,115.0,92.0,80.0,26.0,7.0,3.0,21.0,58.3,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-2014,SeriaA,Roma,Łukasz Skorupski,pl POL,GK,22.0,2.0,2.0,180.0,2.0,2.0,1.0,9.0,7.0,77.8,0.0,0.0,2.0,0.0,0.0,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-2014,SeriaA,Roma,Squad Total,,,27.5,38.0,38.0,3420.0,,25.0,0.66,124.0,99.0,79.8,26.0,7.0,5.0,21.0,55.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-2014,SeriaA,Roma,Opponent Total,,,27.6,38.0,38.0,,,,,,,,5.0,7.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-2014,SeriaA,Napoli,Pepe Reina,es ESP,GK,30.0,30.0,30.0,2597.0,28.9,29.0,1.01,134.0,105.0,78.4,18.0,6.0,6.0,9.0,30.0,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-2014,SeriaA,Napoli,Rafael Cabral,br BRA,GK,23.0,8.0,7.0,675.0,7.5,8.0,1.07,25.0,17.0,68.0,5.0,2.0,0.0,3.0,42.9,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-2014,SeriaA,Napoli,Toni Doblas,es ESP,GK,32.0,2.0,1.0,103.0,1.1,2.0,1.75,7.0,5.0,71.4,0.0,1.0,0.0,0.0,0.0,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-2014,SeriaA,Napoli,Roberto Colombo,it ITA,GK,37.0,1.0,0.0,45.0,0.5,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-2014,SeriaA,Napoli,Squad Total,,,27.1,38.0,38.0,3420.0,,39.0,1.03,167.0,128.0,76.6,23.0,9.0,6.0,13.0,34.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-2014,SeriaA,Napoli,Opponent Total,,,27.4,38.0,38.0,,,,,,,,6.0,9.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-2014,SeriaA,Fiorentina,Neto,br BRA,GK,24.0,35.0,35.0,3150.0,35.0,38.0,1.09,165.0,127.0,77.0,18.0,7.0,10.0,12.0,34.3,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-2014,SeriaA,Fiorentina,Antonio Rosati,it ITA,GK,30.0,3.0,3.0,270.0,3.0,6.0,2.0,14.0,8.0,57.1,1.0,1.0,1.0,1.0,33.3,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-2014,SeriaA,Fiorentina,Squad Total,,,27.7,38.0,38.0,3420.0,,44.0,1.16,179.0,135.0,75.4,19.0,8.0,11.0,13.0,34.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-2014,SeriaA,Fiorentina,Opponent Total,,,27.4,38.0,38.0,,,,,,,,11.0,8.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
