Season,League,Team,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Unnamed: 4_level_0_90s,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Unnamed: 17_level_0_Matches,Performance_Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%,Unnamed: 21_level_0_Matches,S_e,L_e,T_e,U_n,U_n.1,U_n.2,U_n.3,U_n.4,P_e,P_e.1,P_e.2,P_e.3,P_e.4,P_e.5,P_e.6,P_e.7,P_e.8,P_e.9,P_e.10,P_e.11,P_e.12,A_e,A_e.1,A_e.2,U_n.5
2016-2017,EPL,Chelsea,César Azpilicueta,es ESP,DF,26.0,38.0,4.0,0.0,0.0,28.0,24.0,2.0,43.0,71.0,66.0,1.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,EPL,Chelsea,Gary Cahill,eng ENG,DF,30.0,36.6,5.0,0.0,0.0,34.0,25.0,2.0,1.0,48.0,41.0,0.0,1.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,EPL,Chelsea,Thibaut Courtois,be BEL,GK,24.0,36.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,EPL,Chelsea,Eden Hazard,be BEL,"FW,MF",25.0,33.1,3.0,0.0,0.0,19.0,101.0,8.0,87.0,28.0,14.0,1.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,EPL,Chelsea,N'Golo Kanté,fr FRA,MF,25.0,34.9,9.0,0.0,0.0,54.0,16.0,0.0,12.0,83.0,84.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,EPL,Chelsea,Diego Costa,es ESP,FW,27.0,34.2,10.0,0.0,0.0,42.0,92.0,26.0,9.0,9.0,11.0,1.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,EPL,Chelsea,David Luiz,br BRA,DF,29.0,32.8,6.0,0.0,0.0,29.0,30.0,3.0,7.0,69.0,27.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,EPL,Chelsea,Nemanja Matić,rs SRB,MF,27.0,29.9,4.0,0.0,0.0,33.0,26.0,2.0,8.0,55.0,40.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,EPL,Chelsea,Marcos Alonso,es ESP,MF,25.0,29.9,2.0,0.0,0.0,25.0,20.0,3.0,102.0,43.0,38.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,EPL,Chelsea,Victor Moses,ng NGA,MF,25.0,27.6,4.0,0.0,0.0,28.0,32.0,3.0,119.0,41.0,42.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,EPL,Chelsea,Pedro,es ESP,"FW,MF",29.0,23.8,6.0,0.0,0.0,32.0,40.0,8.0,72.0,21.0,36.0,1.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,EPL,Chelsea,Willian,br BRA,"FW,MF",27.0,17.0,3.0,0.0,0.0,12.0,23.0,2.0,106.0,7.0,12.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
