Season,League,Team,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_GA,Performance_GA90,Performance_SoTA,Performance_Saves,Performance_Save%,Performance_W,Performance_D,Performance_L,Performance_CS,Performance_CS%,Penalty Kicks_PKatt,Penalty Kicks_PKA,Penalty Kicks_PKsv,Penalty Kicks_PKm,Penalty Kicks_Save%,Unnamed: 23_level_0_Matches,S_e,L_e,T_e,U_n,U_n.1,U_n.2,U_n.3,P_l,P_l.1,P_l.2,P_l.3,P_e,P_e.1,P_e.2,P_e.3,P_e.4,P_e.5,P_e.6,P_e.7,P_e.8,P_e.9,P_e.10,P_e.11,P_e.12,P_e.13,P_e.14,U_n.4
2012-2013,LaLiga,Barcelona,Víctor Valdés,es ESP,GK,30.0,31.0,31.0,2790.0,31.0,33.0,1.06,93.0,60.0,64.5,26.0,3.0,2.0,8.0,25.8,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-2013,LaLiga,Barcelona,José Manuel Pinto,es ESP,GK,36.0,7.0,7.0,630.0,7.0,7.0,1.0,24.0,17.0,70.8,6.0,1.0,0.0,2.0,28.6,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-2013,LaLiga,Barcelona,Squad Total,,,26.6,38.0,38.0,3420.0,,40.0,1.05,117.0,77.0,65.8,32.0,4.0,2.0,10.0,26.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-2013,LaLiga,Barcelona,Opponent Total,,,27.1,38.0,38.0,,,,,,,,2.0,4.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-2013,LaLiga,Real Madrid,Iker Casillas,es ESP,GK,31.0,19.0,18.0,1703.0,18.9,17.0,0.9,50.0,33.0,66.0,12.0,4.0,3.0,8.0,44.4,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-2013,LaLiga,Real Madrid,Diego López,es ESP,GK,30.0,16.0,16.0,1440.0,16.0,20.0,1.25,75.0,55.0,73.3,11.0,2.0,3.0,2.0,12.5,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-2013,LaLiga,Real Madrid,Antonio Adán,es ESP,GK,25.0,3.0,3.0,186.0,2.1,3.0,1.45,8.0,5.0,62.5,1.0,0.0,1.0,1.0,33.3,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-2013,LaLiga,Real Madrid,Jesús,es ESP,GK,24.0,1.0,1.0,90.0,1.0,2.0,2.0,14.0,12.0,85.7,1.0,0.0,0.0,0.0,0.0,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-2013,LaLiga,Real Madrid,Squad Total,,,26.9,38.0,38.0,3419.0,,42.0,1.11,147.0,105.0,71.4,26.0,7.0,5.0,11.0,28.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-2013,LaLiga,Real Madrid,Opponent Total,,,27.0,38.0,38.0,,,,,,,,5.0,7.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
