Season,League,Team,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Unnamed: 4_level_0_90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_PK,Standard_PKatt,Unnamed: 16_level_0_Matches,Standard_FK,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Unnamed: 22_level_0_Matches,S_e,L_e,T_e,U_n,U_n.1,U_n.2,U_n.3,U_n.4,S_t,S_t.1,S_t.2,S_t.3,S_t.4,S_t.5,S_t.6,S_t.7,S_t.8,S_t.9,S_t.10,S_t.11,E_x,E_x.1,E_x.2,E_x.3,E_x.4,U_n.5
2021-2022,SeriaA,Milan,Mike Maignan,fr FRA,GK,26.0,32.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,SeriaA,Milan,Rafael Leão,pt POR,FW,22.0,28.9,11.0,97.0,38.0,39.2,3.35,1.31,0.11,0.29,19.0,0.0,0.0,,0.0,8.8,8.8,0.09,2.2,2.2,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,SeriaA,Milan,Sandro Tonali,it ITA,MF,21.0,28.9,5.0,37.0,11.0,29.7,1.28,0.38,0.14,0.45,23.0,0.0,0.0,,4.0,4.1,4.1,0.11,0.9,0.9,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,SeriaA,Milan,Fikayo Tomori,eng ENG,DF,23.0,30.2,0.0,12.0,3.0,25.0,0.4,0.1,0.0,0.0,11.7,0.0,0.0,,0.0,1.1,1.1,0.1,-1.1,-1.1,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,SeriaA,Milan,Theo Hernández,fr FRA,DF,23.0,30.1,5.0,40.0,13.0,32.5,1.33,0.43,0.1,0.31,24.5,1.0,2.0,,8.0,3.7,2.8,0.07,1.3,1.2,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,SeriaA,Milan,Franck Kessié,ci CIV,MF,24.0,25.6,6.0,31.0,8.0,25.8,1.21,0.31,0.13,0.5,19.2,2.0,3.0,,0.0,4.4,2.0,0.07,1.6,2.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,SeriaA,Milan,Brahim Díaz,es ESP,MF,21.0,20.6,3.0,30.0,6.0,20.0,1.46,0.29,0.1,0.5,17.0,0.0,0.0,,0.0,4.1,4.1,0.14,-1.1,-1.1,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,SeriaA,Milan,Davide Calabria,it ITA,DF,24.0,23.5,2.0,36.0,8.0,22.2,1.53,0.34,0.06,0.25,20.6,0.0,0.0,,0.0,3.8,3.8,0.11,-1.8,-1.8,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,SeriaA,Milan,Olivier Giroud,fr FRA,FW,34.0,21.0,11.0,61.0,22.0,36.1,2.9,1.05,0.15,0.41,11.9,2.0,2.0,,2.0,9.8,8.3,0.14,1.2,0.7,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,SeriaA,Milan,Alexis Saelemaekers,be BEL,FW,22.0,20.7,1.0,39.0,12.0,30.8,1.88,0.58,0.03,0.08,20.7,0.0,0.0,,0.0,2.9,2.9,0.07,-1.9,-1.9,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,SeriaA,Milan,Pierre Kalulu,fr FRA,DF,21.0,21.6,1.0,5.0,2.0,40.0,0.23,0.09,0.2,0.5,21.8,0.0,0.0,,0.0,0.3,0.3,0.07,0.7,0.7,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,SeriaA,Milan,Alessio Romagnoli,it ITA,DF,26.0,15.7,1.0,12.0,5.0,41.7,0.77,0.32,0.08,0.2,14.2,0.0,0.0,,0.0,0.6,0.6,0.05,0.4,0.4,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,SeriaA,Milan,Ismaël Bennacer,dz ALG,MF,23.0,16.9,2.0,16.0,6.0,37.5,0.94,0.35,0.13,0.33,23.9,0.0,0.0,,2.0,0.7,0.7,0.04,1.3,1.3,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,SeriaA,Milan,Rade Krunić,ba BIH,"MF,FW",27.0,15.7,0.0,10.0,2.0,20.0,0.64,0.13,0.0,0.0,16.2,0.0,0.0,,0.0,0.7,0.7,0.07,-0.7,-0.7,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,SeriaA,Milan,Junior Messias,br BRA,"FW,MF",30.0,15.9,5.0,44.0,17.0,38.6,2.77,1.07,0.11,0.29,18.0,0.0,0.0,,0.0,3.5,3.5,0.08,1.5,1.5,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,SeriaA,Milan,Alessandro Florenzi,it ITA,"DF,FW",30.0,12.8,2.0,22.0,6.0,27.3,1.72,0.47,0.09,0.33,23.7,0.0,0.0,,2.0,0.7,0.7,0.03,1.3,1.3,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,SeriaA,Milan,Zlatan Ibrahimović,se SWE,FW,39.0,11.3,8.0,50.0,18.0,36.0,4.43,1.59,0.16,0.44,15.2,0.0,1.0,,5.0,7.2,6.4,0.13,0.8,1.6,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,SeriaA,Milan,Simon Kjær,dk DEN,DF,32.0,8.9,0.0,5.0,1.0,20.0,0.56,0.11,0.0,0.0,9.2,0.0,0.0,,0.0,0.5,0.5,0.09,-0.5,-0.5,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,SeriaA,Milan,Ante Rebić,hr CRO,FW,27.0,9.9,2.0,30.0,6.0,20.0,3.03,0.61,0.07,0.33,16.4,0.0,0.0,,0.0,2.4,2.4,0.08,-0.4,-0.4,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
