Season,League,Team,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Unnamed: 4_level_0_90s,Goals_GA,Goals_PKA,Goals_FK,Goals_CK,Goals_OG,Expected_PSxG,Expected_PSxG/SoT,Expected_PSxG+/-,Expected_/90,Launched_Cmp,Launched_Att,Launched_Cmp%,Passes_Att,Passes_Thr,Passes_Launch%,Passes_AvgLen,Goal Kicks_Att,Goal Kicks_Launch%,Goal Kicks_AvgLen,Crosses_Opp,Crosses_Stp,Crosses_Stp%,Sweeper_#OPA,Sweeper_#OPA/90,Sweeper_AvgDist,Unnamed: 30_level_0_Matches,S_e,L_e,T_e,U_n,U_n.1,U_n.2,U_n.3,U_n.4,G_o,G_o.1,G_o.2,G_o.3,G_o.4,E_x,E_x.1,E_x.2,E_x.3,L_a,L_a.1,L_a.2,P_a,P_a.1,P_a.2,P_a.3,G_o.5,G_o.6,G_o.7,C_r,C_r.1,C_r.2,S_w,S_w.1,S_w.2,U_n.5
2021-2022,SeriaA,Napoli,Davide Marfella,it ITA,GK,21.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.05,0.1,0.44,0.0,0.0,,1.0,1.0,0.0,15.0,0.0,,,1.0,0.0,0.0,0.0,0.0,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,SeriaA,Napoli,Squad Total,,,27.9,38.0,31.0,1.0,0.0,3.0,1.0,34.1,0.25,4.1,0.11,86.0,222.0,38.7,1003.0,170.0,19.3,28.0,171.0,16.4,23.4,443.0,21.0,4.7,36.0,0.95,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,SeriaA,Napoli,Opponent Total,,,26.6,38.0,74.0,10.0,0.0,8.0,0.0,61.1,0.25,-12.9,-0.34,208.0,501.0,41.5,1016.0,159.0,36.5,34.1,257.0,50.6,39.7,422.0,19.0,4.5,35.0,0.92,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,SeriaA,Juventus,Wojciech Szczęsny,pl POL,GK,31.0,33.0,29.0,3.0,2.0,5.0,0.0,30.6,0.24,1.6,0.05,124.0,273.0,45.4,836.0,159.0,26.6,30.8,172.0,29.7,31.5,481.0,24.0,5.0,25.0,0.76,13.5,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,SeriaA,Juventus,Mattia Perin,it ITA,GK,28.0,4.5,7.0,0.0,0.0,1.0,1.0,5.4,0.35,-0.6,-0.14,13.0,34.0,38.2,108.0,17.0,25.9,29.6,26.0,23.1,29.2,77.0,1.0,1.3,4.0,0.89,12.6,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,SeriaA,Juventus,Carlo Pinsoglio,it ITA,GK,31.0,0.5,1.0,1.0,0.0,0.0,0.0,1.1,0.08,0.1,0.29,1.0,1.0,100.0,10.0,0.0,10.0,29.6,1.0,0.0,37.0,12.0,0.0,0.0,0.0,0.0,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,SeriaA,Juventus,Squad Total,,,27.4,38.0,37.0,4.0,2.0,6.0,1.0,37.1,0.25,1.1,0.03,138.0,308.0,44.8,954.0,176.0,26.3,30.6,199.0,28.6,31.2,570.0,25.0,4.4,29.0,0.76,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,SeriaA,Juventus,Opponent Total,,,26.8,38.0,57.0,5.0,0.0,7.0,1.0,50.3,0.27,-5.7,-0.15,205.0,519.0,39.5,916.0,135.0,40.8,35.4,286.0,50.7,40.0,443.0,17.0,3.8,26.0,0.68,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,SeriaA,Lazio,Thomas Strakosha,al ALB,GK,26.0,23.0,29.0,1.0,1.0,3.0,1.0,28.6,0.32,0.6,0.03,79.0,161.0,49.1,618.0,92.0,22.2,28.5,119.0,20.2,23.6,283.0,11.0,3.9,16.0,0.7,14.5,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,SeriaA,Lazio,Pepe Reina,es ESP,GK,38.0,15.0,29.0,4.0,0.0,2.0,0.0,23.7,0.33,-5.3,-0.36,66.0,133.0,49.6,429.0,73.0,24.2,29.8,99.0,29.3,30.1,186.0,10.0,5.4,10.0,0.67,13.7,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,SeriaA,Lazio,Squad Total,,,29.0,38.0,58.0,5.0,1.0,5.0,1.0,52.2,0.33,-4.8,-0.13,145.0,294.0,49.3,1047.0,165.0,23.0,29.1,218.0,24.3,26.5,469.0,21.0,4.5,26.0,0.68,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,SeriaA,Lazio,Opponent Total,,,26.5,38.0,77.0,7.0,0.0,5.0,3.0,64.8,0.29,-9.2,-0.24,194.0,452.0,42.9,1106.0,182.0,29.7,31.0,238.0,51.7,40.8,443.0,20.0,4.5,32.0,0.84,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,SeriaA,Roma,Rui Patrício,pt POR,GK,33.0,38.0,43.0,5.0,2.0,5.0,2.0,42.2,0.25,1.2,0.03,174.0,393.0,44.3,854.0,141.0,37.7,34.2,222.0,32.0,31.5,393.0,12.0,3.1,26.0,0.68,14.3,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,SeriaA,Roma,Squad Total,,,26.4,38.0,43.0,5.0,2.0,5.0,2.0,42.2,0.25,1.2,0.03,174.0,393.0,44.3,854.0,141.0,37.7,34.2,222.0,32.0,31.5,393.0,12.0,3.1,26.0,0.68,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,SeriaA,Roma,Opponent Total,,,26.8,38.0,59.0,7.0,3.0,11.0,1.0,61.0,0.28,3.0,0.08,166.0,460.0,36.1,1005.0,191.0,31.2,32.2,301.0,48.5,38.8,574.0,30.0,5.2,33.0,0.87,12.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,SeriaA,Fiorentina,Pietro Terracciano,it ITA,GK,31.0,31.8,43.0,2.0,0.0,2.0,2.0,31.6,0.29,-9.4,-0.29,197.0,464.0,42.5,1356.0,141.0,29.8,32.2,170.0,35.3,33.7,291.0,22.0,7.6,51.0,1.6,16.7,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,SeriaA,Fiorentina,Bartłomiej Drągowski,pl POL,GK,23.0,6.2,8.0,1.0,0.0,1.0,0.0,8.1,0.24,0.1,0.02,43.0,97.0,44.3,304.0,23.0,26.3,30.8,39.0,43.6,40.2,61.0,2.0,3.3,20.0,3.24,22.3,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,SeriaA,Fiorentina,Squad Total,,,26.4,38.0,51.0,3.0,0.0,3.0,2.0,39.8,0.28,-9.2,-0.24,240.0,561.0,42.8,1660.0,164.0,29.2,31.9,209.0,36.8,34.9,352.0,24.0,6.8,71.0,1.87,17.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,SeriaA,Fiorentina,Opponent Total,,,26.7,38.0,59.0,9.0,4.0,4.0,0.0,60.1,0.28,1.1,0.03,238.0,595.0,40.0,1190.0,153.0,37.6,33.7,281.0,52.3,38.1,597.0,24.0,4.0,22.0,0.58,12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,SeriaA,Atalanta,Juan Musso,ar ARG,GK,27.0,32.6,42.0,3.0,0.0,2.0,3.0,37.5,0.3,-1.5,-0.05,147.0,348.0,42.2,744.0,170.0,27.4,31.3,208.0,69.2,49.7,308.0,28.0,9.1,39.0,1.2,16.5,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,SeriaA,Atalanta,Marco Sportiello,it ITA,GK,29.0,5.0,5.0,2.0,0.0,1.0,0.0,5.6,0.2,0.6,0.12,8.0,33.0,24.2,107.0,33.0,14.0,26.0,28.0,64.3,47.0,45.0,1.0,2.2,4.0,0.8,13.9,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,SeriaA,Atalanta,Francesco Rossi,it ITA,GK,30.0,0.4,1.0,0.0,0.0,0.0,0.0,1.0,0.52,0.0,0.11,2.0,6.0,33.3,12.0,0.0,41.7,37.8,4.0,25.0,39.3,3.0,0.0,0.0,0.0,0.0,18.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,SeriaA,Atalanta,Squad Total,,,27.5,38.0,48.0,5.0,0.0,3.0,3.0,44.2,0.29,-0.8,-0.02,157.0,387.0,40.6,863.0,203.0,26.0,30.7,240.0,67.9,49.2,356.0,29.0,8.1,43.0,1.13,16.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,SeriaA,Atalanta,Opponent Total,,,26.6,38.0,65.0,5.0,0.0,2.0,3.0,54.5,0.29,-7.5,-0.2,260.0,725.0,35.9,1280.0,121.0,44.2,37.0,284.0,56.0,42.1,518.0,17.0,3.3,32.0,0.84,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,SeriaA,Hellas Verona,Lorenzo Montipò,it ITA,GK,25.0,34.0,50.0,2.0,1.0,7.0,2.0,40.6,0.28,-7.4,-0.22,189.0,577.0,32.8,733.0,120.0,57.2,42.3,231.0,68.4,46.5,495.0,21.0,4.2,23.0,0.68,13.1,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,SeriaA,Hellas Verona,Ivor Pandur,hr CRO,GK,21.0,3.0,6.0,1.0,1.0,1.0,0.0,5.7,0.33,-0.3,-0.1,15.0,26.0,57.7,53.0,9.0,34.0,33.1,15.0,53.3,37.1,22.0,1.0,4.5,1.0,0.33,11.3,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,SeriaA,Hellas Verona,Alessandro Berardi,it ITA,GK,30.0,1.0,3.0,0.0,0.0,0.0,0.0,2.3,0.38,-0.7,-0.66,4.0,19.0,21.1,23.0,4.0,52.2,39.7,7.0,100.0,58.7,12.0,0.0,0.0,0.0,0.0,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,SeriaA,Hellas Verona,Squad Total,,,26.8,38.0,59.0,3.0,2.0,8.0,2.0,48.7,0.29,-8.3,-0.22,208.0,622.0,33.4,809.0,133.0,55.5,41.6,253.0,68.4,46.3,529.0,22.0,4.2,24.0,0.63,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,SeriaA,Hellas Verona,Opponent Total,,,26.8,38.0,65.0,7.0,0.0,2.0,2.0,52.0,0.29,-11.0,-0.29,290.0,768.0,37.8,1196.0,139.0,48.8,38.5,269.0,68.4,48.3,445.0,11.0,2.5,34.0,0.89,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,SeriaA,Torino,Vanja Milinković-Savić,rs SRB,GK,24.0,27.0,33.0,7.0,2.0,4.0,0.0,26.7,0.24,-6.3,-0.23,192.0,659.0,29.1,849.0,97.0,59.5,44.4,169.0,91.1,66.3,290.0,18.0,6.2,22.0,0.81,14.3,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,SeriaA,Torino,Etrit Berisha,al ALB,GK,32.0,10.0,8.0,2.0,0.0,0.0,0.0,10.2,0.18,2.2,0.22,53.0,188.0,28.2,240.0,37.0,50.0,39.4,78.0,87.2,58.6,148.0,7.0,4.7,10.0,1.0,14.6,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,SeriaA,Torino,Luca Gemello,it ITA,GK,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.08,0.2,0.23,6.0,24.0,25.0,31.0,1.0,67.7,47.8,3.0,100.0,56.3,10.0,0.0,0.0,1.0,1.0,21.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,SeriaA,Torino,Squad Total,,,25.2,38.0,41.0,9.0,2.0,4.0,0.0,37.1,0.21,-3.9,-0.1,251.0,871.0,28.8,1120.0,135.0,57.7,43.4,250.0,90.0,63.8,448.0,25.0,5.6,33.0,0.87,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,SeriaA,Torino,Opponent Total,,,26.8,38.0,46.0,6.0,0.0,4.0,3.0,45.6,0.27,2.6,0.07,312.0,757.0,41.2,1227.0,125.0,50.4,38.9,221.0,62.9,44.0,519.0,22.0,4.2,35.0,0.92,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,SeriaA,Sassuolo,Andrea Consigli,it ITA,GK,34.0,36.9,63.0,8.0,0.0,10.0,1.0,56.0,0.28,-6.0,-0.16,186.0,431.0,43.2,1219.0,174.0,29.0,30.9,246.0,31.7,28.8,491.0,21.0,4.3,30.0,0.81,13.4,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,SeriaA,Sassuolo,Gianluca Pegolo,it ITA,GK,40.0,1.0,3.0,0.0,0.0,1.0,0.0,1.8,0.37,-1.2,-1.17,2.0,5.0,40.0,26.0,4.0,15.4,26.7,8.0,12.5,19.8,8.0,1.0,12.5,0.0,0.0,6.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,SeriaA,Sassuolo,Giacomo Satalino,it ITA,GK,22.0,0.1,0.0,0.0,0.0,0.0,0.0,0.8,0.76,0.8,7.56,0.0,0.0,,0.0,0.0,,,1.0,0.0,22.0,1.0,0.0,0.0,0.0,0.0,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,SeriaA,Sassuolo,Squad Total,,,26.1,38.0,66.0,8.0,0.0,11.0,1.0,58.5,0.28,-6.5,-0.17,188.0,436.0,43.1,1245.0,178.0,28.7,30.8,255.0,31.0,28.4,500.0,22.0,4.4,30.0,0.79,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,SeriaA,Sassuolo,Opponent Total,,,26.8,38.0,64.0,7.0,1.0,3.0,4.0,62.7,0.27,2.7,0.07,207.0,404.0,51.2,947.0,169.0,31.3,30.4,249.0,43.4,35.9,426.0,23.0,5.4,37.0,0.97,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,SeriaA,Udinese,Marco Silvestri,it ITA,GK,30.0,35.0,50.0,5.0,0.0,4.0,1.0,45.5,0.29,-3.5,-0.1,167.0,430.0,38.8,677.0,106.0,46.1,36.7,252.0,46.8,38.4,462.0,16.0,3.5,10.0,0.29,11.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,SeriaA,Udinese,Daniele Padelli,it ITA,GK,35.0,3.0,8.0,0.0,0.0,0.0,0.0,7.0,0.33,-1.0,-0.34,12.0,42.0,28.6,89.0,19.0,34.8,29.6,22.0,50.0,40.9,56.0,1.0,1.8,2.0,0.67,13.2,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,SeriaA,Udinese,Squad Total,,,26.2,38.0,58.0,5.0,0.0,4.0,1.0,52.5,0.29,-4.5,-0.12,179.0,472.0,37.9,766.0,125.0,44.8,35.9,274.0,47.1,38.6,518.0,17.0,3.3,12.0,0.32,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,SeriaA,Udinese,Opponent Total,,,26.8,38.0,61.0,3.0,3.0,7.0,3.0,52.9,0.28,-5.1,-0.13,137.0,386.0,35.5,966.0,193.0,30.1,31.7,218.0,43.6,37.9,415.0,25.0,6.0,33.0,0.87,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,SeriaA,Bologna,Łukasz Skorupski,pl POL,GK,30.0,36.0,53.0,8.0,1.0,3.0,2.0,53.3,0.26,2.3,0.06,193.0,459.0,42.0,956.0,164.0,39.1,34.0,294.0,28.9,26.6,498.0,27.0,5.4,14.0,0.39,11.3,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,SeriaA,Bologna,Francesco Bardi,it ITA,GK,29.0,2.0,2.0,0.0,0.0,0.0,0.0,2.7,0.3,0.7,0.37,5.0,19.0,26.3,35.0,6.0,40.0,33.0,13.0,38.5,32.1,24.0,2.0,8.3,0.0,0.0,5.5,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,SeriaA,Bologna,Nicola Bagnolini,it ITA,GK,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.19,0.2,5.78,0.0,4.0,0.0,3.0,0.0,100.0,61.0,1.0,100.0,60.0,3.0,0.0,0.0,0.0,0.0,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,SeriaA,Bologna,Squad Total,,,26.6,38.0,55.0,8.0,1.0,3.0,2.0,56.2,0.26,3.2,0.08,198.0,482.0,41.1,994.0,170.0,39.3,34.1,308.0,29.5,27.0,525.0,29.0,5.5,14.0,0.37,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,SeriaA,Bologna,Opponent Total,,,26.5,38.0,44.0,4.0,1.0,9.0,1.0,41.8,0.26,-1.2,-0.03,173.0,466.0,37.1,903.0,160.0,39.2,35.8,230.0,48.7,39.7,481.0,30.0,6.2,34.0,0.89,13.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,SeriaA,Empoli,Guglielmo Vicario,it ITA,GK,24.0,38.0,70.0,5.0,1.0,5.0,6.0,65.2,0.28,1.2,0.03,133.0,386.0,34.5,1066.0,215.0,26.2,29.5,257.0,41.6,37.5,602.0,35.0,5.8,38.0,1.0,13.9,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,SeriaA,Empoli,Squad Total,,,24.5,38.0,70.0,5.0,1.0,5.0,6.0,65.2,0.28,1.2,0.03,133.0,386.0,34.5,1066.0,215.0,26.2,29.5,257.0,41.6,37.5,602.0,35.0,5.8,38.0,1.0,13.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,SeriaA,Empoli,Opponent Total,,,27.0,38.0,50.0,7.0,0.0,6.0,3.0,41.1,0.22,-5.9,-0.16,204.0,477.0,42.8,1000.0,200.0,36.7,35.5,251.0,43.8,37.3,532.0,22.0,4.1,32.0,0.84,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,SeriaA,Sampdoria,Emil Audero,it ITA,GK,24.0,28.4,48.0,1.0,1.0,4.0,1.0,43.1,0.32,-3.9,-0.14,203.0,472.0,43.0,786.0,120.0,41.7,36.3,212.0,67.9,47.6,418.0,22.0,5.3,25.0,0.88,13.5,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,SeriaA,Sampdoria,Wladimiro Falcone,it ITA,GK,26.0,9.5,14.0,1.0,0.0,0.0,1.0,11.8,0.2,-1.2,-0.13,63.0,150.0,42.0,284.0,42.0,34.5,33.2,74.0,70.3,45.0,164.0,7.0,4.3,2.0,0.21,10.2,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,SeriaA,Sampdoria,Nicola Ravaglia,it ITA,GK,32.0,0.1,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.25,2.0,4.0,50.0,2.0,0.0,100.0,57.0,2.0,100.0,65.5,1.0,0.0,0.0,0.0,0.0,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,SeriaA,Sampdoria,Squad Total,,,29.0,38.0,63.0,3.0,1.0,4.0,2.0,55.8,0.28,-5.2,-0.14,268.0,626.0,42.8,1072.0,162.0,39.9,35.5,288.0,68.8,47.0,583.0,29.0,5.0,27.0,0.71,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,SeriaA,Sampdoria,Opponent Total,,,26.7,38.0,46.0,2.0,1.0,6.0,4.0,36.0,0.27,-6.0,-0.16,170.0,435.0,39.1,959.0,142.0,36.2,34.0,209.0,42.1,36.4,497.0,23.0,4.6,22.0,0.58,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,SeriaA,Spezia,Ivan Provedel,it ITA,GK,27.0,30.7,52.0,9.0,3.0,4.0,3.0,47.6,0.24,-1.4,-0.04,206.0,616.0,33.4,957.0,133.0,47.8,40.1,229.0,69.4,51.7,476.0,28.0,5.9,25.0,0.81,11.8,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,SeriaA,Spezia,Jeroen Zoet,nl NED,GK,30.0,7.0,19.0,1.0,0.0,3.0,0.0,13.1,0.26,-5.9,-0.84,20.0,69.0,29.0,182.0,41.0,26.9,30.7,54.0,37.0,37.4,95.0,2.0,2.1,6.0,0.86,16.4,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,SeriaA,Spezia,Petar Zovko,ba BIH,GK,19.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,4.0,25.0,8.0,3.0,37.5,35.9,2.0,50.0,35.0,4.0,0.0,0.0,2.0,6.21,28.5,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,SeriaA,Spezia,Squad Total,,,24.4,38.0,71.0,10.0,3.0,7.0,3.0,60.8,0.24,-7.2,-0.19,227.0,689.0,32.9,1147.0,177.0,44.4,38.6,285.0,63.2,48.8,575.0,30.0,5.2,33.0,0.87,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,SeriaA,Spezia,Opponent Total,,,27.0,38.0,41.0,3.0,0.0,4.0,3.0,42.5,0.3,4.5,0.12,165.0,416.0,39.7,999.0,167.0,31.9,32.2,221.0,43.9,36.5,408.0,16.0,3.9,36.0,0.95,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,SeriaA,Salernitana,Vid Belec,si SVN,GK,31.0,21.5,49.0,3.0,0.0,4.0,2.0,40.8,0.28,-6.2,-0.29,147.0,339.0,43.4,392.0,76.0,52.6,39.5,182.0,73.1,49.9,329.0,12.0,3.6,14.0,0.65,12.7,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,SeriaA,Salernitana,Luigi Sepe,it ITA,GK,30.0,15.5,24.0,3.0,0.0,1.0,0.0,24.6,0.28,0.6,0.04,166.0,320.0,51.9,433.0,45.0,54.7,40.8,130.0,63.8,46.4,235.0,10.0,4.3,13.0,0.84,16.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
