Season,League,Team,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Unnamed: 4_level_0_90s,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Unnamed: 17_level_0_Matches,Performance_Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%,Unnamed: 21_level_0_Matches,S_e,L_e,T_e,U_n,U_n.1,U_n.2,U_n.3,U_n.4,P_e,P_e.1,P_e.2,P_e.3,P_e.4,P_e.5,P_e.6,P_e.7,P_e.8,P_e.9,P_e.10,P_e.11,P_e.12,A_e,A_e.1,A_e.2,U_n.5
2018-2019,SeriaA,Juventus,Cristiano Ronaldo,pt POR,FW,33.0,29.9,3.0,0.0,0.0,19.0,50.0,29.0,58.0,6.0,7.0,0.0,0.0,0.0,,67.0,32.0,41.0,43.8,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,SeriaA,Juventus,Blaise Matuidi,fr FRA,MF,31.0,26.9,5.0,0.0,0.0,34.0,25.0,7.0,34.0,26.0,33.0,0.0,0.0,0.0,,141.0,24.0,36.0,40.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,SeriaA,Juventus,Wojciech Szczęsny,pl POL,GK,28.0,28.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,42.0,2.0,0.0,100.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,SeriaA,Juventus,Alex Sandro,br BRA,DF,27.0,26.5,7.0,0.0,0.0,49.0,49.0,2.0,116.0,38.0,45.0,0.0,1.0,0.0,,163.0,55.0,38.0,59.1,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,SeriaA,Juventus,Leonardo Bonucci,it ITA,DF,31.0,27.5,2.0,0.0,0.0,14.0,23.0,2.0,5.0,38.0,9.0,0.0,0.0,0.0,,118.0,43.0,53.0,44.8,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,SeriaA,Juventus,Miralem Pjanić,ba BIH,MF,28.0,25.3,6.0,1.0,1.0,37.0,21.0,0.0,123.0,36.0,20.0,0.0,0.0,0.0,,172.0,12.0,25.0,32.4,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,SeriaA,Juventus,Paulo Dybala,ar ARG,"FW,MF",24.0,23.7,2.0,0.0,0.0,18.0,66.0,5.0,85.0,14.0,8.0,2.0,0.0,0.0,,128.0,4.0,16.0,20.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,SeriaA,Juventus,Mario Mandžukić,hr CRO,FW,32.0,22.4,4.0,0.0,0.0,35.0,34.0,8.0,20.0,13.0,25.0,1.0,0.0,0.0,,62.0,67.0,53.0,55.8,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,SeriaA,Juventus,Giorgio Chiellini,it ITA,DF,33.0,22.1,3.0,0.0,0.0,14.0,21.0,1.0,6.0,30.0,13.0,0.0,0.0,0.0,,114.0,50.0,22.0,69.4,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,SeriaA,Juventus,João Cancelo,pt POR,DF,24.0,21.9,6.0,0.0,0.0,32.0,24.0,0.0,109.0,15.0,28.0,1.0,1.0,0.0,,140.0,21.0,32.0,39.6,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,SeriaA,Juventus,Rodrigo Bentancur,uy URU,MF,21.0,22.3,8.0,1.0,1.0,39.0,14.0,2.0,17.0,43.0,34.0,0.0,0.0,0.0,,152.0,35.0,27.0,56.5,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,SeriaA,Juventus,Emre Can,de GER,MF,24.0,20.1,7.0,0.0,0.0,44.0,23.0,4.0,18.0,28.0,38.0,0.0,1.0,1.0,,120.0,39.0,22.0,63.9,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,SeriaA,Juventus,Mattia De Sciglio,it ITA,DF,25.0,19.4,2.0,0.0,0.0,16.0,14.0,2.0,42.0,26.0,28.0,0.0,0.0,0.0,,98.0,29.0,16.0,64.4,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,SeriaA,Juventus,Daniele Rugani,it ITA,DF,24.0,15.0,3.0,0.0,0.0,29.0,5.0,0.0,0.0,16.0,5.0,0.0,0.0,0.0,,53.0,39.0,17.0,69.6,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,SeriaA,Juventus,Federico Bernardeschi,it ITA,"MF,FW",24.0,16.4,5.0,1.0,0.0,20.0,31.0,7.0,83.0,6.0,8.0,0.0,0.0,0.0,,85.0,8.0,11.0,42.1,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,SeriaA,Juventus,Juan Cuadrado,co COL,"MF,DF",30.0,13.6,4.0,0.0,0.0,15.0,39.0,1.0,52.0,18.0,15.0,0.0,0.0,0.0,,76.0,8.0,9.0,47.1,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,SeriaA,Juventus,Mattia Perin,it ITA,GK,25.0,9.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,11.0,2.0,0.0,100.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,SeriaA,Juventus,Sami Khedira,de GER,MF,31.0,7.8,0.0,0.0,0.0,5.0,5.0,0.0,8.0,5.0,9.0,0.0,0.0,0.0,,29.0,5.0,2.0,71.4,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,SeriaA,Juventus,Martín Cáceres,uy URU,DF,31.0,7.0,1.0,0.0,0.0,6.0,0.0,0.0,5.0,4.0,3.0,0.0,0.0,0.0,,36.0,14.0,18.0,43.8,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,SeriaA,Juventus,Douglas Costa,br BRA,"FW,MF",27.0,6.9,2.0,1.0,0.0,13.0,8.0,1.0,46.0,4.0,8.0,0.0,0.0,0.0,,37.0,0.0,6.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,SeriaA,Juventus,Leonardo Spinazzola,it ITA,DF,25.0,6.7,0.0,0.0,0.0,3.0,1.0,1.0,29.0,3.0,4.0,0.0,0.0,0.0,,34.0,11.0,4.0,73.3,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,SeriaA,Juventus,Moise Kean,it ITA,FW,18.0,6.0,2.0,0.0,0.0,9.0,6.0,3.0,2.0,2.0,0.0,1.0,0.0,0.0,,17.0,7.0,4.0,63.6,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,SeriaA,Juventus,Medhi Benatia,ma MAR,DF,31.0,5.0,2.0,0.0,0.0,13.0,3.0,0.0,0.0,16.0,6.0,0.0,1.0,0.0,,27.0,15.0,8.0,65.2,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,SeriaA,Juventus,Andrea Barzagli,it ITA,DF,37.0,2.9,0.0,0.0,0.0,3.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,,14.0,8.0,4.0,66.7,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,SeriaA,Juventus,Matheus Pereira da Silva,br BRA,MF,20.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,,1.0,1.0,2.0,33.3,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,SeriaA,Juventus,Paolo Gozzi Iweru,it ITA,DF,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,,4.0,1.0,0.0,100.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,SeriaA,Juventus,Carlo Pinsoglio,it ITA,GK,28.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,SeriaA,Juventus,Grigoris Kastanos,cy CYP,MF,20.0,0.7,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,2.0,0.0,1.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,SeriaA,Juventus,Hans Nicolussi Caviglia,it ITA,MF,18.0,0.6,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,,2.0,1.0,0.0,100.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,SeriaA,Juventus,Manolo Portanova,it ITA,MF,18.0,0.4,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,1.0,1.0,1.0,50.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,SeriaA,Juventus,Stephy Mavididi,eng ENG,FW,20.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,SeriaA,Juventus,Squad Total,,,28.0,38.0,76.0,4.0,2.0,471.0,469.0,75.0,867.0,396.0,355.0,5.0,4.0,1.0,,1946.0,534.0,469.0,53.2,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,SeriaA,Juventus,Opponent Total,,,26.9,38.0,95.0,3.0,1.0,501.0,443.0,35.0,655.0,362.0,372.0,1.0,8.0,4.0,,1784.0,469.0,534.0,46.8,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,SeriaA,Napoli,Kalidou Koulibaly,sn SEN,DF,27.0,34.8,10.0,1.0,1.0,49.0,17.0,1.0,5.0,40.0,40.0,0.0,0.0,0.0,,249.0,75.0,53.0,58.6,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,SeriaA,Napoli,Piotr Zieliński,pl POL,MF,24.0,31.9,6.0,0.0,0.0,27.0,29.0,3.0,36.0,20.0,25.0,0.0,0.0,0.0,,189.0,16.0,31.0,34.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,SeriaA,Napoli,José Callejón,es ESP,"MF,FW",31.0,29.4,1.0,0.0,0.0,15.0,48.0,18.0,158.0,22.0,18.0,0.0,0.0,0.0,,160.0,9.0,32.0,22.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,SeriaA,Napoli,Allan,br BRA,MF,27.0,29.1,10.0,0.0,0.0,50.0,62.0,0.0,14.0,36.0,70.0,0.0,0.0,0.0,,275.0,13.0,16.0,44.8,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,SeriaA,Napoli,Arkadiusz Milik,pl POL,FW,24.0,26.6,4.0,0.0,0.0,43.0,27.0,16.0,5.0,3.0,9.0,0.0,0.0,0.0,,47.0,43.0,67.0,39.1,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,SeriaA,Napoli,Elseid Hysaj,al ALB,DF,24.0,23.4,4.0,0.0,0.0,23.0,19.0,1.0,31.0,24.0,28.0,0.0,0.0,0.0,,155.0,28.0,24.0,53.8,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,SeriaA,Napoli,Lorenzo Insigne,it ITA,"FW,MF",27.0,23.0,6.0,1.0,0.0,7.0,15.0,17.0,57.0,8.0,4.0,0.0,0.0,0.0,,71.0,3.0,7.0,30.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,SeriaA,Napoli,Dries Mertens,be BEL,FW,31.0,25.0,1.0,0.0,0.0,32.0,28.0,13.0,75.0,13.0,11.0,0.0,0.0,0.0,,66.0,6.0,16.0,27.3,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,SeriaA,Napoli,Fabián Ruiz Peña,es ESP,MF,22.0,22.1,3.0,1.0,1.0,11.0,22.0,2.0,29.0,21.0,33.0,0.0,0.0,0.0,,153.0,13.0,22.0,37.1,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,SeriaA,Napoli,Kévin Malcuit,ma MAR,DF,27.0,20.1,3.0,0.0,0.0,24.0,22.0,3.0,97.0,44.0,31.0,0.0,0.0,0.0,,129.0,18.0,30.0,37.5,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,SeriaA,Napoli,Raúl Albiol,es ESP,DF,32.0,19.0,4.0,0.0,0.0,10.0,7.0,0.0,3.0,20.0,8.0,0.0,1.0,0.0,,102.0,46.0,33.0,58.2,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,SeriaA,Napoli,Mário Rui,pt POR,DF,27.0,15.7,5.0,1.0,1.0,17.0,17.0,3.0,85.0,21.0,18.0,0.0,0.0,0.0,,86.0,3.0,10.0,23.1,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
