Season,League,Team,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Unnamed: 4_level_0_90s,Goals_GA,Goals_PKA,Goals_FK,Goals_CK,Goals_OG,Expected_PSxG,Expected_PSxG/SoT,Expected_PSxG+/-,Expected_/90,Launched_Cmp,Launched_Att,Launched_Cmp%,Passes_Att,Passes_Thr,Passes_Launch%,Passes_AvgLen,Goal Kicks_Att,Goal Kicks_Launch%,Goal Kicks_AvgLen,Crosses_Opp,Crosses_Stp,Crosses_Stp%,Sweeper_#OPA,Sweeper_#OPA/90,Sweeper_AvgDist,Unnamed: 30_level_0_Matches,S_e,L_e,T_e,U_n,U_n.1,U_n.2,U_n.3,U_n.4,G_o,G_o.1,G_o.2,G_o.3,G_o.4,E_x,E_x.1,E_x.2,E_x.3,L_a,L_a.1,L_a.2,P_a,P_a.1,P_a.2,P_a.3,G_o.5,G_o.6,G_o.7,C_r,C_r.1,C_r.2,S_w,S_w.1,S_w.2,U_n.5
2018-2019,SeriaA,Bologna,Squad Total,,,27.0,38.0,56.0,4.0,1.0,4.0,1.0,50.6,0.27,-4.4,-0.11,251.0,543.0,46.2,776.0,225.0,41.1,36.4,353.0,63.5,46.7,599.0,32.0,5.3,14.0,0.37,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,SeriaA,Bologna,Opponent Total,,,26.7,38.0,48.0,5.0,2.0,10.0,3.0,46.9,0.26,1.9,0.05,199.0,467.0,42.6,843.0,174.0,35.7,34.0,299.0,55.5,42.9,574.0,20.0,3.5,39.0,1.03,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,SeriaA,Sassuolo,Andrea Consigli,it ITA,GK,31.0,35.7,56.0,4.0,0.0,10.0,2.0,54.3,0.31,0.3,0.01,178.0,436.0,40.8,887.0,159.0,34.6,32.7,286.0,45.1,37.6,590.0,16.0,2.7,29.0,0.81,13.7,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,SeriaA,Sassuolo,Gianluca Pegolo,it ITA,GK,37.0,2.3,4.0,0.0,0.0,2.0,0.0,3.8,0.34,-0.2,-0.1,17.0,37.0,45.9,45.0,9.0,40.0,35.1,29.0,65.5,44.2,33.0,1.0,3.0,0.0,0.0,7.3,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,SeriaA,Sassuolo,Squad Total,,,25.4,38.0,60.0,4.0,0.0,12.0,2.0,58.0,0.31,0.0,0.0,195.0,473.0,41.2,932.0,168.0,34.9,32.8,315.0,47.0,38.2,623.0,17.0,2.7,29.0,0.76,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,SeriaA,Sassuolo,Opponent Total,,,27.0,38.0,53.0,5.0,0.0,7.0,3.0,50.5,0.3,0.5,0.01,203.0,461.0,44.0,795.0,164.0,33.7,32.8,322.0,59.9,44.7,516.0,12.0,2.3,46.0,1.21,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,SeriaA,Udinese,Juan Musso,ar ARG,GK,24.0,29.0,40.0,8.0,0.0,6.0,1.0,42.4,0.25,3.4,0.12,237.0,540.0,43.9,559.0,106.0,51.0,38.6,313.0,81.5,51.2,593.0,17.0,2.9,10.0,0.34,9.8,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,SeriaA,Udinese,Simone Scuffet,it ITA,GK,22.0,9.0,13.0,1.0,0.0,0.0,0.0,13.4,0.33,0.4,0.05,65.0,140.0,46.4,171.0,33.0,44.4,36.0,93.0,68.8,46.0,142.0,2.0,1.4,4.0,0.44,10.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,SeriaA,Udinese,Squad Total,,,25.3,38.0,53.0,9.0,0.0,6.0,1.0,55.8,0.27,3.8,0.1,302.0,680.0,44.4,730.0,139.0,49.5,38.0,406.0,78.6,50.0,735.0,19.0,2.6,14.0,0.37,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,SeriaA,Udinese,Opponent Total,,,26.8,38.0,39.0,3.0,0.0,3.0,2.0,40.7,0.27,3.7,0.1,189.0,451.0,41.9,762.0,162.0,34.1,32.1,306.0,62.4,45.3,456.0,25.0,5.5,26.0,0.68,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,SeriaA,SPAL,Alfred Gomis,sn SEN,GK,24.0,19.2,27.0,1.0,0.0,7.0,0.0,23.0,0.3,-4.0,-0.21,113.0,286.0,39.5,531.0,121.0,38.8,34.0,151.0,53.0,42.9,263.0,7.0,2.7,10.0,0.52,12.1,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,SeriaA,SPAL,Emiliano Viviano,it ITA,GK,32.0,16.9,25.0,4.0,0.0,2.0,0.0,24.0,0.24,-1.0,-0.06,120.0,275.0,43.6,421.0,45.0,44.2,37.6,163.0,54.6,43.6,239.0,5.0,2.1,9.0,0.53,12.3,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,SeriaA,SPAL,Vanja Milinković-Savić,rs SRB,GK,21.0,1.8,4.0,0.0,0.0,1.0,0.0,3.0,0.18,-1.0,-0.58,8.0,32.0,25.0,57.0,20.0,36.8,33.7,21.0,52.4,49.3,27.0,1.0,3.7,1.0,0.55,10.1,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,SeriaA,SPAL,Giacomo Poluzzi,it ITA,GK,30.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,3.0,0.0,0.0,18.7,0.0,,,0.0,0.0,,0.0,0.0,17.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,SeriaA,SPAL,Squad Total,,,27.8,38.0,56.0,5.0,0.0,10.0,0.0,49.9,0.26,-6.1,-0.16,241.0,593.0,40.6,1012.0,186.0,40.8,35.4,335.0,53.7,43.6,529.0,13.0,2.5,20.0,0.53,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,SeriaA,SPAL,Opponent Total,,,26.6,38.0,44.0,7.0,1.0,8.0,0.0,41.4,0.26,-2.6,-0.07,199.0,447.0,44.5,809.0,163.0,31.9,32.2,334.0,56.6,44.6,661.0,30.0,4.5,20.0,0.53,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,SeriaA,Parma,Luigi Sepe,it ITA,GK,27.0,37.0,59.0,8.0,1.0,8.0,4.0,55.7,0.25,0.7,0.02,319.0,736.0,43.3,752.0,140.0,49.5,39.8,466.0,78.1,51.5,831.0,36.0,4.3,13.0,0.35,9.4,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,SeriaA,Parma,Pierluigi Frattali,it ITA,GK,32.0,1.0,2.0,0.0,0.0,0.0,1.0,0.9,0.11,-0.1,-0.13,5.0,16.0,31.3,24.0,5.0,37.5,35.0,15.0,46.7,37.3,29.0,0.0,0.0,0.0,0.0,6.5,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,SeriaA,Parma,Squad Total,,,29.4,38.0,61.0,8.0,1.0,8.0,5.0,56.6,0.24,0.6,0.02,324.0,752.0,43.1,776.0,145.0,49.1,39.6,481.0,77.1,51.0,860.0,36.0,4.2,13.0,0.34,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,SeriaA,Parma,Opponent Total,,,26.7,38.0,41.0,4.0,2.0,5.0,1.0,36.9,0.29,-3.1,-0.08,136.0,342.0,39.8,750.0,151.0,27.9,30.3,242.0,55.0,42.2,399.0,9.0,2.3,46.0,1.21,16.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,SeriaA,Cagliari,Alessio Cragno,it ITA,GK,24.0,38.0,54.0,8.0,2.0,4.0,2.0,61.5,0.26,9.5,0.25,337.0,722.0,46.7,884.0,175.0,48.6,36.9,369.0,79.1,53.6,646.0,25.0,3.9,31.0,0.82,12.8,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,SeriaA,Cagliari,Squad Total,,,27.9,38.0,54.0,8.0,2.0,4.0,2.0,61.5,0.26,9.5,0.25,337.0,722.0,46.7,884.0,175.0,48.6,36.9,369.0,79.1,53.6,646.0,25.0,3.9,31.0,0.82,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,SeriaA,Cagliari,Opponent Total,,,26.9,38.0,36.0,2.0,1.0,6.0,1.0,31.9,0.24,-3.1,-0.08,189.0,483.0,39.1,890.0,197.0,35.7,34.9,320.0,51.6,42.4,600.0,21.0,3.5,28.0,0.74,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,SeriaA,Fiorentina,Alban Lafont,fr FRA,GK,19.0,33.5,40.0,5.0,1.0,5.0,3.0,32.7,0.21,-4.3,-0.13,158.0,436.0,36.2,750.0,164.0,39.6,36.2,262.0,53.1,42.8,522.0,15.0,2.9,29.0,0.87,14.2,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,SeriaA,Fiorentina,Bartłomiej Drągowski,pl POL,GK,20.0,2.5,2.0,0.0,0.0,0.0,0.0,2.1,0.27,0.1,0.05,20.0,52.0,38.5,74.0,10.0,47.3,38.1,31.0,54.8,42.4,29.0,0.0,0.0,1.0,0.4,9.9,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,SeriaA,Fiorentina,Pietro Terracciano,it ITA,GK,28.0,2.0,3.0,0.0,0.0,0.0,0.0,2.7,0.24,-0.3,-0.15,6.0,23.0,26.1,53.0,16.0,34.0,32.0,11.0,45.5,36.9,32.0,1.0,3.1,5.0,2.5,17.2,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,SeriaA,Fiorentina,Squad Total,,,24.1,38.0,45.0,5.0,1.0,5.0,3.0,37.5,0.22,-4.5,-0.12,184.0,511.0,36.0,877.0,190.0,39.9,36.1,304.0,53.0,42.5,583.0,16.0,2.7,35.0,0.92,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,SeriaA,Fiorentina,Opponent Total,,,27.0,38.0,47.0,5.0,2.0,3.0,2.0,53.9,0.28,8.9,0.23,216.0,611.0,35.4,844.0,190.0,39.5,34.8,396.0,70.2,49.5,614.0,16.0,2.6,35.0,0.92,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,SeriaA,Genoa,Ionuț Radu,ro ROU,GK,21.0,33.0,46.0,5.0,0.0,7.0,1.0,45.2,0.27,0.2,0.01,242.0,698.0,34.7,661.0,100.0,64.8,46.7,294.0,91.8,61.7,522.0,14.0,2.7,14.0,0.42,11.6,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,SeriaA,Genoa,Federico Marchetti,it ITA,GK,35.0,4.0,10.0,0.0,0.0,1.0,1.0,7.4,0.43,-1.6,-0.39,25.0,51.0,49.0,80.0,11.0,40.0,35.3,34.0,55.9,46.7,58.0,0.0,0.0,6.0,1.5,22.1,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,SeriaA,Genoa,Jandrei,br BRA,GK,25.0,1.0,1.0,0.0,0.0,1.0,0.0,0.9,0.34,-0.1,-0.09,12.0,23.0,52.2,26.0,3.0,69.2,44.2,6.0,83.3,54.0,10.0,0.0,0.0,1.0,1.0,25.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,SeriaA,Genoa,Squad Total,,,26.0,38.0,57.0,5.0,0.0,9.0,2.0,53.5,0.29,-1.5,-0.04,279.0,772.0,36.1,767.0,114.0,62.3,45.4,334.0,88.0,60.0,590.0,14.0,2.4,21.0,0.55,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,SeriaA,Genoa,Opponent Total,,,26.9,38.0,39.0,4.0,0.0,7.0,2.0,43.9,0.26,6.9,0.18,229.0,503.0,45.5,877.0,206.0,34.4,32.8,343.0,58.6,44.7,640.0,26.0,4.1,25.0,0.66,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
