Season,League,Team,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Unnamed: 4_level_0_90s,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Unnamed: 17_level_0_Matches,Performance_Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%,Unnamed: 21_level_0_Matches,S_e,L_e,T_e,U_n,U_n.1,U_n.2,U_n.3,U_n.4,P_e,P_e.1,P_e.2,P_e.3,P_e.4,P_e.5,P_e.6,P_e.7,P_e.8,P_e.9,P_e.10,P_e.11,P_e.12,A_e,A_e.1,A_e.2,U_n.5
2014-2015,Bundesliga,Bayern Munich,Manuel Neuer,de GER,GK,28.0,31.9,1.0,0.0,,0.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,Bundesliga,Bayern Munich,Juan Bernat,es ESP,"DF,FW",21.0,28.4,1.0,0.0,,16.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,Bundesliga,Bayern Munich,Robert Lewandowski,pl POL,FW,25.0,27.6,0.0,0.0,,31.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,Bundesliga,Bayern Munich,Thomas Müller,de GER,"FW,MF",24.0,26.3,1.0,0.0,,28.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,Bundesliga,Bayern Munich,Mario Götze,de GER,"FW,MF",22.0,24.9,1.0,0.0,,34.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,Bundesliga,Bayern Munich,Jérôme Boateng,de GER,DF,25.0,23.7,2.0,1.0,,26.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,Bundesliga,Bayern Munich,Rafinha,br BRA,DF,28.0,23.8,4.0,0.0,,22.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,Bundesliga,Bayern Munich,Xabi Alonso,es ESP,MF,32.0,21.8,6.0,0.0,,33.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,Bundesliga,Bayern Munich,Dante,br BRA,DF,30.0,22.2,5.0,0.0,,32.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,Bundesliga,Bayern Munich,Arjen Robben,nl NED,"FW,MF",30.0,18.6,0.0,0.0,,12.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,Bundesliga,Bayern Munich,David Alaba,at AUT,"DF,MF",22.0,18.5,0.0,0.0,,8.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,Bundesliga,Bayern Munich,Philipp Lahm,de GER,"DF,MF",30.0,15.6,0.0,0.0,,6.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,Bundesliga,Bayern Munich,Bastian Schweinsteiger,de GER,"DF,MF",29.0,15.1,4.0,0.0,,31.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,Bundesliga,Bayern Munich,Medhi Benatia,ma MAR,DF,27.0,12.8,5.0,0.0,,25.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,Bundesliga,Bayern Munich,Franck Ribéry,fr FRA,"FW,MF",31.0,10.7,2.0,0.0,,16.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,Bundesliga,Bayern Munich,Holger Badstuber,de GER,DF,25.0,8.5,0.0,0.0,,6.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,Bundesliga,Bayern Munich,Sebastian Rode,de GER,MF,23.0,10.8,2.0,0.0,,24.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,Bundesliga,Bayern Munich,Mitchell Weiser,de GER,"DF,MF",20.0,8.7,2.0,0.0,,17.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,Bundesliga,Bayern Munich,Gianluca Gaudino,de GER,MF,17.0,4.2,0.0,0.0,,8.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,Bundesliga,Bayern Munich,Xherdan Shaqiri,ch SUI,"FW,MF",22.0,3.8,0.0,0.0,,1.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,Bundesliga,Bayern Munich,Pierre Højbjerg,dk DEN,MF,18.0,3.2,1.0,0.0,,6.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,Bundesliga,Bayern Munich,Pepe Reina,es ESP,GK,31.0,2.1,0.0,1.0,,0.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,Bundesliga,Bayern Munich,Claudio Pizarro,pe PER,FW,35.0,3.7,0.0,0.0,,1.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,Bundesliga,Bayern Munich,Thiago Alcántara,es ESP,MF,23.0,3.2,0.0,0.0,,7.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,Bundesliga,Bayern Munich,Rico Strieder,de GER,MF,22.0,1.0,0.0,0.0,,0.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-2015,Bundesliga,Bayern Munich,Javi Martínez,es ESP,"DF,MF",25.0,0.7,0.0,0.0,,2.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
