Season,League,Team,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_GA,Performance_GA90,Performance_SoTA,Performance_Saves,Performance_Save%,Performance_W,Performance_D,Performance_L,Performance_CS,Performance_CS%,Penalty Kicks_PKatt,Penalty Kicks_PKA,Penalty Kicks_PKsv,Penalty Kicks_PKm,Penalty Kicks_Save%,Unnamed: 23_level_0_Matches,S_e,L_e,T_e,U_n,U_n.1,U_n.2,U_n.3,P_l,P_l.1,P_l.2,P_l.3,P_e,P_e.1,P_e.2,P_e.3,P_e.4,P_e.5,P_e.6,P_e.7,P_e.8,P_e.9,P_e.10,P_e.11,P_e.12,P_e.13,P_e.14,U_n.4
2021-2022,Bundesliga,Bayern Munich,Manuel Neuer,de GER,GK,35.0,28.0,28.0,2510.0,27.9,26.0,0.93,89.0,63.0,71.9,22.0,4.0,2.0,10.0,35.7,1.0,1.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Bayern Munich,Sven Ulreich,de GER,GK,32.0,6.0,6.0,540.0,6.0,11.0,1.83,23.0,13.0,56.5,2.0,1.0,3.0,1.0,16.7,1.0,1.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Bayern Munich,Christian Früchtl,de GER,GK,21.0,1.0,0.0,10.0,0.1,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Bayern Munich,Squad Total,,,26.8,34.0,34.0,3060.0,34.0,37.0,1.09,112.0,76.0,68.8,24.0,5.0,5.0,11.0,32.4,2.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Bayern Munich,Opponent Total,,,26.1,34.0,34.0,3060.0,34.0,97.0,2.85,260.0,168.0,64.6,5.0,5.0,24.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Dortmund,Gregor Kobel,ch SUI,GK,23.0,29.0,29.0,2565.0,28.5,39.0,1.37,110.0,73.0,67.3,20.0,3.0,6.0,7.0,24.1,3.0,3.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Dortmund,Marwin Hitz,ch SUI,GK,33.0,5.0,4.0,405.0,4.5,12.0,2.67,25.0,13.0,60.0,1.0,0.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Dortmund,Roman Bürki,ch SUI,GK,30.0,1.0,1.0,90.0,1.0,1.0,1.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Dortmund,Squad Total,,,25.9,34.0,34.0,3060.0,34.0,52.0,1.53,136.0,86.0,66.2,22.0,3.0,9.0,7.0,20.6,6.0,6.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Dortmund,Opponent Total,,,26.0,34.0,34.0,3060.0,34.0,85.0,2.5,176.0,95.0,58.0,9.0,3.0,22.0,1.0,2.9,11.0,11.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
