Season,League,Team,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Unnamed: 4_level_0_90s,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Unnamed: 17_level_0_Matches,Performance_Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%,Unnamed: 21_level_0_Matches,S_e,L_e,T_e,U_n,U_n.1,U_n.2,U_n.3,U_n.4,P_e,P_e.1,P_e.2,P_e.3,P_e.4,P_e.5,P_e.6,P_e.7,P_e.8,P_e.9,P_e.10,P_e.11,P_e.12,A_e,A_e.1,A_e.2,U_n.5
2021-2022,Bundesliga,Bayern Munich,Robert Lewandowski,pl POL,FW,32.0,32.7,2.0,0.0,0.0,22.0,37.0,21.0,26.0,6.0,3.0,1.0,0.0,0.0,,72.0,53.0,58.0,47.7,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Bayern Munich,Thomas Müller,de GER,MF,31.0,28.4,0.0,0.0,0.0,11.0,22.0,12.0,89.0,15.0,20.0,0.0,0.0,1.0,,94.0,31.0,56.0,35.6,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Bayern Munich,Manuel Neuer,de GER,GK,35.0,27.9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,85.0,5.0,2.0,71.4,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Bayern Munich,Joshua Kimmich,de GER,MF,26.0,27.5,4.0,0.0,0.0,20.0,46.0,1.0,181.0,52.0,20.0,0.0,1.0,0.0,,218.0,16.0,18.0,47.1,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Bayern Munich,Dayot Upamecano,fr FRA,DF,22.0,24.6,4.0,0.0,0.0,28.0,11.0,1.0,2.0,32.0,42.0,0.0,1.0,0.0,,249.0,62.0,43.0,59.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Bayern Munich,Serge Gnabry,de GER,"FW,DF",26.0,24.3,0.0,0.0,0.0,11.0,21.0,15.0,79.0,14.0,31.0,0.0,0.0,0.0,,146.0,7.0,27.0,20.6,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Bayern Munich,Lucas Hernández,fr FRA,DF,25.0,22.6,7.0,0.0,0.0,22.0,36.0,0.0,9.0,28.0,31.0,0.0,0.0,0.0,,179.0,40.0,24.0,62.5,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Bayern Munich,Benjamin Pavard,fr FRA,DF,25.0,23.1,2.0,1.0,0.0,17.0,10.0,2.0,39.0,36.0,20.0,0.0,0.0,0.0,,139.0,45.0,16.0,73.8,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Bayern Munich,Leroy Sané,de GER,"FW,MF",25.0,22.0,3.0,0.0,0.0,25.0,24.0,7.0,38.0,12.0,16.0,0.0,0.0,0.0,,106.0,2.0,7.0,22.2,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Bayern Munich,Alphonso Davies,ca CAN,DF,20.0,19.3,3.0,0.0,0.0,15.0,27.0,3.0,41.0,23.0,17.0,0.0,0.0,0.0,,144.0,11.0,17.0,39.3,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
