Season,League,Team,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Unnamed: 4_level_0_90s,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Unnamed: 19_level_0_Ast,Unnamed: 20_level_0_xAG,Unnamed: 21_level_0_xA,Unnamed: 22_level_0_A-xAG,Unnamed: 23_level_0_KP,Unnamed: 24_level_0_1/3,Unnamed: 25_level_0_PPA,Unnamed: 26_level_0_CrsPA,Unnamed: 27_level_0_PrgP,Unnamed: 28_level_0_Matches,S_e,L_e,T_e,U_n,U_n.1,U_n.2,U_n.3,U_n.4,T_o,T_o.1,T_o.2,T_o.3,T_o.4,S_h,S_h.1,S_h.2,M_e,M_e.1,M_e.2,L_o,L_o.1,L_o.2,U_n.5,U_n.6,E_x,E_x.1,U_n.7,U_n.8,U_n.9,U_n.10,U_n.11,U_n.12,Expected_xA,Expected_A-xAG
2021-2022,Bundesliga,Bayern Munich,Niklas Süle,de GER,DF,25.0,20.4,1586.0,1767.0,89.8,30018.0,12163.0,585.0,625.0,93.6,815.0,880.0,92.6,158.0,206.0,76.7,2.0,1.2,1.6,0.8,10.0,131.0,8.0,1.0,140.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Bayern Munich,Leon Goretzka,de GER,MF,26.0,15.5,708.0,854.0,82.9,11193.0,3541.0,346.0,401.0,86.3,282.0,314.0,89.8,46.0,74.0,62.2,3.0,2.3,3.7,0.7,28.0,73.0,24.0,2.0,98.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Bayern Munich,Kingsley Coman,fr FRA,"FW,DF",25.0,15.1,547.0,707.0,77.4,8957.0,1828.0,291.0,340.0,85.6,199.0,252.0,79.0,45.0,72.0,62.5,2.0,3.0,4.8,-1.0,24.0,23.0,39.0,11.0,55.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Bayern Munich,Jamal Musiala,de GER,"MF,FW",18.0,16.3,595.0,710.0,83.8,8196.0,2137.0,353.0,394.0,89.6,196.0,218.0,89.9,18.0,28.0,64.3,5.0,4.9,5.2,0.1,28.0,63.0,31.0,0.0,95.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Bayern Munich,Marcel Sabitzer,at AUT,"MF,DF",27.0,10.1,576.0,712.0,80.9,8556.0,2280.0,334.0,380.0,87.9,190.0,231.0,82.3,32.0,50.0,64.0,1.0,1.7,2.2,-0.7,11.0,51.0,16.0,2.0,66.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Bayern Munich,Corentin Tolisso,fr FRA,MF,26.0,7.8,477.0,550.0,86.7,8079.0,2859.0,232.0,253.0,91.7,181.0,199.0,91.0,52.0,67.0,77.6,1.0,1.9,2.2,-0.9,16.0,72.0,6.0,0.0,97.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Bayern Munich,Josip Stanišić,hr CRO,DF,21.0,7.2,508.0,587.0,86.5,8291.0,2176.0,250.0,275.0,90.9,210.0,229.0,91.7,36.0,55.0,65.5,0.0,0.1,0.5,-0.1,3.0,30.0,4.0,1.0,44.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Bayern Munich,Tanguy Nianzou,fr FRA,DF,19.0,6.5,492.0,539.0,91.3,8709.0,3378.0,189.0,203.0,93.1,267.0,281.0,95.0,31.0,43.0,72.1,1.0,1.5,0.8,-0.5,5.0,43.0,2.0,0.0,41.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Bayern Munich,Sven Ulreich,de GER,GK,32.0,6.0,200.0,235.0,85.1,4128.0,2944.0,70.0,71.0,98.6,92.0,94.0,97.9,34.0,66.0,51.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Bayern Munich,Omar Richards,eng ENG,DF,23.0,4.9,312.0,361.0,86.4,4336.0,1321.0,190.0,201.0,94.5,102.0,115.0,88.7,10.0,19.0,52.6,0.0,0.2,0.5,-0.2,3.0,16.0,3.0,0.0,21.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Bayern Munich,Marc Roca,es ESP,MF,24.0,4.2,252.0,289.0,87.2,3918.0,1354.0,130.0,142.0,91.5,91.0,100.0,91.0,17.0,28.0,60.7,0.0,0.3,0.6,-0.3,5.0,28.0,2.0,0.0,26.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Bayern Munich,Eric Maxim Choupo-Moting,cm CMR,"FW,MF",32.0,4.2,102.0,139.0,73.4,1337.0,378.0,59.0,73.0,80.8,31.0,40.0,77.5,4.0,6.0,66.7,2.0,1.0,0.8,1.0,6.0,7.0,4.0,0.0,15.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Bayern Munich,Malik Tillman,us USA,"FW,MF",19.0,1.2,32.0,41.0,78.0,464.0,165.0,17.0,21.0,81.0,10.0,11.0,90.9,2.0,3.0,66.7,0.0,0.2,0.3,-0.2,3.0,2.0,3.0,0.0,10.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Bayern Munich,Bouna Sarr,sn SEN,DF,29.0,0.7,28.0,40.0,70.0,429.0,101.0,17.0,18.0,94.4,8.0,14.0,57.1,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Bayern Munich,Paul Wanner,de GER,"FW,MF",15.0,0.4,11.0,13.0,84.6,150.0,51.0,8.0,8.0,100.0,3.0,5.0,60.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Bayern Munich,Gabriel Vidovic,hr CRO,"FW,MF",17.0,0.4,16.0,21.0,76.2,220.0,47.0,11.0,11.0,100.0,4.0,7.0,57.1,1.0,1.0,100.0,0.0,0.1,0.1,-0.1,2.0,2.0,0.0,0.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Bayern Munich,Lucas Copado,de GER,FW,17.0,0.2,3.0,4.0,75.0,24.0,4.0,2.0,2.0,100.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Bayern Munich,Mickaël Cuisance,fr FRA,MF,21.0,0.1,10.0,11.0,90.9,176.0,64.0,3.0,3.0,100.0,4.0,4.0,100.0,2.0,3.0,66.7,0.0,0.5,0.2,-0.5,1.0,2.0,0.0,0.0,3.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Bayern Munich,Christian Früchtl,de GER,GK,21.0,0.1,4.0,4.0,100.0,72.0,50.0,3.0,3.0,100.0,0.0,0.0,,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Bayern Munich,Chris Richards,us USA,DF,21.0,0.0,3.0,3.0,100.0,85.0,49.0,1.0,1.0,100.0,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Bayern Munich,Squad Total,,,26.8,34.0,20087.0,23780.0,84.5,342875.0,124219.0,9343.0,10393.0,89.9,8473.0,9518.0,89.0,1747.0,2675.0,65.3,70.0,66.7,80.3,3.3,516.0,1677.0,500.0,71.0,2164.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Bayern Munich,Opponent Total,,,26.1,34.0,9519.0,13089.0,72.7,171409.0,76219.0,4271.0,5131.0,83.2,3665.0,4548.0,80.6,1194.0,2385.0,50.1,28.0,29.0,29.6,-1.0,219.0,645.0,193.0,48.0,918.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Dortmund,Jude Bellingham,eng ENG,MF,18.0,31.0,1256.0,1517.0,82.8,19850.0,4875.0,650.0,723.0,89.9,437.0,504.0,86.7,102.0,156.0,65.4,8.0,6.0,4.6,2.0,38.0,104.0,37.0,3.0,144.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Dortmund,Gregor Kobel,ch SUI,GK,23.0,28.5,840.0,1024.0,82.0,19421.0,12069.0,215.0,215.0,100.0,444.0,448.0,99.1,173.0,349.0,49.6,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Dortmund,Marco Reus,de GER,"MF,FW",32.0,27.8,1003.0,1242.0,80.8,13424.0,3446.0,581.0,675.0,86.1,267.0,327.0,81.7,54.0,79.0,68.4,13.0,7.9,6.2,5.1,52.0,80.0,38.0,3.0,119.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Dortmund,Manuel Akanji,ch SUI,DF,26.0,25.1,1819.0,2013.0,90.4,36320.0,13836.0,585.0,629.0,93.0,973.0,1018.0,95.6,235.0,314.0,74.8,0.0,0.1,0.7,-0.1,2.0,122.0,2.0,0.0,115.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Dortmund,Julian Brandt,de GER,"MF,FW",25.0,23.1,1022.0,1324.0,77.2,15112.0,4257.0,564.0,655.0,86.1,312.0,379.0,82.3,74.0,155.0,47.7,8.0,4.6,6.3,3.4,44.0,72.0,40.0,6.0,126.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Dortmund,Axel Witsel,be BEL,"MF,DF",32.0,21.6,1217.0,1305.0,93.3,19643.0,5320.0,571.0,610.0,93.6,541.0,562.0,96.3,62.0,71.0,87.3,0.0,0.7,0.8,-0.7,6.0,87.0,4.0,0.0,86.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Dortmund,Erling Haaland,no NOR,FW,21.0,21.2,331.0,476.0,69.5,3628.0,787.0,210.0,266.0,78.9,70.0,109.0,64.2,2.0,4.0,50.0,8.0,5.4,5.0,2.6,23.0,14.0,24.0,1.0,41.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Dortmund,Raphaël Guerreiro,pt POR,DF,27.0,19.9,1294.0,1525.0,84.9,17644.0,6995.0,795.0,872.0,91.2,391.0,453.0,86.3,49.0,91.0,53.8,2.0,2.1,2.7,-0.1,28.0,96.0,22.0,5.0,118.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Dortmund,Mats Hummels,de GER,DF,32.0,19.6,1333.0,1530.0,87.1,27073.0,9577.0,376.0,413.0,91.0,784.0,859.0,91.3,159.0,215.0,74.0,2.0,0.7,0.9,1.3,3.0,57.0,5.0,0.0,78.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Dortmund,Donyell Malen,nl NED,FW,22.0,18.7,394.0,542.0,72.7,4863.0,1149.0,241.0,308.0,78.2,95.0,137.0,69.3,13.0,24.0,54.2,3.0,4.1,2.1,-1.1,21.0,19.0,18.0,5.0,39.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Dortmund,Mahmoud Dahoud,de GER,MF,25.0,18.4,833.0,1063.0,78.4,13856.0,4284.0,398.0,456.0,87.3,323.0,390.0,82.8,72.0,127.0,56.7,3.0,3.0,3.3,0.0,28.0,87.0,24.0,2.0,116.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Dortmund,Emre Can,de GER,"DF,MF",27.0,18.8,1223.0,1436.0,85.2,22156.0,7240.0,507.0,554.0,91.5,575.0,637.0,90.3,118.0,193.0,61.1,1.0,0.8,1.4,0.2,6.0,82.0,7.0,0.0,119.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Dortmund,Thomas Meunier,be BEL,DF,29.0,15.6,897.0,1155.0,77.7,14520.0,5543.0,443.0,498.0,89.0,354.0,453.0,78.1,70.0,130.0,53.8,4.0,3.1,2.9,0.9,15.0,62.0,25.0,15.0,83.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Dortmund,Marius Wolf,de GER,"DF,FW",26.0,14.7,554.0,723.0,76.6,8156.0,2551.0,320.0,361.0,88.6,177.0,228.0,77.6,31.0,59.0,52.5,1.0,1.0,1.6,0.0,10.0,32.0,11.0,1.0,49.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Dortmund,Thorgan Hazard,be BEL,"FW,DF",28.0,14.9,613.0,835.0,73.4,8877.0,2325.0,360.0,422.0,85.3,164.0,230.0,71.3,45.0,90.0,50.0,1.0,2.0,3.7,-1.0,22.0,22.0,15.0,3.0,44.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Dortmund,Dan-Axel Zagadou,fr FRA,DF,22.0,10.6,802.0,912.0,87.9,14409.0,5235.0,302.0,333.0,90.7,421.0,455.0,92.5,67.0,101.0,66.3,0.0,0.0,0.1,0.0,0.0,37.0,1.0,0.0,50.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Dortmund,Nico Schulz,de GER,DF,28.0,9.3,544.0,655.0,83.1,8314.0,2992.0,278.0,309.0,90.0,220.0,264.0,83.3,25.0,41.0,61.0,2.0,1.1,0.8,0.9,7.0,41.0,10.0,2.0,52.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Dortmund,Marin Pongračić,hr CRO,DF,23.0,9.2,545.0,635.0,85.8,10328.0,3608.0,184.0,198.0,92.9,300.0,337.0,89.0,52.0,85.0,61.2,0.0,0.0,0.1,0.0,1.0,23.0,1.0,0.0,31.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Dortmund,Gio Reyna,us USA,MF,18.0,4.9,197.0,248.0,79.4,2774.0,689.0,106.0,122.0,86.9,56.0,64.0,87.5,14.0,26.0,53.8,1.0,1.6,1.2,-0.6,15.0,11.0,5.0,1.0,10.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Dortmund,Felix Passlack,de GER,DF,23.0,5.2,291.0,364.0,79.9,4481.0,1498.0,158.0,176.0,89.8,106.0,134.0,79.1,18.0,38.0,47.4,0.0,0.2,0.4,-0.2,2.0,19.0,6.0,0.0,23.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Dortmund,Marwin Hitz,ch SUI,GK,33.0,4.5,155.0,177.0,87.6,3923.0,2648.0,35.0,36.0,97.2,74.0,75.0,98.7,45.0,65.0,69.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Dortmund,Youssoufa Moukoko,de GER,"FW,MF",16.0,2.5,30.0,34.0,88.2,415.0,36.0,14.0,17.0,82.4,13.0,14.0,92.9,0.0,0.0,,0.0,0.1,0.1,-0.1,2.0,3.0,0.0,0.0,4.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Dortmund,Reinier,br BRA,"FW,MF",19.0,1.8,62.0,83.0,74.7,876.0,167.0,29.0,35.0,82.9,19.0,22.0,86.4,6.0,10.0,60.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,6.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Dortmund,Jamie Bynoe-Gittens,eng ENG,FW,16.0,1.5,29.0,43.0,67.4,409.0,179.0,21.0,24.0,87.5,7.0,15.0,46.7,1.0,2.0,50.0,0.0,0.1,0.6,-0.1,2.0,2.0,3.0,0.0,7.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Dortmund,Tom Rothe,de GER,DF,16.0,1.0,40.0,54.0,74.1,574.0,202.0,23.0,27.0,85.2,16.0,19.0,84.2,1.0,5.0,20.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Dortmund,Roman Bürki,ch SUI,GK,30.0,1.0,16.0,23.0,69.6,262.0,207.0,8.0,8.0,100.0,7.0,7.0,100.0,1.0,8.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Dortmund,Ansgar Knauff,de GER,"FW,MF",19.0,1.3,18.0,36.0,50.0,216.0,35.0,13.0,21.0,61.9,3.0,7.0,42.9,1.0,4.0,25.0,0.0,0.1,0.1,-0.1,1.0,0.0,2.0,0.0,2.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Dortmund,Steffen Tigges,de GER,"FW,MF",23.0,1.2,22.0,40.0,55.0,314.0,61.0,11.0,20.0,55.0,8.0,11.0,72.7,1.0,2.0,50.0,0.0,0.4,0.3,-0.4,1.0,3.0,0.0,0.0,3.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Dortmund,Thomas Delaney,dk DEN,MF,29.0,0.2,8.0,11.0,72.7,80.0,23.0,5.0,6.0,83.3,1.0,2.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Dortmund,Antonios Papadopoulos,de GER,"DF,MF",21.0,0.2,9.0,11.0,81.8,193.0,50.0,2.0,2.0,100.0,4.0,4.0,100.0,2.0,4.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Dortmund,Lennard Maloney,us USA,DF,21.0,0.1,13.0,16.0,81.3,267.0,83.0,5.0,5.0,100.0,6.0,6.0,100.0,2.0,5.0,40.0,0.0,0.0,0.1,0.0,1.0,1.0,1.0,1.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Dortmund,Lion Semić,de GER,DF,17.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Dortmund,Immanuel Pherai,nl NED,MF,20.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Dortmund,Squad Total,,,25.9,34.0,17410.0,21052.0,82.7,292378.0,101967.0,8010.0,8996.0,89.0,7168.0,8170.0,87.7,1495.0,2454.0,60.9,57.0,45.0,46.0,12.0,331.0,1091.0,301.0,48.0,1468.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Dortmund,Opponent Total,,,26.0,34.0,10982.0,14551.0,75.5,202700.0,79392.0,4653.0,5455.0,85.3,4738.0,5649.0,83.9,1326.0,2589.0,51.2,32.0,31.5,33.3,0.5,258.0,788.0,230.0,62.0,1056.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Leverkusen,Jonathan Tah,de GER,DF,25.0,32.0,1685.0,1913.0,88.1,32356.0,10985.0,534.0,594.0,89.9,989.0,1066.0,92.8,146.0,220.0,66.4,2.0,1.9,1.0,0.1,9.0,77.0,3.0,1.0,102.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Leverkusen,Lukáš Hrádecký,fi FIN,GK,31.0,32.0,969.0,1260.0,76.9,24679.0,17459.0,194.0,194.0,100.0,493.0,498.0,99.0,281.0,565.0,49.7,0.0,0.0,0.1,0.0,0.0,7.0,0.0,0.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Leverkusen,Moussa Diaby,fr FRA,"FW,MF",22.0,30.7,738.0,1015.0,72.7,11776.0,3083.0,373.0,444.0,84.0,271.0,339.0,79.9,60.0,112.0,53.6,12.0,9.2,9.9,2.8,60.0,54.0,57.0,14.0,110.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Leverkusen,Patrik Schick,cz CZE,FW,25.0,23.1,282.0,413.0,68.3,3833.0,712.0,157.0,218.0,72.0,88.0,116.0,75.9,12.0,18.0,66.7,3.0,2.5,1.5,0.5,16.0,11.0,6.0,0.0,25.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Leverkusen,Jeremie Frimpong,nl NED,DF,20.0,22.8,970.0,1211.0,80.1,14028.0,3966.0,580.0,653.0,88.8,311.0,379.0,82.1,51.0,101.0,50.5,6.0,4.2,4.3,1.8,30.0,45.0,22.0,10.0,70.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
