Season,League,Team,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Unnamed: 4_level_0_90s,Goals_GA,Goals_PKA,Goals_FK,Goals_CK,Goals_OG,Expected_PSxG,Expected_PSxG/SoT,Expected_PSxG+/-,Expected_/90,Launched_Cmp,Launched_Att,Launched_Cmp%,Passes_Att,Passes_Thr,Passes_Launch%,Passes_AvgLen,Goal Kicks_Att,Goal Kicks_Launch%,Goal Kicks_AvgLen,Crosses_Opp,Crosses_Stp,Crosses_Stp%,Sweeper_#OPA,Sweeper_#OPA/90,Sweeper_AvgDist,Unnamed: 30_level_0_Matches,S_e,L_e,T_e,U_n,U_n.1,U_n.2,U_n.3,U_n.4,G_o,G_o.1,G_o.2,G_o.3,G_o.4,E_x,E_x.1,E_x.2,E_x.3,L_a,L_a.1,L_a.2,P_a,P_a.1,P_a.2,P_a.3,G_o.5,G_o.6,G_o.7,C_r,C_r.1,C_r.2,S_w,S_w.1,S_w.2,U_n.5
2021-2022,Bundesliga,Leverkusen,Lukáš Hrádecký,fi FIN,GK,31.0,32.0,44.0,2.0,2.0,6.0,0.0,41.9,0.26,-2.1,-0.07,130.0,381.0,34.1,1050.0,173.0,27.8,30.6,209.0,42.6,37.4,385.0,17.0,4.4,45.0,1.41,17.5,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Leverkusen,Lennart Grill,de GER,GK,22.0,1.0,2.0,0.0,0.0,0.0,1.0,1.8,0.31,0.8,0.84,5.0,17.0,29.4,37.0,7.0,29.7,28.5,10.0,60.0,43.8,12.0,0.0,0.0,0.0,0.0,12.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Leverkusen,Andrey Lunyov,ru RUS,GK,29.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4,0.19,-0.6,-0.62,4.0,10.0,40.0,43.0,5.0,14.0,25.4,6.0,66.7,53.7,21.0,0.0,0.0,0.0,0.0,13.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Leverkusen,Squad Total,,,24.4,34.0,47.0,2.0,2.0,6.0,1.0,44.1,0.26,-1.9,-0.06,139.0,408.0,34.1,1130.0,185.0,27.3,30.4,225.0,44.0,38.1,418.0,17.0,4.1,45.0,1.32,17.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Leverkusen,Opponent Total,,,26.3,34.0,80.0,2.0,1.0,6.0,4.0,65.4,0.33,-10.6,-0.31,189.0,440.0,43.0,913.0,140.0,34.5,32.8,242.0,51.7,42.7,435.0,22.0,5.1,42.0,1.24,15.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,RB Leipzig,Péter Gulácsi,hu HUN,GK,31.0,33.0,34.0,3.0,0.0,6.0,1.0,31.9,0.27,-1.1,-0.03,117.0,310.0,37.7,976.0,162.0,24.9,29.5,198.0,33.8,33.1,349.0,14.0,4.0,61.0,1.85,20.6,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,RB Leipzig,Josep Martinez,es ESP,GK,23.0,1.0,3.0,0.0,0.0,0.0,0.0,1.5,0.37,-1.5,-1.51,2.0,5.0,40.0,14.0,1.0,28.6,29.6,7.0,14.3,29.4,4.0,0.0,0.0,4.0,4.0,25.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,RB Leipzig,Philipp Tschauner,de GER,GK,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,2.0,50.0,5.0,0.0,40.0,36.4,0.0,,,0.0,0.0,,0.0,0.0,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,RB Leipzig,Squad Total,,,25.3,34.0,37.0,3.0,0.0,6.0,1.0,33.4,0.28,-2.6,-0.08,120.0,317.0,37.9,995.0,163.0,25.0,29.5,205.0,33.2,32.9,353.0,14.0,4.0,65.0,1.91,20.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,RB Leipzig,Opponent Total,,,26.0,34.0,72.0,8.0,3.0,4.0,0.0,62.8,0.32,-9.2,-0.27,183.0,448.0,40.8,1096.0,167.0,32.0,31.6,240.0,40.4,38.7,419.0,22.0,5.3,68.0,2.0,17.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Union Berlin,Andreas Luthe,de GER,GK,34.0,27.0,39.0,2.0,0.0,5.0,3.0,30.5,0.29,-5.5,-0.2,163.0,472.0,34.5,784.0,122.0,43.6,36.0,217.0,59.9,44.2,399.0,29.0,7.3,24.0,0.89,12.9,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Union Berlin,Frederik Rønnow,dk DEN,GK,28.0,7.0,5.0,0.0,0.0,0.0,1.0,3.4,0.19,-0.6,-0.09,43.0,122.0,35.2,213.0,28.0,45.1,36.3,43.0,60.5,45.2,83.0,11.0,13.3,3.0,0.43,10.2,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Union Berlin,Squad Total,,,28.3,34.0,44.0,2.0,0.0,5.0,4.0,33.9,0.28,-6.1,-0.18,206.0,594.0,34.7,997.0,150.0,43.9,36.1,260.0,60.0,44.3,482.0,40.0,8.3,27.0,0.79,12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Union Berlin,Opponent Total,,,26.1,34.0,50.0,5.0,0.0,5.0,0.0,48.2,0.29,-1.8,-0.05,215.0,544.0,39.5,1157.0,157.0,34.1,32.8,246.0,61.0,46.5,525.0,23.0,4.4,51.0,1.5,17.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Freiburg,Mark Flekken,nl NED,GK,28.0,32.0,39.0,2.0,1.0,3.0,1.0,39.7,0.27,1.7,0.05,245.0,633.0,38.7,1084.0,112.0,41.5,37.8,244.0,75.0,59.1,462.0,14.0,3.0,35.0,1.09,15.8,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Freiburg,Benjamin Uphoff,de GER,GK,27.0,2.0,7.0,0.0,0.0,2.0,0.0,3.0,0.25,-4.0,-2.01,22.0,51.0,43.1,70.0,14.0,44.3,34.4,20.0,100.0,63.2,34.0,4.0,11.8,1.0,0.5,6.3,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Freiburg,Squad Total,,,26.5,34.0,46.0,2.0,1.0,5.0,1.0,42.7,0.27,-2.3,-0.07,267.0,684.0,39.0,1154.0,126.0,41.7,37.5,264.0,76.9,59.4,496.0,18.0,3.6,36.0,1.06,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Freiburg,Opponent Total,,,26.2,34.0,58.0,5.0,2.0,9.0,3.0,51.9,0.3,-3.1,-0.09,195.0,484.0,40.3,1127.0,147.0,32.7,32.2,266.0,43.2,39.6,510.0,18.0,3.5,50.0,1.47,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Köln,Marvin Schwäbe,de GER,GK,26.0,21.0,28.0,0.0,2.0,3.0,1.0,31.4,0.31,4.4,0.21,107.0,251.0,42.6,854.0,88.0,23.5,28.8,144.0,34.7,35.2,283.0,9.0,3.2,15.0,0.71,13.6,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Köln,Timo Horn,de GER,GK,28.0,13.0,21.0,0.0,0.0,3.0,1.0,19.7,0.36,-0.3,-0.02,67.0,166.0,40.4,438.0,47.0,32.2,33.1,81.0,30.9,33.4,149.0,4.0,2.7,19.0,1.46,17.4,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Köln,Squad Total,,,27.0,34.0,49.0,0.0,2.0,6.0,2.0,51.1,0.33,4.1,0.12,174.0,417.0,41.7,1292.0,135.0,26.5,30.3,225.0,33.3,34.5,432.0,13.0,3.0,34.0,1.0,15.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Köln,Opponent Total,,,26.0,34.0,52.0,1.0,0.0,6.0,0.0,46.5,0.3,-5.5,-0.16,257.0,680.0,37.8,1098.0,158.0,47.0,37.7,319.0,51.4,42.2,655.0,30.0,4.6,48.0,1.41,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Mainz 05,Robin Zentner,de GER,GK,26.0,32.0,42.0,4.0,0.0,4.0,1.0,39.0,0.29,-2.0,-0.06,119.0,389.0,30.6,766.0,166.0,36.9,34.4,236.0,44.9,39.4,423.0,29.0,6.9,68.0,2.13,17.9,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Mainz 05,Finn Dahmen,de GER,GK,23.0,2.0,3.0,1.0,0.0,0.0,0.0,2.1,0.24,-0.9,-0.43,3.0,14.0,21.4,59.0,9.0,16.9,25.8,20.0,20.0,31.2,27.0,2.0,7.4,2.0,1.0,14.4,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Mainz 05,Squad Total,,,26.2,34.0,45.0,5.0,0.0,4.0,1.0,41.1,0.29,-2.9,-0.08,122.0,403.0,30.3,825.0,175.0,35.5,33.8,256.0,43.0,38.8,450.0,31.0,6.9,70.0,2.06,17.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Mainz 05,Opponent Total,,,26.2,34.0,50.0,4.0,1.0,8.0,1.0,46.6,0.28,-2.4,-0.07,183.0,552.0,33.2,1133.0,162.0,36.9,35.0,262.0,51.1,42.4,474.0,25.0,5.3,55.0,1.62,17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Hoffenheim,Oliver Baumann,de GER,GK,31.0,33.0,57.0,2.0,0.0,9.0,1.0,51.5,0.33,-4.5,-0.14,138.0,393.0,35.1,1302.0,185.0,26.1,29.0,216.0,24.5,28.8,420.0,27.0,6.4,65.0,1.97,16.7,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Hoffenheim,Philipp Pentke,de GER,GK,36.0,1.0,3.0,0.0,0.0,0.0,0.0,1.7,0.24,-1.3,-1.34,5.0,13.0,38.5,32.0,5.0,34.4,28.5,7.0,28.6,30.1,10.0,1.0,10.0,0.0,0.0,11.3,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Hoffenheim,Squad Total,,,26.1,34.0,60.0,2.0,0.0,9.0,1.0,53.2,0.32,-5.8,-0.17,143.0,406.0,35.2,1334.0,190.0,26.3,29.0,223.0,24.7,28.9,430.0,28.0,6.5,65.0,1.91,16.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Hoffenheim,Opponent Total,,,26.3,34.0,58.0,0.0,0.0,7.0,3.0,53.1,0.36,-1.9,-0.06,215.0,525.0,41.0,1214.0,155.0,33.4,33.4,270.0,44.4,38.7,545.0,30.0,5.5,38.0,1.12,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,M'Gladbach,Yann Sommer,ch SUI,GK,32.0,33.0,60.0,3.0,1.0,5.0,0.0,57.0,0.3,-3.0,-0.09,147.0,439.0,33.5,1213.0,162.0,28.9,31.3,221.0,39.8,37.2,428.0,19.0,4.4,53.0,1.66,16.2,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,M'Gladbach,Tobias Sippel,de GER,GK,33.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4,0.12,-0.6,-0.64,6.0,13.0,46.2,41.0,4.0,24.4,29.5,6.0,50.0,51.8,18.0,0.0,0.0,0.0,0.0,8.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,M'Gladbach,Squad Total,,,26.0,34.0,61.0,3.0,1.0,5.0,0.0,57.3,0.29,-3.7,-0.11,153.0,452.0,33.8,1254.0,166.0,28.8,31.2,227.0,40.1,37.6,446.0,19.0,4.3,53.0,1.56,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,M'Gladbach,Opponent Total,,,26.2,34.0,54.0,5.0,0.0,5.0,0.0,55.7,0.28,1.7,0.05,153.0,437.0,35.0,1040.0,158.0,32.6,32.5,206.0,47.6,40.7,341.0,19.0,5.6,51.0,1.5,17.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Eint Frankfurt,Kevin Trapp,de GER,GK,31.0,32.0,46.0,4.0,0.0,3.0,1.0,50.8,0.3,5.8,0.18,157.0,539.0,29.1,1001.0,146.0,41.8,34.6,250.0,48.4,42.6,426.0,19.0,4.5,43.0,1.34,16.4,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Eint Frankfurt,Jens Grahl,de GER,GK,32.0,1.0,2.0,0.0,0.0,0.0,0.0,0.7,0.16,-1.3,-1.35,1.0,4.0,25.0,18.0,5.0,0.0,21.9,11.0,36.4,36.8,10.0,1.0,10.0,0.0,0.0,10.8,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Eint Frankfurt,Diant Ramaj,de GER,GK,19.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.25,0.0,-0.01,4.0,14.0,28.6,37.0,6.0,32.4,31.6,4.0,50.0,40.0,24.0,3.0,12.5,3.0,3.0,14.8,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Eint Frankfurt,Squad Total,,,26.2,34.0,49.0,4.0,0.0,3.0,1.0,52.5,0.3,4.5,0.13,162.0,557.0,29.1,1056.0,157.0,40.7,34.3,265.0,47.9,42.3,460.0,23.0,5.0,46.0,1.35,16.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Eint Frankfurt,Opponent Total,,,26.1,34.0,45.0,1.0,1.0,10.0,2.0,37.9,0.27,-5.1,-0.15,220.0,580.0,37.9,1225.0,122.0,37.6,33.9,273.0,44.0,38.5,525.0,23.0,4.4,66.0,1.94,19.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Wolfsburg,Koen Casteels,be BEL,GK,29.0,28.0,40.0,3.0,0.0,4.0,0.0,42.0,0.32,2.0,0.07,165.0,370.0,44.6,873.0,135.0,30.6,32.3,204.0,50.5,42.1,413.0,31.0,7.5,30.0,1.07,14.8,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Wolfsburg,Pavao Pervan,at AUT,GK,33.0,6.0,14.0,1.0,1.0,2.0,1.0,11.3,0.27,-1.7,-0.29,18.0,58.0,31.0,158.0,31.0,31.0,31.8,49.0,18.4,26.4,97.0,2.0,2.1,7.0,1.17,13.6,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Wolfsburg,Squad Total,,,26.0,34.0,54.0,4.0,1.0,6.0,1.0,53.3,0.31,0.3,0.01,183.0,428.0,42.8,1031.0,166.0,30.6,32.2,253.0,44.3,39.1,510.0,33.0,6.5,37.0,1.09,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Wolfsburg,Opponent Total,,,26.3,34.0,43.0,3.0,2.0,4.0,1.0,43.4,0.28,1.4,0.04,175.0,520.0,33.7,1109.0,124.0,36.2,33.8,231.0,51.1,42.4,482.0,18.0,3.7,48.0,1.41,17.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Bochum,Manuel Riemann,de GER,GK,32.0,31.0,45.0,3.0,1.0,3.0,4.0,41.4,0.27,2.4,0.08,464.0,1004.0,46.2,1353.0,99.0,62.0,43.6,243.0,67.9,48.5,411.0,27.0,6.6,71.0,2.37,19.5,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Bochum,Michael Esser,de GER,GK,33.0,3.0,7.0,2.0,0.0,1.0,0.0,8.5,0.32,1.5,0.51,20.0,65.0,30.8,104.0,10.0,41.3,36.1,30.0,73.3,48.3,52.0,1.0,1.9,1.0,0.33,10.7,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Bochum,Squad Total,,,28.0,34.0,52.0,5.0,1.0,4.0,4.0,49.9,0.27,1.9,0.06,484.0,1069.0,45.3,1457.0,109.0,60.5,35.9,273.0,68.5,48.5,463.0,28.0,6.0,72.0,2.12,18.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Bochum,Opponent Total,,,26.2,34.0,38.0,4.0,1.0,3.0,1.0,39.1,0.25,2.1,0.06,197.0,557.0,35.4,1200.0,179.0,36.7,33.5,247.0,47.4,39.0,449.0,30.0,6.7,65.0,1.91,19.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Augsburg,Rafał Gikiewicz,pl POL,GK,33.0,34.0,56.0,5.0,1.0,2.0,2.0,52.3,0.31,-1.7,-0.05,233.0,579.0,40.2,951.0,145.0,41.9,36.5,287.0,63.1,47.7,532.0,24.0,4.5,51.0,1.5,16.7,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Augsburg,Squad Total,,,26.6,34.0,56.0,5.0,1.0,2.0,2.0,52.3,0.31,-1.7,-0.05,233.0,579.0,40.2,951.0,145.0,41.9,36.5,287.0,63.1,47.7,532.0,24.0,4.5,51.0,1.5,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Augsburg,Opponent Total,,,26.4,34.0,39.0,5.0,0.0,7.0,0.0,36.4,0.26,-2.6,-0.08,188.0,496.0,37.9,1193.0,158.0,31.2,32.3,251.0,49.4,41.6,468.0,26.0,5.6,67.0,1.97,17.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Stuttgart,Florian Müller,de GER,GK,23.0,30.0,52.0,4.0,1.0,5.0,1.0,46.3,0.31,-4.7,-0.16,92.0,235.0,39.1,773.0,152.0,21.2,27.3,240.0,29.6,30.7,447.0,17.0,3.8,37.0,1.23,15.4,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Stuttgart,Fabian Bredlow,de GER,GK,26.0,4.0,7.0,0.0,0.0,3.0,0.0,6.7,0.28,-0.3,-0.07,10.0,22.0,45.5,92.0,22.0,20.7,26.8,37.0,8.1,19.6,67.0,2.0,3.0,4.0,1.0,17.8,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Stuttgart,Squad Total,,,24.0,34.0,59.0,4.0,1.0,8.0,1.0,53.0,0.31,-5.0,-0.15,102.0,257.0,39.7,865.0,174.0,21.2,27.3,277.0,26.7,29.2,514.0,19.0,3.7,41.0,1.21,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Stuttgart,Opponent Total,,,26.3,34.0,41.0,1.0,1.0,6.0,1.0,44.3,0.28,4.3,0.13,235.0,606.0,38.8,1228.0,153.0,36.8,34.0,256.0,60.2,46.0,437.0,20.0,4.6,53.0,1.56,18.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Hertha BSC,Alexander Schwolow,de GER,GK,29.0,24.2,51.0,5.0,1.0,6.0,0.0,42.2,0.31,-8.8,-0.36,126.0,333.0,37.8,621.0,125.0,32.9,33.0,204.0,63.2,48.2,404.0,17.0,4.2,32.0,1.32,15.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Hertha BSC,Marcel Lotka,pl POL,GK,20.0,9.8,20.0,3.0,0.0,4.0,0.0,13.8,0.23,-6.2,-0.63,63.0,188.0,33.5,262.0,47.0,52.3,39.7,73.0,69.9,52.5,144.0,13.0,9.0,10.0,1.02,12.1,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Hertha BSC,Squad Total,,,26.7,34.0,71.0,8.0,1.0,10.0,0.0,56.0,0.29,-15.0,-0.44,189.0,521.0,36.3,883.0,172.0,38.6,35.0,277.0,65.0,49.3,548.0,30.0,5.5,42.0,1.24,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Hertha BSC,Opponent Total,,,26.2,34.0,37.0,3.0,1.0,3.0,2.0,32.6,0.25,-2.4,-0.07,169.0,413.0,40.9,1073.0,150.0,30.6,31.0,226.0,37.6,37.0,411.0,21.0,5.1,54.0,1.59,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Arminia,Stefan Ortega,de GER,GK,28.0,33.0,53.0,7.0,1.0,6.0,2.0,55.8,0.28,4.8,0.15,412.0,902.0,45.7,1448.0,91.0,49.6,39.2,317.0,58.0,46.9,528.0,11.0,2.1,46.0,1.39,18.6,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Arminia,Stefanos Kapino,gr GRE,GK,27.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.26,1.0,1.02,7.0,16.0,43.8,21.0,3.0,38.1,37.3,10.0,80.0,48.9,31.0,1.0,3.2,2.0,2.0,18.4,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Arminia,Squad Total,,,25.8,34.0,53.0,7.0,1.0,6.0,2.0,56.9,0.28,5.9,0.17,419.0,918.0,45.6,1469.0,94.0,49.4,34.2,327.0,58.7,47.0,559.0,12.0,2.1,48.0,1.41,18.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,Bundesliga,Arminia,Opponent Total,,,26.3,34.0,27.0,2.0,0.0,1.0,1.0,27.9,0.25,1.9,0.06,194.0,473.0,41.0,1174.0,186.0,30.7,31.8,230.0,49.1,40.9,378.0,27.0,7.1,42.0,1.24,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
