Season,League,Team,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Unnamed: 4_level_0_90s,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Unnamed: 17_level_0_Int,Unnamed: 18_level_0_Tkl+Int,Unnamed: 19_level_0_Clr,Unnamed: 20_level_0_Err,Unnamed: 21_level_0_Matches,S_e,L_e,T_e,U_n,U_n.1,U_n.2,U_n.3,U_n.4,T_a,T_a.1,T_a.2,T_a.3,T_a.4,C_h,C_h.1,C_h.2,C_h.3,B_l,B_l.1,B_l.2,U_n.5,U_n.6,U_n.7,U_n.8,U_n.9
2019-2020,SeriaA,Inter,Lautaro Martínez,ar ARG,FW,21.0,27.2,22.0,7.0,2.0,8.0,12.0,4.0,34.0,11.8,30.0,30.0,2.0,28.0,15.0,37.0,11.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,SeriaA,Inter,Antonio Candreva,it ITA,DF,32.0,22.1,11.0,6.0,9.0,1.0,1.0,7.0,29.0,24.1,22.0,26.0,10.0,16.0,14.0,25.0,33.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,SeriaA,Inter,Nicolò Barella,it ITA,MF,22.0,22.4,36.0,21.0,14.0,15.0,7.0,8.0,37.0,21.6,29.0,20.0,5.0,15.0,14.0,50.0,14.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,SeriaA,Inter,Alessandro Bastoni,it ITA,DF,20.0,21.3,32.0,17.0,14.0,11.0,7.0,15.0,24.0,62.5,9.0,18.0,9.0,9.0,26.0,58.0,54.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,SeriaA,Inter,Roberto Gagliardini,it ITA,MF,25.0,20.0,38.0,19.0,12.0,18.0,8.0,14.0,41.0,34.1,27.0,28.0,8.0,20.0,30.0,68.0,20.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,SeriaA,Inter,Diego Godín,uy URU,DF,33.0,18.1,38.0,29.0,19.0,16.0,3.0,18.0,32.0,56.3,14.0,17.0,7.0,10.0,45.0,83.0,60.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,SeriaA,Inter,Cristiano Biraghi,it ITA,DF,26.0,17.5,22.0,6.0,10.0,8.0,4.0,10.0,24.0,41.7,14.0,21.0,7.0,14.0,13.0,35.0,41.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,SeriaA,Inter,Danilo D'Ambrosio,it ITA,DF,30.0,15.6,30.0,16.0,16.0,12.0,2.0,16.0,33.0,48.5,17.0,15.0,4.0,11.0,14.0,44.0,25.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,SeriaA,Inter,Matías Vecino,uy URU,MF,27.0,14.2,31.0,20.0,14.0,11.0,6.0,9.0,36.0,25.0,27.0,20.0,3.0,17.0,15.0,46.0,26.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,SeriaA,Inter,Ashley Young,eng ENG,DF,34.0,13.2,11.0,5.0,3.0,5.0,3.0,6.0,19.0,31.6,13.0,11.0,3.0,8.0,14.0,25.0,24.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,SeriaA,Inter,Alexis Sánchez,cl CHI,FW,30.0,10.3,9.0,7.0,1.0,4.0,4.0,5.0,13.0,38.5,8.0,7.0,0.0,7.0,3.0,12.0,1.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,SeriaA,Inter,Borja Valero,es ESP,MF,34.0,10.3,18.0,7.0,9.0,3.0,6.0,6.0,24.0,25.0,18.0,12.0,3.0,9.0,8.0,26.0,9.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,SeriaA,Inter,Stefano Sensi,it ITA,MF,23.0,8.0,18.0,10.0,10.0,7.0,1.0,6.0,22.0,27.3,16.0,15.0,1.0,14.0,9.0,27.0,4.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,SeriaA,Inter,Christian Eriksen,dk DEN,MF,27.0,7.8,11.0,6.0,2.0,8.0,1.0,5.0,20.0,25.0,15.0,3.0,0.0,3.0,0.0,11.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,SeriaA,Inter,Kwadwo Asamoah,gh GHA,"DF,FW",30.0,7.1,10.0,8.0,4.0,5.0,1.0,6.0,14.0,42.9,8.0,8.0,1.0,7.0,9.0,19.0,13.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,SeriaA,Inter,Andrea Ranocchia,it ITA,DF,31.0,5.8,17.0,10.0,10.0,7.0,0.0,5.0,8.0,62.5,3.0,11.0,6.0,5.0,8.0,25.0,18.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,SeriaA,Inter,Victor Moses,ng NGA,DF,28.0,4.7,4.0,3.0,1.0,2.0,1.0,2.0,8.0,25.0,6.0,4.0,0.0,4.0,0.0,4.0,4.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,SeriaA,Inter,Valentino Lazaro,at AUT,DF,23.0,3.6,6.0,5.0,3.0,2.0,1.0,4.0,8.0,50.0,4.0,5.0,0.0,5.0,1.0,7.0,8.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,SeriaA,Inter,Daniele Padelli,it ITA,GK,33.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,SeriaA,Inter,Matteo Politano,it ITA,"FW,MF",25.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,SeriaA,Inter,Sebastiano Esposito,it ITA,FW,17.0,2.2,3.0,2.0,0.0,2.0,1.0,0.0,5.0,0.0,5.0,3.0,0.0,3.0,3.0,6.0,1.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,SeriaA,Inter,Lucien Agoume,fr FRA,MF,17.0,0.8,3.0,2.0,0.0,2.0,1.0,0.0,0.0,,0.0,3.0,1.0,2.0,0.0,3.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,SeriaA,Inter,Federico Dimarco,it ITA,DF,21.0,0.3,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,SeriaA,Inter,Lorenzo Pirola,it ITA,DF,17.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,SeriaA,Inter,Squad Total,,,27.7,38.0,524.0,287.0,228.0,212.0,84.0,196.0,575.0,34.1,379.0,371.0,120.0,251.0,370.0,894.0,657.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,SeriaA,Inter,Opponent Total,,,26.8,38.0,479.0,269.0,239.0,183.0,57.0,187.0,498.0,37.6,311.0,416.0,163.0,253.0,469.0,948.0,840.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,SeriaA,Atalanta,Papu Gómez,ar ARG,"MF,FW",31.0,31.6,27.0,13.0,5.0,13.0,9.0,13.0,45.0,28.9,32.0,24.0,0.0,24.0,17.0,44.0,6.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,SeriaA,Atalanta,Pierluigi Gollini,it ITA,GK,24.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,13.0,2.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,SeriaA,Atalanta,Berat Djimsiti,al ALB,DF,26.0,30.9,42.0,23.0,17.0,23.0,2.0,22.0,39.0,56.4,17.0,21.0,14.0,7.0,49.0,91.0,92.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,SeriaA,Atalanta,Robin Gosens,de GER,DF,25.0,29.1,53.0,27.0,19.0,26.0,8.0,23.0,51.0,45.1,28.0,38.0,10.0,28.0,39.0,92.0,40.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,SeriaA,Atalanta,Mario Pašalić,hr CRO,MF,24.0,26.9,47.0,21.0,17.0,18.0,12.0,16.0,52.0,30.8,36.0,27.0,7.0,20.0,27.0,74.0,22.0,2.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,SeriaA,Atalanta,Marten de Roon,nl NED,"MF,DF",28.0,30.2,77.0,43.0,36.0,29.0,12.0,34.0,75.0,45.3,41.0,32.0,8.0,24.0,46.0,123.0,45.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,SeriaA,Atalanta,Rafael Tolói,it ITA,DF,28.0,29.0,56.0,29.0,28.0,23.0,5.0,33.0,76.0,43.4,43.0,31.0,17.0,14.0,45.0,101.0,80.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,SeriaA,Atalanta,José Luis Palomino,ar ARG,DF,29.0,27.6,81.0,44.0,46.0,33.0,2.0,28.0,54.0,51.9,26.0,39.0,14.0,25.0,61.0,142.0,74.0,2.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,SeriaA,Atalanta,Remo Freuler,ch SUI,MF,27.0,26.0,51.0,30.0,18.0,25.0,8.0,22.0,63.0,34.9,41.0,41.0,6.0,35.0,28.0,79.0,26.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,SeriaA,Atalanta,Hans Hateboer,nl NED,DF,25.0,26.2,36.0,23.0,20.0,9.0,7.0,18.0,38.0,47.4,20.0,22.0,7.0,15.0,10.0,46.0,32.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,SeriaA,Atalanta,Duván Zapata,co COL,FW,28.0,22.5,7.0,3.0,1.0,2.0,4.0,1.0,6.0,16.7,5.0,18.0,7.0,11.0,2.0,9.0,11.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,SeriaA,Atalanta,Josip Iličić,si SVN,"FW,MF",31.0,18.5,26.0,19.0,7.0,10.0,9.0,7.0,28.0,25.0,21.0,9.0,0.0,9.0,9.0,35.0,4.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,SeriaA,Atalanta,Timothy Castagne,be BEL,DF,23.0,19.7,31.0,20.0,9.0,16.0,6.0,13.0,25.0,52.0,12.0,34.0,5.0,29.0,17.0,48.0,23.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,SeriaA,Atalanta,Ruslan Malinovskyi,ua UKR,"MF,FW",26.0,17.1,22.0,14.0,2.0,17.0,3.0,9.0,31.0,29.0,22.0,13.0,2.0,11.0,5.0,27.0,5.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,SeriaA,Atalanta,Mattia Caldara,it ITA,DF,25.0,10.7,21.0,11.0,12.0,8.0,1.0,5.0,11.0,45.5,6.0,9.0,5.0,4.0,30.0,51.0,22.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,SeriaA,Atalanta,Luis Muriel,co COL,FW,28.0,14.0,15.0,9.0,3.0,8.0,4.0,3.0,14.0,21.4,11.0,12.0,0.0,12.0,4.0,19.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,SeriaA,Atalanta,Andrea Masiello,it ITA,DF,33.0,6.0,11.0,4.0,6.0,4.0,1.0,7.0,14.0,50.0,7.0,6.0,4.0,2.0,10.0,21.0,13.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,SeriaA,Atalanta,Marco Sportiello,it ITA,GK,27.0,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,SeriaA,Atalanta,Simon Kjær,dk DEN,DF,30.0,3.2,9.0,6.0,1.0,8.0,0.0,3.0,4.0,75.0,1.0,5.0,4.0,1.0,7.0,16.0,10.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,SeriaA,Atalanta,Bosko Sutalo,hr CRO,DF,19.0,3.1,3.0,2.0,2.0,1.0,0.0,0.0,2.0,0.0,2.0,4.0,0.0,4.0,6.0,9.0,6.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,SeriaA,Atalanta,Adrien Tameze,cm CMR,MF,25.0,2.3,4.0,3.0,1.0,1.0,2.0,1.0,2.0,50.0,1.0,3.0,1.0,2.0,3.0,7.0,4.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,SeriaA,Atalanta,Musa Barrow,gm GAM,"FW,MF",20.0,2.1,1.0,1.0,0.0,0.0,1.0,1.0,4.0,25.0,3.0,4.0,0.0,4.0,0.0,1.0,1.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,SeriaA,Atalanta,Ebrima Colley,gm GAM,FW,19.0,0.9,2.0,1.0,1.0,0.0,1.0,1.0,2.0,50.0,1.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,SeriaA,Atalanta,Guilherme Arana,br BRA,DF,22.0,0.9,4.0,4.0,1.0,3.0,0.0,3.0,5.0,60.0,2.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,SeriaA,Atalanta,Amad Diallo,ci CIV,FW,17.0,0.3,1.0,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,SeriaA,Atalanta,Raoul Bellanova,it ITA,DF,19.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,SeriaA,Atalanta,Lennart-Marten Czyborra,de GER,DF,20.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,SeriaA,Atalanta,Roberto Piccoli,it ITA,FW,18.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,SeriaA,Atalanta,Francesco Rossi,it ITA,GK,28.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,SeriaA,Atalanta,Jacopo Da Riva,it ITA,MF,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,SeriaA,Atalanta,Squad Total,,,27.2,38.0,627.0,351.0,252.0,278.0,97.0,263.0,643.0,40.9,380.0,396.0,111.0,285.0,418.0,1045.0,532.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,SeriaA,Atalanta,Opponent Total,,,27.0,38.0,627.0,351.0,353.0,232.0,42.0,268.0,615.0,43.6,347.0,455.0,171.0,284.0,439.0,1066.0,778.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,SeriaA,Lazio,Thomas Strakosha,al ALB,GK,24.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,SeriaA,Lazio,Ciro Immobile,it ITA,FW,29.0,35.2,8.0,6.0,2.0,4.0,2.0,0.0,24.0,0.0,24.0,10.0,2.0,8.0,11.0,19.0,7.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
