season,league,team,player,player_nation,player_position,player_age,mp,playing_time_starts,playing_time_min,playing_time_90s,performance_gls,performance_ast,performance_g+a,performance_g-pk,performance_pk,performance_pkatt,performance_crdy,performance_crdr,progression_prgc,progression_prgp,progression_prgr,per_90_minutes_gls,per_90_minutes_ast,per_90_minutes_g+a,per_90_minutes_g-pk,per_90_minutes_g+a-pk,matches,playing_time_mp
2007-2008,LaLiga,Real Madrid,Miguel Torres,es ESP,DF,21.0,0.0,13.0,1301.0,14.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,20.0
2007-2008,LaLiga,Real Madrid,Júlio Baptista,br BRA,"FW,MF",25.0,0.0,13.0,1141.0,12.7,3.0,1.0,4.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.24,0.08,0.32,0.24,0.32,Matches,26.0
2007-2008,LaLiga,Real Madrid,Arjen Robben,nl NED,"FW,MF",23.0,0.0,12.0,1190.0,13.2,4.0,3.0,7.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.3,0.23,0.53,0.3,0.53,Matches,21.0
2007-2008,LaLiga,Real Madrid,Gonzalo Higuaín,ar ARG,"FW,MF",19.0,0.0,7.0,865.0,9.6,8.0,2.0,10.0,8.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.83,0.21,1.04,0.83,1.04,Matches,25.0
2007-2008,LaLiga,Real Madrid,Royston Drenthe,nl NED,"DF,MF",20.0,0.0,7.0,743.0,8.3,2.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.24,0.12,0.36,0.24,0.36,Matches,18.0
2007-2008,LaLiga,Real Madrid,Christoph Metzelder,de GER,DF,26.0,0.0,7.0,704.0,7.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,9.0
2007-2008,LaLiga,Real Madrid,Míchel Salgado,es ESP,DF,31.0,0.0,6.0,602.0,6.7,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,8.0
2007-2008,LaLiga,Real Madrid,Javier Saviola,ar ARG,FW,25.0,0.0,5.0,402.0,4.5,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.67,0.67,0.67,Matches,9.0
2007-2008,LaLiga,Real Madrid,Roberto Soldado,es ESP,FW,22.0,0.0,1.0,137.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,5.0
2007-2008,LaLiga,Real Madrid,Jordi Codina,es ESP,GK,25.0,0.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,1.0
2007-2008,LaLiga,Real Madrid,Jerzy Dudek,pl POL,GK,34.0,0.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,1.0
2007-2008,LaLiga,Real Madrid,Javier Balboa,gq EQG,"FW,MF",22.0,0.0,0.0,91.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,6.0
2007-2008,LaLiga,Real Madrid,Squad Total,0,0,25.9,0.0,418.0,0.0,0.0,83.0,50.0,133.0,77.0,6.0,6.0,95.0,6.0,0.0,0.0,0.0,2.18,1.32,3.5,2.03,3.34,0,38.0
2007-2008,LaLiga,Real Madrid,Opponent Total,0,0,26.6,0.0,418.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,38.0
2007-2008,LaLiga,Villarreal,Joan Capdevila,es ESP,DF,29.0,0.0,36.0,3239.0,36.0,2.0,1.0,3.0,2.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.06,0.03,0.08,0.06,0.08,Matches,36.0
2007-2008,LaLiga,Villarreal,Marcos Senna,es ESP,MF,31.0,0.0,34.0,2915.0,32.4,4.0,7.0,11.0,1.0,3.0,3.0,9.0,0.0,0.0,0.0,0.0,0.12,0.22,0.34,0.03,0.25,Matches,34.0
2007-2008,LaLiga,Villarreal,Santi Cazorla,es ESP,MF,22.0,0.0,28.0,2561.0,28.5,5.0,5.0,10.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.18,0.18,0.35,0.18,0.35,Matches,36.0
2007-2008,LaLiga,Villarreal,Robert Pirès,fr FRA,"FW,MF",33.0,0.0,27.0,2102.0,23.4,3.0,3.0,6.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.13,0.13,0.26,0.13,0.26,Matches,32.0
2007-2008,LaLiga,Villarreal,Nihat Kahveci,tr TUR,FW,27.0,0.0,25.0,2134.0,23.7,18.0,5.0,23.0,18.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.76,0.21,0.97,0.76,0.97,Matches,34.0
2007-2008,LaLiga,Villarreal,Javi Venta,es ESP,DF,31.0,0.0,23.0,2068.0,23.0,1.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.04,0.04,0.09,0.04,0.09,Matches,25.0
2007-2008,LaLiga,Villarreal,Diego Godín,uy URU,DF,21.0,0.0,22.0,1998.0,22.2,1.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.05,0.05,Matches,24.0
2007-2008,LaLiga,Villarreal,Giuseppe Rossi,it ITA,FW,20.0,0.0,22.0,1784.0,19.8,11.0,3.0,14.0,6.0,5.0,6.0,7.0,0.0,0.0,0.0,0.0,0.55,0.15,0.71,0.3,0.45,Matches,27.0
2007-2008,LaLiga,Villarreal,Diego López,es ESP,GK,25.0,0.0,20.0,1726.0,19.2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,20.0
2007-2008,LaLiga,Villarreal,Pascal Cygan,fr FRA,DF,33.0,0.0,19.0,1748.0,19.4,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.05,0.05,Matches,21.0
2007-2008,LaLiga,Villarreal,Sebastián Viera,uy URU,GK,24.0,0.0,18.0,1620.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,18.0
2007-2008,LaLiga,Villarreal,Fabricio Fuentes,ar ARG,DF,30.0,0.0,18.0,1573.0,17.5,2.0,0.0,2.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.11,0.0,0.11,0.11,0.11,Matches,18.0
2007-2008,LaLiga,Villarreal,Ángel López,es ESP,"DF,MF",26.0,0.0,17.0,1593.0,17.7,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,20.0
2007-2008,LaLiga,Villarreal,Gonzalo Rodríguez,ar ARG,DF,23.0,0.0,17.0,1527.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,18.0
2007-2008,LaLiga,Villarreal,Guillermo Franco,mx MEX,FW,30.0,0.0,16.0,1463.0,16.3,8.0,4.0,12.0,8.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.49,0.25,0.74,0.49,0.74,Matches,24.0
2007-2008,LaLiga,Villarreal,Bruno Soriano,es ESP,MF,23.0,0.0,16.0,1256.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,21.0
2007-2008,LaLiga,Villarreal,Cani,es ESP,MF,25.0,0.0,14.0,1555.0,17.3,0.0,2.0,2.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.12,0.12,0.0,0.12,Matches,32.0
2007-2008,LaLiga,Villarreal,Sebastián Eguren,uy URU,MF,26.0,0.0,14.0,1234.0,13.7,0.0,1.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.0,0.07,Matches,15.0
2007-2008,LaLiga,Villarreal,Matías Fernández,cl CHI,MF,21.0,0.0,11.0,1300.0,14.4,3.0,1.0,4.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.21,0.07,0.28,0.14,0.21,Matches,29.0
2007-2008,LaLiga,Villarreal,Josico,es ESP,"FW,MF",32.0,0.0,10.0,815.0,9.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,13.0
2007-2008,LaLiga,Villarreal,Jon Dahl Tomasson,dk DEN,"FW,MF",30.0,0.0,9.0,931.0,10.3,3.0,1.0,4.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.29,0.1,0.39,0.19,0.29,Matches,25.0
2007-2008,LaLiga,Villarreal,Rio Mavuba,fr FRA,MF,23.0,0.0,1.0,222.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,5.0
2007-2008,LaLiga,Villarreal,Josemi,es ESP,DF,27.0,0.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,1.0
2007-2008,LaLiga,Villarreal,Juan Carlos,es ESP,GK,20.0,0.0,0.0,89.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2.0
2007-2008,LaLiga,Villarreal,Squad Total,0,0,27.3,0.0,418.0,0.0,0.0,62.0,34.0,96.0,52.0,10.0,11.0,88.0,3.0,0.0,0.0,0.0,1.63,0.89,2.53,1.37,2.26,0,38.0
2007-2008,LaLiga,Villarreal,Opponent Total,0,0,26.5,0.0,418.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,38.0
2007-2008,LaLiga,Barcelona,Víctor Valdés,es ESP,GK,25.0,0.0,35.0,3150.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,35.0
2007-2008,LaLiga,Barcelona,Xavi,es ESP,MF,27.0,0.0,33.0,2907.0,32.3,7.0,5.0,12.0,7.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.22,0.15,0.37,0.22,0.37,Matches,35.0
2007-2008,LaLiga,Barcelona,Carles Puyol,es ESP,DF,29.0,0.0,29.0,2513.0,27.9,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,30.0
2007-2008,LaLiga,Barcelona,Andrés Iniesta,es ESP,MF,23.0,0.0,28.0,2616.0,29.1,3.0,2.0,5.0,3.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.1,0.07,0.17,0.1,0.17,Matches,31.0
2007-2008,LaLiga,Barcelona,Éric Abidal,fr FRA,DF,27.0,0.0,28.0,2523.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,30.0
2007-2008,LaLiga,Barcelona,Thierry Henry,fr FRA,FW,29.0,0.0,27.0,2337.0,26.0,12.0,7.0,19.0,12.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.46,0.27,0.73,0.46,0.73,Matches,30.0
2007-2008,LaLiga,Barcelona,Gabriel Milito,ar ARG,DF,26.0,0.0,26.0,2221.0,24.7,1.0,0.0,1.0,1.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04,Matches,27.0
2007-2008,LaLiga,Barcelona,Gianluca Zambrotta,it ITA,DF,30.0,0.0,25.0,2108.0,23.4,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,29.0
2007-2008,LaLiga,Barcelona,Yaya Touré,ci CIV,MF,24.0,0.0,25.0,2085.0,23.2,1.0,0.0,1.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04,Matches,26.0
2007-2008,LaLiga,Barcelona,Lionel Messi,ar ARG,"FW,MF",20.0,0.0,23.0,1973.0,21.9,10.0,12.0,22.0,6.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.46,0.55,1.0,0.27,0.82,Matches,27.0
2007-2008,LaLiga,Barcelona,Samuel Eto'o,cm CMR,FW,26.0,0.0,18.0,1494.0,16.6,16.0,3.0,19.0,16.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.96,0.18,1.14,0.96,1.14,Matches,18.0
2007-2008,LaLiga,Barcelona,Lilian Thuram,fr FRA,DF,35.0,0.0,17.0,1423.0,15.8,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,18.0
2007-2008,LaLiga,Barcelona,Rafael Márquez,mx MEX,"DF,MF",28.0,0.0,15.0,1529.0,17.0,2.0,0.0,2.0,2.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.12,0.0,0.12,0.12,0.12,Matches,24.0
2007-2008,LaLiga,Barcelona,Bojan Krkić,es ESP,"FW,MF",16.0,0.0,14.0,1453.0,16.1,10.0,3.0,13.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.62,0.19,0.81,0.62,0.81,Matches,31.0
2007-2008,LaLiga,Barcelona,Deco,pt POR,MF,29.0,0.0,14.0,1221.0,13.6,1.0,5.0,6.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.07,0.37,0.44,0.07,0.44,Matches,18.0
2007-2008,LaLiga,Barcelona,Ronaldinho,br BRA,"FW,MF",27.0,0.0,13.0,1168.0,13.0,8.0,2.0,10.0,6.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.62,0.15,0.77,0.46,0.62,Matches,17.0
2007-2008,LaLiga,Barcelona,Eiður Guðjohnsen,is ISL,"FW,MF",28.0,0.0,12.0,990.0,11.0,2.0,1.0,3.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.18,0.09,0.27,0.18,0.27,Matches,23.0
2007-2008,LaLiga,Barcelona,Giovani dos Santos,mx MEX,"FW,MF",18.0,0.0,10.0,1257.0,14.0,3.0,3.0,6.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.21,0.21,0.43,0.21,0.43,Matches,28.0
2007-2008,LaLiga,Barcelona,Sylvinho,br BRA,DF,33.0,0.0,10.0,969.0,10.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,14.0
2007-2008,LaLiga,Barcelona,Oleguer Presas,es ESP,DF,27.0,0.0,7.0,738.0,8.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,12.0
2007-2008,LaLiga,Barcelona,Edmílson,br BRA,"DF,MF",31.0,0.0,5.0,449.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,11.0
2007-2008,LaLiga,Barcelona,José Manuel Pinto,es ESP,GK,31.0,0.0,3.0,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,3.0
2007-2008,LaLiga,Barcelona,Santiago Ezquerro,es ESP,FW,30.0,0.0,1.0,111.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,3.0
2007-2008,LaLiga,Barcelona,Fali,es ESP,"DF,MF",21.0,0.0,0.0,21.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,1.0
2007-2008,LaLiga,Barcelona,Pedro,es ESP,"FW,MF",20.0,0.0,0.0,19.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2.0
2007-2008,LaLiga,Barcelona,José Manuel Rueda,es ESP,MF,19.0,0.0,0.0,17.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,1.0
2007-2008,LaLiga,Barcelona,Víctor Vázquez,es ESP,"FW,MF",20.0,0.0,0.0,14.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,1.0
2007-2008,LaLiga,Barcelona,Víctor Sánchez,es ESP,"DF,MF",19.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,1.0
2007-2008,LaLiga,Barcelona,Squad Total,0,0,26.8,0.0,418.0,0.0,0.0,76.0,43.0,119.0,70.0,6.0,6.0,81.0,5.0,0.0,0.0,0.0,2.0,1.13,3.13,1.84,2.97,0,38.0
2007-2008,LaLiga,Barcelona,Opponent Total,0,0,26.6,0.0,418.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,38.0
2007-2008,LaLiga,Atlético Madrid,Diego Forlán,uy URU,"FW,MF",28.0,36.0,35.0,2996.0,33.3,16.0,1.0,17.0,14.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.48,0.03,0.51,0.42,0.45,Matches,0.0
2007-2008,LaLiga,Atlético Madrid,Sergio Agüero,ar ARG,FW,19.0,37.0,35.0,2933.0,32.6,20.0,6.0,26.0,20.0,0.0,0.0,9.0,2.0,0.0,0.0,0.0,0.61,0.18,0.8,0.61,0.8,Matches,0.0
2007-2008,LaLiga,Atlético Madrid,Raúl García,es ESP,"FW,MF",21.0,35.0,35.0,2899.0,32.2,3.0,2.0,5.0,3.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.09,0.06,0.16,0.09,0.16,Matches,0.0
2007-2008,LaLiga,Atlético Madrid,Pablo Ibáñez,es ESP,DF,25.0,34.0,34.0,3060.0,34.0,1.0,0.0,1.0,1.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03,Matches,0.0
2007-2008,LaLiga,Atlético Madrid,Maxi Rodríguez,ar ARG,"FW,MF",26.0,35.0,32.0,2859.0,31.8,8.0,6.0,14.0,7.0,1.0,2.0,9.0,0.0,0.0,0.0,0.0,0.25,0.19,0.44,0.22,0.41,Matches,0.0
2007-2008,LaLiga,Atlético Madrid,Luis Amaranto Perea,co COL,DF,28.0,30.0,30.0,2605.0,28.9,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2007-2008,LaLiga,Atlético Madrid,Mariano Pernía,es ESP,DF,30.0,29.0,28.0,2382.0,26.5,1.0,1.0,2.0,1.0,0.0,0.0,13.0,1.0,0.0,0.0,0.0,0.04,0.04,0.08,0.04,0.08,Matches,0.0
2007-2008,LaLiga,Atlético Madrid,Simão Sabrosa,pt POR,MF,27.0,30.0,25.0,1870.0,20.8,7.0,4.0,11.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.34,0.19,0.53,0.34,0.53,Matches,0.0
2007-2008,LaLiga,Atlético Madrid,Antonio López,es ESP,"DF,MF",25.0,24.0,23.0,2102.0,23.4,1.0,3.0,4.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.04,0.13,0.17,0.04,0.17,Matches,0.0
2007-2008,LaLiga,Atlético Madrid,Christian Abbiati,it ITA,GK,30.0,21.0,20.0,1804.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2007-2008,LaLiga,Atlético Madrid,Leo Franco,ar ARG,GK,30.0,18.0,18.0,1616.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2007-2008,LaLiga,Atlético Madrid,Maniche,pt POR,MF,29.0,15.0,15.0,1335.0,14.8,2.0,1.0,3.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.13,0.07,0.2,0.13,0.2,Matches,0.0
2007-2008,LaLiga,Atlético Madrid,Fabiano Eller,br BRA,DF,29.0,18.0,14.0,1282.0,14.2,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2007-2008,LaLiga,Atlético Madrid,Luis García,es ESP,MF,29.0,30.0,12.0,1270.0,14.1,2.0,3.0,5.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.14,0.21,0.35,0.14,0.35,Matches,0.0
2007-2008,LaLiga,Atlético Madrid,Giourkas Seitaridis,gr GRE,DF,26.0,14.0,12.0,1112.0,12.4,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.08,0.08,0.0,0.08,Matches,0.0
2007-2008,LaLiga,Atlético Madrid,Cléber Santana,br BRA,MF,26.0,23.0,11.0,1149.0,12.8,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2007-2008,LaLiga,Atlético Madrid,José Antonio Reyes,es ESP,MF,23.0,26.0,10.0,1146.0,12.7,0.0,2.0,2.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.16,0.16,0.0,0.16,Matches,0.0
2007-2008,LaLiga,Atlético Madrid,Ignacio Camacho,es ESP,MF,17.0,9.0,9.0,737.0,8.2,2.0,0.0,2.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.24,0.0,0.24,0.24,0.24,Matches,0.0
2007-2008,LaLiga,Atlético Madrid,Zé Castro,pt POR,DF,24.0,8.0,6.0,552.0,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2007-2008,LaLiga,Atlético Madrid,Juan Valera Espín,es ESP,"DF,MF",22.0,8.0,5.0,452.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2007-2008,LaLiga,Atlético Madrid,José Manuel Jurado,es ESP,MF,21.0,16.0,3.0,427.0,4.7,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.0,0.42,0.42,0.42,Matches,0.0
2007-2008,LaLiga,Atlético Madrid,Thiago Motta,it ITA,MF,24.0,6.0,3.0,311.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
