Season,League,Team,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Unnamed: 4_level_0_90s,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,Unnamed: 27_level_0_Matches,S_e,L_e,T_e,U_n,U_n.1,U_n.2,U_n.3,U_n.4,T_o,T_o.1,T_o.2,T_o.3,T_o.4,T_o.5,T_o.6,T_a,T_a.1,T_a.2,T_a.3,T_a.4,C_a,C_a.1,C_a.2,C_a.3,C_a.4,C_a.5,C_a.6,C_a.7,R_e,R_e.1,U_n.5
2022-2023,Bundesliga,Bayern Munich,Arijon Ibrahimović,de GER,MF,16.0,0.2,13.0,0.0,3.0,6.0,4.0,2.0,13.0,1.0,0.0,0.0,0.0,0.0,6.0,9.0,8.0,0.0,1.0,0.0,0.0,0.0,9.0,2.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Bayern Munich,Bouna Sarr,sn SEN,FW,30.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Bayern Munich,Squad Total,,,26.6,34.0,26741.0,2210.0,7657.0,12339.0,6998.0,1185.0,26736.0,912.0,466.0,51.1,362.0,39.7,17141.0,88991.0,44959.0,863.0,577.0,286.0,601.0,354.0,19261.0,2019.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Bayern Munich,Opponent Total,,,26.6,34.0,16907.0,2576.0,6902.0,6685.0,3516.0,545.0,16897.0,586.0,251.0,42.8,287.0,49.0,8570.0,43346.0,20006.0,354.0,309.0,89.0,500.0,336.0,9334.0,872.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Dortmund,Jude Bellingham,eng ENG,MF,19.0,29.9,2091.0,48.0,342.0,1171.0,606.0,105.0,2090.0,151.0,86.0,57.0,42.0,27.8,1342.0,7887.0,3912.0,97.0,50.0,24.0,63.0,58.0,1568.0,139.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Dortmund,Julian Brandt,de GER,"MF,FW",26.0,26.6,1634.0,14.0,172.0,668.0,814.0,80.0,1634.0,81.0,41.0,50.6,35.0,43.2,989.0,5335.0,2355.0,67.0,42.0,27.0,50.0,35.0,1186.0,218.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Dortmund,Gregor Kobel,ch SUI,GK,24.0,27.0,1115.0,855.0,1108.0,8.0,0.0,0.0,1115.0,1.0,1.0,100.0,0.0,0.0,671.0,2981.0,1423.0,0.0,0.0,0.0,1.0,0.0,613.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Dortmund,Nico Schlotterbeck,de GER,DF,22.0,25.0,2173.0,202.0,988.0,1097.0,111.0,23.0,2173.0,19.0,11.0,57.9,4.0,21.1,1342.0,6598.0,4158.0,39.0,39.0,1.0,14.0,8.0,1510.0,14.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Dortmund,Raphaël Guerreiro,pt POR,"DF,MF",28.0,25.4,2028.0,54.0,433.0,951.0,666.0,68.0,2028.0,47.0,27.0,57.4,19.0,40.4,1175.0,6066.0,3439.0,85.0,59.0,18.0,28.0,18.0,1340.0,163.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Dortmund,Mats Hummels,de GER,DF,33.0,22.4,1952.0,185.0,879.0,993.0,89.0,31.0,1952.0,10.0,6.0,60.0,4.0,40.0,1236.0,6862.0,4009.0,21.0,18.0,0.0,4.0,8.0,1310.0,6.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Dortmund,Niklas Süle,de GER,DF,26.0,23.5,2031.0,178.0,811.0,1013.0,217.0,40.0,2031.0,10.0,9.0,90.0,1.0,10.0,1321.0,6298.0,3500.0,37.0,36.0,1.0,10.0,8.0,1527.0,57.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Dortmund,Donyell Malen,nl NED,FW,23.0,19.0,869.0,10.0,64.0,321.0,498.0,101.0,869.0,115.0,51.0,44.3,51.0,44.3,628.0,4019.0,2138.0,87.0,37.0,38.0,38.0,40.0,715.0,182.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Dortmund,Emre Can,de GER,MF,28.0,21.1,1510.0,82.0,448.0,872.0,202.0,18.0,1509.0,25.0,13.0,52.0,7.0,28.0,927.0,4997.0,2356.0,34.0,26.0,1.0,15.0,11.0,1015.0,12.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Dortmund,Karim Adeyemi,de GER,"FW,MF",20.0,15.4,676.0,11.0,68.0,240.0,384.0,65.0,675.0,94.0,34.0,36.2,48.0,51.1,455.0,3163.0,1489.0,49.0,32.0,21.0,43.0,26.0,478.0,131.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Dortmund,Salih Özcan,tr TUR,MF,24.0,17.5,1171.0,39.0,286.0,773.0,115.0,7.0,1171.0,12.0,6.0,50.0,5.0,41.7,663.0,2578.0,1014.0,6.0,10.0,0.0,18.0,21.0,759.0,23.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Dortmund,Marius Wolf,de GER,DF,27.0,17.4,1265.0,42.0,350.0,522.0,411.0,50.0,1265.0,62.0,34.0,54.8,22.0,35.5,711.0,3580.0,1960.0,60.0,45.0,13.0,27.0,12.0,826.0,151.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Dortmund,Julian Ryerson,no NOR,DF,24.0,15.7,1162.0,39.0,313.0,548.0,311.0,12.0,1162.0,47.0,17.0,36.2,22.0,46.8,646.0,3311.0,1758.0,54.0,26.0,6.0,18.0,18.0,723.0,69.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Dortmund,Sébastien Haller,ci CIV,FW,28.0,13.6,417.0,9.0,34.0,185.0,203.0,68.0,416.0,16.0,9.0,56.3,7.0,43.8,203.0,788.0,300.0,11.0,3.0,4.0,18.0,15.0,305.0,65.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Dortmund,Marco Reus,de GER,"MF,FW",33.0,15.0,731.0,15.0,106.0,329.0,308.0,61.0,730.0,25.0,9.0,36.0,13.0,52.0,426.0,2098.0,1006.0,33.0,25.0,11.0,29.0,16.0,510.0,78.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Dortmund,Youssoufa Moukoko,de GER,FW,17.0,12.7,346.0,1.0,24.0,137.0,191.0,62.0,346.0,45.0,17.0,37.8,26.0,57.8,209.0,1111.0,420.0,9.0,7.0,6.0,30.0,20.0,215.0,61.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Dortmund,Anthony Modeste,fr FRA,FW,34.0,9.0,219.0,22.0,34.0,98.0,88.0,34.0,219.0,4.0,0.0,0.0,4.0,100.0,91.0,299.0,94.0,3.0,1.0,2.0,18.0,9.0,142.0,36.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Dortmund,Alexander Meyer,de GER,GK,31.0,7.0,335.0,230.0,327.0,7.0,1.0,1.0,335.0,0.0,0.0,,0.0,,216.0,1193.0,669.0,0.0,0.0,0.0,0.0,0.0,186.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Dortmund,Thomas Meunier,be BEL,DF,30.0,6.5,503.0,25.0,131.0,213.0,162.0,11.0,503.0,10.0,4.0,40.0,4.0,40.0,273.0,1150.0,556.0,9.0,7.0,1.0,8.0,5.0,306.0,45.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Dortmund,Gio Reyna,us USA,"FW,MF",19.0,6.9,420.0,6.0,36.0,168.0,220.0,46.0,419.0,23.0,8.0,34.8,12.0,52.2,274.0,1610.0,759.0,23.0,19.0,7.0,13.0,15.0,324.0,57.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Dortmund,Jamie Bynoe-Gittens,eng ENG,"FW,MF",17.0,5.9,251.0,5.0,32.0,80.0,147.0,37.0,251.0,55.0,20.0,36.4,28.0,50.9,179.0,1422.0,714.0,24.0,13.0,18.0,22.0,5.0,192.0,38.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Dortmund,Mahmoud Dahoud,de GER,MF,26.0,3.7,302.0,9.0,64.0,183.0,56.0,2.0,302.0,5.0,3.0,60.0,2.0,40.0,153.0,736.0,305.0,5.0,6.0,1.0,6.0,4.0,218.0,4.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Dortmund,Thorgan Hazard,be BEL,"FW,DF",29.0,5.2,386.0,12.0,76.0,148.0,169.0,18.0,386.0,15.0,3.0,20.0,9.0,60.0,209.0,1019.0,567.0,21.0,11.0,5.0,7.0,0.0,223.0,50.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Dortmund,Felix Passlack,de GER,DF,24.0,0.7,47.0,2.0,13.0,25.0,10.0,1.0,47.0,1.0,1.0,100.0,0.0,0.0,24.0,68.0,43.0,1.0,1.0,0.0,1.0,1.0,27.0,3.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Dortmund,Soumaïla Coulibaly,fr FRA,DF,18.0,0.5,48.0,1.0,7.0,40.0,1.0,0.0,48.0,0.0,0.0,,0.0,,40.0,200.0,91.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Dortmund,Julien Duranville,be BEL,MF,16.0,0.3,20.0,0.0,2.0,3.0,15.0,0.0,20.0,3.0,3.0,100.0,0.0,0.0,16.0,231.0,76.0,4.0,0.0,0.0,1.0,0.0,17.0,4.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Dortmund,Tom Rothe,de GER,DF,17.0,0.3,22.0,3.0,8.0,7.0,7.0,1.0,22.0,1.0,1.0,100.0,0.0,0.0,12.0,26.0,14.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Dortmund,Justin Njinmah,de GER,FW,21.0,0.2,4.0,0.0,0.0,1.0,3.0,1.0,4.0,1.0,0.0,0.0,1.0,100.0,6.0,26.0,8.0,1.0,0.0,0.0,0.0,2.0,5.0,4.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Dortmund,Antonios Papadopoulos,de GER,DF,22.0,0.1,21.0,0.0,8.0,12.0,1.0,1.0,21.0,0.0,0.0,,0.0,,14.0,97.0,56.0,1.0,0.0,0.0,0.0,0.0,17.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Dortmund,Marco Pašalić,hr CRO,MF,21.0,0.1,9.0,0.0,2.0,3.0,5.0,0.0,9.0,1.0,1.0,100.0,0.0,0.0,7.0,60.0,53.0,2.0,1.0,0.0,1.0,1.0,8.0,2.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Dortmund,Squad Total,,,25.8,34.0,23758.0,2099.0,7166.0,10816.0,6011.0,944.0,23752.0,879.0,415.0,47.2,366.0,41.6,14458.0,75809.0,39242.0,783.0,514.0,205.0,483.0,356.0,16318.0,1614.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Dortmund,Opponent Total,,,26.5,34.0,18449.0,2399.0,6827.0,7857.0,3970.0,644.0,18448.0,612.0,264.0,43.1,287.0,46.9,9359.0,49154.0,25267.0,452.0,333.0,126.0,485.0,293.0,10935.0,1052.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,RB Leipzig,Willi Orban,hu HUN,DF,29.0,32.8,3000.0,331.0,1473.0,1441.0,99.0,55.0,3000.0,17.0,8.0,47.1,6.0,35.3,2032.0,9699.0,4775.0,16.0,21.0,1.0,13.0,8.0,2167.0,9.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,RB Leipzig,Dominik Szoboszlai,hu HUN,"MF,FW",21.0,27.2,1908.0,28.0,235.0,952.0,750.0,56.0,1907.0,105.0,53.0,50.5,41.0,39.0,1134.0,6004.0,2911.0,75.0,68.0,12.0,57.0,33.0,1294.0,157.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,RB Leipzig,Janis Blaswich,de GER,GK,31.0,26.0,1191.0,846.0,1160.0,31.0,0.0,0.0,1191.0,1.0,1.0,100.0,0.0,0.0,786.0,2838.0,1493.0,0.0,0.0,0.0,0.0,0.0,752.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,RB Leipzig,Joško Gvardiol,hr CRO,DF,20.0,24.1,2369.0,244.0,1099.0,1212.0,71.0,22.0,2369.0,18.0,16.0,88.9,2.0,11.1,1710.0,8087.0,4336.0,27.0,13.0,3.0,9.0,6.0,1795.0,4.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,RB Leipzig,Benjamin Henrichs,de GER,"DF,MF",25.0,24.3,1856.0,65.0,520.0,872.0,479.0,49.0,1856.0,38.0,20.0,52.6,13.0,34.2,1076.0,4998.0,2346.0,48.0,36.0,8.0,32.0,17.0,1156.0,149.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,RB Leipzig,Timo Werner,de GER,"FW,MF",26.0,21.5,904.0,6.0,65.0,367.0,479.0,133.0,904.0,64.0,27.0,42.2,32.0,50.0,578.0,3302.0,1482.0,65.0,20.0,44.0,53.0,21.0,716.0,209.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,RB Leipzig,Christopher Nkunku,fr FRA,"FW,MF",24.0,21.1,854.0,17.0,57.0,356.0,448.0,128.0,850.0,77.0,38.0,49.4,27.0,35.1,588.0,2929.0,1225.0,43.0,23.0,23.0,45.0,38.0,672.0,176.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,RB Leipzig,André Silva,pt POR,FW,26.0,19.3,717.0,8.0,39.0,281.0,409.0,120.0,717.0,61.0,21.0,34.4,29.0,47.5,478.0,2386.0,984.0,35.0,21.0,23.0,65.0,43.0,556.0,142.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,RB Leipzig,David Raum,de GER,"DF,MF",24.0,18.7,1367.0,41.0,365.0,547.0,471.0,34.0,1367.0,34.0,8.0,23.5,21.0,61.8,721.0,3092.0,1564.0,44.0,23.0,10.0,17.0,9.0,817.0,127.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,RB Leipzig,Mohamed Simakan,fr FRA,DF,22.0,16.2,1301.0,89.0,434.0,668.0,211.0,28.0,1301.0,31.0,12.0,38.7,15.0,48.4,768.0,3765.0,2170.0,32.0,23.0,2.0,22.0,6.0,869.0,72.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,RB Leipzig,Marcel Halstenberg,de GER,DF,30.0,17.3,1330.0,38.0,408.0,653.0,282.0,21.0,1330.0,17.0,10.0,58.8,7.0,41.2,717.0,3048.0,1498.0,22.0,19.0,4.0,19.0,7.0,819.0,66.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,RB Leipzig,Konrad Laimer,at AUT,MF,25.0,16.3,985.0,26.0,203.0,553.0,249.0,38.0,985.0,56.0,32.0,57.1,18.0,32.1,611.0,3339.0,1895.0,51.0,29.0,10.0,35.0,22.0,645.0,52.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,RB Leipzig,Xaver Schlager,at AUT,MF,24.0,16.7,1090.0,35.0,275.0,677.0,160.0,3.0,1090.0,24.0,13.0,54.2,8.0,33.3,680.0,3392.0,1828.0,23.0,22.0,1.0,21.0,14.0,734.0,12.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
