Season,League,Team,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Unnamed: 4_level_0_90s,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Unnamed: 17_level_0_Int,Unnamed: 18_level_0_Tkl+Int,Unnamed: 19_level_0_Clr,Unnamed: 20_level_0_Err,Unnamed: 21_level_0_Matches,S_e,L_e,T_e,U_n,U_n.1,U_n.2,U_n.3,U_n.4,T_a,T_a.1,T_a.2,T_a.3,T_a.4,C_h,C_h.1,C_h.2,C_h.3,B_l,B_l.1,B_l.2,U_n.5,U_n.6,U_n.7,U_n.8,U_n.9
2022-2023,Bundesliga,Bayern Munich,Yann Sommer,ch SUI,GK,33.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,5.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Bayern Munich,Sadio Mané,sn SEN,"FW,MF",30.0,15.8,11.0,5.0,3.0,3.0,5.0,1.0,9.0,11.1,8.0,15.0,2.0,13.0,0.0,11.0,4.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Bayern Munich,Kingsley Coman,fr FRA,"FW,MF",26.0,15.7,11.0,8.0,3.0,5.0,3.0,7.0,17.0,41.2,10.0,19.0,1.0,18.0,2.0,13.0,7.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Bayern Munich,Eric Maxim Choupo-Moting,cm CMR,FW,33.0,12.4,10.0,7.0,2.0,6.0,2.0,1.0,2.0,50.0,1.0,8.0,0.0,8.0,0.0,10.0,5.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Bayern Munich,Manuel Neuer,de GER,GK,36.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Bayern Munich,Noussair Mazraoui,ma MAR,DF,24.0,11.9,29.0,21.0,9.0,9.0,11.0,15.0,24.0,62.5,9.0,13.0,2.0,11.0,10.0,39.0,25.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Bayern Munich,João Cancelo,pt POR,"DF,FW",28.0,11.2,23.0,14.0,9.0,10.0,4.0,10.0,23.0,43.5,13.0,14.0,2.0,12.0,15.0,38.0,22.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Bayern Munich,Marcel Sabitzer,at AUT,MF,28.0,7.0,27.0,14.0,11.0,10.0,6.0,10.0,17.0,58.8,7.0,3.0,0.0,3.0,10.0,37.0,9.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Bayern Munich,Lucas Hernández,fr FRA,DF,26.0,5.3,6.0,4.0,3.0,3.0,0.0,5.0,6.0,83.3,1.0,2.0,1.0,1.0,5.0,11.0,7.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Bayern Munich,Josip Stanišić,hr CRO,DF,22.0,6.4,19.0,11.0,14.0,2.0,3.0,12.0,17.0,70.6,5.0,9.0,1.0,8.0,7.0,26.0,11.0,3.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Bayern Munich,Ryan Gravenberch,nl NED,MF,20.0,6.4,17.0,8.0,4.0,10.0,3.0,7.0,13.0,53.8,6.0,9.0,1.0,8.0,9.0,26.0,10.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Bayern Munich,Sven Ulreich,de GER,GK,33.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Bayern Munich,Mathys Tel,fr FRA,FW,17.0,4.6,2.0,2.0,0.0,1.0,1.0,1.0,1.0,100.0,0.0,5.0,1.0,4.0,0.0,2.0,2.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Bayern Munich,Daley Blind,nl NED,"DF,MF",32.0,1.5,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,2.0,2.0,2.0,4.0,6.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Bayern Munich,Paul Wanner,de GER,MF,16.0,0.3,3.0,1.0,1.0,2.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Bayern Munich,Gabriel Vidovic,hr CRO,FW,18.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Bayern Munich,Arijon Ibrahimović,de GER,MF,16.0,0.2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Bayern Munich,Bouna Sarr,sn SEN,FW,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Bayern Munich,Squad Total,,,26.6,34.0,623.0,387.0,263.0,258.0,102.0,287.0,538.0,53.3,251.0,381.0,77.0,304.0,287.0,910.0,477.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Bayern Munich,Opponent Total,,,26.6,34.0,716.0,417.0,342.0,301.0,73.0,362.0,828.0,43.7,466.0,442.0,159.0,283.0,414.0,1130.0,711.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Dortmund,Jude Bellingham,eng ENG,MF,19.0,29.9,76.0,42.0,28.0,34.0,14.0,34.0,51.0,66.7,17.0,51.0,4.0,47.0,35.0,111.0,30.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Dortmund,Julian Brandt,de GER,"MF,FW",26.0,26.6,29.0,20.0,6.0,14.0,9.0,12.0,43.0,27.9,31.0,23.0,0.0,23.0,15.0,44.0,9.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Dortmund,Gregor Kobel,ch SUI,GK,24.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,7.0,2.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Dortmund,Nico Schlotterbeck,de GER,DF,22.0,25.0,59.0,34.0,34.0,24.0,1.0,37.0,53.0,69.8,16.0,38.0,21.0,17.0,32.0,91.0,71.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Dortmund,Raphaël Guerreiro,pt POR,"DF,MF",28.0,25.4,36.0,20.0,13.0,15.0,8.0,21.0,34.0,61.8,13.0,21.0,2.0,19.0,36.0,72.0,23.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Dortmund,Mats Hummels,de GER,DF,33.0,22.4,62.0,34.0,38.0,22.0,2.0,32.0,55.0,58.2,23.0,30.0,16.0,14.0,33.0,95.0,100.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Dortmund,Niklas Süle,de GER,DF,26.0,23.5,25.0,19.0,18.0,3.0,4.0,14.0,23.0,60.9,9.0,28.0,19.0,9.0,17.0,42.0,53.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Dortmund,Donyell Malen,nl NED,FW,23.0,19.0,13.0,5.0,3.0,4.0,6.0,5.0,12.0,41.7,7.0,14.0,1.0,13.0,4.0,17.0,11.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Dortmund,Emre Can,de GER,MF,28.0,21.1,57.0,28.0,25.0,27.0,5.0,22.0,43.0,51.2,21.0,16.0,6.0,10.0,25.0,82.0,39.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Dortmund,Karim Adeyemi,de GER,"FW,MF",20.0,15.4,16.0,11.0,6.0,6.0,4.0,8.0,30.0,26.7,22.0,18.0,1.0,17.0,7.0,23.0,3.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Dortmund,Salih Özcan,tr TUR,MF,24.0,17.5,31.0,18.0,10.0,16.0,5.0,16.0,39.0,41.0,23.0,24.0,2.0,22.0,28.0,59.0,19.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Dortmund,Marius Wolf,de GER,DF,27.0,17.4,25.0,18.0,9.0,12.0,4.0,16.0,29.0,55.2,13.0,40.0,10.0,30.0,18.0,43.0,22.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Dortmund,Julian Ryerson,no NOR,DF,24.0,15.7,27.0,15.0,17.0,7.0,3.0,19.0,37.0,51.4,18.0,13.0,2.0,11.0,8.0,35.0,28.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Dortmund,Sébastien Haller,ci CIV,FW,28.0,13.6,5.0,4.0,2.0,1.0,2.0,0.0,4.0,0.0,4.0,8.0,0.0,8.0,1.0,6.0,10.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Dortmund,Marco Reus,de GER,"MF,FW",33.0,15.0,30.0,17.0,12.0,14.0,4.0,7.0,24.0,29.2,17.0,12.0,4.0,8.0,8.0,38.0,8.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Dortmund,Youssoufa Moukoko,de GER,FW,17.0,12.7,13.0,7.0,3.0,6.0,4.0,3.0,6.0,50.0,3.0,9.0,0.0,9.0,2.0,15.0,1.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Dortmund,Anthony Modeste,fr FRA,FW,34.0,9.0,4.0,4.0,2.0,0.0,2.0,2.0,5.0,40.0,3.0,7.0,0.0,7.0,2.0,6.0,22.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Dortmund,Alexander Meyer,de GER,GK,31.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Dortmund,Thomas Meunier,be BEL,DF,30.0,6.5,16.0,7.0,8.0,5.0,3.0,10.0,17.0,58.8,7.0,7.0,2.0,5.0,9.0,25.0,16.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Dortmund,Gio Reyna,us USA,"FW,MF",19.0,6.9,14.0,7.0,2.0,5.0,7.0,5.0,10.0,50.0,5.0,8.0,2.0,6.0,3.0,17.0,5.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Dortmund,Jamie Bynoe-Gittens,eng ENG,"FW,MF",17.0,5.9,8.0,4.0,2.0,5.0,1.0,2.0,7.0,28.6,5.0,1.0,0.0,1.0,1.0,9.0,2.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Dortmund,Mahmoud Dahoud,de GER,MF,26.0,3.7,11.0,9.0,3.0,4.0,4.0,7.0,7.0,100.0,0.0,6.0,2.0,4.0,7.0,18.0,3.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Dortmund,Thorgan Hazard,be BEL,"FW,DF",29.0,5.2,17.0,6.0,5.0,11.0,1.0,12.0,17.0,70.6,5.0,6.0,0.0,6.0,5.0,22.0,5.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Dortmund,Felix Passlack,de GER,DF,24.0,0.7,4.0,3.0,0.0,4.0,0.0,1.0,1.0,100.0,0.0,1.0,1.0,0.0,0.0,4.0,1.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Dortmund,Soumaïla Coulibaly,fr FRA,DF,18.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Dortmund,Julien Duranville,be BEL,MF,16.0,0.3,1.0,1.0,0.0,1.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Dortmund,Tom Rothe,de GER,DF,17.0,0.3,1.0,1.0,0.0,1.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Dortmund,Justin Njinmah,de GER,FW,21.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Dortmund,Antonios Papadopoulos,de GER,DF,22.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Dortmund,Marco Pašalić,hr CRO,MF,21.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Dortmund,Squad Total,,,25.8,34.0,580.0,334.0,246.0,241.0,93.0,287.0,551.0,52.1,264.0,382.0,95.0,287.0,298.0,878.0,491.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Dortmund,Opponent Total,,,26.5,34.0,722.0,439.0,367.0,277.0,78.0,366.0,781.0,46.9,415.0,462.0,124.0,338.0,339.0,1061.0,727.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,RB Leipzig,Willi Orban,hu HUN,DF,29.0,32.8,51.0,30.0,33.0,18.0,0.0,26.0,43.0,60.5,17.0,42.0,24.0,18.0,39.0,90.0,129.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,RB Leipzig,Dominik Szoboszlai,hu HUN,"MF,FW",21.0,27.2,45.0,28.0,12.0,20.0,13.0,17.0,42.0,40.5,25.0,43.0,2.0,41.0,17.0,62.0,27.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,RB Leipzig,Janis Blaswich,de GER,GK,31.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,RB Leipzig,Joško Gvardiol,hr CRO,DF,20.0,24.1,23.0,17.0,15.0,8.0,0.0,9.0,22.0,40.9,13.0,34.0,17.0,17.0,34.0,57.0,76.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,RB Leipzig,Benjamin Henrichs,de GER,"DF,MF",25.0,24.3,73.0,46.0,41.0,29.0,3.0,43.0,66.0,65.2,23.0,48.0,4.0,44.0,35.0,108.0,46.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,RB Leipzig,Timo Werner,de GER,"FW,MF",26.0,21.5,10.0,5.0,4.0,3.0,3.0,4.0,12.0,33.3,8.0,12.0,0.0,12.0,7.0,17.0,5.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,RB Leipzig,Christopher Nkunku,fr FRA,"FW,MF",24.0,21.1,6.0,4.0,2.0,1.0,3.0,1.0,6.0,16.7,5.0,8.0,3.0,5.0,8.0,14.0,11.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,RB Leipzig,André Silva,pt POR,FW,26.0,19.3,12.0,6.0,2.0,5.0,5.0,3.0,8.0,37.5,5.0,11.0,1.0,10.0,3.0,15.0,3.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,RB Leipzig,David Raum,de GER,"DF,MF",24.0,18.7,39.0,25.0,23.0,12.0,4.0,17.0,29.0,58.6,12.0,24.0,6.0,18.0,16.0,55.0,26.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,RB Leipzig,Mohamed Simakan,fr FRA,DF,22.0,16.2,21.0,14.0,12.0,5.0,4.0,14.0,21.0,66.7,7.0,21.0,4.0,17.0,16.0,37.0,55.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,RB Leipzig,Marcel Halstenberg,de GER,DF,30.0,17.3,40.0,21.0,20.0,15.0,5.0,23.0,41.0,56.1,18.0,22.0,1.0,21.0,21.0,61.0,29.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,RB Leipzig,Konrad Laimer,at AUT,MF,25.0,16.3,60.0,31.0,23.0,30.0,7.0,30.0,54.0,55.6,24.0,31.0,4.0,27.0,18.0,78.0,8.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,RB Leipzig,Xaver Schlager,at AUT,MF,24.0,16.7,41.0,24.0,13.0,26.0,2.0,20.0,43.0,46.5,23.0,19.0,2.0,17.0,17.0,58.0,23.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,RB Leipzig,Emil Forsberg,se SWE,"MF,FW",30.0,16.5,16.0,11.0,1.0,8.0,7.0,6.0,20.0,30.0,14.0,25.0,2.0,23.0,3.0,19.0,7.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,RB Leipzig,Kevin Kampl,si SVN,MF,31.0,15.2,21.0,11.0,6.0,14.0,1.0,6.0,27.0,22.2,21.0,26.0,9.0,17.0,22.0,43.0,11.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,RB Leipzig,Amadou Haidara,ml MLI,MF,24.0,15.9,25.0,11.0,15.0,10.0,0.0,13.0,34.0,38.2,21.0,26.0,6.0,20.0,26.0,51.0,20.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,RB Leipzig,Dani Olmo,es ESP,"MF,FW",24.0,14.2,15.0,9.0,1.0,10.0,4.0,6.0,14.0,42.9,8.0,15.0,0.0,15.0,6.0,21.0,6.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,RB Leipzig,Lukas Klostermann,de GER,DF,26.0,10.1,16.0,8.0,7.0,9.0,0.0,8.0,15.0,53.3,7.0,6.0,3.0,3.0,13.0,29.0,31.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,RB Leipzig,Péter Gulácsi,hu HUN,GK,32.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,RB Leipzig,Abdou Diallo,sn SEN,"DF,MF",26.0,5.3,6.0,5.0,5.0,1.0,0.0,1.0,3.0,33.3,2.0,8.0,5.0,3.0,8.0,14.0,22.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,RB Leipzig,Yussuf Poulsen,dk DEN,FW,28.0,4.6,6.0,4.0,1.0,4.0,1.0,2.0,5.0,40.0,3.0,3.0,1.0,2.0,0.0,6.0,5.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,RB Leipzig,Hugo Novoa,es ESP,"DF,FW",19.0,2.0,8.0,2.0,1.0,3.0,4.0,4.0,7.0,57.1,3.0,4.0,0.0,4.0,1.0,9.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,RB Leipzig,Ørjan Nyland,no NOR,GK,31.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,RB Leipzig,Alexander Sørloth,no NOR,FW,26.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,RB Leipzig,Sanoussy Ba,de GER,DF,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,RB Leipzig,Squad Total,,,26.3,34.0,534.0,312.0,237.0,231.0,66.0,253.0,512.0,49.4,259.0,428.0,94.0,334.0,310.0,844.0,552.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,RB Leipzig,Opponent Total,,,26.6,34.0,586.0,342.0,290.0,234.0,62.0,270.0,615.0,43.9,345.0,484.0,120.0,364.0,407.0,993.0,586.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Union Berlin,Rani Khedira,de GER,MF,28.0,32.0,60.0,33.0,21.0,32.0,7.0,25.0,50.0,50.0,25.0,33.0,10.0,23.0,40.0,100.0,33.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Union Berlin,Sheraldo Becker,sr SUR,FW,27.0,28.4,15.0,5.0,1.0,7.0,7.0,2.0,11.0,18.2,9.0,13.0,1.0,12.0,3.0,18.0,7.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Union Berlin,Robin Knoche,de GER,DF,30.0,31.9,45.0,29.0,29.0,12.0,4.0,24.0,47.0,51.1,23.0,35.0,18.0,17.0,38.0,83.0,140.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Union Berlin,Janik Haberer,de GER,MF,28.0,24.3,29.0,17.0,8.0,18.0,3.0,17.0,48.0,35.4,31.0,35.0,2.0,33.0,14.0,43.0,25.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Union Berlin,Frederik Rønnow,dk DEN,GK,29.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
