season,league,team,unnamed:_0_level_0_player,unnamed:_1_level_0_nation,unnamed:_2_level_0_pos,unnamed:_3_level_0_age,unnamed:_4_level_0_mp,playing_time_starts,playing_time_min,playing_time_90s,performance_gls,performance_ast,performance_g+a,performance_g-pk,performance_pk,performance_pkatt,performance_crdy,performance_crdr,progression_prgc,progression_prgp,progression_prgr,per_90_minutes_gls,per_90_minutes_ast,per_90_minutes_g+a,per_90_minutes_g-pk,per_90_minutes_g+a-pk,unnamed:_24_level_0_matches,playing_time_mp
2006-2007,Bundesliga,Stuttgart,Timo Hildebrand,de GER,GK,27.0,0.0,33.0,2970.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,33.0
2006-2007,Bundesliga,Stuttgart,Pável Pardo,mx MEX,MF,30.0,0.0,33.0,2970.0,33.0,1.0,7.0,8.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.03,0.21,0.24,0.03,0.24,Matches,33.0
2006-2007,Bundesliga,Stuttgart,Matthieu Delpierre,fr FRA,DF,25.0,0.0,33.0,2922.0,32.5,0.0,3.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.09,0.09,0.0,0.09,Matches,33.0
2006-2007,Bundesliga,Stuttgart,Roberto Hilbert,de GER,"DF,MF",21.0,0.0,31.0,2793.0,31.0,7.0,1.0,8.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.23,0.03,0.26,0.23,0.26,Matches,34.0
2006-2007,Bundesliga,Stuttgart,Cacau,de GER,FW,25.0,0.0,31.0,2616.0,29.1,13.0,4.0,17.0,13.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.45,0.14,0.58,0.45,0.58,Matches,32.0
2006-2007,Bundesliga,Stuttgart,Ricardo Osorio,mx MEX,DF,26.0,0.0,26.0,2130.0,23.7,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.04,0.04,0.08,0.04,0.08,Matches,27.0
2006-2007,Bundesliga,Stuttgart,Thomas Hitzlsperger,de GER,MF,24.0,0.0,25.0,2228.0,24.8,7.0,5.0,12.0,7.0,0.0,1.0,5.0,2.0,0.0,0.0,0.0,0.28,0.2,0.48,0.28,0.48,Matches,30.0
2006-2007,Bundesliga,Stuttgart,Serdar Tasci,de GER,DF,19.0,0.0,22.0,2010.0,22.3,2.0,0.0,2.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.09,0.0,0.09,0.09,0.09,Matches,26.0
2006-2007,Bundesliga,Stuttgart,Mario Gómez,de GER,FW,21.0,0.0,22.0,1980.0,22.0,14.0,5.0,19.0,14.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.64,0.23,0.86,0.64,0.86,Matches,25.0
2006-2007,Bundesliga,Stuttgart,Antônio da Silva,br BRA,MF,28.0,0.0,20.0,1822.0,20.2,0.0,6.0,6.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.3,Matches,28.0
