Season,League,Team,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_GA,Performance_GA90,Performance_SoTA,Performance_Saves,Performance_Save%,Performance_W,Performance_D,Performance_L,Performance_CS,Performance_CS%,Penalty Kicks_PKatt,Penalty Kicks_PKA,Penalty Kicks_PKsv,Penalty Kicks_PKm,Penalty Kicks_Save%,Unnamed: 23_level_0_Matches,S_e,L_e,T_e,U_n,U_n.1,U_n.2,U_n.3,P_l,P_l.1,P_l.2,P_l.3,P_e,P_e.1,P_e.2,P_e.3,P_e.4,P_e.5,P_e.6,P_e.7,P_e.8,P_e.9,P_e.10,P_e.11,P_e.12,P_e.13,P_e.14,U_n.4
2009-2010,Bundesliga,Leverkusen,Squad Total,,,24.6,34.0,34.0,3060.0,,38.0,1.12,121.0,83.0,68.6,15.0,14.0,5.0,12.0,35.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-2010,Bundesliga,Leverkusen,Opponent Total,,,26.2,34.0,34.0,,,,,,,,5.0,14.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-2010,Bundesliga,Dortmund,Roman Weidenfeller,de GER,GK,28.0,30.0,30.0,2630.0,29.2,32.0,1.1,140.0,108.0,77.1,14.0,9.0,6.0,10.0,33.3,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-2010,Bundesliga,Dortmund,Marc Ziegler,de GER,GK,33.0,5.0,4.0,430.0,4.8,10.0,2.09,23.0,13.0,56.5,2.0,0.0,3.0,1.0,25.0,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-2010,Bundesliga,Dortmund,Squad Total,,,24.5,34.0,34.0,3060.0,,42.0,1.24,163.0,121.0,74.2,16.0,9.0,9.0,11.0,32.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-2010,Bundesliga,Dortmund,Opponent Total,,,26.1,34.0,34.0,,,,,,,,9.0,9.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-2010,Bundesliga,Stuttgart,Jens Lehmann,de GER,GK,39.0,31.0,31.0,2788.0,31.0,39.0,1.26,158.0,119.0,75.3,12.0,10.0,9.0,7.0,22.6,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-2010,Bundesliga,Stuttgart,Sven Ulreich,de GER,GK,20.0,4.0,3.0,272.0,3.0,2.0,0.66,7.0,5.0,71.4,3.0,0.0,0.0,1.0,33.3,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-2010,Bundesliga,Stuttgart,Squad Total,,,25.7,34.0,34.0,3060.0,,41.0,1.21,165.0,124.0,75.2,15.0,10.0,9.0,8.0,23.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-2010,Bundesliga,Stuttgart,Opponent Total,,,26.1,34.0,34.0,,,,,,,,9.0,10.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-2010,Bundesliga,Hamburger SV,Frank Rost,de GER,GK,36.0,34.0,34.0,3015.0,33.5,41.0,1.22,181.0,140.0,77.3,13.0,13.0,7.0,9.0,26.5,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-2010,Bundesliga,Hamburger SV,Wolfgang Hesl,de GER,GK,23.0,1.0,0.0,45.0,0.5,1.0,2.0,3.0,2.0,66.7,0.0,0.0,1.0,0.0,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-2010,Bundesliga,Hamburger SV,Squad Total,,,27.1,34.0,34.0,3060.0,,42.0,1.24,184.0,142.0,77.2,13.0,13.0,8.0,9.0,26.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-2010,Bundesliga,Hamburger SV,Opponent Total,,,26.1,34.0,34.0,,,,,,,,8.0,13.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-2010,Bundesliga,Wolfsburg,Diego Benaglio,ch SUI,GK,25.0,22.0,22.0,1922.0,21.4,36.0,1.69,155.0,119.0,76.8,8.0,7.0,6.0,5.0,22.7,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-2010,Bundesliga,Wolfsburg,André Lenz,de GER,GK,35.0,8.0,7.0,687.0,7.6,15.0,1.97,60.0,45.0,75.0,2.0,1.0,5.0,0.0,0.0,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-2010,Bundesliga,Wolfsburg,Marwin Hitz,ch SUI,GK,21.0,5.0,5.0,450.0,5.0,7.0,1.4,32.0,25.0,78.1,4.0,0.0,1.0,2.0,40.0,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-2010,Bundesliga,Wolfsburg,Squad Total,,,26.4,34.0,34.0,3059.0,,58.0,1.71,247.0,189.0,76.5,14.0,8.0,12.0,7.0,20.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-2010,Bundesliga,Wolfsburg,Opponent Total,,,25.8,34.0,34.0,,,,,,,,12.0,8.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-2010,Bundesliga,Mainz 05,Heinz Müller,de GER,GK,31.0,30.0,30.0,2645.0,29.4,36.0,1.22,181.0,145.0,80.1,9.0,10.0,10.0,10.0,33.3,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-2010,Bundesliga,Mainz 05,Christian Wetklo,de GER,GK,29.0,5.0,4.0,415.0,4.6,6.0,1.3,25.0,19.0,76.0,3.0,1.0,1.0,1.0,25.0,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-2010,Bundesliga,Mainz 05,Squad Total,,,27.2,34.0,34.0,3060.0,,42.0,1.24,206.0,164.0,79.6,12.0,11.0,11.0,11.0,32.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-2010,Bundesliga,Mainz 05,Opponent Total,,,25.9,34.0,34.0,,,,,,,,11.0,11.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-2010,Bundesliga,Eint Frankfurt,Oka Nikolov,mk MKD,GK,35.0,31.0,31.0,2745.0,30.5,43.0,1.41,181.0,138.0,76.2,12.0,10.0,8.0,5.0,16.1,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-2010,Bundesliga,Eint Frankfurt,Ralf Fährmann,de GER,GK,20.0,3.0,3.0,270.0,3.0,9.0,3.0,22.0,13.0,59.1,0.0,0.0,3.0,0.0,0.0,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-2010,Bundesliga,Eint Frankfurt,Jan Zimmermann,de GER,GK,24.0,1.0,0.0,45.0,0.5,2.0,4.0,5.0,3.0,60.0,0.0,0.0,1.0,0.0,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-2010,Bundesliga,Eint Frankfurt,Squad Total,,,27.5,34.0,34.0,3060.0,,54.0,1.59,208.0,154.0,74.0,12.0,10.0,12.0,5.0,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-2010,Bundesliga,Eint Frankfurt,Opponent Total,,,25.9,34.0,34.0,,,,,,,,12.0,10.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-2010,Bundesliga,Hoffenheim,Timo Hildebrand,de GER,GK,30.0,28.0,28.0,2520.0,28.0,30.0,1.07,122.0,92.0,75.4,9.0,8.0,11.0,9.0,32.1,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-2010,Bundesliga,Hoffenheim,Daniel Haas,de GER,GK,25.0,6.0,6.0,540.0,6.0,12.0,2.0,35.0,23.0,65.7,2.0,1.0,3.0,0.0,0.0,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-2010,Bundesliga,Hoffenheim,Squad Total,,,24.8,34.0,34.0,3060.0,,42.0,1.24,157.0,115.0,73.2,11.0,9.0,14.0,9.0,26.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-2010,Bundesliga,Hoffenheim,Opponent Total,,,26.1,34.0,34.0,,,,,,,,14.0,9.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-2010,Bundesliga,M'Gladbach,Logan Bailly,be BEL,GK,23.0,29.0,29.0,2610.0,29.0,52.0,1.79,181.0,129.0,71.3,8.0,8.0,13.0,6.0,20.7,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-2010,Bundesliga,M'Gladbach,Christofer Heimeroth,de GER,GK,27.0,5.0,5.0,450.0,5.0,8.0,1.6,38.0,30.0,78.9,2.0,1.0,2.0,0.0,0.0,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-2010,Bundesliga,M'Gladbach,Squad Total,,,25.7,34.0,34.0,3060.0,,60.0,1.76,219.0,159.0,72.6,10.0,9.0,15.0,7.0,20.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-2010,Bundesliga,M'Gladbach,Opponent Total,,,26.1,34.0,34.0,,,,,,,,15.0,9.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-2010,Bundesliga,Köln,Faryd Mondragón,co COL,GK,38.0,32.0,32.0,2880.0,32.0,41.0,1.28,174.0,133.0,76.4,9.0,10.0,13.0,12.0,37.5,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-2010,Bundesliga,Köln,Thomas Kessler,de GER,GK,23.0,2.0,2.0,180.0,2.0,1.0,0.5,14.0,13.0,92.9,0.0,1.0,1.0,1.0,50.0,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-2010,Bundesliga,Köln,Squad Total,,,27.6,34.0,34.0,3060.0,,42.0,1.24,188.0,146.0,77.7,9.0,11.0,14.0,13.0,38.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-2010,Bundesliga,Köln,Opponent Total,,,26.1,34.0,34.0,,,,,,,,14.0,11.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-2010,Bundesliga,Freiburg,Simon Pouplin,fr FRA,GK,24.0,30.0,30.0,2700.0,30.0,48.0,1.6,198.0,150.0,75.8,8.0,7.0,15.0,8.0,26.7,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-2010,Bundesliga,Freiburg,Manuel Salz,de GER,GK,23.0,3.0,3.0,270.0,3.0,10.0,3.33,18.0,8.0,44.4,0.0,1.0,2.0,0.0,0.0,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-2010,Bundesliga,Freiburg,Oliver Baumann,de GER,GK,19.0,1.0,1.0,90.0,1.0,1.0,1.0,6.0,5.0,83.3,1.0,0.0,0.0,0.0,0.0,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-2010,Bundesliga,Freiburg,Squad Total,,,26.1,34.0,34.0,3060.0,,59.0,1.74,222.0,163.0,73.4,9.0,8.0,17.0,8.0,23.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-2010,Bundesliga,Freiburg,Opponent Total,,,26.0,34.0,34.0,,,,,,,,17.0,8.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-2010,Bundesliga,Hannover 96,Florian Fromlowitz,de GER,GK,23.0,28.0,28.0,2520.0,28.0,62.0,2.21,185.0,123.0,66.5,7.0,4.0,17.0,5.0,17.9,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-2010,Bundesliga,Hannover 96,Robert Enke,de GER,GK,31.0,6.0,6.0,540.0,6.0,5.0,0.83,24.0,19.0,79.2,2.0,2.0,2.0,2.0,33.3,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-2010,Bundesliga,Hannover 96,Squad Total,,,26.7,34.0,34.0,3060.0,,67.0,1.97,209.0,142.0,67.9,9.0,6.0,19.0,7.0,20.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-2010,Bundesliga,Hannover 96,Opponent Total,,,26.2,34.0,34.0,,,,,,,,19.0,6.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-2010,Bundesliga,Nürnberg,Raphael Schäfer,de GER,GK,30.0,30.0,30.0,2699.0,30.0,46.0,1.53,205.0,159.0,77.6,8.0,7.0,15.0,7.0,23.3,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-2010,Bundesliga,Nürnberg,Alexander Stephan,de GER,GK,22.0,5.0,4.0,361.0,4.0,12.0,2.99,28.0,16.0,57.1,0.0,0.0,4.0,0.0,0.0,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-2010,Bundesliga,Nürnberg,Squad Total,,,24.7,34.0,34.0,3060.0,,58.0,1.71,233.0,175.0,75.1,8.0,7.0,19.0,7.0,20.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-2010,Bundesliga,Nürnberg,Opponent Total,,,26.1,34.0,34.0,,,,,,,,19.0,7.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-2010,Bundesliga,Bochum,Philipp Heerwagen,de GER,GK,26.0,30.0,30.0,2700.0,30.0,58.0,1.93,214.0,156.0,72.9,5.0,9.0,16.0,6.0,20.0,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-2010,Bundesliga,Bochum,Andreas Luthe,de GER,GK,22.0,3.0,3.0,270.0,3.0,3.0,1.0,17.0,14.0,82.4,1.0,1.0,1.0,1.0,33.3,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-2010,Bundesliga,Bochum,Daniel Fernandes,pt POR,GK,25.0,1.0,1.0,90.0,1.0,3.0,3.0,6.0,3.0,50.0,0.0,0.0,1.0,0.0,0.0,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-2010,Bundesliga,Bochum,Squad Total,,,27.5,34.0,34.0,3060.0,,64.0,1.88,237.0,173.0,73.0,6.0,10.0,18.0,7.0,20.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-2010,Bundesliga,Bochum,Opponent Total,,,25.9,34.0,34.0,,,,,,,,18.0,10.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-2010,Bundesliga,Hertha BSC,Jaroslav Drobný,cz CZE,GK,29.0,30.0,30.0,2700.0,30.0,42.0,1.4,185.0,143.0,77.3,5.0,9.0,16.0,8.0,26.7,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-2010,Bundesliga,Hertha BSC,Sascha Burchert,de GER,GK,19.0,3.0,2.0,238.0,2.6,9.0,3.4,17.0,8.0,47.1,0.0,0.0,3.0,0.0,0.0,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-2010,Bundesliga,Hertha BSC,Timo Ochs,de GER,GK,27.0,2.0,2.0,122.0,1.4,5.0,3.69,10.0,5.0,50.0,0.0,0.0,1.0,0.0,0.0,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-2010,Bundesliga,Hertha BSC,Squad Total,,,26.0,34.0,34.0,3060.0,,56.0,1.65,212.0,156.0,73.6,5.0,9.0,20.0,8.0,23.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-2010,Bundesliga,Hertha BSC,Opponent Total,,,26.2,34.0,34.0,,,,,,,,20.0,9.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
