Season,League,Team,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_GA,Performance_GA90,Performance_SoTA,Performance_Saves,Performance_Save%,Performance_W,Performance_D,Performance_L,Performance_CS,Performance_CS%,Penalty Kicks_PKatt,Penalty Kicks_PKA,Penalty Kicks_PKsv,Penalty Kicks_PKm,Penalty Kicks_Save%,Unnamed: 23_level_0_Matches,S_e,L_e,T_e,U_n,U_n.1,U_n.2,U_n.3,P_l,P_l.1,P_l.2,P_l.3,P_e,P_e.1,P_e.2,P_e.3,P_e.4,P_e.5,P_e.6,P_e.7,P_e.8,P_e.9,P_e.10,P_e.11,P_e.12,P_e.13,P_e.14,U_n.4
2013-2014,Ligue1,Paris S-G,Salvatore Sirigu,it ITA,GK,26.0,37.0,37.0,3330.0,37.0,23.0,0.62,107.0,84.0,78.5,26.0,8.0,3.0,19.0,51.4,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-2014,Ligue1,Paris S-G,Nicolas Douchez,fr FRA,GK,33.0,1.0,1.0,90.0,1.0,0.0,0.0,1.0,1.0,100.0,1.0,0.0,0.0,1.0,100.0,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-2014,Ligue1,Paris S-G,Squad Total,,,26.6,38.0,38.0,3420.0,,23.0,0.61,108.0,85.0,78.7,27.0,8.0,3.0,20.0,52.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-2014,Ligue1,Paris S-G,Opponent Total,,,26.2,38.0,38.0,,,,,,,,3.0,8.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-2014,Ligue1,Monaco,Danijel Subašić,hr CRO,GK,28.0,35.0,35.0,3150.0,35.0,29.0,0.83,129.0,100.0,77.5,21.0,10.0,4.0,13.0,37.1,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-2014,Ligue1,Monaco,Sergio Romero,ar ARG,GK,26.0,3.0,2.0,227.0,2.5,1.0,0.4,3.0,2.0,66.7,2.0,1.0,0.0,1.0,50.0,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-2014,Ligue1,Monaco,Flavio Roma,it ITA,GK,39.0,1.0,1.0,43.0,0.5,1.0,2.09,2.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-2014,Ligue1,Monaco,Squad Total,,,26.4,38.0,38.0,3420.0,,31.0,0.82,134.0,103.0,76.9,23.0,11.0,4.0,14.0,36.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-2014,Ligue1,Monaco,Opponent Total,,,26.3,38.0,38.0,,,,,,,,4.0,11.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-2014,Ligue1,Lille,Vincent Enyeama,ng NGA,GK,30.0,38.0,38.0,3420.0,38.0,26.0,0.68,122.0,96.0,78.7,20.0,11.0,7.0,21.0,55.3,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-2014,Ligue1,Lille,Squad Total,,,26.9,38.0,38.0,3420.0,,26.0,0.68,122.0,96.0,78.7,20.0,11.0,7.0,21.0,55.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-2014,Ligue1,Lille,Opponent Total,,,26.2,38.0,38.0,,,,,,,,7.0,11.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-2014,Ligue1,Saint-Étienne,Stéphane Ruffier,fr FRA,GK,26.0,38.0,38.0,3420.0,38.0,34.0,0.89,116.0,82.0,70.7,20.0,9.0,9.0,16.0,42.1,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
