Season,League,Team,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Unnamed: 4_level_0_90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_PK,Standard_PKatt,Unnamed: 16_level_0_Matches,Standard_FK,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Unnamed: 22_level_0_Matches,S_e,L_e,T_e,U_n,U_n.1,U_n.2,U_n.3,U_n.4,S_t,S_t.1,S_t.2,S_t.3,S_t.4,S_t.5,S_t.6,S_t.7,S_t.8,S_t.9,S_t.10,S_t.11,E_x,E_x.1,E_x.2,E_x.3,E_x.4,U_n.5
2013-2014,Ligue1,Paris S-G,Salvatore Sirigu,it ITA,GK,26.0,37.0,0.0,,0.0,,,0.0,,,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-2014,Ligue1,Paris S-G,Zlatan Ibrahimović,se SWE,FW,31.0,30.7,26.0,,73.0,,,2.38,,0.26,,7.0,8.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-2014,Ligue1,Paris S-G,Thiago Motta,it ITA,MF,30.0,28.2,3.0,,6.0,,,0.21,,0.5,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-2014,Ligue1,Paris S-G,Alex,br BRA,DF,31.0,28.9,2.0,,6.0,,,0.21,,0.33,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-2014,Ligue1,Paris S-G,Thiago Silva,br BRA,DF,28.0,26.5,3.0,,5.0,,,0.19,,0.6,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-2014,Ligue1,Paris S-G,Blaise Matuidi,fr FRA,MF,26.0,28.5,5.0,,9.0,,,0.32,,0.56,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-2014,Ligue1,Paris S-G,Edinson Cavani,uy URU,"FW,MF",26.0,25.5,16.0,,35.0,,,1.37,,0.4,,2.0,2.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-2014,Ligue1,Paris S-G,Gregory van der Wiel,nl NED,DF,25.0,24.0,0.0,,2.0,,,0.08,,0.0,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-2014,Ligue1,Paris S-G,Ezequiel Lavezzi,ar ARG,"FW,MF",28.0,20.8,9.0,,25.0,,,1.2,,0.36,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-2014,Ligue1,Paris S-G,Maxwell,br BRA,DF,31.0,23.2,3.0,,4.0,,,0.17,,0.75,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-2014,Ligue1,Paris S-G,Marco Verratti,it ITA,MF,20.0,22.0,0.0,,5.0,,,0.23,,0.0,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-2014,Ligue1,Paris S-G,Lucas Moura,br BRA,"FW,MF",20.0,21.5,5.0,,19.0,,,0.88,,0.26,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-2014,Ligue1,Paris S-G,Javier Pastore,ar ARG,MF,24.0,17.5,1.0,,12.0,,,0.68,,0.08,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-2014,Ligue1,Paris S-G,Marquinhos,br BRA,"DF,MF",19.0,18.4,2.0,,3.0,,,0.16,,0.67,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-2014,Ligue1,Paris S-G,Lucas Digne,fr FRA,"DF,MF",20.0,14.8,0.0,,5.0,,,0.34,,0.0,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-2014,Ligue1,Paris S-G,Christophe Jallet,fr FRA,DF,29.0,12.0,0.0,,3.0,,,0.25,,0.0,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-2014,Ligue1,Paris S-G,Adrien Rabiot,fr FRA,MF,18.0,13.1,2.0,,7.0,,,0.53,,0.29,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-2014,Ligue1,Paris S-G,Yohan Cabaye,fr FRA,MF,27.0,9.1,0.0,,5.0,,,0.55,,0.0,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-2014,Ligue1,Paris S-G,Jérémy Ménez,fr FRA,"FW,MF",26.0,7.6,2.0,,6.0,,,0.79,,0.33,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-2014,Ligue1,Paris S-G,Zoumana Camara,fr FRA,DF,34.0,3.8,0.0,,0.0,,,0.0,,,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-2014,Ligue1,Paris S-G,Hervin Ongenda,fr FRA,"FW,MF",18.0,2.6,0.0,,1.0,,,0.38,,0.0,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-2014,Ligue1,Paris S-G,Nicolas Douchez,fr FRA,GK,33.0,1.0,0.0,,0.0,,,0.0,,,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-2014,Ligue1,Paris S-G,Kingsley Coman,fr FRA,"FW,MF",17.0,0.4,0.0,,1.0,,,2.43,,0.0,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-2014,Ligue1,Paris S-G,Squad Total,,,26.6,,79.0,,232.0,,,6.11,,0.3,,9.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-2014,Ligue1,Paris S-G,Opponent Total,,,26.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-2014,Ligue1,Monaco,Ricardo Carvalho,pt POR,DF,35.0,37.0,0.0,,4.0,,,0.11,,0.0,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-2014,Ligue1,Monaco,Danijel Subašić,hr CRO,GK,28.0,35.0,0.0,,0.0,,,0.0,,,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-2014,Ligue1,Monaco,James Rodríguez,co COL,"FW,MF",22.0,29.2,9.0,,29.0,,,0.99,,0.24,,2.0,2.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-2014,Ligue1,Monaco,João Moutinho,pt POR,MF,26.0,28.4,1.0,,10.0,,,0.35,,0.1,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-2014,Ligue1,Monaco,Jérémy Toulalan,fr FRA,"DF,MF",29.0,27.8,1.0,,5.0,,,0.18,,0.2,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-2014,Ligue1,Monaco,Mounir Obbadi,ma MAR,MF,30.0,27.1,3.0,,7.0,,,0.26,,0.43,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-2014,Ligue1,Monaco,Layvin Kurzawa,fr FRA,DF,20.0,26.7,5.0,,12.0,,,0.45,,0.42,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-2014,Ligue1,Monaco,Éric Abidal,fr FRA,DF,33.0,25.7,0.0,,0.0,,,0.0,,,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-2014,Ligue1,Monaco,Andrea Raggi,it ITA,DF,29.0,22.6,1.0,,3.0,,,0.13,,0.33,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-2014,Ligue1,Monaco,Fabinho,br BRA,"DF,MF",19.0,21.2,0.0,,5.0,,,0.24,,0.0,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-2014,Ligue1,Monaco,Emmanuel Rivière,fr FRA,FW,23.0,19.5,10.0,,26.0,,,1.34,,0.38,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-2014,Ligue1,Monaco,Geoffrey Kondogbia,cf CTA,MF,20.0,17.5,1.0,,4.0,,,0.23,,0.25,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-2014,Ligue1,Monaco,Radamel Falcao,co COL,FW,27.0,15.4,9.0,,24.0,,,1.56,,0.29,,2.0,3.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-2014,Ligue1,Monaco,Valère Germain,fr FRA,FW,23.0,13.6,5.0,,15.0,,,1.11,,0.33,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-2014,Ligue1,Monaco,Yannick Carrasco,be BEL,"DF,FW",19.0,12.9,3.0,,10.0,,,0.78,,0.3,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-2014,Ligue1,Monaco,Lucas Ocampos,ar ARG,"FW,MF",19.0,15.2,5.0,,16.0,,,1.05,,0.31,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-2014,Ligue1,Monaco,Dimitar Berbatov,bg BUL,FW,32.0,8.5,6.0,,9.0,,,1.06,,0.67,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-2014,Ligue1,Monaco,Anthony Martial,fr FRA,"FW,MF",17.0,6.3,2.0,,6.0,,,0.96,,0.33,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-2014,Ligue1,Monaco,Aymen Abdennour,tn TUN,DF,23.0,6.0,0.0,,0.0,,,0.0,,,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-2014,Ligue1,Monaco,Nicolas Isimat-Mirin,fr FRA,DF,21.0,5.3,0.0,,1.0,,,0.19,,0.0,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-2014,Ligue1,Monaco,Elderson Echiéjilé,ng NGA,DF,25.0,5.0,0.0,,0.0,,,0.0,,,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-2014,Ligue1,Monaco,Nabil Dirar,ma MAR,"DF,MF",27.0,3.6,1.0,,2.0,,,0.55,,0.5,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-2014,Ligue1,Monaco,Jessy Pi,fr FRA,MF,19.0,3.1,0.0,,1.0,,,0.32,,0.0,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-2014,Ligue1,Monaco,Sergio Romero,ar ARG,GK,26.0,2.5,0.0,,0.0,,,0.0,,,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-2014,Ligue1,Monaco,Marcel Tisserand,cd COD,DF,20.0,2.0,0.0,,0.0,,,0.0,,,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-2014,Ligue1,Monaco,Flavio Roma,it ITA,GK,39.0,0.5,0.0,,0.0,,,0.0,,,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-2014,Ligue1,Monaco,Andreas Wolf,de GER,DF,31.0,0.3,0.0,,0.0,,,0.0,,,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-2014,Ligue1,Monaco,Borja López,es ESP,DF,19.0,0.2,0.0,,0.0,,,0.0,,,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-2014,Ligue1,Monaco,Delvin N'Dinga,cg CGO,MF,25.0,0.1,0.0,,0.0,,,0.0,,,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-2014,Ligue1,Monaco,Squad Total,,,26.4,,62.0,,189.0,,,4.97,,0.31,,4.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-2014,Ligue1,Monaco,Opponent Total,,,26.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-2014,Ligue1,Lille,Vincent Enyeama,ng NGA,GK,30.0,38.0,0.0,,0.0,,,0.0,,,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-2014,Ligue1,Lille,Idrissa Gana Gueye,sn SEN,MF,23.0,37.0,1.0,,6.0,,,0.16,,0.17,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-2014,Ligue1,Lille,Salomon Kalou,ci CIV,"FW,MF",27.0,34.4,16.0,,47.0,,,1.36,,0.23,,5.0,6.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-2014,Ligue1,Lille,Simon Kjær,dk DEN,DF,24.0,33.7,0.0,,5.0,,,0.15,,0.0,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-2014,Ligue1,Lille,Florent Balmont,fr FRA,MF,33.0,31.6,0.0,,11.0,,,0.35,,0.0,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-2014,Ligue1,Lille,Pape Souaré,sn SEN,DF,23.0,31.9,3.0,,5.0,,,0.16,,0.6,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-2014,Ligue1,Lille,Marko Baša,me MNE,DF,30.0,31.0,2.0,,7.0,,,0.23,,0.29,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-2014,Ligue1,Lille,Rio Mavuba,fr FRA,MF,29.0,30.6,1.0,,1.0,,,0.03,,1.0,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-2014,Ligue1,Lille,Nolan Roux,fr FRA,"FW,MF",25.0,26.0,9.0,,34.0,,,1.31,,0.26,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-2014,Ligue1,Lille,Franck Béria,fr FRA,DF,30.0,24.9,0.0,,4.0,,,0.16,,0.0,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
