Season,League,Team,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_GA,Performance_GA90,Performance_SoTA,Performance_Saves,Performance_Save%,Performance_W,Performance_D,Performance_L,Performance_CS,Performance_CS%,Penalty Kicks_PKatt,Penalty Kicks_PKA,Penalty Kicks_PKsv,Penalty Kicks_PKm,Penalty Kicks_Save%,Unnamed: 23_level_0_Matches,S_e,L_e,T_e,U_n,U_n.1,U_n.2,U_n.3,P_l,P_l.1,P_l.2,P_l.3,P_e,P_e.1,P_e.2,P_e.3,P_e.4,P_e.5,P_e.6,P_e.7,P_e.8,P_e.9,P_e.10,P_e.11,P_e.12,P_e.13,P_e.14,U_n.4
2022-2023,SeriaA,Napoli,Alex Meret,it ITA,GK,25.0,34.0,34.0,3060.0,34.0,24.0,0.71,91.0,66.0,74.7,26.0,5.0,3.0,16.0,47.1,2.0,1.0,1.0,0.0,50.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Napoli,Pierluigi Gollini,it ITA,GK,27.0,4.0,4.0,360.0,4.0,4.0,1.0,16.0,12.0,75.0,2.0,1.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Napoli,Squad Total,,,26.4,38.0,38.0,3420.0,38.0,28.0,0.74,107.0,78.0,74.8,28.0,6.0,4.0,18.0,47.4,2.0,1.0,1.0,0.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Napoli,Opponent Total,,,26.4,38.0,38.0,3420.0,38.0,77.0,2.03,222.0,145.0,68.9,4.0,6.0,28.0,6.0,15.8,10.0,8.0,2.0,0.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Lazio,Ivan Provedel,it ITA,GK,28.0,38.0,37.0,3413.0,37.9,30.0,0.79,128.0,99.0,77.3,21.0,8.0,8.0,21.0,56.8,2.0,1.0,0.0,1.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Lazio,Luís Maximiano,pt POR,GK,23.0,1.0,1.0,5.0,0.1,,,,,,1.0,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Lazio,Squad Total,,,28.6,38.0,38.0,3418.0,38.0,30.0,0.79,128.0,99.0,77.3,22.0,8.0,8.0,21.0,55.3,2.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Lazio,Opponent Total,,,26.5,38.0,38.0,3420.0,38.0,60.0,1.58,168.0,108.0,67.9,8.0,8.0,22.0,7.0,18.4,8.0,6.0,1.0,1.0,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Inter,André Onana,cm CMR,GK,26.0,24.0,24.0,2160.0,24.0,24.0,1.0,83.0,61.0,73.5,14.0,3.0,7.0,8.0,33.3,2.0,2.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Inter,Samir Handanović,si SVN,GK,38.0,14.0,14.0,1234.0,13.7,18.0,1.31,52.0,35.0,67.3,9.0,0.0,5.0,4.0,28.6,1.0,1.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Inter,Alex Cordaz,it ITA,GK,39.0,1.0,0.0,26.0,0.3,0.0,0.0,2.0,2.0,100.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Inter,Squad Total,,,28.8,38.0,38.0,3420.0,38.0,42.0,1.11,137.0,98.0,71.5,23.0,3.0,12.0,13.0,34.2,3.0,3.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Inter,Opponent Total,,,26.5,38.0,38.0,3420.0,38.0,71.0,1.87,202.0,133.0,66.8,12.0,3.0,23.0,7.0,18.4,5.0,4.0,1.0,0.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Milan,Mike Maignan,fr FRA,GK,27.0,22.0,22.0,1978.0,22.0,21.0,0.96,62.0,40.0,69.4,11.0,7.0,4.0,8.0,36.4,3.0,2.0,1.0,0.0,33.3,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Milan,Ciprian Tătărușanu,ro ROU,GK,36.0,16.0,16.0,1440.0,16.0,22.0,1.37,61.0,40.0,67.2,9.0,3.0,4.0,4.0,25.0,2.0,2.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Milan,Antonio Mirante,it ITA,GK,39.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Milan,Squad Total,,,26.0,38.0,38.0,3420.0,38.0,43.0,1.13,123.0,80.0,68.3,20.0,10.0,8.0,12.0,31.6,5.0,4.0,1.0,0.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Milan,Opponent Total,,,26.7,38.0,38.0,3420.0,38.0,64.0,1.68,183.0,122.0,67.8,8.0,10.0,20.0,6.0,15.8,5.0,5.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Atalanta,Juan Musso,ar ARG,GK,28.0,24.0,24.0,2077.0,23.1,27.0,1.17,89.0,64.0,71.9,13.0,4.0,7.0,7.0,29.2,2.0,2.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Atalanta,Marco Sportiello,it ITA,GK,30.0,15.0,14.0,1339.0,14.9,21.0,1.41,64.0,43.0,68.8,6.0,3.0,5.0,2.0,14.3,1.0,1.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Atalanta,Francesco Rossi,it ITA,GK,31.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Atalanta,Squad Total,,,26.5,38.0,38.0,3420.0,38.0,48.0,1.26,153.0,107.0,70.6,19.0,7.0,12.0,9.0,23.7,3.0,3.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Atalanta,Opponent Total,,,26.5,38.0,38.0,3420.0,38.0,66.0,1.74,176.0,110.0,65.9,12.0,7.0,19.0,8.0,21.1,8.0,6.0,2.0,0.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Roma,Rui Patrício,pt POR,GK,34.0,35.0,35.0,3150.0,35.0,35.0,1.0,108.0,73.0,69.4,17.0,8.0,10.0,13.0,37.1,3.0,2.0,1.0,0.0,33.3,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Roma,Mile Svilar,rs SRB,GK,22.0,3.0,3.0,270.0,3.0,3.0,1.0,10.0,7.0,70.0,1.0,1.0,1.0,1.0,33.3,0.0,0.0,0.0,0.0,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Roma,Squad Total,,,27.4,38.0,38.0,3420.0,38.0,38.0,1.0,118.0,80.0,69.5,18.0,9.0,11.0,14.0,36.8,3.0,2.0,1.0,0.0,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Roma,Opponent Total,,,26.6,38.0,38.0,3420.0,38.0,50.0,1.32,162.0,112.0,73.5,11.0,9.0,18.0,7.0,18.4,10.0,7.0,0.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
