Season,League,Team,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Unnamed: 4_level_0_MP,Playing Time_Min,Playing Time_Mn/MP,Playing Time_Min%,Playing Time_90s,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,Team Success (xG)_onxG,Team Success (xG)_onxGA,Team Success (xG)_xG+/-,Team Success (xG)_xG+/-90,Team Success (xG)_On-Off,Unnamed: 26_level_0_Matches,Playing Time_MP,Unnamed: 21_level_0_Matches,S_e,L_e,T_e,U_n,U_n.1,U_n.2,U_n.3,P_l,P_l.1,P_l.2,P_l.3,P_l.4,S_t,S_t.1,S_t.2,S_u,S_u.1,S_u.2,T_e.1,T_e.2,T_e.3,T_e.4,T_e.5,T_e.6,T_e.7,T_e.8,T_e.9,T_e.10,T_e.11,U_n.4,U_n.5
2022-2023,SeriaA,Lazio,Felipe Anderson,br BRA,FW,29.0,,2958.0,78.0,86.5,32.9,35.0,82.0,23.0,3.0,28.0,0.0,1.95,48.0,24.0,24.0,0.73,-0.44,44.1,35.7,8.3,0.25,-0.03,Matches,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Lazio,Sergej Milinković-Savić,rs SRB,MF,27.0,,3022.0,84.0,88.4,33.6,34.0,87.0,25.0,2.0,37.0,1.0,1.89,54.0,27.0,27.0,0.8,0.13,43.9,38.2,5.6,0.17,-0.78,Matches,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Lazio,Alessio Romagnoli,it ITA,DF,27.0,,2922.0,86.0,85.4,32.5,33.0,88.0,30.0,1.0,34.0,2.0,1.82,49.0,28.0,21.0,0.65,-0.98,40.3,36.1,4.2,0.13,-0.88,Matches,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Lazio,Mattia Zaccagni,it ITA,FW,27.0,,2770.0,79.0,81.0,30.8,33.0,82.0,17.0,2.0,31.0,0.0,1.94,50.0,23.0,27.0,0.88,0.46,39.5,34.6,4.9,0.16,-0.52,Matches,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Lazio,Adam Marušić,me MNE,DF,29.0,,2760.0,84.0,80.7,30.7,31.0,86.0,23.0,2.0,40.0,1.0,1.91,47.0,25.0,22.0,0.72,-0.37,39.6,33.8,5.8,0.19,-0.35,Matches,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Lazio,Luis Alberto,es ESP,MF,29.0,,2442.0,70.0,71.4,27.1,27.0,82.0,16.0,8.0,27.0,2.0,1.94,49.0,19.0,30.0,1.11,1.11,39.6,27.7,11.9,0.44,0.63,Matches,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Lazio,Nicolò Casale,it ITA,DF,24.0,,2437.0,84.0,71.3,27.1,27.0,89.0,25.0,2.0,21.0,6.0,1.86,38.0,24.0,14.0,0.52,-0.95,36.3,28.5,7.7,0.29,0.09,Matches,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Lazio,Ciro Immobile,it ITA,FW,32.0,,2219.0,72.0,64.9,24.7,27.0,79.0,17.0,4.0,22.0,2.0,1.97,42.0,19.0,23.0,0.93,0.41,32.9,28.6,4.2,0.17,-0.25,Matches,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Lazio,Danilo Cataldi,it ITA,MF,27.0,,1921.0,66.0,56.2,21.3,26.0,72.0,4.0,3.0,18.0,2.0,1.97,37.0,15.0,22.0,1.03,0.55,30.1,22.4,7.7,0.36,0.23,Matches,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Lazio,Elseid Hysaj,al ALB,DF,28.0,,1998.0,59.0,58.4,22.2,22.0,82.0,14.0,12.0,16.0,3.0,2.09,38.0,17.0,21.0,0.95,0.38,31.4,22.9,8.5,0.38,0.3,Matches,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Lazio,Manuel Lazzari,it ITA,DF,28.0,,1879.0,67.0,54.9,20.9,22.0,80.0,10.0,6.0,21.0,7.0,1.75,31.0,16.0,15.0,0.72,-0.16,26.2,23.1,3.1,0.15,-0.25,Matches,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Lazio,Pedro,es ESP,FW,35.0,,1898.0,53.0,55.5,21.1,17.0,73.0,2.0,19.0,35.0,0.0,1.89,33.0,20.0,13.0,0.62,-0.39,28.4,20.1,8.3,0.4,0.31,Matches,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Lazio,Matías Vecino,uy URU,MF,30.0,,1691.0,53.0,49.4,18.8,17.0,76.0,9.0,15.0,26.0,2.0,1.97,26.0,16.0,10.0,0.53,-0.51,23.3,21.7,1.6,0.09,-0.34,Matches,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Lazio,Patric,es ESP,DF,29.0,,1413.0,79.0,41.3,15.7,16.0,85.0,13.0,2.0,27.0,17.0,2.28,30.0,7.0,23.0,1.46,1.15,24.1,16.9,7.2,0.46,0.34,Matches,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Lazio,Marcos Antônio,br BRA,MF,22.0,,594.0,37.0,17.4,6.6,6.0,70.0,1.0,10.0,18.0,21.0,1.75,7.0,6.0,1.0,0.15,-0.77,8.2,7.3,0.9,0.14,-0.15,Matches,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Lazio,Toma Bašić,hr CRO,MF,25.0,,513.0,21.0,15.0,5.7,4.0,51.0,0.0,21.0,15.0,13.0,2.0,5.0,6.0,-1.0,-0.18,-1.14,7.8,5.2,2.6,0.45,0.23,Matches,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Lazio,Matteo Cancellieri,it ITA,FW,20.0,,256.0,13.0,7.5,2.8,1.0,45.0,0.0,19.0,11.0,18.0,1.85,6.0,2.0,4.0,1.41,0.67,5.9,3.3,2.6,0.91,0.71,Matches,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Lazio,Luca Pellegrini,it ITA,DF,23.0,,180.0,26.0,5.3,2.0,1.0,90.0,1.0,6.0,15.0,10.0,1.43,4.0,1.0,3.0,1.5,0.75,5.0,2.3,2.7,1.35,1.15,Matches,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Lazio,Luka Romero,ar ARG,FW,17.0,,151.0,25.0,4.4,1.7,1.0,68.0,0.0,5.0,17.0,28.0,2.0,1.0,2.0,-1.0,-0.6,-1.45,2.6,1.4,1.2,0.72,0.48,Matches,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Lazio,Luís Maximiano,pt POR,GK,23.0,,5.0,5.0,0.1,0.1,1.0,5.0,0.0,0.0,,36.0,3.0,0.0,0.0,0.0,0.0,-0.79,0.1,0.0,0.1,0.99,0.73,Matches,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Lazio,Mario Gila,es ESP,DF,21.0,,90.0,23.0,2.6,1.0,0.0,,0.0,4.0,23.0,29.0,1.75,3.0,2.0,1.0,1.0,0.22,1.7,1.7,0.1,0.05,-0.21,Matches,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Lazio,Marco Bertini,it ITA,MF,19.0,,1.0,1.0,0.0,0.0,0.0,,0.0,1.0,1.0,21.0,3.0,0.0,0.0,0.0,0.0,-0.79,0.0,0.0,0.0,0.0,-0.26,Matches,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Lazio,Ștefan Radu,ro ROU,FW,35.0,,1.0,1.0,0.0,0.0,0.0,,0.0,1.0,1.0,31.0,3.0,1.0,0.0,1.0,90.0,89.24,0.0,0.0,0.0,-3.86,-4.12,Matches,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Lazio,Marius Adamonis,lt LTU,GK,25.0,,,,,,0.0,,0.0,0.0,,38.0,,,,,,,,,,,,Matches,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Lazio,Djavan Anderson,nl NED,"DF,MF",27.0,,,,,,0.0,,0.0,0.0,,1.0,,,,,,,,,,,,Matches,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Lazio,Mohamed Fares,dz ALG,"DF,FW",26.0,,,,,,0.0,,0.0,0.0,,14.0,,,,,,,,,,,,Matches,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Lazio,Romano Floriani,it ITA,DF,19.0,,,,,,0.0,,0.0,0.0,,2.0,,,,,,,,,,,,Matches,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Lazio,Diego González,py PAR,FW,19.0,,,,,,0.0,,0.0,0.0,,4.0,,,,,,,,,,,,Matches,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Lazio,Dimitrije Kamenović,rs SRB,DF,22.0,,,,,,0.0,,0.0,0.0,,13.0,,,,,,,,,,,,Matches,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Lazio,Federico Magro,it ITA,GK,17.0,,,,,,0.0,,0.0,0.0,,2.0,,,,,,,,,,,,Matches,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Lazio,Raúl Moro,es ESP,FW,19.0,,,,,,0.0,,0.0,0.0,,1.0,,,,,,,,,,,,Matches,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Lazio,Fabio Ruggeri,it ITA,DF,17.0,,,,,,0.0,,0.0,0.0,,1.0,,,,,,,,,,,,Matches,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Lazio,Squad Total,,,28.6,,3420.0,90.0,100.0,38.0,418.0,82.0,267.0,149.0,21.0,328.0,1.95,60.0,30.0,30.0,0.79,,51.1,41.3,9.8,0.26,,,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Lazio,Opponent Total,,,26.5,,3420.0,90.0,100.0,38.0,418.0,82.0,238.0,175.0,23.0,304.0,0.84,30.0,60.0,-30.0,-0.79,,41.3,51.1,-9.8,-0.26,,,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Inter,Nicolò Barella,it ITA,MF,25.0,35.0,2613.0,75.0,76.4,29.0,31.0,81.0,17.0,4.0,23.0,2.0,1.8,51.0,31.0,20.0,0.69,-0.31,53.1,27.3,25.7,0.89,0.24,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Inter,Hakan Çalhanoğlu,tr TUR,MF,28.0,33.0,2363.0,72.0,69.1,26.3,28.0,80.0,12.0,5.0,23.0,2.0,2.06,56.0,25.0,31.0,1.18,1.35,47.1,22.0,25.1,0.96,0.4,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Inter,Lautaro Martínez,ar ARG,FW,24.0,38.0,2576.0,68.0,75.3,28.6,27.0,84.0,18.0,11.0,27.0,0.0,1.89,59.0,37.0,22.0,0.77,0.02,53.1,27.0,26.1,0.91,0.33,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Inter,Alessandro Bastoni,it ITA,DF,23.0,29.0,2157.0,74.0,63.1,24.0,26.0,80.0,16.0,3.0,25.0,8.0,1.9,42.0,25.0,17.0,0.71,-0.15,42.5,21.9,20.6,0.86,0.07,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Inter,Federico Dimarco,it ITA,DF,24.0,33.0,2069.0,63.0,60.5,23.0,26.0,72.0,3.0,7.0,29.0,1.0,2.0,50.0,24.0,26.0,1.13,0.93,42.2,21.1,21.2,0.92,0.23,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Inter,Francesco Acerbi,it ITA,DF,34.0,31.0,2425.0,78.0,70.9,26.9,25.0,90.0,24.0,6.0,31.0,3.0,1.94,53.0,30.0,23.0,0.85,0.31,49.5,26.6,22.9,0.85,0.07,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Inter,Denzel Dumfries,nl NED,DF,26.0,34.0,2218.0,65.0,64.9,24.6,25.0,80.0,11.0,9.0,23.0,4.0,1.85,54.0,26.0,28.0,1.14,1.06,49.2,23.4,25.8,1.05,0.61,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Inter,André Onana,cm CMR,GK,26.0,24.0,2160.0,90.0,63.2,24.0,24.0,90.0,24.0,0.0,,14.0,1.88,39.0,24.0,15.0,0.62,-0.38,42.5,21.8,20.7,0.86,0.08,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Inter,Matteo Darmian,it ITA,DF,32.0,31.0,2025.0,65.0,59.2,22.5,24.0,80.0,10.0,7.0,16.0,5.0,1.84,30.0,22.0,8.0,0.36,-1.0,37.5,19.3,18.3,0.81,-0.05,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Inter,Henrikh Mkhitaryan,am ARM,MF,33.0,31.0,1986.0,64.0,58.1,22.1,24.0,75.0,6.0,7.0,26.0,1.0,1.84,44.0,18.0,26.0,1.18,0.99,41.9,18.0,23.9,1.09,0.61,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Inter,Stefan de Vrij,nl NED,DF,30.0,27.0,1945.0,72.0,56.9,21.6,22.0,85.0,18.0,5.0,15.0,11.0,1.74,41.0,25.0,16.0,0.74,-0.05,37.8,20.5,17.3,0.8,-0.07,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Inter,Milan Škriniar,sk SVK,DF,27.0,21.0,1769.0,84.0,51.7,19.7,20.0,87.0,17.0,1.0,33.0,2.0,1.95,37.0,23.0,14.0,0.71,-0.11,32.8,17.6,15.2,0.77,-0.12,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Inter,Marcelo Brozović,hr CRO,MF,29.0,28.0,1770.0,63.0,51.8,19.7,19.0,83.0,11.0,9.0,22.0,0.0,1.79,35.0,27.0,8.0,0.41,-0.74,35.2,20.9,14.3,0.73,-0.22,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Inter,Romelu Lukaku,be BEL,FW,29.0,25.0,1660.0,66.0,48.5,18.4,19.0,81.0,10.0,6.0,21.0,1.0,1.8,27.0,16.0,11.0,0.6,-0.32,33.9,18.3,15.6,0.84,0.03,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Inter,Edin Džeko,ba BIH,FW,36.0,33.0,1732.0,52.0,50.6,19.2,18.0,79.0,9.0,15.0,21.0,5.0,1.82,44.0,20.0,24.0,1.25,0.98,36.8,17.3,19.5,1.01,0.37,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
