Season,League,Team,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Unnamed: 4_level_0_90s,SCA_SCA,SCA_SCA90,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA_GCA,GCA_GCA90,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Unnamed: 21_level_0_Matches,S_e,L_e,T_e,U_n,U_n.1,U_n.2,U_n.3,U_n.4,S_C,S_C.1,S_C.2,S_C.3,S_C.4,S_C.5,S_C.6,S_C.7,G_C,G_C.1,G_C.2,G_C.3,G_C.4,G_C.5,G_C.6,G_C.7,U_n.5
2022-2023,SeriaA,Napoli,Leo Skiri Østigård,no NOR,DF,22.0,4.7,2.0,0.43,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Napoli,Pierluigi Gollini,it ITA,GK,27.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Napoli,Alessio Zerbin,it ITA,FW,23.0,2.2,2.0,0.92,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Napoli,Bartosz Bereszyński,pl POL,DF,30.0,1.8,2.0,1.09,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.55,1.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Napoli,Diego Demme,de GER,MF,30.0,1.6,3.0,1.85,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.62,1.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Napoli,Giovanni Simeone,ar ARG,FW,27.0,4.5,11.0,2.43,10.0,0.0,0.0,1.0,0.0,0.0,3.0,0.66,3.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Napoli,Gianluca Gaetano,it ITA,MF,22.0,0.8,5.0,6.62,4.0,0.0,0.0,1.0,0.0,0.0,1.0,1.32,1.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Napoli,Karim Zedadka,fr FRA,FW,22.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Napoli,Adam Ounas,dz ALG,FW,25.0,0.2,2.0,12.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Napoli,Alessandro Zanoli,it ITA,DF,21.0,0.1,1.0,7.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Napoli,Squad Total,,,26.4,38.0,1105.0,29.08,819.0,92.0,58.0,66.0,47.0,23.0,131.0,3.45,98.0,8.0,4.0,14.0,6.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Napoli,Opponent Total,,,26.4,38.0,644.0,16.95,459.0,61.0,39.0,38.0,24.0,23.0,48.0,1.26,32.0,2.0,5.0,7.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Lazio,Ivan Provedel,it ITA,GK,28.0,37.9,7.0,0.18,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03,1.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Lazio,Felipe Anderson,br BRA,FW,29.0,32.9,99.0,3.01,79.0,1.0,10.0,6.0,3.0,0.0,15.0,0.46,8.0,0.0,4.0,2.0,1.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Lazio,Sergej Milinković-Savić,rs SRB,MF,27.0,33.6,79.0,2.35,67.0,1.0,4.0,4.0,2.0,1.0,13.0,0.39,12.0,0.0,0.0,1.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Lazio,Alessio Romagnoli,it ITA,DF,27.0,32.5,14.0,0.43,11.0,3.0,0.0,0.0,0.0,0.0,3.0,0.09,3.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Lazio,Mattia Zaccagni,it ITA,FW,27.0,30.8,87.0,2.83,63.0,1.0,8.0,6.0,8.0,1.0,11.0,0.36,8.0,1.0,0.0,1.0,1.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Lazio,Adam Marušić,me MNE,DF,29.0,30.7,35.0,1.14,28.0,3.0,0.0,1.0,0.0,3.0,3.0,0.1,2.0,0.0,0.0,1.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Lazio,Luis Alberto,es ESP,MF,29.0,27.1,115.0,4.24,80.0,30.0,0.0,4.0,0.0,1.0,15.0,0.55,13.0,2.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Lazio,Nicolò Casale,it ITA,DF,24.0,27.1,12.0,0.44,10.0,1.0,0.0,1.0,0.0,0.0,4.0,0.15,3.0,0.0,0.0,1.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Lazio,Ciro Immobile,it ITA,FW,32.0,24.7,72.0,2.92,48.0,0.0,7.0,12.0,5.0,0.0,15.0,0.61,10.0,0.0,0.0,3.0,2.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Lazio,Danilo Cataldi,it ITA,MF,27.0,21.3,35.0,1.64,21.0,13.0,0.0,1.0,0.0,0.0,2.0,0.09,1.0,0.0,0.0,1.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Lazio,Elseid Hysaj,al ALB,DF,28.0,22.2,38.0,1.71,34.0,0.0,2.0,0.0,2.0,0.0,2.0,0.09,2.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Lazio,Manuel Lazzari,it ITA,DF,28.0,20.9,29.0,1.39,24.0,1.0,1.0,0.0,2.0,1.0,4.0,0.19,4.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Lazio,Pedro,es ESP,FW,35.0,21.1,53.0,2.52,36.0,1.0,6.0,6.0,2.0,2.0,7.0,0.33,5.0,0.0,0.0,1.0,1.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Lazio,Matías Vecino,uy URU,MF,30.0,18.8,29.0,1.54,27.0,0.0,1.0,1.0,0.0,0.0,3.0,0.16,3.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Lazio,Patric,es ESP,DF,29.0,15.7,6.0,0.38,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Lazio,Marcos Antônio,br BRA,MF,22.0,6.6,9.0,1.37,7.0,0.0,1.0,0.0,1.0,0.0,3.0,0.46,2.0,0.0,1.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Lazio,Toma Bašić,hr CRO,MF,25.0,5.7,13.0,2.28,7.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Lazio,Matteo Cancellieri,it ITA,FW,20.0,2.8,8.0,2.82,4.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Lazio,Luca Pellegrini,it ITA,DF,23.0,2.0,16.0,8.0,13.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Lazio,Luka Romero,ar ARG,FW,17.0,1.7,4.0,2.38,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Lazio,Luís Maximiano,pt POR,GK,23.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Lazio,Mario Gila,es ESP,DF,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Lazio,Marco Bertini,it ITA,MF,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Lazio,Ștefan Radu,ro ROU,FW,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Lazio,Squad Total,,,28.6,38.0,760.0,20.0,576.0,56.0,44.0,43.0,32.0,9.0,103.0,2.71,78.0,3.0,6.0,11.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Lazio,Opponent Total,,,26.5,38.0,812.0,21.37,583.0,76.0,55.0,54.0,31.0,13.0,53.0,1.39,38.0,3.0,2.0,5.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Inter,Nicolò Barella,it ITA,MF,25.0,29.0,121.0,4.17,103.0,4.0,5.0,2.0,6.0,1.0,13.0,0.45,11.0,0.0,2.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Inter,Hakan Çalhanoğlu,tr TUR,MF,28.0,26.3,131.0,4.99,75.0,46.0,0.0,5.0,4.0,1.0,11.0,0.42,8.0,3.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Inter,Lautaro Martínez,ar ARG,FW,24.0,28.6,94.0,3.28,65.0,2.0,4.0,13.0,9.0,1.0,16.0,0.56,9.0,0.0,1.0,3.0,2.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Inter,Alessandro Bastoni,it ITA,DF,23.0,24.0,52.0,2.17,43.0,4.0,1.0,2.0,2.0,0.0,5.0,0.21,3.0,1.0,0.0,0.0,1.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Inter,Federico Dimarco,it ITA,DF,24.0,23.0,103.0,4.48,64.0,29.0,1.0,5.0,3.0,1.0,8.0,0.35,6.0,0.0,1.0,1.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Inter,Francesco Acerbi,it ITA,DF,34.0,26.9,37.0,1.37,34.0,1.0,0.0,2.0,0.0,0.0,1.0,0.04,1.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Inter,Denzel Dumfries,nl NED,DF,26.0,24.6,71.0,2.88,48.0,4.0,1.0,9.0,8.0,1.0,11.0,0.45,6.0,0.0,0.0,2.0,3.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Inter,André Onana,cm CMR,GK,26.0,24.0,8.0,0.33,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Inter,Matteo Darmian,it ITA,DF,32.0,22.5,39.0,1.73,33.0,4.0,0.0,0.0,1.0,1.0,4.0,0.18,3.0,0.0,0.0,0.0,1.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Inter,Henrikh Mkhitaryan,am ARM,MF,33.0,22.1,80.0,3.63,61.0,0.0,2.0,5.0,8.0,4.0,8.0,0.36,7.0,0.0,0.0,0.0,0.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Inter,Stefan de Vrij,nl NED,DF,30.0,21.6,13.0,0.6,10.0,0.0,0.0,2.0,0.0,1.0,1.0,0.05,1.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Inter,Milan Škriniar,sk SVK,DF,27.0,19.7,11.0,0.56,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Inter,Marcelo Brozović,hr CRO,MF,29.0,19.7,58.0,2.95,42.0,8.0,1.0,7.0,0.0,0.0,8.0,0.41,8.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Inter,Romelu Lukaku,be BEL,FW,29.0,18.4,73.0,3.96,59.0,0.0,6.0,5.0,3.0,0.0,11.0,0.6,9.0,0.0,2.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Inter,Edin Džeko,ba BIH,FW,36.0,19.2,61.0,3.16,47.0,0.0,1.0,12.0,1.0,0.0,11.0,0.57,7.0,0.0,1.0,3.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Inter,Samir Handanović,si SVN,GK,38.0,13.7,6.0,0.44,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.07,1.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Inter,Joaquín Correa,ar ARG,FW,27.0,10.6,37.0,3.51,27.0,0.0,3.0,5.0,2.0,0.0,3.0,0.28,3.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Inter,Robin Gosens,de GER,DF,28.0,13.2,41.0,3.13,35.0,1.0,2.0,2.0,1.0,0.0,2.0,0.15,2.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Inter,Danilo D'Ambrosio,it ITA,DF,33.0,8.1,17.0,2.09,14.0,0.0,1.0,1.0,1.0,0.0,2.0,0.25,2.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Inter,Roberto Gagliardini,it ITA,MF,28.0,8.7,19.0,2.18,17.0,0.0,0.0,1.0,1.0,0.0,1.0,0.11,0.0,0.0,0.0,1.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Inter,Kristjan Asllani,al ALB,MF,20.0,6.6,22.0,3.36,11.0,9.0,1.0,0.0,1.0,0.0,1.0,0.15,1.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Inter,Raoul Bellanova,it ITA,DF,22.0,5.5,7.0,1.27,3.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Inter,Mattia Zanotti,it ITA,DF,19.0,0.3,1.0,3.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Inter,Alex Cordaz,it ITA,GK,39.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Inter,Valentin Carboni,ar ARG,"MF,DF",17.0,0.3,2.0,7.2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Inter,Squad Total,,,28.8,38.0,1104.0,29.05,816.0,117.0,29.0,79.0,52.0,11.0,118.0,3.11,88.0,4.0,7.0,10.0,7.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Inter,Opponent Total,,,26.5,38.0,759.0,19.97,579.0,64.0,27.0,38.0,39.0,12.0,70.0,1.84,54.0,7.0,0.0,4.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Milan,Theo Hernández,fr FRA,DF,24.0,30.8,87.0,2.82,51.0,17.0,3.0,7.0,8.0,1.0,8.0,0.26,5.0,2.0,1.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Milan,Fikayo Tomori,eng ENG,DF,24.0,30.7,23.0,0.75,19.0,2.0,0.0,0.0,1.0,1.0,2.0,0.07,2.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Milan,Sandro Tonali,it ITA,MF,22.0,30.1,101.0,3.35,62.0,26.0,2.0,6.0,2.0,3.0,13.0,0.43,9.0,1.0,1.0,1.0,0.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Milan,Rafael Leão,pt POR,"FW,MF",23.0,26.9,123.0,4.57,80.0,3.0,24.0,8.0,8.0,0.0,18.0,0.67,12.0,1.0,4.0,0.0,1.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Milan,Brahim Díaz,es ESP,"MF,FW",22.0,21.4,96.0,4.49,69.0,1.0,12.0,6.0,7.0,1.0,18.0,0.84,8.0,0.0,6.0,2.0,1.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Milan,Pierre Kalulu,fr FRA,DF,22.0,28.3,33.0,1.17,28.0,2.0,0.0,2.0,0.0,1.0,3.0,0.11,2.0,1.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Milan,Olivier Giroud,fr FRA,FW,35.0,23.8,50.0,2.1,39.0,0.0,0.0,8.0,3.0,0.0,6.0,0.25,3.0,0.0,0.0,3.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Milan,Ismaël Bennacer,dz ALG,MF,24.0,22.3,87.0,3.9,59.0,18.0,1.0,3.0,4.0,2.0,4.0,0.18,1.0,1.0,0.0,1.0,0.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Milan,Mike Maignan,fr FRA,GK,27.0,22.0,3.0,0.14,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.05,1.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Milan,Davide Calabria,it ITA,DF,25.0,18.8,37.0,1.97,30.0,2.0,0.0,1.0,3.0,1.0,6.0,0.32,5.0,0.0,0.0,0.0,1.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Milan,Junior Messias,br BRA,"FW,DF",31.0,16.6,46.0,2.76,29.0,1.0,5.0,5.0,5.0,1.0,7.0,0.42,5.0,0.0,1.0,0.0,1.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Milan,Rade Krunić,ba BIH,MF,28.0,18.4,41.0,2.23,35.0,1.0,0.0,2.0,2.0,1.0,6.0,0.33,6.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Milan,Ciprian Tătărușanu,ro ROU,GK,36.0,16.0,7.0,0.44,5.0,2.0,0.0,0.0,0.0,0.0,2.0,0.12,2.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Milan,Malick Thiaw,de GER,DF,20.0,15.1,15.0,0.99,14.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Milan,Alexis Saelemaekers,be BEL,"FW,DF",23.0,15.6,63.0,4.05,42.0,5.0,7.0,7.0,2.0,0.0,6.0,0.39,5.0,0.0,1.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
