Season,League,Team,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Unnamed: 4_level_0_90s,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Unnamed: 19_level_0_Ast,Unnamed: 20_level_0_xAG,Unnamed: 21_level_0_xA,Unnamed: 22_level_0_A-xAG,Unnamed: 23_level_0_KP,Unnamed: 24_level_0_1/3,Unnamed: 25_level_0_PPA,Unnamed: 26_level_0_CrsPA,Unnamed: 27_level_0_PrgP,Unnamed: 28_level_0_Matches,S_e,L_e,T_e,U_n,U_n.1,U_n.2,U_n.3,U_n.4,T_o,T_o.1,T_o.2,T_o.3,T_o.4,S_h,S_h.1,S_h.2,M_e,M_e.1,M_e.2,L_o,L_o.1,L_o.2,U_n.5,U_n.6,E_x,E_x.1,U_n.7,U_n.8,U_n.9,U_n.10,U_n.11,U_n.12,Expected_xA,Expected_A-xAG
2018-2019,Bundesliga,Bayern Munich,Sven Ulreich,de GER,GK,29.0,8.4,214.0,256.0,83.6,4974.0,3199.0,47.0,47.0,100.0,124.0,127.0,97.6,43.0,81.0,53.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Bayern Munich,Arjen Robben,nl NED,"FW,MF",34.0,6.3,252.0,333.0,75.7,3649.0,936.0,146.0,177.0,82.5,78.0,101.0,77.2,14.0,28.0,50.0,0.0,1.9,2.3,-1.9,16.0,15.0,16.0,2.0,38.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Bayern Munich,Renato Sanches,pt POR,MF,20.0,6.4,323.0,368.0,87.8,5304.0,1180.0,159.0,177.0,89.8,121.0,131.0,92.4,29.0,38.0,76.3,1.0,0.9,0.6,0.1,9.0,32.0,5.0,2.0,38.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Bayern Munich,Sandro Wagner,de GER,FW,30.0,1.6,24.0,36.0,66.7,394.0,62.0,10.0,14.0,71.4,6.0,9.0,66.7,4.0,5.0,80.0,0.0,0.1,0.0,-0.1,1.0,1.0,0.0,0.0,3.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Bayern Munich,Corentin Tolisso,fr FRA,MF,23.0,0.6,34.0,43.0,79.1,545.0,111.0,18.0,21.0,85.7,13.0,17.0,76.5,3.0,4.0,75.0,0.0,0.1,0.1,-0.1,2.0,4.0,1.0,0.0,4.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Bayern Munich,Alphonso Davies,ca CAN,"MF,FW",17.0,0.9,28.0,34.0,82.4,326.0,31.0,19.0,23.0,82.6,7.0,8.0,87.5,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Bayern Munich,Jeong Woo-yeong,kr KOR,FW,18.0,0.1,1.0,2.0,50.0,28.0,26.0,0.0,0.0,,1.0,1.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Bayern Munich,Meritan Shabani,al ALB,MF,19.0,0.0,2.0,3.0,66.7,13.0,5.0,1.0,1.0,100.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Bayern Munich,Squad Total,,,27.4,34.0,20441.0,23944.0,85.4,364171.0,112358.0,8740.0,9555.0,91.5,8799.0,9768.0,90.1,2223.0,3234.0,68.7,62.0,66.1,74.4,-4.1,472.0,1576.0,448.0,75.0,2192.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Bayern Munich,Opponent Total,,,25.6,34.0,9169.0,12463.0,73.6,170858.0,69464.0,3950.0,4723.0,83.6,3691.0,4476.0,82.5,1226.0,2463.0,49.8,22.0,16.5,16.4,5.5,181.0,603.0,104.0,31.0,766.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Dortmund,Roman Bürki,ch SUI,GK,27.0,32.0,758.0,1078.0,70.3,21156.0,14700.0,109.0,111.0,98.2,386.0,391.0,98.7,261.0,570.0,45.8,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Dortmund,Axel Witsel,be BEL,MF,29.0,31.9,2248.0,2422.0,92.8,36881.0,8785.0,1109.0,1171.0,94.7,924.0,970.0,95.3,162.0,189.0,85.7,1.0,2.1,2.1,-1.1,16.0,231.0,13.0,0.0,221.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Dortmund,Abdou Diallo,sn SEN,DF,22.0,26.4,1730.0,1959.0,88.3,32502.0,11331.0,706.0,760.0,92.9,784.0,858.0,91.4,220.0,289.0,76.1,1.0,0.6,1.0,0.4,11.0,123.0,11.0,8.0,125.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Dortmund,Marco Reus,de GER,"MF,FW",29.0,25.7,842.0,1064.0,79.1,12487.0,2940.0,496.0,570.0,87.0,238.0,307.0,77.5,64.0,84.0,76.2,8.0,6.4,7.0,1.6,38.0,85.0,36.0,0.0,125.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Dortmund,Thomas Delaney,dk DEN,MF,26.0,25.4,1380.0,1625.0,84.9,23204.0,5294.0,663.0,735.0,90.2,579.0,655.0,88.4,105.0,158.0,66.5,5.0,3.2,1.8,1.8,15.0,137.0,10.0,1.0,126.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Dortmund,Jadon Sancho,eng ENG,"FW,MF",18.0,27.3,1148.0,1441.0,79.7,15961.0,4154.0,726.0,816.0,89.0,326.0,412.0,79.1,56.0,122.0,45.9,14.0,7.7,9.5,6.3,62.0,68.0,56.0,0.0,130.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Dortmund,Manuel Akanji,ch SUI,DF,23.0,24.5,1722.0,1855.0,92.8,35445.0,11973.0,509.0,539.0,94.4,948.0,980.0,96.7,247.0,303.0,81.5,0.0,0.6,0.6,-0.6,6.0,94.0,3.0,2.0,122.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Dortmund,Łukasz Piszczek,pl POL,DF,33.0,19.5,1084.0,1339.0,81.0,16670.0,6410.0,561.0,642.0,87.4,444.0,532.0,83.5,54.0,104.0,51.9,6.0,2.9,3.3,3.1,21.0,72.0,20.0,11.0,113.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Dortmund,Achraf Hakimi,ma MAR,DF,19.0,19.3,1341.0,1577.0,85.0,19609.0,6994.0,815.0,886.0,92.0,413.0,473.0,87.3,70.0,113.0,61.9,4.0,2.9,2.4,1.1,11.0,95.0,27.0,7.0,107.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Dortmund,Mario Götze,de GER,"FW,MF",26.0,18.6,720.0,903.0,79.7,8621.0,2054.0,515.0,588.0,87.6,119.0,165.0,72.1,27.0,36.0,75.0,7.0,6.2,5.1,0.8,40.0,49.0,26.0,6.0,80.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Dortmund,Raphaël Guerreiro,pt POR,"FW,DF",24.0,17.0,956.0,1165.0,82.1,13317.0,3920.0,591.0,655.0,90.2,258.0,323.0,79.9,57.0,94.0,60.6,6.0,3.6,3.6,2.4,38.0,86.0,18.0,0.0,100.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Dortmund,Julian Weigl,de GER,"DF,MF",22.0,16.2,1123.0,1207.0,93.0,23962.0,6713.0,310.0,335.0,92.5,631.0,653.0,96.6,176.0,195.0,90.3,0.0,0.1,0.5,-0.1,2.0,50.0,3.0,0.0,79.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Dortmund,Jacob Bruun Larsen,dk DEN,FW,19.0,14.1,412.0,536.0,76.9,6307.0,1161.0,233.0,288.0,80.9,129.0,160.0,80.6,30.0,43.0,69.8,2.0,3.5,2.4,-1.5,18.0,15.0,14.0,1.0,39.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Dortmund,Dan-Axel Zagadou,fr FRA,DF,19.0,14.1,918.0,1045.0,87.8,18873.0,6290.0,248.0,275.0,90.2,548.0,601.0,91.2,116.0,153.0,75.8,0.0,0.1,0.2,-0.1,2.0,67.0,0.0,0.0,70.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Dortmund,Paco Alcácer,es ESP,FW,24.0,13.5,213.0,290.0,73.4,2420.0,456.0,147.0,182.0,80.8,39.0,60.0,65.0,5.0,9.0,55.6,0.0,1.6,2.5,-1.6,15.0,13.0,7.0,0.0,17.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Dortmund,Marius Wolf,de GER,"DF,FW",23.0,9.2,547.0,657.0,83.3,7807.0,2632.0,309.0,341.0,90.6,194.0,225.0,86.2,21.0,42.0,50.0,0.0,0.9,1.1,-0.9,7.0,55.0,4.0,2.0,63.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Dortmund,Christian Pulisic,us USA,FW,19.0,10.4,397.0,531.0,74.8,5479.0,1006.0,261.0,295.0,88.5,110.0,146.0,75.3,14.0,39.0,35.9,4.0,2.6,2.6,1.4,18.0,17.0,7.0,1.0,20.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Dortmund,Maximilian Philipp,de GER,"FW,MF",24.0,8.4,183.0,236.0,77.5,2301.0,254.0,117.0,139.0,84.2,42.0,56.0,75.0,7.0,9.0,77.8,1.0,0.2,0.3,0.8,5.0,9.0,3.0,0.0,10.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Dortmund,Mahmoud Dahoud,de GER,MF,22.0,7.7,374.0,457.0,81.8,7113.0,1887.0,165.0,188.0,87.8,154.0,182.0,84.6,51.0,63.0,81.0,0.0,1.0,1.2,-1.0,8.0,41.0,5.0,0.0,53.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Dortmund,Marcel Schmelzer,de GER,DF,30.0,6.3,389.0,462.0,84.2,5800.0,1811.0,241.0,263.0,91.6,128.0,147.0,87.1,17.0,26.0,65.4,1.0,0.3,0.3,0.7,3.0,27.0,4.0,2.0,26.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Dortmund,Marwin Hitz,ch SUI,GK,30.0,2.0,51.0,64.0,79.7,1377.0,876.0,5.0,5.0,100.0,34.0,34.0,100.0,12.0,25.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Dortmund,Ömer Toprak,tr TUR,DF,29.0,2.6,178.0,183.0,97.3,3212.0,915.0,67.0,69.0,97.1,101.0,102.0,99.0,10.0,12.0,83.3,0.0,0.0,0.1,0.0,0.0,8.0,0.0,0.0,7.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Dortmund,Shinji Kagawa,jp JPN,MF,29.0,1.1,65.0,76.0,85.5,929.0,124.0,39.0,43.0,90.7,21.0,22.0,95.5,4.0,8.0,50.0,0.0,0.0,0.1,0.0,0.0,5.0,1.0,0.0,4.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Dortmund,Squad Total,,,24.8,34.0,18779.0,22172.0,84.7,321433.0,102680.0,8942.0,9896.0,90.4,7550.0,8454.0,89.3,1786.0,2686.0,66.5,60.0,46.0,47.6,14.0,336.0,1358.0,268.0,41.0,1637.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Dortmund,Opponent Total,,,25.7,34.0,12337.0,15855.0,77.8,229458.0,82942.0,5093.0,5936.0,85.8,5192.0,6138.0,84.6,1628.0,2763.0,58.9,25.0,25.1,29.6,-0.1,243.0,890.0,260.0,74.0,1290.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,RB Leipzig,Péter Gulácsi,hu HUN,GK,28.0,32.5,651.0,1022.0,63.7,22764.0,18646.0,73.0,73.0,100.0,246.0,248.0,99.2,329.0,696.0,47.3,0.0,0.2,0.2,-0.2,1.0,21.0,1.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,RB Leipzig,Timo Werner,de GER,FW,22.0,27.9,609.0,855.0,71.2,7287.0,1597.0,378.0,473.0,79.9,135.0,188.0,71.8,20.0,41.0,48.8,7.0,5.5,4.5,1.5,36.0,18.0,23.0,3.0,59.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,RB Leipzig,Yussuf Poulsen,dk DEN,FW,24.0,27.2,477.0,795.0,60.0,5657.0,1347.0,305.0,452.0,67.5,86.0,171.0,50.3,21.0,33.0,63.6,3.0,4.2,2.7,-1.2,33.0,34.0,22.0,4.0,64.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,RB Leipzig,Ibrahima Konaté,fr FRA,DF,19.0,27.0,789.0,1042.0,75.7,14644.0,6121.0,299.0,364.0,82.1,378.0,466.0,81.1,92.0,159.0,57.9,1.0,0.4,0.4,0.6,6.0,76.0,5.0,1.0,108.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,RB Leipzig,Marcel Halstenberg,de GER,"DF,FW",26.0,26.8,1152.0,1597.0,72.1,17034.0,8465.0,649.0,741.0,87.6,363.0,503.0,72.2,80.0,222.0,36.0,6.0,7.5,6.6,-1.5,55.0,78.0,30.0,7.0,124.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,RB Leipzig,Marcel Sabitzer,at AUT,MF,24.0,26.1,834.0,1230.0,67.8,12094.0,4622.0,451.0,569.0,79.3,257.0,361.0,71.2,53.0,128.0,41.4,3.0,4.9,5.0,-1.9,36.0,116.0,37.0,11.0,159.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,RB Leipzig,Kevin Kampl,si SVN,MF,27.0,23.5,1238.0,1515.0,81.7,19115.0,6181.0,629.0,698.0,90.1,401.0,472.0,85.0,116.0,198.0,58.6,5.0,4.4,3.9,0.6,47.0,128.0,34.0,5.0,195.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,RB Leipzig,Diego Demme,de GER,MF,26.0,22.8,1214.0,1531.0,79.3,18665.0,6376.0,647.0,722.0,89.6,401.0,505.0,79.4,96.0,175.0,54.9,2.0,2.7,2.6,-0.7,26.0,135.0,25.0,4.0,182.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,RB Leipzig,Willi Orban,hu HUN,DF,25.0,22.8,781.0,1002.0,77.9,14598.0,6278.0,292.0,345.0,84.6,389.0,484.0,80.4,81.0,128.0,63.3,0.0,0.0,0.3,0.0,0.0,75.0,1.0,0.0,79.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,RB Leipzig,Lukas Klostermann,de GER,DF,22.0,22.3,754.0,1025.0,73.6,11290.0,4818.0,408.0,478.0,85.4,252.0,354.0,71.2,55.0,101.0,54.5,1.0,2.0,2.7,-1.0,19.0,48.0,17.0,8.0,78.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,RB Leipzig,Konrad Laimer,at AUT,"MF,DF",21.0,20.8,579.0,821.0,70.5,7922.0,3325.0,328.0,413.0,79.4,167.0,235.0,71.1,33.0,65.0,50.8,1.0,2.1,2.4,-1.1,20.0,59.0,26.0,6.0,101.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,RB Leipzig,Dayot Upamecano,fr FRA,DF,19.0,14.4,617.0,752.0,82.0,11234.0,4747.0,264.0,293.0,90.1,281.0,322.0,87.3,63.0,105.0,60.0,0.0,0.1,0.2,-0.1,3.0,44.0,4.0,0.0,59.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,RB Leipzig,Emil Forsberg,se SWE,"MF,FW",26.0,13.9,406.0,536.0,75.7,6134.0,2066.0,214.0,246.0,87.0,136.0,171.0,79.5,30.0,61.0,49.2,7.0,4.5,3.4,2.5,39.0,52.0,30.0,1.0,84.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,RB Leipzig,Nordi Mukiele,fr FRA,DF,20.0,13.6,519.0,723.0,71.8,8089.0,3866.0,266.0,315.0,84.4,175.0,243.0,72.0,46.0,93.0,49.5,1.0,1.6,1.7,-0.6,11.0,40.0,18.0,8.0,75.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,RB Leipzig,Stefan Ilsanker,at AUT,"DF,MF",29.0,10.4,363.0,464.0,78.2,6801.0,2558.0,138.0,166.0,83.1,169.0,201.0,84.1,43.0,78.0,55.1,0.0,0.3,0.2,-0.3,4.0,25.0,1.0,0.0,39.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,RB Leipzig,Matheus Cunha,br BRA,"FW,MF",19.0,9.5,155.0,236.0,65.7,1949.0,649.0,99.0,132.0,75.0,30.0,44.0,68.2,10.0,19.0,52.6,0.0,0.7,0.9,-0.7,7.0,16.0,7.0,0.0,30.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,RB Leipzig,Tyler Adams,us USA,MF,19.0,8.0,424.0,530.0,80.0,6109.0,2131.0,227.0,272.0,83.5,146.0,173.0,84.4,22.0,35.0,62.9,2.0,1.0,0.8,1.0,5.0,53.0,5.0,0.0,64.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,RB Leipzig,Marcelo Saracchi,uy URU,DF,20.0,7.3,335.0,478.0,70.1,5052.0,2010.0,185.0,212.0,87.3,102.0,165.0,61.8,27.0,59.0,45.8,1.0,1.0,1.6,0.0,10.0,17.0,22.0,11.0,36.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,RB Leipzig,Bruma,pt POR,MF,23.0,6.1,293.0,354.0,82.8,3783.0,977.0,177.0,196.0,90.3,79.0,94.0,84.0,13.0,23.0,56.5,1.0,1.3,0.5,-0.3,10.0,21.0,7.0,0.0,35.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,RB Leipzig,Jean-Kévin Augustin,fr FRA,FW,21.0,5.1,69.0,88.0,78.4,822.0,122.0,37.0,45.0,82.2,18.0,22.0,81.8,2.0,2.0,100.0,0.0,0.8,0.6,-0.8,8.0,3.0,2.0,1.0,3.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
