Season,League,Team,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Unnamed: 4_level_0_90s,Goals_GA,Goals_PKA,Goals_FK,Goals_CK,Goals_OG,Expected_PSxG,Expected_PSxG/SoT,Expected_PSxG+/-,Expected_/90,Launched_Cmp,Launched_Att,Launched_Cmp%,Passes_Att,Passes_Thr,Passes_Launch%,Passes_AvgLen,Goal Kicks_Att,Goal Kicks_Launch%,Goal Kicks_AvgLen,Crosses_Opp,Crosses_Stp,Crosses_Stp%,Sweeper_#OPA,Sweeper_#OPA/90,Sweeper_AvgDist,Unnamed: 30_level_0_Matches,S_e,L_e,T_e,U_n,U_n.1,U_n.2,U_n.3,U_n.4,G_o,G_o.1,G_o.2,G_o.3,G_o.4,E_x,E_x.1,E_x.2,E_x.3,L_a,L_a.1,L_a.2,P_a,P_a.1,P_a.2,P_a.3,G_o.5,G_o.6,G_o.7,C_r,C_r.1,C_r.2,S_w,S_w.1,S_w.2,U_n.5
2018-2019,Bundesliga,RB Leipzig,Squad Total,,,24.0,34.0,29.0,5.0,1.0,4.0,1.0,39.7,0.29,11.7,0.34,241.0,598.0,40.3,822.0,128.0,50.0,39.5,229.0,81.7,55.7,389.0,16.0,4.1,59.0,1.74,19.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,RB Leipzig,Opponent Total,,,25.8,34.0,63.0,5.0,2.0,7.0,0.0,58.3,0.31,-4.7,-0.14,247.0,651.0,37.9,1058.0,175.0,41.3,35.1,301.0,71.1,51.2,501.0,21.0,4.2,38.0,1.12,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Leverkusen,Lukáš Hrádecký,fi FIN,GK,28.0,32.0,47.0,3.0,2.0,9.0,2.0,38.2,0.27,-6.8,-0.21,199.0,438.0,45.4,1160.0,162.0,29.1,31.8,193.0,52.3,41.6,401.0,10.0,2.5,51.0,1.59,18.5,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Leverkusen,Ramazan Özcan,at AUT,GK,34.0,2.0,5.0,1.0,0.0,1.0,1.0,4.9,0.24,0.9,0.43,12.0,38.0,31.6,54.0,7.0,53.7,40.5,14.0,64.3,47.8,23.0,1.0,4.3,2.0,1.0,10.9,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Leverkusen,Squad Total,,,25.3,34.0,52.0,4.0,2.0,10.0,3.0,43.0,0.27,-6.0,-0.18,211.0,476.0,44.3,1214.0,169.0,30.1,32.2,207.0,53.1,42.0,424.0,11.0,2.6,53.0,1.56,17.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Leverkusen,Opponent Total,,,25.7,34.0,69.0,4.0,2.0,7.0,1.0,57.7,0.28,-10.3,-0.3,234.0,587.0,39.9,825.0,147.0,47.5,37.9,275.0,70.9,51.0,499.0,20.0,4.0,30.0,0.88,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,M'Gladbach,Yann Sommer,ch SUI,GK,29.0,34.0,42.0,3.0,0.0,3.0,0.0,48.2,0.3,6.2,0.18,174.0,465.0,37.4,1338.0,190.0,26.3,30.5,264.0,42.8,40.0,458.0,26.0,5.7,33.0,0.97,13.8,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,M'Gladbach,Squad Total,,,26.5,34.0,42.0,3.0,0.0,3.0,0.0,48.2,0.3,6.2,0.18,174.0,465.0,37.4,1338.0,190.0,26.3,30.5,264.0,42.8,40.0,458.0,26.0,5.7,33.0,0.97,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,M'Gladbach,Opponent Total,,,25.9,34.0,55.0,4.0,0.0,8.0,2.0,48.1,0.27,-4.9,-0.14,232.0,529.0,43.9,944.0,127.0,39.1,34.9,285.0,56.1,46.8,465.0,10.0,2.2,33.0,0.97,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Wolfsburg,Koen Casteels,be BEL,GK,26.0,25.5,39.0,4.0,3.0,1.0,0.0,40.0,0.31,1.0,0.04,194.0,420.0,46.2,981.0,148.0,31.9,33.8,200.0,53.5,45.8,398.0,21.0,5.3,26.0,1.02,14.4,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Wolfsburg,Pavao Pervan,at AUT,GK,30.0,8.5,11.0,0.0,0.0,0.0,0.0,11.9,0.3,0.9,0.1,67.0,140.0,47.9,270.0,38.0,34.4,34.0,75.0,62.7,48.9,132.0,3.0,2.3,2.0,0.24,10.9,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Wolfsburg,Squad Total,,,25.4,34.0,50.0,4.0,3.0,1.0,0.0,51.9,0.31,1.9,0.06,261.0,560.0,46.6,1251.0,186.0,32.5,33.8,275.0,56.0,46.6,530.0,24.0,4.5,28.0,0.82,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Wolfsburg,Opponent Total,,,25.8,34.0,62.0,5.0,0.0,5.0,3.0,49.4,0.29,-9.6,-0.28,231.0,604.0,38.2,822.0,132.0,48.5,38.1,281.0,73.0,51.5,533.0,14.0,2.6,31.0,0.91,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Eint Frankfurt,Kevin Trapp,de GER,GK,28.0,32.6,48.0,1.0,1.0,5.0,1.0,43.4,0.28,-3.6,-0.11,330.0,705.0,46.8,982.0,104.0,53.1,38.3,222.0,82.9,56.6,441.0,19.0,4.3,37.0,1.13,15.4,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Eint Frankfurt,Frederik Rønnow,dk DEN,GK,25.0,1.4,0.0,0.0,0.0,0.0,0.0,0.7,0.1,0.7,0.52,20.0,40.0,50.0,42.0,3.0,66.7,44.6,13.0,92.3,59.9,16.0,1.0,6.3,0.0,0.0,9.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Eint Frankfurt,Squad Total,,,26.4,34.0,48.0,1.0,1.0,5.0,1.0,44.1,0.27,-2.9,-0.09,350.0,745.0,47.0,1024.0,107.0,53.6,38.6,235.0,83.4,56.8,457.0,20.0,4.4,37.0,1.09,15.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Eint Frankfurt,Opponent Total,,,26.0,34.0,60.0,4.0,1.0,8.0,0.0,54.0,0.34,-6.0,-0.18,278.0,678.0,41.0,1104.0,159.0,42.8,36.8,268.0,76.5,53.4,539.0,21.0,3.9,43.0,1.26,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Werder Bremen,Jiří Pavlenka,cz CZE,GK,26.0,33.1,47.0,3.0,2.0,5.0,0.0,47.1,0.3,0.1,0.0,211.0,495.0,42.6,925.0,160.0,36.4,34.8,304.0,52.0,43.1,494.0,13.0,2.6,25.0,0.76,13.4,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Werder Bremen,Stefanos Kapino,gr GRE,GK,24.0,0.5,1.0,0.0,0.0,0.0,0.0,0.5,0.18,-0.5,-0.98,0.0,4.0,0.0,13.0,7.0,23.1,28.5,3.0,33.3,39.7,8.0,0.0,0.0,0.0,0.0,12.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Werder Bremen,Luca Plogmann,de GER,GK,18.0,0.4,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.05,2.0,2.0,100.0,3.0,2.0,0.0,14.3,3.0,66.7,45.7,8.0,0.0,0.0,0.0,0.0,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Werder Bremen,Squad Total,,,27.1,34.0,49.0,4.0,2.0,5.0,0.0,48.6,0.29,-0.4,-0.01,213.0,501.0,42.5,941.0,169.0,36.1,34.6,310.0,51.9,43.1,510.0,13.0,2.5,25.0,0.74,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Werder Bremen,Opponent Total,,,25.7,34.0,58.0,4.0,2.0,5.0,1.0,51.8,0.29,-5.2,-0.15,257.0,598.0,43.0,1016.0,146.0,41.9,36.0,267.0,64.4,49.6,540.0,13.0,2.4,36.0,1.06,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Hoffenheim,Oliver Baumann,de GER,GK,28.0,33.0,51.0,6.0,1.0,4.0,1.0,47.5,0.26,-2.5,-0.08,164.0,397.0,41.3,1036.0,191.0,28.8,29.3,248.0,39.9,39.4,441.0,14.0,3.2,58.0,1.76,18.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Hoffenheim,Gregor Kobel,ch SUI,GK,20.0,1.0,1.0,1.0,0.0,0.0,0.0,1.6,0.1,0.6,0.62,14.0,27.0,51.9,37.0,3.0,59.5,44.6,5.0,100.0,64.4,21.0,1.0,4.8,2.0,2.0,15.5,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Hoffenheim,Squad Total,,,25.5,34.0,52.0,7.0,1.0,4.0,1.0,49.1,0.25,-1.9,-0.06,178.0,424.0,42.0,1073.0,194.0,29.8,29.8,253.0,41.1,39.8,462.0,15.0,3.2,60.0,1.76,17.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Hoffenheim,Opponent Total,,,26.0,34.0,70.0,6.0,1.0,3.0,1.0,69.0,0.29,0.0,0.0,254.0,594.0,42.8,940.0,185.0,41.2,35.8,326.0,63.5,48.5,533.0,19.0,3.6,34.0,1.0,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Düsseldorf,Michael Rensing,de GER,GK,34.0,32.0,62.0,7.0,1.0,7.0,0.0,54.3,0.3,-7.7,-0.24,223.0,563.0,39.6,688.0,147.0,43.2,36.7,318.0,83.6,54.9,537.0,27.0,5.0,3.0,0.09,9.2,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Düsseldorf,Jaroslav Drobný,cz CZE,GK,38.0,2.0,3.0,0.0,0.0,0.0,0.0,2.6,0.32,-0.4,-0.19,10.0,19.0,52.6,27.0,5.0,51.9,39.4,10.0,50.0,39.5,16.0,3.0,18.8,3.0,1.5,16.3,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Düsseldorf,Squad Total,,,26.9,34.0,65.0,7.0,1.0,7.0,0.0,56.9,0.3,-8.1,-0.24,233.0,582.0,40.0,715.0,152.0,43.5,36.8,328.0,82.6,54.5,553.0,30.0,5.4,6.0,0.18,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Düsseldorf,Opponent Total,,,25.8,34.0,49.0,5.0,1.0,3.0,1.0,48.2,0.28,0.2,0.01,170.0,407.0,41.8,940.0,163.0,27.0,30.4,244.0,62.7,49.9,433.0,20.0,4.6,39.0,1.15,15.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Hertha BSC,Rune Jarstein,no NOR,GK,33.0,30.5,48.0,2.0,1.0,6.0,2.0,45.3,0.3,-0.7,-0.02,329.0,755.0,43.6,874.0,97.0,58.1,40.8,279.0,88.5,57.7,496.0,31.0,6.3,29.0,0.95,14.2,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Hertha BSC,Thomas Kraft,de GER,GK,30.0,3.5,9.0,2.0,0.0,0.0,0.0,6.8,0.32,-2.2,-0.62,40.0,81.0,49.4,93.0,7.0,58.1,38.8,30.0,90.0,56.1,40.0,2.0,5.0,1.0,0.29,13.3,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Hertha BSC,Squad Total,,,25.9,34.0,57.0,4.0,1.0,6.0,2.0,52.1,0.3,-2.9,-0.08,369.0,836.0,44.1,967.0,104.0,58.1,40.6,309.0,88.7,57.5,536.0,33.0,6.2,30.0,0.88,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Hertha BSC,Opponent Total,,,25.9,34.0,49.0,4.0,2.0,7.0,0.0,47.7,0.31,-1.3,-0.04,199.0,520.0,38.3,936.0,134.0,40.1,34.4,223.0,65.0,48.8,453.0,18.0,4.0,30.0,0.88,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Mainz 05,Florian Müller,de GER,GK,20.0,24.0,43.0,3.0,0.0,6.0,0.0,39.0,0.3,-4.0,-0.17,157.0,424.0,37.0,629.0,105.0,42.3,37.7,205.0,77.1,55.1,356.0,12.0,3.4,25.0,1.04,15.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Mainz 05,Robin Zentner,de GER,GK,23.0,10.0,14.0,0.0,1.0,2.0,0.0,12.8,0.26,-1.2,-0.12,46.0,172.0,26.7,252.0,55.0,40.1,36.1,88.0,80.7,60.4,166.0,10.0,6.0,12.0,1.2,14.5,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Mainz 05,Squad Total,,,24.2,34.0,57.0,3.0,1.0,8.0,0.0,51.9,0.29,-5.1,-0.15,203.0,596.0,34.1,881.0,160.0,41.7,37.2,293.0,78.2,56.7,522.0,22.0,4.2,37.0,1.09,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Mainz 05,Opponent Total,,,26.0,34.0,46.0,3.0,0.0,5.0,2.0,41.6,0.27,-2.4,-0.07,283.0,612.0,46.2,1119.0,173.0,38.7,34.7,294.0,60.9,47.0,505.0,29.0,5.7,28.0,0.82,13.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Freiburg,Alexander Schwolow,de GER,GK,26.0,33.0,60.0,7.0,0.0,11.0,0.0,57.2,0.31,-2.8,-0.09,258.0,636.0,40.6,940.0,142.0,39.8,36.7,330.0,79.4,59.4,545.0,13.0,2.4,29.0,0.88,14.8,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Freiburg,Mark Flekken,nl NED,GK,25.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9,0.18,-0.1,-0.11,5.0,11.0,45.5,24.0,1.0,37.5,38.1,5.0,40.0,44.6,7.0,0.0,0.0,0.0,0.0,15.5,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Freiburg,Squad Total,,,25.8,34.0,61.0,7.0,0.0,11.0,0.0,58.1,0.31,-2.9,-0.09,263.0,647.0,40.6,964.0,143.0,39.7,36.7,335.0,78.8,59.2,552.0,13.0,2.4,29.0,0.85,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Freiburg,Opponent Total,,,25.8,34.0,46.0,5.0,3.0,5.0,2.0,43.9,0.24,-0.1,0.0,233.0,527.0,44.2,1122.0,156.0,36.9,34.4,209.0,54.1,45.1,415.0,19.0,4.6,34.0,1.0,16.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Schalke 04,Alexander Nübel,de GER,GK,21.0,17.6,29.0,3.0,0.0,0.0,0.0,29.9,0.32,0.9,0.05,113.0,274.0,41.2,385.0,56.0,43.9,36.7,134.0,78.4,53.3,229.0,11.0,4.8,11.0,0.62,13.6,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Schalke 04,Ralf Fährmann,de GER,GK,29.0,16.3,26.0,2.0,1.0,4.0,1.0,22.8,0.27,-2.2,-0.14,103.0,233.0,44.2,394.0,71.0,40.6,36.4,120.0,60.8,45.8,198.0,10.0,5.1,21.0,1.29,14.7,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Schalke 04,Squad Total,,,25.8,34.0,55.0,5.0,1.0,4.0,1.0,52.7,0.29,-1.3,-0.04,216.0,507.0,42.6,779.0,127.0,42.2,36.6,254.0,70.1,49.8,427.0,21.0,4.9,32.0,0.94,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Schalke 04,Opponent Total,,,25.9,34.0,37.0,7.0,1.0,5.0,0.0,42.8,0.28,5.8,0.17,172.0,479.0,35.9,1044.0,169.0,29.9,32.6,286.0,58.4,46.4,406.0,16.0,3.9,31.0,0.91,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Augsburg,Gregor Kobel,ch SUI,GK,20.0,15.4,42.0,1.0,1.0,5.0,1.0,34.6,0.36,-6.4,-0.42,74.0,221.0,33.5,407.0,71.0,38.1,33.4,119.0,55.5,45.7,216.0,10.0,4.6,16.0,1.04,14.6,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Augsburg,Andreas Luthe,de GER,GK,31.0,14.6,22.0,0.0,1.0,2.0,1.0,20.7,0.27,-0.3,-0.02,76.0,209.0,36.4,353.0,56.0,42.8,36.9,128.0,45.3,38.1,200.0,3.0,1.5,9.0,0.62,13.7,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Augsburg,Fabian Giefer,de GER,GK,28.0,4.0,7.0,0.0,0.0,1.0,0.0,5.5,0.29,-1.5,-0.38,28.0,61.0,45.9,88.0,16.0,48.9,39.3,29.0,62.1,47.7,54.0,3.0,5.6,1.0,0.25,10.1,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Augsburg,Squad Total,,,26.5,34.0,71.0,1.0,2.0,8.0,2.0,60.8,0.32,-8.2,-0.24,178.0,491.0,36.3,848.0,143.0,41.2,35.5,276.0,51.4,42.4,470.0,16.0,3.4,26.0,0.76,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Augsburg,Opponent Total,,,25.8,34.0,51.0,5.0,3.0,10.0,1.0,46.8,0.26,-3.2,-0.09,275.0,629.0,43.7,1169.0,177.0,39.9,35.3,279.0,58.4,47.2,492.0,29.0,5.9,49.0,1.44,16.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Stuttgart,Ron-Robert Zieler,de GER,GK,29.0,34.0,70.0,2.0,2.0,7.0,4.0,56.4,0.31,-9.6,-0.28,259.0,714.0,36.3,911.0,129.0,55.4,40.3,305.0,68.5,52.7,518.0,22.0,4.2,41.0,1.21,14.7,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Stuttgart,Squad Total,,,26.3,34.0,70.0,2.0,2.0,7.0,4.0,56.4,0.31,-9.6,-0.28,259.0,714.0,36.3,911.0,129.0,55.4,40.3,305.0,68.5,52.7,518.0,22.0,4.2,41.0,1.21,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Stuttgart,Opponent Total,,,26.0,34.0,32.0,1.0,0.0,6.0,0.0,31.9,0.28,-0.1,0.0,186.0,518.0,35.9,910.0,134.0,36.8,33.5,266.0,68.8,51.0,572.0,12.0,2.1,38.0,1.12,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Hannover 96,Michael Esser,de GER,GK,30.0,32.0,66.0,5.0,1.0,10.0,1.0,60.8,0.26,-4.2,-0.13,299.0,609.0,49.1,943.0,144.0,46.2,36.9,295.0,58.6,43.3,551.0,24.0,4.4,38.0,1.19,14.6,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Hannover 96,Samuel Şahin-Radlinger,at AUT,GK,25.0,1.0,2.0,0.0,0.0,0.0,0.0,1.3,0.36,-0.7,-0.66,9.0,15.0,60.0,18.0,3.0,44.4,38.3,8.0,87.5,58.0,8.0,1.0,12.5,4.0,4.0,20.7,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Hannover 96,Philipp Tschauner,de GER,GK,32.0,1.0,3.0,1.0,0.0,0.0,0.0,3.0,0.33,0.0,-0.04,2.0,9.0,22.2,21.0,3.0,33.3,32.0,7.0,28.6,29.3,10.0,1.0,10.0,0.0,0.0,3.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Hannover 96,Squad Total,,,26.3,34.0,71.0,6.0,1.0,10.0,1.0,65.1,0.27,-4.9,-0.14,310.0,633.0,49.0,982.0,150.0,45.9,36.8,310.0,58.7,43.4,569.0,26.0,4.6,42.0,1.24,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Hannover 96,Opponent Total,,,25.8,34.0,31.0,3.0,1.0,2.0,1.0,29.5,0.23,-0.5,-0.01,230.0,579.0,39.7,899.0,145.0,45.4,37.3,247.0,69.2,51.4,413.0,25.0,6.1,50.0,1.47,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Nürnberg,Christian Mathenia,de GER,GK,26.0,21.5,40.0,2.0,1.0,6.0,2.0,31.5,0.25,-6.5,-0.3,170.0,473.0,35.9,665.0,92.0,47.7,39.0,218.0,71.6,53.5,462.0,9.0,1.9,10.0,0.47,9.6,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Nürnberg,Fabian Bredlow,de GER,GK,23.0,12.5,28.0,0.0,0.0,1.0,0.0,22.0,0.36,-6.0,-0.48,61.0,188.0,32.4,352.0,46.0,37.5,32.9,119.0,47.1,43.0,171.0,1.0,0.6,10.0,0.8,12.7,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Nürnberg,Squad Total,,,24.9,34.0,68.0,2.0,1.0,7.0,2.0,53.5,0.29,-12.5,-0.37,231.0,661.0,34.9,1017.0,138.0,44.1,36.9,337.0,62.9,49.8,633.0,10.0,1.6,20.0,0.59,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
