season,league,team,player,player_nation,player_position,player_age,mp,playing_time_starts,playing_time_min,playing_time_90s,performance_gls,performance_ast,performance_g+a,performance_g-pk,performance_pk,performance_pkatt,performance_crdy,performance_crdr,progression_prgc,progression_prgp,progression_prgr,per_90_minutes_gls,per_90_minutes_ast,per_90_minutes_g+a,per_90_minutes_g-pk,per_90_minutes_g+a-pk,matches,playing_time_mp
2011-2012,Ligue1,Lille,Moussa Sow,sn SEN,"FW,MF",25.0,0.0,15.0,1316.0,14.6,6.0,3.0,9.0,5.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.41,0.21,0.62,0.34,0.55,Matches,18.0
2011-2012,Ligue1,Lille,Idrissa Gana Gueye,sn SEN,MF,21.0,0.0,14.0,1389.0,15.4,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,25.0
2011-2012,Ligue1,Lille,Lucas Digne,fr FRA,"DF,MF",18.0,0.0,13.0,1203.0,13.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,16.0
2011-2012,Ligue1,Lille,David Rozehnal,cz CZE,DF,31.0,0.0,11.0,1090.0,12.1,1.0,1.0,2.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.08,0.08,0.17,0.08,0.17,Matches,15.0
2011-2012,Ligue1,Lille,Nolan Roux,fr FRA,"FW,MF",23.0,0.0,10.0,958.0,10.6,5.0,1.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.09,0.56,0.47,0.56,Matches,17.0
2011-2012,Ligue1,Lille,Túlio de Melo,br BRA,FW,26.0,0.0,10.0,942.0,10.5,5.0,2.0,7.0,4.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.48,0.19,0.67,0.38,0.57,Matches,16.0
2011-2012,Ligue1,Lille,Laurent Bonnart,fr FRA,DF,31.0,0.0,7.0,754.0,8.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,11.0
2011-2012,Ligue1,Lille,Mauro Cetto,ar ARG,DF,29.0,0.0,6.0,577.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,7.0
2011-2012,Ligue1,Lille,Ludovic Obraniak,pl POL,MF,26.0,0.0,5.0,530.0,5.9,2.0,4.0,6.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.34,0.68,1.02,0.34,1.02,Matches,12.0
2011-2012,Ligue1,Lille,Ireneusz Jeleń,pl POL,"FW,MF",30.0,0.0,3.0,329.0,3.7,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.27,0.27,0.27,Matches,13.0
2011-2012,Ligue1,Lille,Pape Souaré,sn SEN,DF,21.0,0.0,2.0,294.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,7.0
2011-2012,Ligue1,Lille,Ronny Rodelin,fr FRA,"FW,MF",21.0,0.0,1.0,100.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,9.0
2011-2012,Ligue1,Lille,Gianni Bruno,be BEL,"FW,MF",19.0,0.0,0.0,119.0,1.3,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.76,0.0,0.76,0.76,0.76,Matches,10.0
2011-2012,Ligue1,Lille,Squad Total,0,0,27.0,0.0,418.0,0.0,0.0,70.0,42.0,112.0,58.0,12.0,13.0,66.0,4.0,0.0,0.0,0.0,1.84,1.11,2.95,1.53,2.63,0,38.0
2011-2012,Ligue1,Lille,Opponent Total,0,0,26.0,0.0,418.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,38.0
2011-2012,Ligue1,Lyon,Hugo Lloris,fr FRA,GK,24.0,0.0,36.0,3194.0,35.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,36.0
2011-2012,Ligue1,Lyon,Maxime Gonalons,fr FRA,MF,22.0,0.0,34.0,3055.0,33.9,1.0,1.0,2.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.03,0.03,0.06,0.03,0.06,Matches,35.0
2011-2012,Ligue1,Lyon,Anthony Réveillère,fr FRA,DF,31.0,0.0,33.0,2970.0,33.0,0.0,2.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.0,0.06,Matches,33.0
2011-2012,Ligue1,Lyon,Kim Källström,se SWE,MF,28.0,0.0,32.0,2708.0,30.1,0.0,6.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,Matches,32.0
2011-2012,Ligue1,Lyon,Aly Cissokho,fr FRA,DF,23.0,0.0,30.0,2714.0,30.2,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.03,Matches,31.0
2011-2012,Ligue1,Lyon,Jimmy Briand,fr FRA,"FW,MF",25.0,0.0,30.0,2508.0,27.9,9.0,5.0,14.0,9.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.32,0.18,0.5,0.32,0.5,Matches,37.0
2011-2012,Ligue1,Lyon,Bafétimbi Gomis,fr FRA,FW,25.0,0.0,29.0,2448.0,27.2,14.0,2.0,16.0,14.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.51,0.07,0.59,0.51,0.59,Matches,36.0
2011-2012,Ligue1,Lyon,Bakary Koné,bf BFA,DF,23.0,0.0,25.0,2325.0,25.8,2.0,0.0,2.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.08,0.0,0.08,0.08,0.08,Matches,28.0
2011-2012,Ligue1,Lyon,Lisandro López,ar ARG,"FW,MF",28.0,0.0,24.0,2233.0,24.8,16.0,1.0,17.0,12.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.64,0.04,0.69,0.48,0.52,Matches,28.0
2011-2012,Ligue1,Lyon,Michel Bastos,br BRA,"DF,MF",27.0,0.0,23.0,2083.0,23.1,6.0,8.0,14.0,5.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.26,0.35,0.6,0.22,0.56,Matches,26.0
2011-2012,Ligue1,Lyon,Cris,br BRA,DF,34.0,0.0,20.0,1734.0,19.3,2.0,0.0,2.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.1,Matches,20.0
2011-2012,Ligue1,Lyon,Dejan Lovren,hr CRO,DF,22.0,0.0,18.0,1555.0,17.3,1.0,1.0,2.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.06,0.06,0.12,0.06,0.12,Matches,18.0
2011-2012,Ligue1,Lyon,Alexandre Lacazette,fr FRA,FW,20.0,0.0,15.0,1401.0,15.6,5.0,2.0,7.0,4.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.32,0.13,0.45,0.26,0.39,Matches,29.0
2011-2012,Ligue1,Lyon,Clément Grenier,fr FRA,MF,20.0,0.0,13.0,1073.0,11.9,0.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.08,0.08,0.0,0.08,Matches,21.0
2011-2012,Ligue1,Lyon,Samuel Umtiti,fr FRA,DF,17.0,0.0,11.0,1004.0,11.2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,12.0
2011-2012,Ligue1,Lyon,Mouhamadou Dabo,fr FRA,DF,24.0,0.0,11.0,961.0,10.7,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.09,0.09,0.0,0.09,Matches,15.0
2011-2012,Ligue1,Lyon,Gueïda Fofana,fr FRA,"DF,MF",20.0,0.0,10.0,985.0,10.9,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,18.0
2011-2012,Ligue1,Lyon,Yoann Gourcuff,fr FRA,MF,25.0,0.0,10.0,808.0,9.0,2.0,2.0,4.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.22,0.22,0.45,0.22,0.45,Matches,13.0
2011-2012,Ligue1,Lyon,Ederson,br BRA,MF,25.0,0.0,5.0,538.0,6.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.33,0.33,0.33,Matches,15.0
2011-2012,Ligue1,Lyon,Jérémy Pied,fr FRA,"DF,FW",22.0,0.0,2.0,340.0,3.8,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.26,0.26,0.26,Matches,14.0
2011-2012,Ligue1,Lyon,Rémy Vercoutre,fr FRA,GK,31.0,0.0,2.0,226.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,3.0
2011-2012,Ligue1,Lyon,Miralem Pjanić,ba BIH,MF,21.0,0.0,1.0,161.0,1.8,1.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.56,1.12,1.68,0.56,1.68,Matches,3.0
2011-2012,Ligue1,Lyon,Ishak Belfodil,dz ALG,"FW,MF",19.0,0.0,1.0,156.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,7.0
2011-2012,Ligue1,Lyon,Timothée Kolodziejczak,fr FRA,DF,19.0,0.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,1.0
2011-2012,Ligue1,Lyon,John Mensah,gh GHA,DF,28.0,0.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,1.0
2011-2012,Ligue1,Lyon,Sidy Koné,ml MLI,MF,19.0,0.0,1.0,72.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2.0
2011-2012,Ligue1,Lyon,Harry Novillo,fr FRA,"FW,MF",19.0,0.0,0.0,6.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,1.0
2011-2012,Ligue1,Lyon,Yassine Benzia,dz ALG,"FW,MF",16.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,1.0
