season,league,team,unnamed:_0_level_0_player,unnamed:_1_level_0_nation,unnamed:_2_level_0_pos,unnamed:_3_level_0_age,unnamed:_4_level_0_mp,playing_time_starts,playing_time_min,playing_time_90s,performance_gls,performance_ast,performance_g+a,performance_g-pk,performance_pk,performance_pkatt,performance_crdy,performance_crdr,progression_prgc,progression_prgp,progression_prgr,per_90_minutes_gls,per_90_minutes_ast,per_90_minutes_g+a,per_90_minutes_g-pk,per_90_minutes_g+a-pk,unnamed:_24_level_0_matches,playing_time_mp
2008-2009,LaLiga,Barcelona,Víctor Valdés,es ESP,GK,26.0,0.0,35.0,3150.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,35.0
2008-2009,LaLiga,Barcelona,Xavi,es ESP,MF,28.0,0.0,34.0,2973.0,33.0,6.0,19.0,25.0,6.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.18,0.58,0.76,0.18,0.76,Matches,35.0
2008-2009,LaLiga,Barcelona,Samuel Eto'o,cm CMR,FW,27.0,0.0,34.0,2929.0,32.5,30.0,4.0,34.0,28.0,2.0,3.0,9.0,0.0,0.0,0.0,0.0,0.92,0.12,1.04,0.86,0.98,Matches,36.0
2008-2009,LaLiga,Barcelona,Dani Alves,br BRA,"DF,MF",25.0,0.0,32.0,2925.0,32.5,5.0,9.0,14.0,5.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.15,0.28,0.43,0.15,0.43,Matches,34.0
2008-2009,LaLiga,Barcelona,Lionel Messi,ar ARG,"FW,MF",21.0,0.0,27.0,2516.0,28.0,23.0,11.0,34.0,20.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,0.82,0.39,1.22,0.72,1.11,Matches,31.0
2008-2009,LaLiga,Barcelona,Carles Puyol,es ESP,DF,30.0,0.0,26.0,2384.0,26.5,1.0,2.0,3.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.04,0.08,0.11,0.04,0.11,Matches,28.0
2008-2009,LaLiga,Barcelona,Gerard Piqué,es ESP,DF,21.0,0.0,25.0,2205.0,24.5,1.0,0.0,1.0,1.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04,Matches,25.0
2008-2009,LaLiga,Barcelona,Éric Abidal,fr FRA,DF,28.0,0.0,25.0,2116.0,23.5,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,25.0
2008-2009,LaLiga,Barcelona,Thierry Henry,fr FRA,FW,30.0,0.0,24.0,2112.0,23.5,19.0,7.0,26.0,19.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.81,0.3,1.11,0.81,1.11,Matches,29.0
2008-2009,LaLiga,Barcelona,Rafael Márquez,mx MEX,"DF,MF",29.0,0.0,23.0,1987.0,22.1,1.0,0.0,1.0,1.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.05,0.0,0.05,0.05,0.05,Matches,23.0
