Season,League,Team,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Unnamed: 4_level_0_90s,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Unnamed: 19_level_0_Ast,Unnamed: 20_level_0_xAG,Unnamed: 21_level_0_xA,Unnamed: 22_level_0_A-xAG,Unnamed: 23_level_0_KP,Unnamed: 24_level_0_1/3,Unnamed: 25_level_0_PPA,Unnamed: 26_level_0_CrsPA,Unnamed: 27_level_0_PrgP,Unnamed: 28_level_0_Matches,S_e,L_e,T_e,U_n,U_n.1,U_n.2,U_n.3,U_n.4,T_o,T_o.1,T_o.2,T_o.3,T_o.4,S_h,S_h.1,S_h.2,M_e,M_e.1,M_e.2,L_o,L_o.1,L_o.2,U_n.5,U_n.6,E_x,E_x.1,U_n.7,U_n.8,U_n.9,U_n.10,U_n.11,U_n.12,Expected_xA,Expected_A-xAG
2022-2023,Ligue1,Paris S-G,Gianluigi Donnarumma,it ITA,GK,23.0,37.9,811.0,935.0,86.7,16498.0,10725.0,259.0,260.0,99.6,413.0,420.0,98.3,126.0,241.0,52.3,0.0,0.0,,,0.0,2.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
2022-2023,Ligue1,Paris S-G,Lionel Messi,ar ARG,"FW,MF",35.0,31.5,1641.0,2050.0,80.0,25475.0,8767.0,908.0,1034.0,87.8,495.0,597.0,82.9,154.0,235.0,65.5,16.0,13.4,,,93.0,223.0,120.0,2.0,300.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.2,2.6
2022-2023,Ligue1,Paris S-G,Kylian Mbappé,fr FRA,FW,23.0,31.3,1096.0,1355.0,80.9,14622.0,3137.0,677.0,789.0,85.8,299.0,371.0,80.6,42.0,65.0,64.6,5.0,7.4,,,55.0,81.0,76.0,10.0,128.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.4,-2.4
2022-2023,Ligue1,Paris S-G,Sergio Ramos,es ESP,DF,36.0,30.0,2394.0,2535.0,94.4,46077.0,15119.0,815.0,860.0,94.8,1231.0,1263.0,97.5,283.0,327.0,86.5,1.0,0.2,,,4.0,215.0,6.0,2.0,163.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,0.8
2022-2023,Ligue1,Paris S-G,Marquinhos,br BRA,DF,28.0,30.2,2068.0,2175.0,95.1,35716.0,12062.0,835.0,864.0,96.6,1045.0,1077.0,97.0,136.0,164.0,82.9,0.0,0.5,,,9.0,104.0,3.0,0.0,99.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3,-0.5
2022-2023,Ligue1,Paris S-G,Vitinha,pt POR,MF,22.0,27.2,1786.0,1945.0,91.8,26148.0,5772.0,960.0,1018.0,94.3,613.0,657.0,93.3,95.0,113.0,84.1,3.0,3.0,,,27.0,170.0,24.0,1.0,137.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4,0.0
2022-2023,Ligue1,Paris S-G,Danilo Pereira,pt POR,"DF,MF",30.0,26.8,1950.0,2068.0,94.3,32419.0,10970.0,909.0,946.0,96.1,859.0,899.0,95.6,136.0,164.0,82.9,0.0,0.5,,,4.0,200.0,7.0,0.0,154.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,-0.5
2022-2023,Ligue1,Paris S-G,Marco Verratti,it ITA,MF,29.0,24.4,2383.0,2573.0,92.6,36470.0,12516.0,1265.0,1333.0,94.9,848.0,896.0,94.6,153.0,195.0,78.5,0.0,2.5,,,33.0,222.0,55.0,3.0,262.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.9,-2.5
2022-2023,Ligue1,Paris S-G,Achraf Hakimi,ma MAR,"DF,MF",23.0,22.8,1373.0,1538.0,89.3,17560.0,4800.0,875.0,952.0,91.9,378.0,416.0,90.9,28.0,40.0,70.0,3.0,3.0,,,33.0,49.0,46.0,13.0,99.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.3,0.0
2022-2023,Ligue1,Paris S-G,Fabián Ruiz Peña,es ESP,MF,26.0,21.0,1614.0,1763.0,91.5,24039.0,6080.0,876.0,929.0,94.3,556.0,596.0,93.3,96.0,124.0,77.4,2.0,2.1,,,17.0,151.0,22.0,1.0,128.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9,-0.1
2022-2023,Ligue1,Paris S-G,Juan Bernat,es ESP,"DF,MF",29.0,18.3,969.0,1049.0,92.4,13422.0,3011.0,585.0,626.0,93.5,316.0,337.0,93.8,23.0,29.0,79.3,4.0,3.1,,,21.0,36.0,11.0,3.0,38.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.9
2022-2023,Ligue1,Paris S-G,Nuno Mendes,pt POR,DF,20.0,17.2,793.0,932.0,85.1,11300.0,3442.0,450.0,500.0,90.0,266.0,303.0,87.8,30.0,43.0,69.8,6.0,2.8,,,24.0,56.0,18.0,6.0,77.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6,3.2
2022-2023,Ligue1,Paris S-G,Neymar,br BRA,"MF,FW",30.0,17.2,1011.0,1262.0,80.1,14702.0,5435.0,568.0,659.0,86.2,297.0,359.0,82.7,71.0,124.0,57.3,11.0,8.8,,,49.0,135.0,48.0,2.0,161.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.4,2.2
2022-2023,Ligue1,Paris S-G,Carlos Soler,es ESP,MF,25.0,13.2,544.0,641.0,84.9,7564.0,1756.0,313.0,352.0,88.9,165.0,188.0,87.8,27.0,46.0,58.7,2.0,1.4,,,13.0,40.0,5.0,1.0,53.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4,0.6
