Season,League,Team,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Unnamed: 4_level_0_90s,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,Unnamed: 27_level_0_Matches,S_e,L_e,T_e,U_n,U_n.1,U_n.2,U_n.3,U_n.4,T_o,T_o.1,T_o.2,T_o.3,T_o.4,T_o.5,T_o.6,T_a,T_a.1,T_a.2,T_a.3,T_a.4,C_a,C_a.1,C_a.2,C_a.3,C_a.4,C_a.5,C_a.6,C_a.7,R_e,R_e.1,U_n.5
2022-2023,Ligue1,Lens,Facundo Medina,ar ARG,DF,23.0,30.9,2728.0,164.0,806.0,1714.0,237.0,23.0,2728.0,38.0,24.0,63.2,9.0,23.7,2278.0,14430.0,8259.0,81.0,63.0,1.0,22.0,21.0,2100.0,30.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Lens,Przemysław Frankowski,pl POL,"DF,MF",27.0,31.5,2129.0,79.0,428.0,815.0,904.0,57.0,2126.0,32.0,13.0,40.6,15.0,46.9,1364.0,7257.0,2684.0,51.0,49.0,10.0,30.0,15.0,1242.0,237.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Lens,Loïs Openda,be BEL,FW,22.0,28.0,712.0,7.0,24.0,247.0,458.0,166.0,711.0,54.0,19.0,35.2,28.0,51.9,501.0,3638.0,1505.0,61.0,40.0,39.0,59.0,24.0,490.0,206.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Lens,Deiver Machado,co COL,"DF,MF",28.0,24.3,1105.0,46.0,269.0,484.0,364.0,30.0,1105.0,54.0,17.0,31.5,23.0,42.6,737.0,4668.0,2043.0,59.0,41.0,10.0,30.0,11.0,649.0,131.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Lens,Massadio Haïdara,ml MLI,"DF,MF",29.0,18.6,1188.0,76.0,345.0,611.0,237.0,29.0,1188.0,20.0,8.0,40.0,6.0,30.0,823.0,4538.0,2253.0,23.0,29.0,5.0,25.0,5.0,751.0,58.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Lens,David Pereira da Costa,pt POR,"MF,FW",21.0,15.6,906.0,5.0,58.0,441.0,419.0,45.0,906.0,48.0,27.0,56.3,16.0,33.3,773.0,5249.0,2537.0,61.0,73.0,9.0,32.0,28.0,736.0,133.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Lens,Adrien Thomasson,fr FRA,"MF,FW",28.0,14.2,707.0,24.0,124.0,342.0,246.0,47.0,707.0,18.0,12.0,66.7,2.0,11.1,554.0,2720.0,956.0,17.0,18.0,2.0,26.0,17.0,518.0,98.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Lens,Angelo Fulgini,fr FRA,"MF,FW",25.0,9.5,600.0,6.0,52.0,280.0,276.0,19.0,600.0,32.0,13.0,40.6,16.0,50.0,471.0,2562.0,1039.0,20.0,33.0,5.0,18.0,11.0,445.0,70.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Lens,Jean Onana,cm CMR,"MF,DF",22.0,9.0,583.0,39.0,138.0,373.0,76.0,9.0,583.0,7.0,7.0,100.0,0.0,0.0,433.0,2452.0,1007.0,12.0,14.0,2.0,9.0,9.0,397.0,18.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Lens,Wesley Saïd,fr FRA,"FW,MF",27.0,7.2,270.0,2.0,11.0,145.0,121.0,41.0,270.0,26.0,17.0,65.4,9.0,34.6,220.0,1330.0,491.0,19.0,12.0,6.0,18.0,6.0,217.0,67.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Lens,Alexis Claude-Maurice,fr FRA,"MF,FW",24.0,6.7,332.0,7.0,44.0,168.0,124.0,27.0,332.0,30.0,12.0,40.0,14.0,46.7,259.0,1533.0,580.0,11.0,6.0,7.0,18.0,13.0,263.0,43.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Lens,Jimmy Cabot,fr FRA,"DF,MF",28.0,5.7,432.0,13.0,88.0,162.0,193.0,19.0,432.0,24.0,12.0,50.0,11.0,45.8,282.0,2002.0,887.0,26.0,17.0,8.0,26.0,6.0,247.0,65.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Lens,Łukasz Poręba,pl POL,MF,22.0,2.9,170.0,4.0,20.0,93.0,57.0,1.0,170.0,2.0,1.0,50.0,1.0,50.0,126.0,625.0,223.0,3.0,8.0,0.0,5.0,2.0,120.0,18.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Lens,Julien Le Cardinal,fr FRA,DF,24.0,1.8,153.0,8.0,28.0,69.0,57.0,5.0,153.0,4.0,2.0,50.0,1.0,25.0,103.0,593.0,232.0,4.0,9.0,0.0,4.0,2.0,96.0,13.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Lens,Jean-Louis Leca,fr FRA,GK,36.0,1.0,42.0,40.0,42.0,0.0,0.0,0.0,42.0,0.0,0.0,,0.0,,29.0,130.0,31.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Lens,Rémy Labeau Lascary,gp GLP,"FW,MF",19.0,1.4,55.0,1.0,9.0,15.0,31.0,12.0,55.0,7.0,2.0,28.6,5.0,71.4,40.0,294.0,98.0,3.0,1.0,0.0,8.0,3.0,40.0,16.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Lens,Adam Buksa,pl POL,"FW,MF",26.0,1.1,35.0,0.0,1.0,19.0,15.0,7.0,35.0,0.0,0.0,,0.0,,27.0,115.0,25.0,1.0,0.0,1.0,7.0,2.0,29.0,9.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Lens,Ismaëlben Boura,fr FRA,"DF,FW",21.0,1.0,88.0,5.0,21.0,40.0,27.0,1.0,88.0,6.0,4.0,66.7,2.0,33.3,58.0,372.0,159.0,6.0,4.0,1.0,6.0,0.0,50.0,11.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Lens,Ignatius Ganago,cm CMR,FW,23.0,0.7,17.0,0.0,2.0,13.0,3.0,0.0,17.0,1.0,0.0,0.0,1.0,100.0,13.0,120.0,30.0,0.0,1.0,0.0,2.0,2.0,11.0,3.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Lens,Patrick Berg,no NOR,"MF,FW",24.0,0.3,23.0,0.0,5.0,15.0,3.0,0.0,23.0,1.0,0.0,0.0,1.0,100.0,17.0,83.0,29.0,0.0,0.0,0.0,1.0,0.0,16.0,4.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Lens,Gaël Kakuta,cd COD,FW,31.0,0.2,18.0,0.0,4.0,11.0,4.0,0.0,18.0,0.0,0.0,,0.0,,16.0,103.0,53.0,2.0,2.0,0.0,0.0,0.0,16.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Lens,Steven Fortes,cv CPV,DF,30.0,0.1,3.0,0.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,,0.0,,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Lens,Christopher Wooh,cm CMR,MF,20.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,3.0,0.0,0.0,,0.0,,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Lens,Squad Total,,,26.4,38.0,24935.0,2026.0,6456.0,12750.0,5964.0,841.0,24926.0,666.0,326.0,48.9,255.0,38.3,19150.0,112844.0,52786.0,738.0,732.0,160.0,526.0,302.0,17645.0,1821.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Lens,Opponent Total,,,26.0,38.0,20842.0,2503.0,7072.0,9772.0,4243.0,655.0,20839.0,656.0,308.0,47.0,262.0,39.9,14979.0,85790.0,39232.0,544.0,488.0,137.0,559.0,278.0,13455.0,1254.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Marseille,Valentin Rongier,fr FRA,MF,27.0,33.7,2455.0,86.0,506.0,1464.0,505.0,41.0,2455.0,45.0,29.0,64.4,15.0,33.3,1889.0,11394.0,5460.0,57.0,52.0,9.0,31.0,30.0,1709.0,72.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Marseille,Pau López,es ESP,GK,27.0,32.5,1174.0,750.0,1137.0,37.0,0.0,0.0,1174.0,0.0,0.0,,0.0,,880.0,4606.0,2729.0,0.0,0.0,0.0,0.0,0.0,635.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Marseille,Chancel Mbemba,cd COD,DF,27.0,31.7,2042.0,171.0,669.0,1043.0,339.0,45.0,2042.0,24.0,14.0,58.3,5.0,20.8,1496.0,8249.0,4441.0,47.0,66.0,10.0,24.0,10.0,1374.0,49.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Marseille,Alexis Sánchez,cl CHI,"FW,MF",33.0,29.8,1234.0,7.0,69.0,513.0,663.0,145.0,1231.0,82.0,43.0,52.4,32.0,39.0,950.0,4916.0,1398.0,42.0,24.0,20.0,85.0,62.0,961.0,232.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Marseille,Jonathan Clauss,fr FRA,DF,29.0,28.8,1757.0,57.0,326.0,737.0,720.0,114.0,1757.0,63.0,32.0,50.8,27.0,42.9,1215.0,6722.0,3314.0,83.0,51.0,22.0,47.0,16.0,1081.0,240.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Marseille,Jordan Veretout,fr FRA,MF,29.0,31.8,2376.0,89.0,399.0,1489.0,511.0,33.0,2375.0,18.0,12.0,66.7,5.0,27.8,1860.0,10525.0,4999.0,59.0,62.0,6.0,28.0,13.0,1702.0,73.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Marseille,Leonardo Balerdi,ar ARG,DF,23.0,29.3,1997.0,223.0,869.0,1027.0,113.0,16.0,1997.0,14.0,9.0,64.3,4.0,28.6,1413.0,8306.0,4291.0,15.0,19.0,0.0,23.0,3.0,1232.0,19.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Marseille,Cengiz Ünder,tr TUR,"MF,DF",25.0,27.7,1440.0,18.0,139.0,528.0,792.0,130.0,1439.0,96.0,39.0,40.6,50.0,52.1,1070.0,6465.0,2493.0,69.0,47.0,30.0,60.0,31.0,985.0,262.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Marseille,Sead Kolašinac,ba BIH,DF,29.0,24.6,1547.0,67.0,408.0,831.0,322.0,48.0,1547.0,12.0,3.0,25.0,7.0,58.3,1140.0,6231.0,3393.0,49.0,37.0,6.0,25.0,6.0,994.0,86.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Marseille,Mattéo Guendouzi,fr FRA,MF,23.0,23.4,1441.0,32.0,193.0,817.0,455.0,63.0,1440.0,29.0,14.0,48.3,11.0,37.9,1165.0,7373.0,3862.0,50.0,61.0,9.0,25.0,14.0,1074.0,100.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Marseille,Samuel Gigot,fr FRA,DF,28.0,20.9,1374.0,159.0,573.0,704.0,107.0,30.0,1374.0,9.0,4.0,44.4,4.0,44.4,938.0,5796.0,3346.0,33.0,29.0,0.0,11.0,3.0,855.0,19.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Marseille,Nuno Tavares,pt POR,"DF,MF",22.0,26.1,1779.0,45.0,361.0,685.0,765.0,88.0,1779.0,138.0,54.0,39.1,74.0,53.6,1213.0,8076.0,3913.0,96.0,68.0,19.0,75.0,67.0,1114.0,245.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Marseille,Ruslan Malinovskyi,ua UKR,"MF,FW",29.0,13.6,698.0,12.0,80.0,311.0,323.0,26.0,698.0,42.0,27.0,64.3,13.0,31.0,533.0,3349.0,1583.0,35.0,30.0,5.0,30.0,20.0,509.0,81.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Marseille,Issa Kaboré,bf BFA,DF,21.0,11.4,734.0,29.0,155.0,290.0,299.0,39.0,734.0,54.0,23.0,42.6,23.0,42.6,510.0,3205.0,1531.0,39.0,27.0,10.0,33.0,13.0,464.0,130.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Marseille,Dimitri Payet,fr FRA,"MF,FW",35.0,9.3,605.0,6.0,53.0,239.0,321.0,39.0,604.0,32.0,18.0,56.3,11.0,34.4,474.0,2613.0,1242.0,22.0,17.0,7.0,15.0,9.0,459.0,84.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Marseille,Amine Harit,ma MAR,"MF,FW",25.0,5.7,341.0,10.0,33.0,139.0,176.0,30.0,341.0,36.0,13.0,36.1,18.0,50.0,284.0,1842.0,791.0,19.0,13.0,9.0,18.0,17.0,273.0,54.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Marseille,Rubén Blanco,es ESP,GK,27.0,5.5,216.0,169.0,216.0,0.0,0.0,0.0,216.0,0.0,0.0,,0.0,,167.0,888.0,490.0,0.0,0.0,0.0,0.0,0.0,119.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
