Season,League,Team,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Unnamed: 4_level_0_90s,SCA_SCA,SCA_SCA90,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA_GCA,GCA_GCA90,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Unnamed: 21_level_0_Matches,S_e,L_e,T_e,U_n,U_n.1,U_n.2,U_n.3,U_n.4,S_C,S_C.1,S_C.2,S_C.3,S_C.4,S_C.5,S_C.6,S_C.7,G_C,G_C.1,G_C.2,G_C.3,G_C.4,G_C.5,G_C.6,G_C.7,U_n.5
2022-2023,Ligue1,Lens,Steven Fortes,cv CPV,DF,30.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Lens,Christopher Wooh,cm CMR,MF,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Lens,Squad Total,,,26.4,38.0,921.0,24.24,681.0,80.0,50.0,49.0,40.0,21.0,116.0,3.05,85.0,8.0,9.0,6.0,5.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Lens,Opponent Total,,,26.0,38.0,690.0,18.16,500.0,65.0,43.0,44.0,22.0,16.0,44.0,1.16,28.0,5.0,3.0,4.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Marseille,Valentin Rongier,fr FRA,MF,27.0,33.7,72.0,2.14,64.0,0.0,3.0,1.0,1.0,3.0,5.0,0.15,4.0,0.0,0.0,0.0,0.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Marseille,Pau López,es ESP,GK,27.0,32.5,6.0,0.18,4.0,2.0,0.0,0.0,0.0,0.0,2.0,0.06,1.0,1.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Marseille,Chancel Mbemba,cd COD,DF,27.0,31.7,36.0,1.14,32.0,0.0,0.0,3.0,1.0,0.0,1.0,0.03,1.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Marseille,Alexis Sánchez,cl CHI,"FW,MF",33.0,29.8,116.0,3.9,87.0,2.0,5.0,10.0,11.0,1.0,11.0,0.37,5.0,0.0,1.0,3.0,2.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Marseille,Jonathan Clauss,fr FRA,DF,29.0,28.8,101.0,3.51,78.0,3.0,5.0,12.0,0.0,3.0,13.0,0.45,11.0,0.0,0.0,1.0,0.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Marseille,Jordan Veretout,fr FRA,MF,29.0,31.8,82.0,2.58,51.0,16.0,3.0,7.0,0.0,5.0,9.0,0.28,2.0,4.0,1.0,1.0,0.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Marseille,Leonardo Balerdi,ar ARG,DF,23.0,29.3,13.0,0.44,9.0,0.0,1.0,3.0,0.0,0.0,2.0,0.07,1.0,0.0,0.0,1.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Marseille,Cengiz Ünder,tr TUR,"MF,DF",25.0,27.7,117.0,4.23,73.0,22.0,9.0,7.0,3.0,3.0,9.0,0.33,6.0,1.0,0.0,1.0,1.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Marseille,Sead Kolašinac,ba BIH,DF,29.0,24.6,27.0,1.1,24.0,0.0,1.0,2.0,0.0,0.0,5.0,0.2,2.0,0.0,1.0,2.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Marseille,Mattéo Guendouzi,fr FRA,MF,23.0,23.4,67.0,2.86,55.0,1.0,4.0,2.0,2.0,3.0,9.0,0.38,7.0,0.0,0.0,0.0,1.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Marseille,Samuel Gigot,fr FRA,DF,28.0,20.9,19.0,0.91,15.0,0.0,0.0,4.0,0.0,0.0,4.0,0.19,4.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Marseille,Nuno Tavares,pt POR,"DF,MF",22.0,26.1,66.0,2.53,47.0,1.0,7.0,9.0,2.0,0.0,5.0,0.19,0.0,0.0,2.0,3.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Marseille,Ruslan Malinovskyi,ua UKR,"MF,FW",29.0,13.6,57.0,4.18,30.0,9.0,4.0,6.0,7.0,1.0,5.0,0.37,2.0,0.0,0.0,3.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Marseille,Issa Kaboré,bf BFA,DF,21.0,11.4,35.0,3.06,30.0,1.0,3.0,0.0,1.0,0.0,1.0,0.09,1.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Marseille,Dimitri Payet,fr FRA,"MF,FW",35.0,9.3,53.0,5.72,33.0,11.0,6.0,1.0,2.0,0.0,6.0,0.65,2.0,2.0,1.0,0.0,1.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Marseille,Amine Harit,ma MAR,"MF,FW",25.0,5.7,30.0,5.25,23.0,3.0,3.0,0.0,1.0,0.0,2.0,0.35,2.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Marseille,Rubén Blanco,es ESP,GK,27.0,5.5,1.0,0.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Marseille,Gerson,br BRA,MF,25.0,4.6,12.0,2.6,9.0,0.0,1.0,0.0,2.0,0.0,1.0,0.22,1.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Marseille,Eric Bailly,ci CIV,DF,28.0,6.0,2.0,0.33,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Marseille,Vitinha,pt POR,FW,22.0,5.2,11.0,2.13,5.0,0.0,3.0,2.0,1.0,0.0,1.0,0.19,0.0,0.0,1.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Marseille,Pape Gueye,sn SEN,"MF,DF",23.0,5.5,10.0,1.83,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.18,1.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Marseille,Luis Javier Suárez,co COL,FW,24.0,3.3,7.0,2.14,5.0,0.0,1.0,1.0,0.0,0.0,2.0,0.61,1.0,0.0,0.0,1.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Marseille,Arkadiusz Milik,pl POL,FW,28.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Marseille,Bamba Dieng,sn SEN,"FW,MF",22.0,2.2,6.0,2.78,2.0,0.0,0.0,0.0,3.0,1.0,1.0,0.46,0.0,0.0,0.0,0.0,1.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Marseille,Azzedine Ounahi,ma MAR,"MF,FW",22.0,1.3,5.0,3.72,1.0,0.0,2.0,1.0,1.0,0.0,2.0,1.49,0.0,0.0,2.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Marseille,Souleymane Touré,fr FRA,DF,19.0,0.8,1.0,1.32,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Marseille,Cédric Bakambu,cd COD,MF,31.0,0.7,2.0,3.05,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.53,1.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Marseille,François Mughe,cm CMR,MF,18.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Marseille,Duje Ćaleta-Car,hr CRO,DF,25.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Marseille,Salim Ben Seghir,fr FRA,MF,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Marseille,Squad Total,,,27.3,38.0,954.0,25.11,693.0,71.0,61.0,71.0,38.0,20.0,98.0,2.58,55.0,8.0,9.0,16.0,6.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Marseille,Opponent Total,,,26.2,38.0,727.0,19.13,538.0,60.0,36.0,43.0,29.0,21.0,62.0,1.63,45.0,3.0,2.0,6.0,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Rennes,Benjamin Bourigeaud,fr FRA,"MF,FW",28.0,34.1,166.0,4.88,102.0,49.0,4.0,9.0,1.0,1.0,19.0,0.56,16.0,0.0,0.0,3.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Rennes,Arthur Theate,be BEL,DF,22.0,34.7,23.0,0.66,22.0,0.0,0.0,0.0,0.0,1.0,2.0,0.06,2.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Rennes,Steve Mandanda,fr FRA,GK,37.0,33.5,5.0,0.15,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.06,2.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Rennes,Amine Gouiri,dz ALG,"FW,MF",22.0,28.0,93.0,3.32,72.0,0.0,9.0,9.0,2.0,1.0,11.0,0.39,8.0,0.0,3.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Rennes,Hamari Traoré,ml MLI,DF,30.0,28.1,64.0,2.28,57.0,0.0,1.0,5.0,0.0,1.0,11.0,0.39,10.0,0.0,1.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
