Season,League,Team,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Unnamed: 4_level_0_90s,Goals_GA,Goals_PKA,Goals_FK,Goals_CK,Goals_OG,Expected_PSxG,Expected_PSxG/SoT,Expected_PSxG+/-,Expected_/90,Launched_Cmp,Launched_Att,Launched_Cmp%,Passes_Att,Passes_Thr,Passes_Launch%,Passes_AvgLen,Goal Kicks_Att,Goal Kicks_Launch%,Goal Kicks_AvgLen,Crosses_Opp,Crosses_Stp,Crosses_Stp%,Sweeper_#OPA,Sweeper_#OPA/90,Sweeper_AvgDist,Unnamed: 30_level_0_Matches,S_e,L_e,T_e,U_n,U_n.1,U_n.2,U_n.3,U_n.4,G_o,G_o.1,G_o.2,G_o.3,G_o.4,E_x,E_x.1,E_x.2,E_x.3,L_a,L_a.1,L_a.2,P_a,P_a.1,P_a.2,P_a.3,G_o.5,G_o.6,G_o.7,C_r,C_r.1,C_r.2,S_w,S_w.1,S_w.2,U_n.5
2022-2023,Ligue1,Rennes,Squad Total,,,25.2,38.0,39.0,3.0,0.0,7.0,1.0,38.9,0.28,0.9,0.02,186.0,487.0,38.2,1131.0,180.0,31.4,,227.0,58.1,43.0,457.0,40.0,8.8,56.0,1.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Rennes,Opponent Total,,,26.2,38.0,69.0,3.0,1.0,6.0,3.0,59.4,0.3,-6.6,-0.17,161.0,510.0,31.6,928.0,130.0,38.6,34.6,254.0,59.8,44.2,431.0,21.0,4.9,21.0,0.55,12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Lille,Lucas Chevalier,fr FRA,GK,20.0,32.0,31.0,2.0,2.0,1.0,3.0,30.5,0.27,2.5,0.08,76.0,282.0,27.0,903.0,121.0,26.2,29.4,105.0,42.9,37.2,317.0,22.0,6.9,25.0,0.78,13.5,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Lille,Léo Jardim,br BRA,GK,27.0,6.0,13.0,2.0,0.0,2.0,0.0,8.6,0.4,-4.4,-0.73,6.0,34.0,17.6,138.0,27.0,21.7,26.8,15.0,26.7,26.7,65.0,5.0,7.7,9.0,1.5,16.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Lille,Squad Total,,,26.0,38.0,44.0,4.0,2.0,3.0,3.0,39.2,0.28,-1.8,-0.05,82.0,316.0,25.9,1041.0,148.0,25.6,,120.0,40.8,35.9,382.0,27.0,7.1,34.0,0.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Lille,Opponent Total,,,26.2,38.0,65.0,11.0,0.0,7.0,0.0,64.9,0.27,-0.1,0.0,230.0,620.0,37.1,1120.0,169.0,42.0,36.6,265.0,56.6,44.2,521.0,19.0,3.6,31.0,0.82,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Monaco,Alexander Nübel,de GER,GK,25.0,38.0,58.0,5.0,1.0,4.0,3.0,49.5,0.24,-5.5,-0.14,189.0,445.0,42.5,875.0,203.0,32.2,32.8,266.0,61.3,45.6,454.0,36.0,7.9,33.0,0.87,12.7,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Monaco,Squad Total,,,24.7,38.0,58.0,5.0,1.0,4.0,3.0,49.5,0.24,-5.5,-0.14,189.0,445.0,42.5,875.0,203.0,32.2,,266.0,61.3,45.6,454.0,36.0,7.9,33.0,0.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Monaco,Opponent Total,,,26.3,38.0,70.0,5.0,1.0,10.0,1.0,69.2,0.3,0.2,0.01,153.0,460.0,33.3,1143.0,206.0,31.2,31.7,233.0,44.2,37.5,514.0,38.0,7.4,26.0,0.68,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Lyon,Anthony Lopes,pt POR,GK,31.0,31.3,39.0,7.0,2.0,5.0,2.0,41.4,0.27,4.4,0.14,114.0,317.0,36.0,838.0,134.0,31.3,31.9,183.0,30.1,31.8,358.0,19.0,5.3,25.0,0.8,13.9,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Lyon,Rémy Riou,fr FRA,GK,34.0,6.7,8.0,4.0,0.0,0.0,1.0,8.8,0.2,1.8,0.27,12.0,49.0,24.5,178.0,30.0,22.5,28.7,47.0,19.1,26.0,78.0,6.0,7.7,10.0,1.5,17.2,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Lyon,Squad Total,,,25.5,38.0,47.0,11.0,2.0,5.0,3.0,50.2,0.26,6.2,0.16,126.0,366.0,34.4,1016.0,164.0,29.7,,230.0,27.8,30.6,436.0,25.0,5.7,35.0,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Lyon,Opponent Total,,,26.1,38.0,65.0,6.0,2.0,7.0,2.0,62.7,0.28,-0.3,-0.01,188.0,487.0,38.6,979.0,167.0,37.4,34.7,223.0,54.3,40.5,522.0,32.0,6.1,36.0,0.95,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Clermont Foot,Mory Diaw,sn SEN,GK,29.0,37.0,47.0,8.0,0.0,5.0,0.0,55.4,0.28,8.4,0.23,235.0,601.0,39.1,1209.0,173.0,40.0,37.0,255.0,45.9,40.4,464.0,34.0,7.3,25.0,0.68,11.5,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Clermont Foot,Ouparine Djoco,gw GNB,GK,24.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.34,-1.0,-0.97,3.0,17.0,17.6,30.0,4.0,40.0,33.6,10.0,50.0,31.7,14.0,1.0,7.1,5.0,5.0,21.3,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Clermont Foot,Squad Total,,,27.2,38.0,49.0,8.0,0.0,5.0,0.0,56.5,0.29,7.5,0.2,238.0,618.0,38.5,1239.0,177.0,40.0,,265.0,46.0,40.1,478.0,35.0,7.3,30.0,0.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Clermont Foot,Opponent Total,,,26.3,38.0,45.0,7.0,0.0,5.0,1.0,49.8,0.3,5.8,0.15,121.0,326.0,37.1,903.0,189.0,25.7,30.0,215.0,43.7,38.9,443.0,25.0,5.6,27.0,0.71,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Nice,Kasper Schmeichel,dk DEN,GK,35.0,36.0,35.0,3.0,2.0,5.0,0.0,35.9,0.23,0.9,0.02,170.0,388.0,43.8,909.0,119.0,30.7,32.7,278.0,39.2,35.7,455.0,24.0,5.3,23.0,0.64,12.9,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Nice,Marcin Bułka,pl POL,GK,22.0,2.0,2.0,0.0,0.0,0.0,0.0,3.1,0.52,1.1,0.56,8.0,20.0,40.0,49.0,11.0,20.4,28.1,18.0,55.6,44.2,26.0,2.0,7.7,3.0,1.5,13.8,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Nice,Squad Total,,,26.5,38.0,37.0,3.0,2.0,5.0,0.0,39.0,0.24,2.0,0.05,178.0,408.0,43.6,958.0,130.0,30.2,,296.0,40.2,36.2,481.0,26.0,5.4,26.0,0.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Nice,Opponent Total,,,26.3,38.0,48.0,6.0,0.0,6.0,1.0,55.7,0.26,8.7,0.23,132.0,346.0,38.2,979.0,215.0,23.9,30.3,251.0,44.6,38.2,534.0,29.0,5.4,31.0,0.82,13.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Lorient,Yvon Mvogo,ch SUI,GK,28.0,20.1,29.0,1.0,0.0,4.0,1.0,27.1,0.27,-0.9,-0.04,86.0,228.0,37.7,473.0,85.0,34.0,32.1,145.0,46.2,36.6,381.0,21.0,5.5,7.0,0.35,8.5,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Lorient,Vito Mannone,it ITA,GK,34.0,17.9,24.0,1.0,2.0,2.0,0.0,25.2,0.29,1.2,0.07,56.0,176.0,31.8,471.0,101.0,25.9,29.5,112.0,48.2,37.5,344.0,12.0,3.5,9.0,0.5,10.6,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Lorient,Squad Total,,,25.2,38.0,53.0,2.0,2.0,6.0,1.0,52.4,0.28,0.4,0.01,142.0,404.0,35.1,944.0,186.0,30.0,,257.0,47.1,37.0,725.0,33.0,4.6,16.0,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Lorient,Opponent Total,,,26.4,38.0,52.0,4.0,3.0,8.0,3.0,43.7,0.25,-5.3,-0.14,147.0,341.0,43.1,758.0,155.0,31.8,32.6,200.0,50.0,39.9,346.0,17.0,4.9,39.0,1.03,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Reims,Yehvann Diouf,fr FRA,GK,22.0,31.0,31.0,1.0,2.0,2.0,1.0,37.0,0.27,7.0,0.22,136.0,308.0,44.2,874.0,191.0,28.3,31.8,185.0,33.0,34.3,430.0,40.0,9.3,35.0,1.13,12.7,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Reims,Patrick Pentz,at AUT,GK,25.0,7.0,14.0,2.0,0.0,2.0,1.0,11.9,0.34,-1.1,-0.16,29.0,94.0,30.9,152.0,25.0,44.7,36.3,59.0,44.1,38.7,103.0,8.0,7.8,4.0,0.57,12.2,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Reims,Squad Total,,,24.9,38.0,45.0,3.0,2.0,4.0,2.0,48.8,0.28,5.8,0.15,165.0,402.0,41.0,1026.0,216.0,30.7,36.3,244.0,35.7,35.3,533.0,48.0,9.0,39.0,1.03,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Reims,Opponent Total,,,26.4,38.0,45.0,7.0,0.0,5.0,0.0,54.0,0.28,9.0,0.24,230.0,617.0,37.3,1090.0,168.0,38.9,34.6,311.0,62.1,44.5,528.0,39.0,7.4,58.0,1.53,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Montpellier,Benjamin Lecomte,fr FRA,GK,31.0,19.0,22.0,2.0,0.0,2.0,0.0,29.5,0.29,7.5,0.4,116.0,322.0,36.0,475.0,72.0,46.9,37.8,165.0,60.0,44.2,273.0,15.0,5.5,13.0,0.68,10.8,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Montpellier,Jonas Omlin,ch SUI,GK,28.0,13.0,26.0,3.0,0.0,2.0,2.0,24.1,0.28,0.1,0.0,53.0,161.0,32.9,330.0,77.0,32.1,31.7,85.0,64.7,47.3,209.0,14.0,6.7,12.0,0.93,12.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Montpellier,Bingourou Kamara,sn SEN,GK,25.0,4.5,11.0,1.0,0.0,2.0,0.0,9.1,0.29,-1.9,-0.41,18.0,57.0,31.6,95.0,19.0,42.1,35.4,35.0,48.6,39.9,52.0,3.0,5.8,2.0,0.44,11.2,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Montpellier,Matis Carvalho,pt POR,GK,23.0,1.5,3.0,0.0,0.0,0.0,0.0,1.9,0.24,-1.1,-0.7,14.0,43.0,32.6,38.0,4.0,78.9,49.4,14.0,92.9,61.4,38.0,2.0,5.3,0.0,0.0,8.3,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Montpellier,Squad Total,,,26.0,38.0,62.0,6.0,0.0,6.0,2.0,64.7,0.28,4.7,0.12,201.0,583.0,34.5,938.0,172.0,42.5,,299.0,61.5,45.4,572.0,34.0,5.9,27.0,0.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Montpellier,Opponent Total,,,26.5,38.0,65.0,7.0,2.0,7.0,1.0,56.0,0.29,-8.0,-0.21,158.0,371.0,42.6,839.0,175.0,28.4,31.0,245.0,54.3,42.9,507.0,29.0,5.7,48.0,1.26,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Toulouse,Maxime Dupé,fr FRA,GK,29.0,38.0,57.0,4.0,2.0,8.0,3.0,54.2,0.28,0.2,0.01,136.0,363.0,37.5,1006.0,176.0,24.4,29.5,264.0,44.7,37.2,517.0,30.0,5.8,21.0,0.55,10.1,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Toulouse,Squad Total,,,25.1,38.0,57.0,4.0,2.0,8.0,3.0,54.2,0.28,0.2,0.01,136.0,363.0,37.5,1006.0,176.0,24.4,,264.0,44.7,37.2,517.0,30.0,5.8,21.0,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Toulouse,Opponent Total,,,26.4,38.0,51.0,4.0,1.0,7.0,1.0,48.8,0.27,-1.2,-0.03,155.0,480.0,32.3,929.0,163.0,35.1,34.0,272.0,56.6,42.9,534.0,44.0,8.2,24.0,0.63,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Brest,Marco Bizot,nl NED,GK,31.0,37.0,54.0,7.0,1.0,11.0,2.0,54.9,0.26,2.9,0.08,198.0,477.0,41.5,806.0,163.0,38.2,35.5,289.0,58.5,43.9,520.0,30.0,5.8,25.0,0.68,11.6,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Brest,Joaquín Blázquez,ar ARG,GK,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.06,0.2,0.17,8.0,13.0,61.5,18.0,3.0,61.1,45.7,11.0,18.2,26.3,11.0,2.0,18.2,0.0,0.0,3.5,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Brest,Squad Total,,,26.6,38.0,54.0,7.0,1.0,11.0,2.0,55.1,0.26,3.1,0.08,206.0,490.0,42.0,824.0,166.0,38.7,,300.0,57.0,43.3,531.0,32.0,6.0,25.0,0.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Brest,Opponent Total,,,26.1,38.0,44.0,7.0,1.0,10.0,1.0,37.0,0.22,-6.0,-0.16,125.0,382.0,32.7,873.0,182.0,32.4,31.5,268.0,36.9,34.9,625.0,49.0,7.8,27.0,0.71,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Strasbourg,Matz Sels,be BEL,GK,30.0,38.0,59.0,10.0,1.0,6.0,0.0,56.5,0.27,-2.5,-0.06,159.0,455.0,34.9,775.0,130.0,44.8,36.9,196.0,55.1,43.9,504.0,31.0,6.2,32.0,0.84,12.8,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Strasbourg,Squad Total,,,27.3,38.0,59.0,10.0,1.0,6.0,0.0,56.5,0.27,-2.5,-0.06,159.0,455.0,34.9,775.0,130.0,44.8,,196.0,55.1,43.9,504.0,31.0,6.2,32.0,0.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Strasbourg,Opponent Total,,,26.2,38.0,51.0,5.0,1.0,8.0,3.0,51.1,0.29,3.1,0.08,176.0,493.0,35.7,1083.0,174.0,33.1,33.4,246.0,54.5,42.3,525.0,48.0,9.1,39.0,1.03,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Nantes,Alban Lafont,fr FRA,GK,23.0,37.0,54.0,9.0,1.0,6.0,4.0,54.8,0.26,4.8,0.13,189.0,516.0,36.6,942.0,202.0,37.2,35.5,247.0,67.2,49.3,493.0,42.0,8.5,39.0,1.05,12.3,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Nantes,Rémy Descamps,fr FRA,GK,26.0,1.0,1.0,0.0,0.0,0.0,0.0,1.5,0.25,0.5,0.48,5.0,9.0,55.6,20.0,9.0,25.0,33.2,6.0,66.7,46.5,11.0,1.0,9.1,0.0,0.0,7.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Nantes,Squad Total,,,26.7,38.0,55.0,9.0,1.0,6.0,4.0,56.3,0.26,5.3,0.14,194.0,525.0,37.0,962.0,211.0,36.9,,253.0,67.2,49.2,504.0,43.0,8.5,39.0,1.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Nantes,Opponent Total,,,26.3,38.0,37.0,3.0,0.0,5.0,2.0,41.2,0.25,6.2,0.16,196.0,496.0,39.5,1006.0,190.0,36.3,33.9,238.0,55.0,42.5,652.0,53.0,8.1,31.0,0.82,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Auxerre,Benoît Costil,fr FRA,GK,35.0,19.0,41.0,3.0,0.0,3.0,0.0,34.0,0.33,-7.0,-0.37,132.0,292.0,45.2,454.0,72.0,41.9,36.8,137.0,74.5,51.7,285.0,3.0,1.1,11.0,0.58,13.1,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Auxerre,Ionuț Radu,ro ROU,GK,25.0,17.0,20.0,0.0,0.0,0.0,1.0,21.9,0.27,2.9,0.17,117.0,349.0,33.5,469.0,65.0,52.9,41.3,128.0,78.9,53.1,273.0,14.0,5.1,13.0,0.76,12.7,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Auxerre,Donovan Léon,gf GUF,GK,29.0,2.0,2.0,1.0,0.0,0.0,0.0,1.9,0.13,-0.1,-0.03,19.0,57.0,33.3,55.0,8.0,63.6,46.4,24.0,91.7,66.1,41.0,0.0,0.0,2.0,1.0,12.9,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Auxerre,Squad Total,,,27.3,38.0,63.0,4.0,0.0,3.0,1.0,57.8,0.3,-4.2,-0.11,268.0,698.0,38.4,978.0,145.0,48.4,,289.0,77.9,53.5,599.0,17.0,2.8,26.0,0.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Auxerre,Opponent Total,,,26.4,38.0,35.0,7.0,1.0,5.0,3.0,32.3,0.2,0.3,0.01,174.0,400.0,43.5,901.0,167.0,31.1,30.8,266.0,45.1,37.2,494.0,29.0,5.9,37.0,0.97,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Ajaccio,Benjamin Leroy,fr FRA,GK,33.0,31.1,60.0,8.0,1.0,10.0,1.0,47.7,0.3,-11.3,-0.36,213.0,522.0,40.8,657.0,77.0,52.4,38.5,212.0,84.0,52.1,389.0,18.0,4.6,54.0,1.74,16.9,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Ajaccio,François-Joseph Sollacaro,fr FRA,GK,28.0,6.0,14.0,1.0,0.0,1.0,1.0,9.1,0.34,-3.9,-0.65,19.0,87.0,21.8,102.0,11.0,56.9,40.7,40.0,72.5,48.2,93.0,6.0,6.5,6.0,1.0,11.5,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Ajaccio,Ghjuvanni Quilichini,fr FRA,GK,19.0,0.9,0.0,0.0,0.0,0.0,0.0,0.8,0.24,0.8,0.93,6.0,24.0,25.0,26.0,2.0,61.5,43.8,8.0,100.0,61.0,25.0,2.0,8.0,0.0,0.0,7.5,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Ajaccio,Squad Total,,,29.1,38.0,74.0,9.0,1.0,11.0,2.0,57.6,0.31,-14.4,-0.38,238.0,633.0,37.6,785.0,90.0,53.2,,260.0,82.7,51.8,507.0,26.0,5.1,60.0,1.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Ligue1,Ajaccio,Opponent Total,,,26.1,38.0,23.0,6.0,0.0,3.0,1.0,30.0,0.25,8.0,0.21,156.0,414.0,37.7,945.0,154.0,31.2,32.7,226.0,52.7,41.7,504.0,31.0,6.2,28.0,0.74,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
