season,league,team,unnamed:_0_level_0_player,unnamed:_1_level_0_nation,unnamed:_2_level_0_pos,unnamed:_3_level_0_age,unnamed:_4_level_0_mp,playing_time_starts,playing_time_min,playing_time_90s,performance_gls,performance_ast,performance_g+a,performance_g-pk,performance_pk,performance_pkatt,performance_crdy,performance_crdr,progression_prgc,progression_prgp,progression_prgr,per_90_minutes_gls,per_90_minutes_ast,per_90_minutes_g+a,per_90_minutes_g-pk,per_90_minutes_g+a-pk,unnamed:_24_level_0_matches,playing_time_mp
2019-2020,Ligue1,Paris S-G,Ángel Di María,ar ARG,"FW,MF",31.0,26.0,23.0,2000.0,22.2,8.0,14.0,22.0,7.0,1.0,2.0,2.0,0.0,111.0,178.0,275.0,0.36,0.63,0.99,0.32,0.95,0.0,0.0
2019-2020,Ligue1,Paris S-G,Keylor Navas,cr CRC,GK,32.0,21.0,21.0,1890.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-2020,Ligue1,Paris S-G,Thiago Silva,br BRA,DF,34.0,21.0,20.0,1571.0,17.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,99.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-2020,Ligue1,Paris S-G,Idrissa Gana Gueye,sn SEN,MF,29.0,20.0,19.0,1653.0,18.4,1.0,2.0,3.0,1.0,0.0,0.0,2.0,0.0,37.0,175.0,27.0,0.05,0.11,0.16,0.05,0.16,0.0,0.0
2019-2020,Ligue1,Paris S-G,Kylian Mbappé,fr FRA,FW,20.0,20.0,17.0,1513.0,16.8,18.0,5.0,23.0,18.0,0.0,0.0,0.0,0.0,115.0,59.0,260.0,1.07,0.3,1.37,1.07,1.37,0.0,0.0
2019-2020,Ligue1,Paris S-G,Juan Bernat,es ESP,"DF,MF",26.0,18.0,16.0,1388.0,15.4,0.0,4.0,4.0,0.0,0.0,0.0,5.0,0.0,44.0,63.0,129.0,0.0,0.26,0.26,0.0,0.26,0.0,0.0
2019-2020,Ligue1,Paris S-G,Marco Verratti,it ITA,MF,26.0,20.0,15.0,1482.0,16.5,0.0,5.0,5.0,0.0,0.0,0.0,6.0,0.0,33.0,186.0,43.0,0.0,0.3,0.3,0.0,0.3,0.0,0.0
2019-2020,Ligue1,Paris S-G,Marquinhos,br BRA,"MF,DF",25.0,19.0,15.0,1476.0,16.4,3.0,1.0,4.0,3.0,0.0,0.0,1.0,0.0,8.0,97.0,9.0,0.18,0.06,0.24,0.18,0.24,0.0,0.0
2019-2020,Ligue1,Paris S-G,Neymar,br BRA,"MF,FW",27.0,15.0,15.0,1318.0,14.6,13.0,6.0,19.0,9.0,4.0,5.0,4.0,1.0,110.0,160.0,159.0,0.89,0.41,1.3,0.61,1.02,0.0,0.0
2019-2020,Ligue1,Paris S-G,Mauro Icardi,ar ARG,FW,26.0,20.0,14.0,1267.0,14.1,12.0,2.0,14.0,12.0,0.0,0.0,0.0,0.0,9.0,18.0,64.0,0.85,0.14,0.99,0.85,0.99,0.0,0.0
2019-2020,Ligue1,Paris S-G,Thomas Meunier,be BEL,DF,27.0,16.0,14.0,1242.0,13.8,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,49.0,62.0,149.0,0.0,0.07,0.07,0.0,0.07,0.0,0.0
