Season,League,Team,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Unnamed: 4_level_0_MP,Playing Time_Min,Playing Time_Mn/MP,Playing Time_Min%,Playing Time_90s,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,Team Success (xG)_onxG,Team Success (xG)_onxGA,Team Success (xG)_xG+/-,Team Success (xG)_xG+/-90,Team Success (xG)_On-Off,Unnamed: 26_level_0_Matches,Playing Time_MP,Unnamed: 21_level_0_Matches,S_e,L_e,T_e,U_n,U_n.1,U_n.2,U_n.3,P_l,P_l.1,P_l.2,P_l.3,P_l.4,S_t,S_t.1,S_t.2,S_u,S_u.1,S_u.2,T_e.1,T_e.2,T_e.3,T_e.4,T_e.5,T_e.6,T_e.7,T_e.8,T_e.9,T_e.10,T_e.11,U_n.4,U_n.5
2019-2020,LaLiga,Real Madrid,Lucas Vázquez,es ESP,"MF,FW",28.0,18.0,848.0,47.0,24.8,9.4,8.0,87.0,6.0,10.0,16.0,4.0,2.33,23.0,10.0,13.0,1.38,0.26,19.7,9.5,10.2,1.09,0.24,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Real Madrid,James Rodríguez,co COL,"MF,FW",28.0,8.0,419.0,52.0,12.3,4.7,5.0,78.0,2.0,3.0,10.0,10.0,2.13,7.0,3.0,4.0,0.86,-0.37,8.8,2.5,6.3,1.36,0.52,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Real Madrid,Nacho,es ESP,DF,29.0,6.0,439.0,73.0,12.8,4.9,4.0,90.0,4.0,2.0,40.0,8.0,1.67,5.0,2.0,3.0,0.62,-0.65,5.8,4.8,1.0,0.22,-0.8,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Real Madrid,Luka Jović,rs SRB,FW,21.0,17.0,430.0,25.0,12.6,4.8,4.0,71.0,1.0,13.0,11.0,10.0,2.0,9.0,5.0,4.0,0.84,-0.4,11.0,5.3,5.7,1.2,0.33,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Real Madrid,Alphonse Areola,fr FRA,GK,26.0,4.0,360.0,90.0,10.5,4.0,4.0,90.0,4.0,0.0,,31.0,2.5,10.0,5.0,5.0,1.25,0.07,6.8,4.5,2.3,0.57,-0.38,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Real Madrid,Álvaro Odriozola,es ESP,DF,23.0,4.0,343.0,86.0,10.0,3.8,4.0,86.0,3.0,0.0,,5.0,2.25,9.0,4.0,5.0,1.31,0.14,7.1,3.6,3.5,0.92,0.01,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Real Madrid,Marco Asensio,es ESP,FW,23.0,9.0,336.0,37.0,9.8,3.7,3.0,67.0,0.0,6.0,22.0,2.0,2.78,9.0,3.0,6.0,1.61,0.47,7.2,3.4,3.8,1.02,0.12,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Real Madrid,Brahim Díaz,es ESP,FW,19.0,6.0,65.0,11.0,1.9,0.7,0.0,,0.0,6.0,11.0,10.0,2.17,0.0,1.0,-1.0,-1.38,-2.62,0.4,1.3,-0.9,-1.21,-2.16,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Real Madrid,Mariano,do DOM,"FW,MF",25.0,5.0,45.0,9.0,1.3,0.5,0.0,,0.0,5.0,9.0,6.0,2.4,1.0,2.0,-1.0,-2.0,-3.23,1.5,0.6,0.9,1.72,0.82,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Real Madrid,Altube,es ESP,GK,19.0,0.0,,,,,0.0,,0.0,0.0,,10.0,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Real Madrid,Miguel Gutiérrez,es ESP,DF,18.0,0.0,,,,,0.0,,0.0,0.0,,3.0,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Real Madrid,Javi,es ESP,DF,21.0,0.0,,,,,0.0,,0.0,0.0,,8.0,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Real Madrid,Luis López,es ESP,GK,18.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Real Madrid,Keylor Navas,cr CRC,GK,32.0,0.0,,,,,0.0,,0.0,0.0,,3.0,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Real Madrid,Squad Total,,,27.6,38.0,3420.0,90.0,100.0,38.0,418.0,85.0,,120.0,18.0,198.0,2.29,70.0,25.0,45.0,1.18,,67.9,33.3,34.6,0.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Real Madrid,Opponent Total,,,27.0,38.0,3420.0,90.0,100.0,38.0,418.0,85.0,,120.0,18.0,185.0,0.47,25.0,70.0,-45.0,-1.18,,33.3,67.9,-34.6,-0.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Barcelona,Marc-André ter Stegen,de GER,GK,27.0,,3240.0,90.0,94.7,36.0,36.0,90.0,36.0,0.0,,1.0,2.17,79.0,36.0,43.0,1.19,-1.31,60.7,37.3,23.5,0.65,-1.64,Matches,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Barcelona,Gerard Piqué,es ESP,DF,32.0,,3092.0,88.0,90.4,34.4,35.0,88.0,31.0,0.0,,0.0,2.09,71.0,36.0,35.0,1.02,-2.55,57.1,36.4,20.8,0.6,-1.39,Matches,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Barcelona,Lionel Messi,ar ARG,FW,32.0,,2880.0,87.0,84.2,32.0,32.0,89.0,31.0,1.0,45.0,0.0,2.18,72.0,30.0,42.0,1.31,0.31,58.2,32.0,26.2,0.82,0.51,Matches,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Barcelona,Antoine Griezmann,fr FRA,FW,28.0,,2549.0,73.0,74.5,28.3,31.0,81.0,15.0,4.0,13.0,1.0,2.17,61.0,29.0,32.0,1.13,-0.52,45.0,27.1,17.9,0.63,-0.42,Matches,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Barcelona,Sergio Busquets,es ESP,MF,31.0,,2483.0,75.0,72.6,27.6,29.0,81.0,16.0,4.0,36.0,3.0,2.33,68.0,29.0,39.0,1.41,0.55,49.3,27.2,22.1,0.8,0.24,Matches,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Barcelona,Clément Lenglet,fr FRA,DF,24.0,,2424.0,87.0,70.9,26.9,28.0,87.0,24.0,0.0,,6.0,2.14,61.0,28.0,33.0,1.23,-0.13,49.4,27.1,22.4,0.83,0.32,Matches,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Barcelona,Sergi Roberto,es ESP,"DF,MF",27.0,,2339.0,78.0,68.4,26.0,27.0,84.0,21.0,3.0,20.0,2.0,2.17,56.0,27.0,29.0,1.12,-0.47,40.3,26.8,13.5,0.52,-0.69,Matches,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Barcelona,Jordi Alba,es ESP,DF,30.0,,2187.0,81.0,63.9,24.3,25.0,86.0,21.0,2.0,23.0,2.0,2.04,53.0,23.0,30.0,1.23,-0.08,41.8,23.3,18.5,0.76,0.06,Matches,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Barcelona,Frenkie de Jong,nl NED,MF,22.0,,2115.0,73.0,61.8,23.5,24.0,83.0,14.0,5.0,23.0,1.0,2.1,52.0,26.0,26.0,1.11,-0.41,41.2,25.3,16.0,0.68,-0.15,Matches,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Barcelona,Nélson Semedo,pt POR,DF,25.0,,2097.0,66.0,61.3,23.3,24.0,79.0,18.0,8.0,24.0,3.0,2.09,49.0,25.0,24.0,1.03,-0.6,41.3,23.8,17.6,0.75,0.04,Matches,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Barcelona,Luis Suárez,uy URU,FW,32.0,,1998.0,71.0,58.4,22.2,22.0,82.0,14.0,6.0,33.0,0.0,2.14,54.0,18.0,36.0,1.62,0.86,36.5,23.9,12.6,0.57,-0.41,Matches,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Barcelona,Arturo Vidal,cl CHI,MF,32.0,,1671.0,51.0,48.9,18.6,16.0,79.0,8.0,17.0,24.0,3.0,2.12,48.0,18.0,30.0,1.62,0.69,37.4,18.3,19.1,1.03,0.57,Matches,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Barcelona,Ivan Rakitić,hr CRO,MF,31.0,,1589.0,51.0,46.5,17.7,16.0,78.0,6.0,15.0,23.0,5.0,2.13,31.0,15.0,16.0,0.91,-0.67,31.0,19.4,11.6,0.66,-0.15,Matches,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Barcelona,Arthur Melo,br BRA,MF,22.0,,1182.0,56.0,34.6,13.1,14.0,74.0,4.0,7.0,21.0,6.0,2.29,32.0,11.0,21.0,1.6,0.51,21.9,14.2,7.7,0.58,-0.23,Matches,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Barcelona,Ansu Fati,es ESP,FW,16.0,,1027.0,43.0,30.0,11.4,11.0,71.0,1.0,13.0,19.0,9.0,2.04,27.0,14.0,13.0,1.14,-0.18,22.3,11.3,11.0,0.96,0.32,Matches,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Barcelona,Junior Firpo,es ESP,DF,22.0,,1014.0,60.0,29.6,11.3,11.0,82.0,8.0,6.0,19.0,11.0,2.53,29.0,11.0,18.0,1.6,0.48,19.8,10.9,9.0,0.8,0.08,Matches,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Barcelona,Samuel Umtiti,fr FRA,DF,25.0,,949.0,73.0,27.7,10.5,10.0,90.0,10.0,3.0,16.0,12.0,2.38,24.0,12.0,12.0,1.14,-0.17,16.8,8.2,8.6,0.82,0.11,Matches,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Barcelona,Riqui Puig,es ESP,MF,19.0,,510.0,46.0,14.9,5.7,5.0,80.0,2.0,6.0,19.0,4.0,2.18,14.0,5.0,9.0,1.59,0.38,12.0,5.6,6.4,1.12,0.45,Matches,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Barcelona,Carles Pérez,es ESP,FW,21.0,,476.0,48.0,13.9,5.3,5.0,77.0,2.0,5.0,18.0,6.0,1.9,14.0,10.0,4.0,0.76,-0.59,9.6,6.5,3.1,0.59,-0.18,Matches,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Barcelona,Martin Braithwaite,dk DEN,"FW,MF",28.0,,407.0,37.0,11.9,4.5,4.0,75.0,1.0,7.0,16.0,3.0,2.09,8.0,4.0,4.0,0.88,-0.43,9.6,3.7,5.9,1.31,0.65,Matches,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Barcelona,Ousmane Dembélé,fr FRA,FW,22.0,,357.0,71.0,10.4,4.0,3.0,89.0,2.0,2.0,45.0,0.0,2.4,8.0,2.0,6.0,1.51,0.28,5.4,3.8,1.6,0.41,-0.36,Matches,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Barcelona,Ronald Araújo,uy URU,DF,20.0,,238.0,40.0,7.0,2.6,2.0,90.0,2.0,4.0,15.0,9.0,3.0,11.0,0.0,11.0,4.16,3.11,6.6,2.6,4.0,1.5,0.82,Matches,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Barcelona,Rafinha,br BRA,"FW,MF",26.0,,186.0,62.0,5.4,2.1,2.0,66.0,0.0,1.0,54.0,0.0,1.33,6.0,4.0,2.0,0.97,-0.31,3.3,0.9,2.4,1.17,0.45,Matches,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Barcelona,Neto,br BRA,GK,30.0,,180.0,90.0,5.3,2.0,2.0,90.0,2.0,0.0,,29.0,2.0,7.0,2.0,5.0,2.5,1.31,5.6,1.0,4.6,2.29,1.64,Matches,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Barcelona,Carles Aleñá,es ESP,MF,21.0,,172.0,43.0,5.0,1.9,2.0,68.0,1.0,2.0,19.0,6.0,1.75,5.0,1.0,4.0,2.09,0.87,2.8,0.8,2.0,1.03,0.31,Matches,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Barcelona,Moussa Wagué,sn SEN,DF,20.0,,90.0,90.0,2.6,1.0,1.0,90.0,1.0,0.0,,4.0,3.0,2.0,1.0,1.0,1.0,-0.27,1.7,0.4,1.3,1.35,0.63,Matches,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Barcelona,Jean-Clair Todibo,fr FRA,DF,19.0,,77.0,39.0,2.3,0.9,1.0,72.0,0.0,1.0,5.0,7.0,3.0,3.0,0.0,3.0,3.51,2.3,1.7,2.1,-0.4,-0.41,-1.18,Matches,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Barcelona,Álex Collado,es ESP,FW,20.0,,6.0,6.0,0.2,0.1,0.0,,0.0,1.0,6.0,11.0,0.0,0.0,0.0,0.0,0.0,-1.27,0.2,0.0,0.2,3.16,2.43,Matches,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Barcelona,Sergio Akieme,es ESP,DF,21.0,,,,,,0.0,,0.0,0.0,,1.0,,,,,,,,,,,,Matches,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Barcelona,Juan Brandáriz,es ESP,DF,20.0,,,,,,0.0,,0.0,0.0,,1.0,,,,,,,,,,,,Matches,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Barcelona,Arnau Comas,es ESP,DF,19.0,,,,,,0.0,,0.0,0.0,,1.0,,,,,,,,,,,,Matches,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Barcelona,Rey Manaj,al ALB,FW,22.0,,,,,,0.0,,0.0,0.0,,1.0,,,,,,,,,,,,Matches,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Barcelona,Monchu,es ESP,MF,19.0,,,,,,0.0,,0.0,0.0,,8.0,,,,,,,,,,,,Matches,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Barcelona,Dani Morer,es ESP,DF,21.0,,,,,,0.0,,0.0,0.0,,4.0,,,,,,,,,,,,Matches,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Barcelona,Jorge Orgaz,bo BOL,DF,23.0,,,,,,0.0,,0.0,0.0,,4.0,,,,,,,,,,,,Matches,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Barcelona,Iñaki Peña,es ESP,GK,20.0,,,,,,0.0,,0.0,0.0,,16.0,,,,,,,,,,,,Matches,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Barcelona,Kike Saverio,es ESP,FW,20.0,,,,,,0.0,,0.0,0.0,,1.0,,,,,,,,,,,,Matches,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Barcelona,Arnau Tenas,es ESP,GK,18.0,,,,,,0.0,,0.0,0.0,,2.0,,,,,,,,,,,,Matches,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Barcelona,Squad Total,,,27.8,,3420.0,90.0,100.0,38.0,418.0,83.0,,123.0,22.0,183.0,2.16,86.0,38.0,48.0,1.26,,66.3,38.3,28.0,0.74,,,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Barcelona,Opponent Total,,,27.0,,3420.0,90.0,100.0,38.0,418.0,83.0,,123.0,22.0,186.0,0.66,38.0,86.0,-48.0,-1.26,,38.3,66.3,-28.0,-0.74,,,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Atlético Madrid,Jan Oblak,si SVN,GK,26.0,38.0,3395.0,89.0,99.3,37.7,38.0,89.0,37.0,0.0,,0.0,1.84,51.0,27.0,24.0,0.64,0.64,56.1,32.4,23.8,0.63,-1.64,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Atlético Madrid,Saúl Ñíguez,es ESP,"MF,DF",24.0,35.0,3072.0,88.0,89.8,34.1,35.0,88.0,31.0,0.0,,1.0,1.86,45.0,25.0,20.0,0.59,-0.45,50.7,30.1,20.7,0.61,-0.36,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Atlético Madrid,Koke,es ESP,MF,27.0,32.0,2698.0,84.0,78.9,30.0,30.0,88.0,26.0,2.0,28.0,0.0,1.94,45.0,20.0,25.0,0.83,0.96,47.3,25.5,21.7,0.72,0.39,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Atlético Madrid,Thomas Partey,gh GHA,MF,26.0,35.0,2549.0,73.0,74.5,28.3,29.0,83.0,21.0,6.0,23.0,0.0,1.94,39.0,18.0,21.0,0.74,0.43,40.7,23.0,17.6,0.62,-0.08,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Atlético Madrid,Renan Lodi,br BRA,DF,21.0,32.0,2396.0,75.0,70.1,26.6,28.0,82.0,21.0,4.0,22.0,3.0,1.69,37.0,21.0,16.0,0.6,-0.1,35.8,22.0,13.8,0.52,-0.41,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Atlético Madrid,Álvaro Morata,es ESP,FW,26.0,34.0,2098.0,62.0,61.3,23.3,25.0,77.0,11.0,9.0,20.0,0.0,1.85,30.0,14.0,16.0,0.69,0.14,40.5,17.7,22.7,0.98,0.87,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Atlético Madrid,Felipe,br BRA,DF,30.0,25.0,2102.0,84.0,61.5,23.4,23.0,90.0,23.0,2.0,16.0,6.0,1.68,31.0,20.0,11.0,0.47,-0.42,36.8,20.8,16.0,0.68,0.11,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Atlético Madrid,Kieran Trippier,eng ENG,DF,28.0,25.0,1979.0,79.0,57.9,22.0,23.0,84.0,19.0,2.0,22.0,8.0,1.96,30.0,15.0,15.0,0.68,0.12,35.4,17.1,18.4,0.83,0.46,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Atlético Madrid,Ángel Correa,ar ARG,"MF,FW",24.0,33.0,2061.0,62.0,60.3,22.9,22.0,77.0,9.0,11.0,33.0,1.0,1.79,31.0,20.0,11.0,0.48,-0.38,33.2,21.0,12.2,0.53,-0.27,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Atlético Madrid,Stefan Savić,me MNE,DF,28.0,22.0,1980.0,90.0,57.9,22.0,22.0,90.0,22.0,0.0,,3.0,1.77,28.0,15.0,13.0,0.59,-0.1,28.6,18.4,10.2,0.46,-0.43,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
