Season,League,Team,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Unnamed: 4_level_0_90s,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Unnamed: 17_level_0_Int,Unnamed: 18_level_0_Tkl+Int,Unnamed: 19_level_0_Clr,Unnamed: 20_level_0_Err,Unnamed: 21_level_0_Matches,S_e,L_e,T_e,U_n,U_n.1,U_n.2,U_n.3,U_n.4,T_a,T_a.1,T_a.2,T_a.3,T_a.4,C_h,C_h.1,C_h.2,C_h.3,B_l,B_l.1,B_l.2,U_n.5,U_n.6,U_n.7,U_n.8,U_n.9
2019-2020,LaLiga,Real Madrid,Marcelo,br BRA,DF,31.0,14.4,19.0,11.0,8.0,8.0,3.0,9.0,28.0,32.1,19.0,19.0,2.0,17.0,18.0,37.0,21.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Real Madrid,Isco,es ESP,"FW,MF",27.0,13.1,13.0,9.0,2.0,10.0,1.0,5.0,14.0,35.7,9.0,9.0,0.0,9.0,7.0,20.0,4.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Real Madrid,Eden Hazard,be BEL,"FW,MF",28.0,12.0,7.0,3.0,2.0,3.0,2.0,3.0,15.0,20.0,12.0,5.0,0.0,5.0,6.0,13.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Real Madrid,Vinicius Júnior,br BRA,"FW,MF",19.0,15.2,26.0,16.0,13.0,8.0,5.0,8.0,32.0,25.0,24.0,14.0,0.0,14.0,3.0,29.0,2.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Real Madrid,Gareth Bale,wls WAL,"FW,MF",30.0,12.1,9.0,5.0,5.0,2.0,2.0,3.0,14.0,21.4,11.0,8.0,2.0,6.0,6.0,15.0,9.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Real Madrid,Rodrygo,br BRA,FW,18.0,11.3,6.0,1.0,2.0,3.0,1.0,2.0,21.0,9.5,19.0,13.0,0.0,13.0,10.0,16.0,5.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Real Madrid,Éder Militão,br BRA,DF,21.0,11.4,25.0,15.0,15.0,9.0,1.0,10.0,17.0,58.8,7.0,12.0,6.0,6.0,20.0,45.0,42.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Real Madrid,Lucas Vázquez,es ESP,"MF,FW",28.0,9.4,23.0,17.0,10.0,13.0,0.0,11.0,26.0,42.3,15.0,10.0,0.0,10.0,10.0,33.0,8.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Real Madrid,James Rodríguez,co COL,"MF,FW",28.0,4.7,17.0,13.0,6.0,8.0,3.0,6.0,12.0,50.0,6.0,3.0,0.0,3.0,3.0,20.0,1.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Real Madrid,Nacho,es ESP,DF,29.0,4.9,11.0,6.0,6.0,3.0,2.0,6.0,10.0,60.0,4.0,5.0,3.0,2.0,12.0,23.0,18.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Real Madrid,Luka Jović,rs SRB,FW,21.0,4.8,2.0,1.0,0.0,0.0,2.0,1.0,2.0,50.0,1.0,1.0,0.0,1.0,2.0,4.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Real Madrid,Alphonse Areola,fr FRA,GK,26.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Real Madrid,Álvaro Odriozola,es ESP,DF,23.0,3.8,5.0,2.0,4.0,0.0,1.0,5.0,8.0,62.5,3.0,4.0,0.0,4.0,2.0,7.0,8.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Real Madrid,Marco Asensio,es ESP,FW,23.0,3.7,4.0,3.0,3.0,1.0,0.0,1.0,4.0,25.0,3.0,2.0,0.0,2.0,1.0,5.0,4.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Real Madrid,Brahim Díaz,es ESP,FW,19.0,0.7,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Real Madrid,Mariano,do DOM,"FW,MF",25.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Real Madrid,Squad Total,,,27.6,38.0,586.0,355.0,252.0,253.0,81.0,226.0,595.0,38.0,369.0,367.0,77.0,290.0,381.0,967.0,590.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Real Madrid,Opponent Total,,,27.0,38.0,600.0,352.0,302.0,216.0,82.0,285.0,769.0,37.1,484.0,367.0,101.0,266.0,374.0,974.0,777.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Barcelona,Marc-André ter Stegen,de GER,GK,27.0,36.0,2.0,2.0,2.0,0.0,0.0,2.0,3.0,66.7,1.0,0.0,0.0,0.0,2.0,4.0,17.0,6.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Barcelona,Gerard Piqué,es ESP,DF,32.0,34.4,32.0,23.0,20.0,11.0,1.0,16.0,26.0,61.5,10.0,39.0,24.0,15.0,36.0,68.0,157.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Barcelona,Lionel Messi,ar ARG,FW,32.0,32.0,21.0,10.0,4.0,7.0,10.0,3.0,21.0,14.3,18.0,9.0,0.0,9.0,7.0,28.0,1.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Barcelona,Antoine Griezmann,fr FRA,FW,28.0,28.3,33.0,18.0,12.0,11.0,10.0,9.0,34.0,26.5,25.0,22.0,3.0,19.0,12.0,45.0,20.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Barcelona,Sergio Busquets,es ESP,MF,31.0,27.6,80.0,44.0,23.0,43.0,14.0,41.0,71.0,57.7,30.0,36.0,5.0,31.0,44.0,124.0,24.0,2.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Barcelona,Clément Lenglet,fr FRA,DF,24.0,26.9,44.0,31.0,29.0,15.0,0.0,16.0,32.0,50.0,16.0,29.0,15.0,14.0,35.0,79.0,79.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Barcelona,Sergi Roberto,es ESP,"DF,MF",27.0,26.0,35.0,22.0,16.0,11.0,8.0,15.0,25.0,60.0,10.0,12.0,3.0,9.0,33.0,68.0,36.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Barcelona,Jordi Alba,es ESP,DF,30.0,24.3,20.0,13.0,9.0,7.0,4.0,6.0,27.0,22.2,21.0,12.0,3.0,9.0,37.0,57.0,40.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Barcelona,Frenkie de Jong,nl NED,MF,22.0,23.5,26.0,19.0,7.0,12.0,7.0,7.0,22.0,31.8,15.0,17.0,7.0,10.0,21.0,47.0,9.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Barcelona,Nélson Semedo,pt POR,DF,25.0,23.3,51.0,30.0,27.0,18.0,6.0,21.0,36.0,58.3,15.0,18.0,3.0,15.0,22.0,73.0,30.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Barcelona,Luis Suárez,uy URU,FW,32.0,22.2,4.0,0.0,0.0,1.0,3.0,2.0,12.0,16.7,10.0,6.0,1.0,5.0,1.0,5.0,11.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Barcelona,Arturo Vidal,cl CHI,MF,32.0,18.6,63.0,38.0,22.0,30.0,11.0,24.0,58.0,41.4,34.0,31.0,7.0,24.0,17.0,80.0,16.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Barcelona,Ivan Rakitić,hr CRO,MF,31.0,17.7,27.0,14.0,8.0,15.0,4.0,10.0,28.0,35.7,18.0,19.0,6.0,13.0,15.0,42.0,18.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Barcelona,Arthur Melo,br BRA,MF,22.0,13.1,15.0,10.0,4.0,7.0,4.0,4.0,12.0,33.3,8.0,9.0,0.0,9.0,4.0,19.0,5.0,2.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Barcelona,Ansu Fati,es ESP,FW,16.0,11.4,16.0,8.0,4.0,7.0,5.0,5.0,15.0,33.3,10.0,14.0,1.0,13.0,8.0,24.0,3.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Barcelona,Junior Firpo,es ESP,DF,22.0,11.3,23.0,15.0,12.0,8.0,3.0,11.0,17.0,64.7,6.0,15.0,3.0,12.0,17.0,40.0,12.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Barcelona,Samuel Umtiti,fr FRA,DF,25.0,10.5,11.0,5.0,5.0,5.0,1.0,5.0,8.0,62.5,3.0,4.0,2.0,2.0,22.0,33.0,32.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Barcelona,Riqui Puig,es ESP,MF,19.0,5.7,11.0,7.0,1.0,9.0,1.0,5.0,17.0,29.4,12.0,2.0,0.0,2.0,5.0,16.0,1.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Barcelona,Carles Pérez,es ESP,FW,21.0,5.3,7.0,4.0,2.0,2.0,3.0,3.0,15.0,20.0,12.0,5.0,2.0,3.0,1.0,8.0,1.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Barcelona,Martin Braithwaite,dk DEN,"FW,MF",28.0,4.5,2.0,2.0,2.0,0.0,0.0,0.0,8.0,0.0,8.0,3.0,0.0,3.0,1.0,3.0,1.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Barcelona,Ousmane Dembélé,fr FRA,FW,22.0,4.0,2.0,2.0,1.0,1.0,0.0,2.0,5.0,40.0,3.0,4.0,0.0,4.0,0.0,2.0,0.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Barcelona,Ronald Araújo,uy URU,DF,20.0,2.6,3.0,2.0,2.0,1.0,0.0,1.0,1.0,100.0,0.0,6.0,2.0,4.0,0.0,3.0,9.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Barcelona,Rafinha,br BRA,"FW,MF",26.0,2.1,3.0,2.0,1.0,1.0,1.0,1.0,2.0,50.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Barcelona,Neto,br BRA,GK,30.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Barcelona,Carles Aleñá,es ESP,MF,21.0,1.9,2.0,1.0,1.0,1.0,0.0,1.0,4.0,25.0,3.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Barcelona,Moussa Wagué,sn SEN,DF,20.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Barcelona,Jean-Clair Todibo,fr FRA,DF,19.0,0.9,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Barcelona,Álex Collado,es ESP,FW,20.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Barcelona,Squad Total,,,27.8,38.0,536.0,323.0,216.0,223.0,97.0,211.0,501.0,42.1,290.0,313.0,87.0,226.0,342.0,878.0,529.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Barcelona,Opponent Total,,,27.0,38.0,623.0,361.0,351.0,202.0,70.0,269.0,793.0,33.9,524.0,430.0,117.0,313.0,525.0,1148.0,575.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Atlético Madrid,Jan Oblak,si SVN,GK,26.0,37.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,4.0,2.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Atlético Madrid,Saúl Ñíguez,es ESP,"MF,DF",24.0,34.1,95.0,59.0,44.0,42.0,9.0,39.0,88.0,44.3,49.0,58.0,13.0,45.0,55.0,150.0,68.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Atlético Madrid,Koke,es ESP,MF,27.0,30.0,70.0,42.0,27.0,30.0,13.0,29.0,89.0,32.6,60.0,33.0,8.0,25.0,29.0,99.0,28.0,2.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Atlético Madrid,Thomas Partey,gh GHA,MF,26.0,28.3,70.0,41.0,34.0,30.0,6.0,26.0,58.0,44.8,32.0,32.0,8.0,24.0,48.0,118.0,41.0,7.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Atlético Madrid,Renan Lodi,br BRA,DF,21.0,26.6,73.0,46.0,28.0,35.0,10.0,40.0,65.0,61.5,25.0,28.0,7.0,21.0,38.0,111.0,56.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Atlético Madrid,Álvaro Morata,es ESP,FW,26.0,23.3,17.0,8.0,4.0,9.0,4.0,1.0,13.0,7.7,12.0,12.0,2.0,10.0,5.0,22.0,23.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Atlético Madrid,Felipe,br BRA,DF,30.0,23.4,27.0,19.0,21.0,6.0,0.0,14.0,24.0,58.3,10.0,18.0,13.0,5.0,40.0,67.0,130.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Atlético Madrid,Kieran Trippier,eng ENG,DF,28.0,22.0,52.0,34.0,24.0,21.0,7.0,34.0,53.0,64.2,19.0,33.0,7.0,26.0,24.0,76.0,46.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Atlético Madrid,Ángel Correa,ar ARG,"MF,FW",24.0,22.9,25.0,9.0,7.0,9.0,9.0,9.0,36.0,25.0,27.0,23.0,5.0,18.0,14.0,39.0,21.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Atlético Madrid,Stefan Savić,me MNE,DF,28.0,22.0,22.0,17.0,11.0,10.0,1.0,11.0,18.0,61.1,7.0,16.0,9.0,7.0,24.0,46.0,91.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Atlético Madrid,João Félix,pt POR,"FW,MF",19.0,19.4,9.0,3.0,3.0,3.0,3.0,4.0,14.0,28.6,10.0,4.0,0.0,4.0,10.0,19.0,4.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Atlético Madrid,José María Giménez,uy URU,DF,24.0,19.5,20.0,16.0,18.0,1.0,1.0,7.0,11.0,63.6,4.0,14.0,7.0,7.0,23.0,43.0,75.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Atlético Madrid,Marcos Llorente,es ESP,"MF,FW",24.0,15.2,29.0,15.0,7.0,16.0,6.0,7.0,21.0,33.3,14.0,24.0,4.0,20.0,14.0,43.0,9.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Atlético Madrid,Mario Hermoso,es ESP,DF,24.0,13.5,15.0,8.0,12.0,2.0,1.0,11.0,20.0,55.0,9.0,11.0,5.0,6.0,12.0,27.0,61.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Atlético Madrid,Diego Costa,es ESP,FW,30.0,15.0,9.0,5.0,1.0,4.0,4.0,1.0,10.0,10.0,9.0,4.0,2.0,2.0,3.0,12.0,10.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Atlético Madrid,Héctor Herrera,mx MEX,MF,29.0,12.5,31.0,21.0,9.0,18.0,4.0,13.0,32.0,40.6,19.0,16.0,7.0,9.0,17.0,48.0,13.0,2.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Atlético Madrid,Vitolo,es ESP,"FW,MF",29.0,13.6,15.0,12.0,7.0,7.0,1.0,5.0,17.0,29.4,12.0,9.0,0.0,9.0,10.0,25.0,9.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Atlético Madrid,Santiago Arias,co COL,DF,27.0,12.0,36.0,24.0,20.0,12.0,4.0,10.0,18.0,55.6,8.0,12.0,7.0,5.0,19.0,55.0,20.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Atlético Madrid,Thomas Lemar,fr FRA,MF,23.0,10.3,12.0,8.0,4.0,5.0,3.0,2.0,11.0,18.2,9.0,14.0,1.0,13.0,6.0,18.0,6.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Atlético Madrid,Yannick Carrasco,be BEL,"MF,FW",25.0,7.0,11.0,7.0,4.0,4.0,3.0,7.0,21.0,33.3,14.0,9.0,0.0,9.0,5.0,16.0,2.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Atlético Madrid,Šime Vrsaljko,hr CRO,DF,27.0,4.0,6.0,5.0,6.0,0.0,0.0,5.0,6.0,83.3,1.0,5.0,3.0,2.0,8.0,14.0,11.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Atlético Madrid,Manuel Sánchez,es ESP,DF,18.0,3.6,13.0,7.0,2.0,7.0,4.0,8.0,15.0,53.3,7.0,3.0,0.0,3.0,7.0,20.0,1.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Atlético Madrid,Antonio Adán,es ESP,GK,32.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Atlético Madrid,Sergio Camello,es ESP,FW,18.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Atlético Madrid,Rodrigo Riquelme,es ESP,"FW,MF",19.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Atlético Madrid,Darío Poveda,es ESP,MF,22.0,0.1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Atlético Madrid,Ivan Šaponjić,rs SRB,"DF,FW",21.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Atlético Madrid,Óscar Clemente,es ESP,MF,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Atlético Madrid,Toni Moya,es ESP,MF,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Atlético Madrid,Germán Valera,es ESP,FW,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Atlético Madrid,Squad Total,,,26.1,38.0,658.0,406.0,293.0,272.0,93.0,283.0,640.0,44.2,357.0,380.0,108.0,272.0,412.0,1070.0,729.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Atlético Madrid,Opponent Total,,,27.4,38.0,572.0,355.0,292.0,224.0,56.0,195.0,543.0,35.9,348.0,342.0,112.0,230.0,384.0,956.0,709.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Sevilla,Jesús Navas,es ESP,DF,33.0,37.4,27.0,15.0,16.0,7.0,4.0,15.0,32.0,46.9,17.0,20.0,7.0,13.0,31.0,58.0,70.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Sevilla,Diego Carlos,br BRA,DF,26.0,34.8,35.0,23.0,25.0,9.0,1.0,15.0,25.0,60.0,10.0,33.0,24.0,9.0,37.0,72.0,176.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Sevilla,Tomáš Vaclík,cz CZE,GK,30.0,32.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Sevilla,Lucas Ocampos,ar ARG,"FW,MF",25.0,30.5,54.0,31.0,30.0,19.0,5.0,30.0,72.0,41.7,42.0,33.0,2.0,31.0,22.0,76.0,27.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Sevilla,Fernando,br BRA,MF,32.0,29.5,62.0,33.0,37.0,24.0,1.0,34.0,58.0,58.6,24.0,38.0,15.0,23.0,67.0,129.0,73.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,LaLiga,Sevilla,Sergio Reguilón,es ESP,DF,22.0,27.9,57.0,30.0,28.0,25.0,4.0,27.0,64.0,42.2,37.0,25.0,5.0,20.0,33.0,90.0,53.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
