season,league,team,player,player_nation,player_position,player_age,mp,playing_time_starts,playing_time_min,playing_time_90s,performance_gls,performance_ast,performance_g+a,performance_g-pk,performance_pk,performance_pkatt,performance_crdy,performance_crdr,progression_prgc,progression_prgp,progression_prgr,per_90_minutes_gls,per_90_minutes_ast,per_90_minutes_g+a,per_90_minutes_g-pk,per_90_minutes_g+a-pk,matches,playing_time_mp
2018-2019,SeriaA,Juventus,Rodrigo Bentancur,uy URU,MF,21.0,0.0,21.0,2003.0,22.3,2.0,3.0,5.0,2.0,0.0,0.0,8.0,1.0,36.0,128.0,65.0,0.09,0.13,0.22,0.09,0.22,0.0,31.0
2018-2019,SeriaA,Juventus,Emre Can,de GER,MF,24.0,0.0,20.0,1811.0,20.1,4.0,1.0,5.0,3.0,1.0,1.0,7.0,0.0,48.0,90.0,46.0,0.2,0.05,0.25,0.15,0.2,0.0,29.0
2018-2019,SeriaA,Juventus,Mattia De Sciglio,it ITA,DF,25.0,0.0,19.0,1743.0,19.4,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,40.0,86.0,91.0,0.0,0.05,0.05,0.0,0.05,0.0,22.0
2018-2019,SeriaA,Juventus,Daniele Rugani,it ITA,DF,24.0,0.0,15.0,1350.0,15.0,2.0,0.0,2.0,2.0,0.0,0.0,3.0,0.0,6.0,39.0,1.0,0.13,0.0,0.13,0.13,0.13,0.0,15.0
2018-2019,SeriaA,Juventus,Federico Bernardeschi,it ITA,"MF,FW",24.0,0.0,14.0,1473.0,16.4,2.0,3.0,5.0,2.0,0.0,0.0,5.0,1.0,58.0,66.0,153.0,0.12,0.18,0.31,0.12,0.31,0.0,28.0
2018-2019,SeriaA,Juventus,Juan Cuadrado,co COL,"MF,DF",30.0,0.0,14.0,1220.0,13.6,1.0,2.0,3.0,1.0,0.0,0.0,4.0,0.0,55.0,86.0,109.0,0.07,0.15,0.22,0.07,0.22,0.0,18.0
2018-2019,SeriaA,Juventus,Mattia Perin,it ITA,GK,25.0,0.0,9.0,810.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
2018-2019,SeriaA,Juventus,Sami Khedira,de GER,MF,31.0,0.0,8.0,706.0,7.8,2.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,9.0,25.0,32.0,0.25,0.13,0.38,0.25,0.38,0.0,10.0
2018-2019,SeriaA,Juventus,Martín Cáceres,uy URU,DF,31.0,0.0,7.0,628.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.0,34.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
2018-2019,SeriaA,Juventus,Douglas Costa,br BRA,"FW,MF",27.0,0.0,7.0,621.0,6.9,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,47.0,31.0,83.0,0.14,0.0,0.14,0.14,0.14,0.0,17.0
2018-2019,SeriaA,Juventus,Leonardo Spinazzola,it ITA,DF,25.0,0.0,6.0,601.0,6.7,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,60.0,33.0,65.0,0.0,0.15,0.15,0.0,0.15,0.0,10.0
2018-2019,SeriaA,Juventus,Moise Kean,it ITA,FW,18.0,0.0,5.0,541.0,6.0,6.0,0.0,6.0,6.0,0.0,0.0,2.0,0.0,11.0,4.0,42.0,1.0,0.0,1.0,1.0,1.0,0.0,13.0
2018-2019,SeriaA,Juventus,Medhi Benatia,ma MAR,DF,31.0,0.0,5.0,450.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
2018-2019,SeriaA,Juventus,Andrea Barzagli,it ITA,DF,37.0,0.0,4.0,260.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
2018-2019,SeriaA,Juventus,Matheus Pereira da Silva,br BRA,MF,20.0,0.0,1.0,92.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
2018-2019,SeriaA,Juventus,Paolo Gozzi Iweru,it ITA,DF,17.0,0.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-2019,SeriaA,Juventus,Carlo Pinsoglio,it ITA,GK,28.0,0.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-2019,SeriaA,Juventus,Grigoris Kastanos,cy CYP,MF,20.0,0.0,1.0,60.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-2019,SeriaA,Juventus,Hans Nicolussi Caviglia,it ITA,MF,18.0,0.0,0.0,57.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
2018-2019,SeriaA,Juventus,Manolo Portanova,it ITA,MF,18.0,0.0,0.0,33.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-2019,SeriaA,Juventus,Stephy Mavididi,eng ENG,FW,20.0,0.0,0.0,22.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-2019,SeriaA,Juventus,Luca Coccolo,it ITA,DF,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-2019,SeriaA,Juventus,Mattia Del Favero,it ITA,GK,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-2019,SeriaA,Juventus,Nicolò Fagioli,it ITA,MF,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-2019,SeriaA,Juventus,Pablo Moreno,es ESP,FW,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-2019,SeriaA,Juventus,Simone Muratore,it ITA,MF,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-2019,SeriaA,Juventus,Squad Total,0,0,28.0,0.0,418.0,3420.0,38.0,66.0,44.0,110.0,59.0,7.0,8.0,76.0,4.0,926.0,1853.0,1833.0,1.74,1.16,2.89,1.55,2.71,0.0,38.0
2018-2019,SeriaA,Juventus,Opponent Total,0,0,26.9,0.0,418.0,3420.0,38.0,29.0,19.0,48.0,27.0,2.0,4.0,95.0,3.0,652.0,1250.0,1237.0,0.76,0.5,1.26,0.71,1.21,0.0,38.0
2018-2019,SeriaA,Napoli,Kalidou Koulibaly,sn SEN,DF,27.0,35.0,35.0,3132.0,34.8,2.0,2.0,4.0,2.0,0.0,0.0,10.0,1.0,53.0,191.0,15.0,0.06,0.06,0.11,0.06,0.11,0.0,0.0
2018-2019,SeriaA,Napoli,Piotr Zieliński,pl POL,MF,24.0,36.0,33.0,2875.0,31.9,6.0,2.0,8.0,6.0,0.0,0.0,6.0,0.0,134.0,249.0,197.0,0.19,0.06,0.25,0.19,0.25,0.0,0.0
2018-2019,SeriaA,Napoli,José Callejón,es ESP,"MF,FW",31.0,34.0,29.0,2650.0,29.4,3.0,10.0,13.0,3.0,0.0,0.0,1.0,0.0,54.0,135.0,247.0,0.1,0.34,0.44,0.1,0.44,0.0,0.0
2018-2019,SeriaA,Napoli,Allan,br BRA,MF,27.0,33.0,28.0,2616.0,29.1,1.0,3.0,4.0,1.0,0.0,0.0,10.0,0.0,49.0,236.0,45.0,0.03,0.1,0.14,0.03,0.14,0.0,0.0
2018-2019,SeriaA,Napoli,Arkadiusz Milik,pl POL,FW,24.0,35.0,27.0,2396.0,26.6,17.0,3.0,20.0,17.0,0.0,0.0,4.0,0.0,30.0,57.0,169.0,0.64,0.11,0.75,0.64,0.75,0.0,0.0
2018-2019,SeriaA,Napoli,Elseid Hysaj,al ALB,DF,24.0,27.0,24.0,2107.0,23.4,0.0,2.0,2.0,0.0,0.0,0.0,4.0,0.0,67.0,123.0,98.0,0.0,0.09,0.09,0.0,0.09,0.0,0.0
2018-2019,SeriaA,Napoli,Lorenzo Insigne,it ITA,"FW,MF",27.0,28.0,24.0,2073.0,23.0,10.0,6.0,16.0,9.0,1.0,2.0,6.0,1.0,76.0,133.0,258.0,0.43,0.26,0.69,0.39,0.65,0.0,0.0
2018-2019,SeriaA,Napoli,Dries Mertens,be BEL,FW,31.0,35.0,23.0,2252.0,25.0,16.0,11.0,27.0,15.0,1.0,1.0,1.0,0.0,71.0,96.0,261.0,0.64,0.44,1.08,0.6,1.04,0.0,0.0
2018-2019,SeriaA,Napoli,Fabián Ruiz Peña,es ESP,MF,22.0,27.0,20.0,1992.0,22.1,5.0,4.0,9.0,5.0,0.0,0.0,3.0,1.0,70.0,204.0,116.0,0.23,0.18,0.41,0.23,0.41,0.0,0.0
2018-2019,SeriaA,Napoli,Kévin Malcuit,ma MAR,DF,27.0,24.0,20.0,1805.0,20.1,0.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,82.0,88.0,138.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0
2018-2019,SeriaA,Napoli,Raúl Albiol,es ESP,DF,32.0,20.0,19.0,1713.0,19.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,4.0,81.0,2.0,0.05,0.0,0.05,0.05,0.05,0.0,0.0
2018-2019,SeriaA,Napoli,Mário Rui,pt POR,DF,27.0,20.0,17.0,1417.0,15.7,1.0,1.0,2.0,1.0,0.0,0.0,5.0,1.0,69.0,105.0,134.0,0.06,0.06,0.13,0.06,0.13,0.0,0.0
2018-2019,SeriaA,Napoli,David Ospina,co COL,GK,29.0,17.0,16.0,1457.0,16.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-2019,SeriaA,Napoli,Nikola Maksimović,rs SRB,DF,26.0,17.0,15.0,1375.0,15.3,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,6.0,53.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-2019,SeriaA,Napoli,Alex Meret,it ITA,GK,21.0,14.0,13.0,1151.0,12.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-2019,SeriaA,Napoli,Faouzi Ghoulam,dz ALG,DF,27.0,16.0,12.0,1154.0,12.8,1.0,3.0,4.0,1.0,0.0,0.0,2.0,0.0,37.0,68.0,138.0,0.08,0.23,0.31,0.08,0.31,0.0,0.0
2018-2019,SeriaA,Napoli,Marek Hamšík,sk SVK,MF,31.0,13.0,12.0,916.0,10.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,22.0,86.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-2019,SeriaA,Napoli,Orestis Karnezis,gr GRE,GK,33.0,9.0,9.0,810.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-2019,SeriaA,Napoli,Simone Verdi,it ITA,"MF,FW",26.0,22.0,9.0,704.0,7.8,3.0,3.0,6.0,2.0,1.0,1.0,0.0,0.0,32.0,37.0,74.0,0.38,0.38,0.77,0.26,0.64,0.0,0.0
2018-2019,SeriaA,Napoli,Amadou Diawara,gn GUI,MF,21.0,13.0,8.0,661.0,7.3,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,40.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-2019,SeriaA,Napoli,Sebastiano Luperto,it ITA,DF,21.0,12.0,6.0,728.0,8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,20.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-2019,SeriaA,Napoli,Adam Ounas,dz ALG,"MF,FW",21.0,18.0,6.0,538.0,6.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,45.0,30.0,77.0,0.5,0.0,0.5,0.5,0.5,0.0,0.0
2018-2019,SeriaA,Napoli,Amin Younes,de GER,"MF,FW",24.0,12.0,6.0,498.0,5.5,3.0,2.0,5.0,3.0,0.0,0.0,1.0,0.0,19.0,37.0,66.0,0.54,0.36,0.9,0.54,0.9,0.0,0.0
2018-2019,SeriaA,Napoli,Marko Rog,hr CRO,MF,23.0,9.0,4.0,333.0,3.7,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,2.0,11.0,4.0,0.27,0.0,0.27,0.27,0.27,0.0,0.0
2018-2019,SeriaA,Napoli,Vlad Chiricheș,ro ROU,DF,28.0,3.0,3.0,147.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-2019,SeriaA,Napoli,Gianluca Gaetano,it ITA,"MF,FW",18.0,2.0,0.0,8.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-2019,SeriaA,Napoli,Antonio Daniele,it ITA,GK,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-2019,SeriaA,Napoli,Alessandro Fortunato D'Andrea,it ITA,GK,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-2019,SeriaA,Napoli,Davide Marfella,it ITA,GK,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-2019,SeriaA,Napoli,Joao Pedro Piai,br BRA,GK,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-2019,SeriaA,Napoli,Karim Zedadka,fr FRA,DF,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-2019,SeriaA,Napoli,Squad Total,0,0,27.0,38.0,418.0,3420.0,38.0,73.0,54.0,127.0,70.0,3.0,4.0,72.0,5.0,934.0,2089.0,2082.0,1.92,1.42,3.34,1.84,3.26,0.0,0.0
2018-2019,SeriaA,Napoli,Opponent Total,0,0,27.0,38.0,418.0,3420.0,38.0,36.0,28.0,64.0,32.0,4.0,4.0,86.0,5.0,563.0,1242.0,1231.0,0.95,0.74,1.68,0.84,1.58,0.0,0.0
2018-2019,SeriaA,Atalanta,Remo Freuler,ch SUI,MF,26.0,35.0,35.0,3022.0,33.6,2.0,6.0,8.0,2.0,0.0,0.0,4.0,0.0,100.0,276.0,77.0,0.06,0.18,0.24,0.06,0.24,0.0,0.0
2018-2019,SeriaA,Atalanta,Marten de Roon,nl NED,MF,27.0,35.0,34.0,2975.0,33.1,2.0,3.0,5.0,1.0,1.0,1.0,8.0,0.0,33.0,254.0,40.0,0.06,0.09,0.15,0.03,0.12,0.0,0.0
2018-2019,SeriaA,Atalanta,Papu Gómez,ar ARG,"MF,FW",30.0,35.0,34.0,2899.0,32.2,7.0,11.0,18.0,7.0,0.0,0.0,5.0,0.0,239.0,238.0,264.0,0.22,0.34,0.56,0.22,0.56,0.0,0.0
2018-2019,SeriaA,Atalanta,Hans Hateboer,nl NED,DF,24.0,35.0,33.0,2973.0,33.0,5.0,5.0,10.0,5.0,0.0,0.0,5.0,0.0,100.0,136.0,243.0,0.15,0.15,0.3,0.15,0.3,0.0,0.0
2018-2019,SeriaA,Atalanta,Duván Zapata,co COL,FW,27.0,37.0,32.0,2896.0,32.2,23.0,7.0,30.0,22.0,1.0,2.0,5.0,0.0,108.0,68.0,374.0,0.71,0.22,0.93,0.68,0.9,0.0,0.0
2018-2019,SeriaA,Atalanta,José Luis Palomino,ar ARG,DF,28.0,30.0,25.0,2261.0,25.1,1.0,1.0,2.0,1.0,0.0,0.0,6.0,1.0,5.0,63.0,4.0,0.04,0.04,0.08,0.04,0.08,0.0,0.0
2018-2019,SeriaA,Atalanta,Gianluca Mancini,it ITA,DF,22.0,30.0,25.0,2246.0,25.0,5.0,2.0,7.0,5.0,0.0,0.0,5.0,0.0,26.0,90.0,20.0,0.2,0.08,0.28,0.2,0.28,0.0,0.0
2018-2019,SeriaA,Atalanta,Josip Iličić,si SVN,"FW,MF",30.0,31.0,23.0,2145.0,23.8,12.0,7.0,19.0,12.0,0.0,1.0,5.0,1.0,155.0,181.0,286.0,0.5,0.29,0.8,0.5,0.8,0.0,0.0
2018-2019,SeriaA,Atalanta,Robin Gosens,de GER,"DF,MF",24.0,28.0,23.0,1942.0,21.6,3.0,2.0,5.0,3.0,0.0,0.0,2.0,0.0,96.0,133.0,153.0,0.14,0.09,0.23,0.14,0.23,0.0,0.0
2018-2019,SeriaA,Atalanta,Andrea Masiello,it ITA,DF,32.0,24.0,22.0,1836.0,20.4,0.0,2.0,2.0,0.0,0.0,0.0,5.0,0.0,17.0,107.0,17.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0
2018-2019,SeriaA,Atalanta,Timothy Castagne,be BEL,DF,22.0,28.0,21.0,2006.0,22.3,4.0,3.0,7.0,4.0,0.0,0.0,3.0,0.0,61.0,82.0,159.0,0.18,0.13,0.31,0.18,0.31,0.0,0.0
2018-2019,SeriaA,Atalanta,Berat Djimsiti,al ALB,DF,25.0,24.0,20.0,1807.0,20.1,1.0,2.0,3.0,1.0,0.0,0.0,3.0,0.0,5.0,37.0,2.0,0.05,0.1,0.15,0.05,0.15,0.0,0.0
2018-2019,SeriaA,Atalanta,Pierluigi Gollini,it ITA,GK,23.0,20.0,20.0,1799.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-2019,SeriaA,Atalanta,Rafael Tolói,it ITA,DF,27.0,21.0,20.0,1746.0,19.4,1.0,3.0,4.0,1.0,0.0,0.0,1.0,1.0,40.0,94.0,25.0,0.05,0.15,0.21,0.05,0.21,0.0,0.0
2018-2019,SeriaA,Atalanta,Etrit Berisha,al ALB,GK,29.0,18.0,18.0,1620.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-2019,SeriaA,Atalanta,Mario Pašalić,hr CRO,MF,23.0,33.0,17.0,1618.0,18.0,5.0,3.0,8.0,5.0,0.0,0.0,1.0,0.0,34.0,82.0,62.0,0.28,0.17,0.44,0.28,0.44,0.0,0.0
2018-2019,SeriaA,Atalanta,Musa Barrow,gm GAM,FW,19.0,22.0,6.0,601.0,6.7,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,33.0,25.0,79.0,0.15,0.3,0.45,0.15,0.45,0.0,0.0
2018-2019,SeriaA,Atalanta,Emiliano Rigoni,ar ARG,"FW,MF",25.0,12.0,6.0,522.0,5.8,3.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,28.0,29.0,80.0,0.52,0.0,0.52,0.52,0.52,0.0,0.0
2018-2019,SeriaA,Atalanta,Ali Adnan Kadhim,iq IRQ,DF,24.0,3.0,2.0,166.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-2019,SeriaA,Atalanta,Matteo Pessina,it ITA,"MF,FW",21.0,12.0,1.0,235.0,2.6,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,26.0,9.0,0.0,0.38,0.38,0.0,0.38,0.0,0.0
2018-2019,SeriaA,Atalanta,Luca Valzania,it ITA,MF,22.0,2.0,1.0,73.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-2019,SeriaA,Atalanta,Dejan Kulusevski,se SWE,MF,18.0,3.0,0.0,105.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-2019,SeriaA,Atalanta,Arkadiusz Reca,pl POL,DF,23.0,3.0,0.0,49.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-2019,SeriaA,Atalanta,Roberto Piccoli,it ITA,"FW,MF",17.0,2.0,0.0,48.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-2019,SeriaA,Atalanta,Marco Tumminello,it ITA,"FW,DF",19.0,2.0,0.0,9.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-2019,SeriaA,Atalanta,Roger Ibanez,br BRA,"DF,FW",19.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-2019,SeriaA,Atalanta,Francesco Rossi,it ITA,GK,27.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-2019,SeriaA,Atalanta,Davide Bettella,it ITA,DF,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-2019,SeriaA,Atalanta,Nicolò Cambiaghi,it ITA,FW,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-2019,SeriaA,Atalanta,Andrea Colpani,it ITA,MF,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-2019,SeriaA,Atalanta,Andreas Cornelius,dk DEN,FW,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-2019,SeriaA,Atalanta,Enrico Del Prato,it ITA,"DF,MF",18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-2019,SeriaA,Atalanta,Caleb Okoli,it ITA,DF,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-2019,SeriaA,Atalanta,Lorenzo Peli,it ITA,FW,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-2019,SeriaA,Atalanta,Squad Total,0,0,26.5,38.0,418.0,3420.0,38.0,75.0,60.0,135.0,73.0,2.0,4.0,62.0,3.0,1104.0,1939.0,1929.0,1.97,1.58,3.55,1.92,3.5,0.0,0.0
