Season,League,Team,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Unnamed: 4_level_0_90s,Goals_GA,Goals_PKA,Goals_FK,Goals_CK,Goals_OG,Expected_PSxG,Expected_PSxG/SoT,Expected_PSxG+/-,Expected_/90,Launched_Cmp,Launched_Att,Launched_Cmp%,Passes_Att,Passes_Thr,Passes_Launch%,Passes_AvgLen,Goal Kicks_Att,Goal Kicks_Launch%,Goal Kicks_AvgLen,Crosses_Opp,Crosses_Stp,Crosses_Stp%,Sweeper_#OPA,Sweeper_#OPA/90,Sweeper_AvgDist,Unnamed: 30_level_0_Matches,S_e,L_e,T_e,U_n,U_n.1,U_n.2,U_n.3,U_n.4,G_o,G_o.1,G_o.2,G_o.3,G_o.4,E_x,E_x.1,E_x.2,E_x.3,L_a,L_a.1,L_a.2,P_a,P_a.1,P_a.2,P_a.3,G_o.5,G_o.6,G_o.7,C_r,C_r.1,C_r.2,S_w,S_w.1,S_w.2,U_n.5
2021-2022,EPL,Chelsea,Squad Total,,,27.4,38.0,33.0,6.0,0.0,2.0,1.0,31.6,0.22,-0.4,-0.01,91.0,222.0,41.0,896.0,183.0,19.0,25.5,198.0,26.3,25.2,419.0,30.0,7.2,54.0,1.42,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,EPL,Chelsea,Opponent Total,,,26.7,38.0,76.0,8.0,1.0,8.0,1.0,65.3,0.28,-9.7,-0.25,206.0,576.0,35.8,995.0,180.0,41.5,36.0,287.0,56.8,43.8,604.0,34.0,5.6,34.0,0.89,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,EPL,Tottenham,Hugo Lloris,fr FRA,GK,34.0,38.0,40.0,2.0,1.0,5.0,1.0,37.6,0.26,-1.4,-0.04,115.0,279.0,41.2,676.0,161.0,29.6,31.0,278.0,28.4,26.5,567.0,33.0,5.8,45.0,1.18,14.2,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,EPL,Tottenham,Squad Total,,,26.5,38.0,40.0,2.0,1.0,5.0,1.0,37.6,0.26,-1.4,-0.04,115.0,279.0,41.2,676.0,161.0,29.6,31.0,278.0,28.4,26.5,567.0,33.0,5.8,45.0,1.18,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,EPL,Tottenham,Opponent Total,,,26.8,38.0,69.0,5.0,1.0,4.0,6.0,65.5,0.32,2.5,0.06,159.0,495.0,32.1,948.0,184.0,38.8,35.1,236.0,53.8,41.9,486.0,23.0,4.7,45.0,1.18,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,EPL,Arsenal,Aaron Ramsdale,eng ENG,GK,23.0,34.0,39.0,5.0,0.0,3.0,1.0,38.2,0.26,0.2,0.0,134.0,480.0,27.9,993.0,162.0,34.8,33.2,181.0,74.0,55.1,414.0,26.0,6.3,60.0,1.76,16.4,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,EPL,Arsenal,Bernd Leno,de GER,GK,29.0,4.0,9.0,0.0,0.0,0.0,0.0,9.4,0.5,0.4,0.11,17.0,53.0,32.1,77.0,13.0,35.1,33.8,37.0,70.3,50.4,73.0,6.0,8.2,1.0,0.25,7.3,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,EPL,Arsenal,Squad Total,,,24.4,38.0,48.0,5.0,0.0,3.0,1.0,47.6,0.29,0.6,0.02,151.0,533.0,28.3,1070.0,175.0,34.9,33.3,218.0,73.4,54.3,487.0,32.0,6.6,61.0,1.61,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,EPL,Arsenal,Opponent Total,,,26.9,38.0,61.0,5.0,1.0,13.0,1.0,52.4,0.24,-7.6,-0.2,214.0,563.0,38.0,1100.0,164.0,35.6,33.5,282.0,60.6,45.1,498.0,25.0,5.0,55.0,1.45,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,EPL,Manchester Utd,David de Gea,es ESP,GK,30.0,38.0,57.0,3.0,0.0,4.0,3.0,55.1,0.29,1.1,0.03,103.0,315.0,32.7,623.0,134.0,30.0,30.9,299.0,42.8,35.9,525.0,8.0,1.5,25.0,0.66,14.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,EPL,Manchester Utd,Squad Total,,,27.2,38.0,57.0,3.0,0.0,4.0,3.0,55.1,0.29,1.1,0.03,103.0,315.0,32.7,623.0,134.0,30.0,30.9,299.0,42.8,35.9,525.0,8.0,1.5,25.0,0.66,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,EPL,Manchester Utd,Opponent Total,,,27.0,38.0,57.0,3.0,1.0,4.0,1.0,48.2,0.25,-7.8,-0.2,191.0,586.0,32.6,1042.0,177.0,41.6,34.9,265.0,57.7,44.9,501.0,23.0,4.6,31.0,0.82,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,EPL,West Ham,Łukasz Fabiański,pl POL,GK,36.0,37.0,50.0,2.0,2.0,8.0,2.0,46.8,0.26,-1.2,-0.03,193.0,525.0,36.8,736.0,164.0,48.9,38.2,277.0,59.6,44.4,595.0,28.0,4.7,12.0,0.32,10.4,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,EPL,West Ham,Alphonse Areola,fr FRA,GK,28.0,1.0,1.0,0.0,0.0,0.0,0.0,1.2,0.39,0.2,0.17,9.0,28.0,32.1,26.0,3.0,69.2,46.3,14.0,71.4,48.5,15.0,1.0,6.7,0.0,0.0,5.5,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,EPL,West Ham,Squad Total,,,28.2,38.0,51.0,2.0,2.0,8.0,2.0,48.0,0.27,-1.0,-0.03,202.0,553.0,36.5,762.0,167.0,49.6,38.5,291.0,60.1,44.6,610.0,29.0,4.8,12.0,0.32,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,EPL,West Ham,Opponent Total,,,26.8,38.0,60.0,4.0,1.0,9.0,2.0,48.7,0.3,-9.3,-0.24,151.0,414.0,36.5,978.0,173.0,27.7,30.3,299.0,47.8,39.2,622.0,38.0,6.1,25.0,0.66,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,EPL,Leicester City,Kasper Schmeichel,dk DEN,GK,34.0,37.0,58.0,7.0,1.0,14.0,1.0,55.5,0.26,-1.5,-0.04,194.0,486.0,39.9,999.0,166.0,36.0,34.1,291.0,43.3,37.5,533.0,15.0,2.8,38.0,1.03,14.8,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,EPL,Leicester City,Danny Ward,wls WAL,GK,28.0,1.0,1.0,0.0,0.0,1.0,0.0,1.4,0.28,0.4,0.42,2.0,5.0,40.0,26.0,8.0,19.2,25.8,7.0,0.0,19.3,18.0,1.0,5.6,1.0,1.0,10.7,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,EPL,Leicester City,Squad Total,,,26.5,38.0,59.0,7.0,1.0,15.0,1.0,56.9,0.26,-1.1,-0.03,196.0,491.0,39.9,1025.0,174.0,35.6,33.9,298.0,42.3,37.1,551.0,16.0,2.9,39.0,1.03,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,EPL,Leicester City,Opponent Total,,,26.8,38.0,62.0,2.0,1.0,4.0,0.0,54.0,0.33,-8.0,-0.21,174.0,490.0,35.5,965.0,169.0,37.7,34.4,232.0,54.3,42.1,433.0,28.0,6.5,37.0,0.97,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,EPL,Brighton,Robert Sánchez,es ESP,GK,23.0,37.0,42.0,3.0,1.0,5.0,0.0,40.9,0.28,-1.1,-0.03,158.0,561.0,28.2,1285.0,186.0,31.9,33.0,234.0,64.5,48.9,517.0,60.0,11.6,36.0,0.97,12.9,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,EPL,Brighton,Jason Steele,eng ENG,GK,30.0,1.0,2.0,0.0,0.0,1.0,0.0,1.6,0.33,-0.4,-0.37,2.0,6.0,33.3,32.0,2.0,9.4,23.9,6.0,50.0,40.0,16.0,0.0,0.0,0.0,0.0,9.3,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,EPL,Brighton,Squad Total,,,26.2,38.0,44.0,3.0,1.0,6.0,0.0,42.5,0.28,-1.5,-0.04,161.0,568.0,28.3,1317.0,188.0,31.4,32.8,241.0,64.3,48.8,535.0,60.0,11.2,36.0,0.95,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,EPL,Brighton,Opponent Total,,,26.9,38.0,42.0,4.0,0.0,6.0,2.0,39.5,0.24,-0.5,-0.01,153.0,483.0,31.7,892.0,202.0,37.2,34.2,281.0,53.7,41.6,564.0,21.0,3.7,43.0,1.13,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,EPL,Wolves,José Sá,pt POR,GK,28.0,36.5,40.0,9.0,1.0,1.0,1.0,46.3,0.24,7.3,0.2,121.0,412.0,29.4,844.0,216.0,35.4,34.7,261.0,43.3,36.9,549.0,43.0,7.8,40.0,1.1,13.3,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,EPL,Wolves,John Ruddy,eng ENG,GK,34.0,1.5,3.0,0.0,0.0,1.0,0.0,2.9,0.42,-0.1,-0.05,1.0,11.0,9.1,19.0,4.0,42.1,36.1,14.0,21.4,28.5,13.0,1.0,7.7,1.0,0.67,14.2,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,EPL,Wolves,Squad Total,,,27.3,38.0,43.0,9.0,1.0,2.0,1.0,49.3,0.25,7.3,0.19,122.0,423.0,28.8,863.0,220.0,35.6,34.7,275.0,42.2,36.5,562.0,44.0,7.8,41.0,1.08,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,EPL,Wolves,Opponent Total,,,26.7,38.0,38.0,1.0,1.0,4.0,3.0,33.5,0.25,-1.5,-0.04,127.0,383.0,33.2,874.0,173.0,32.7,32.4,236.0,41.1,37.2,462.0,24.0,5.2,74.0,1.95,19.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,EPL,Newcastle Utd,Martin Dúbravka,sk SVK,GK,32.0,26.0,35.0,1.0,0.0,7.0,1.0,34.0,0.32,0.0,0.0,207.0,497.0,41.6,605.0,88.0,46.3,37.0,236.0,91.9,60.5,360.0,22.0,6.1,14.0,0.54,11.9,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,EPL,Newcastle Utd,Karl Darlow,eng ENG,GK,30.0,8.0,15.0,2.0,0.0,1.0,1.0,9.5,0.21,-4.5,-0.56,72.0,163.0,44.2,187.0,28.0,61.5,44.5,62.0,77.4,56.7,106.0,5.0,4.7,4.0,0.5,10.5,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,EPL,Newcastle Utd,Freddie Woodman,eng ENG,GK,24.0,4.0,12.0,2.0,0.0,0.0,0.0,8.8,0.29,-3.2,-0.8,23.0,66.0,34.8,79.0,11.0,50.6,38.1,39.0,66.7,47.9,55.0,3.0,5.5,0.0,0.0,7.8,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,EPL,Newcastle Utd,Squad Total,,,27.5,38.0,62.0,5.0,0.0,8.0,2.0,52.3,0.29,-7.7,-0.2,302.0,726.0,41.6,871.0,127.0,49.9,38.7,337.0,86.4,58.4,521.0,30.0,5.8,18.0,0.47,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,EPL,Newcastle Utd,Opponent Total,,,26.8,38.0,44.0,3.0,4.0,6.0,3.0,39.1,0.25,-1.9,-0.05,180.0,480.0,37.5,871.0,167.0,38.1,33.9,251.0,59.0,42.8,488.0,26.0,5.3,45.0,1.18,16.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,EPL,Crystal Palace,Vicente Guaita,es ESP,GK,34.0,29.5,33.0,3.0,1.0,10.0,0.0,28.8,0.23,-4.2,-0.14,105.0,282.0,37.2,778.0,182.0,26.6,28.3,201.0,37.3,31.5,386.0,17.0,4.4,36.0,1.22,16.3,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,EPL,Crystal Palace,Jack Butland,eng ENG,GK,28.0,8.5,13.0,0.0,1.0,1.0,2.0,9.7,0.31,-1.3,-0.16,25.0,93.0,26.9,221.0,40.0,28.5,29.8,66.0,45.5,36.3,139.0,11.0,7.9,7.0,0.82,11.2,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,EPL,Crystal Palace,Squad Total,,,27.1,38.0,46.0,3.0,2.0,11.0,2.0,38.5,0.24,-5.5,-0.14,130.0,375.0,34.7,999.0,222.0,27.0,28.6,267.0,39.3,32.7,525.0,28.0,5.3,43.0,1.13,15.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,EPL,Crystal Palace,Opponent Total,,,26.8,38.0,50.0,6.0,1.0,2.0,0.0,43.0,0.25,-7.0,-0.18,201.0,511.0,39.3,921.0,141.0,42.7,35.4,239.0,49.4,41.0,505.0,31.0,6.1,36.0,0.95,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,EPL,Brentford,David Raya,es ESP,GK,25.0,24.0,27.0,4.0,1.0,3.0,0.0,26.2,0.22,-0.8,-0.03,225.0,527.0,42.7,876.0,118.0,44.4,36.2,202.0,68.3,49.9,402.0,27.0,6.7,35.0,1.46,15.8,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,EPL,Brentford,Álvaro Fernández,es ESP,GK,23.0,12.0,24.0,1.0,0.0,5.0,2.0,19.9,0.28,-2.1,-0.17,64.0,216.0,29.6,433.0,60.0,40.4,33.9,83.0,49.4,36.9,194.0,9.0,4.6,18.0,1.5,16.8,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,EPL,Brentford,Jonas Lössl,dk DEN,GK,32.0,2.0,5.0,0.0,0.0,0.0,0.0,3.2,0.46,-1.8,-0.9,9.0,25.0,36.0,48.0,6.0,43.8,35.7,13.0,30.8,31.7,30.0,1.0,3.3,5.0,2.5,22.7,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,EPL,Brentford,Squad Total,,,25.4,38.0,56.0,5.0,1.0,8.0,2.0,49.4,0.25,-4.6,-0.12,298.0,768.0,38.8,1357.0,184.0,43.1,35.4,298.0,61.4,45.5,626.0,37.0,5.9,58.0,1.53,16.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,EPL,Brentford,Opponent Total,,,26.8,38.0,48.0,6.0,0.0,6.0,2.0,43.8,0.26,-2.2,-0.06,182.0,547.0,33.3,892.0,147.0,45.2,38.2,236.0,61.0,46.2,509.0,34.0,6.7,56.0,1.47,15.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,EPL,Aston Villa,Emiliano Martínez,ar ARG,GK,28.0,36.0,48.0,4.0,2.0,5.0,2.0,42.1,0.27,-3.9,-0.11,146.0,406.0,36.0,824.0,162.0,36.4,33.6,275.0,38.5,34.1,474.0,34.0,7.2,33.0,0.92,15.4,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,EPL,Aston Villa,Robin Olsen,se SWE,GK,31.0,1.0,3.0,0.0,0.0,0.0,0.0,2.2,0.44,-0.8,-0.78,8.0,25.0,32.0,26.0,7.0,46.2,38.3,20.0,65.0,48.6,28.0,5.0,17.9,0.0,0.0,5.8,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,EPL,Aston Villa,Jed Steer,eng ENG,GK,28.0,1.0,3.0,0.0,0.0,0.0,0.0,2.2,0.55,-0.8,-0.81,3.0,11.0,27.3,32.0,7.0,28.1,30.4,6.0,33.3,31.2,11.0,1.0,9.1,1.0,1.0,16.3,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,EPL,Aston Villa,Squad Total,,,26.1,38.0,54.0,4.0,2.0,5.0,2.0,46.5,0.29,-5.5,-0.14,157.0,442.0,35.5,882.0,176.0,36.4,33.6,301.0,40.2,35.0,513.0,40.0,7.8,34.0,0.89,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,EPL,Aston Villa,Opponent Total,,,26.7,38.0,52.0,3.0,0.0,7.0,2.0,45.0,0.27,-5.0,-0.13,157.0,412.0,38.1,888.0,182.0,31.8,32.6,261.0,49.8,40.8,530.0,21.0,4.0,41.0,1.08,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,EPL,Southampton,Fraser Forster,eng ENG,GK,33.0,19.0,35.0,2.0,0.0,5.0,2.0,32.4,0.31,-0.6,-0.03,105.0,330.0,31.8,461.0,71.0,50.1,39.6,140.0,70.7,49.5,285.0,19.0,6.7,24.0,1.26,12.3,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,EPL,Southampton,Alex McCarthy,eng ENG,GK,31.0,17.0,27.0,0.0,0.0,6.0,0.0,21.5,0.31,-5.5,-0.32,74.0,246.0,30.1,383.0,78.0,40.7,34.7,125.0,72.0,50.6,255.0,22.0,8.6,5.0,0.29,9.6,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,EPL,Southampton,Willy Caballero,ar ARG,GK,39.0,2.0,5.0,0.0,0.0,1.0,0.0,3.3,0.31,-1.7,-0.85,17.0,36.0,47.2,47.0,0.0,51.1,38.4,13.0,92.3,56.5,33.0,1.0,3.0,4.0,2.0,14.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,EPL,Southampton,Squad Total,,,25.7,38.0,67.0,2.0,0.0,12.0,2.0,57.2,0.31,-7.8,-0.21,196.0,612.0,32.0,891.0,149.0,46.1,37.4,278.0,72.3,50.3,573.0,42.0,7.3,33.0,0.87,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,EPL,Southampton,Opponent Total,,,26.8,38.0,43.0,4.0,4.0,7.0,2.0,43.5,0.24,2.5,0.07,213.0,534.0,39.9,1061.0,162.0,38.0,34.9,244.0,53.7,42.6,571.0,34.0,6.0,51.0,1.34,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,EPL,Everton,Jordan Pickford,eng ENG,GK,27.0,35.0,58.0,1.0,2.0,10.0,4.0,51.7,0.31,-2.3,-0.07,272.0,782.0,34.8,873.0,119.0,64.6,46.4,267.0,81.6,60.5,518.0,23.0,4.4,35.0,1.0,14.9,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,EPL,Everton,Asmir Begović,ba BIH,GK,34.0,3.0,8.0,1.0,0.0,3.0,1.0,4.2,0.18,-2.8,-0.94,20.0,62.0,32.3,54.0,5.0,74.1,48.9,31.0,71.0,51.3,50.0,3.0,6.0,2.0,0.67,10.7,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,EPL,Everton,Squad Total,,,26.7,38.0,66.0,2.0,2.0,13.0,5.0,55.9,0.29,-5.1,-0.13,292.0,844.0,34.6,927.0,124.0,65.2,46.5,298.0,80.5,59.5,568.0,26.0,4.6,37.0,0.97,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,EPL,Everton,Opponent Total,,,26.8,38.0,43.0,6.0,0.0,6.0,1.0,39.4,0.25,-2.6,-0.07,141.0,399.0,35.3,940.0,206.0,29.3,31.5,280.0,44.3,40.1,486.0,34.0,7.0,37.0,0.97,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,EPL,Leeds United,Illan Meslier,fr FRA,GK,21.0,37.6,79.0,5.0,3.0,10.0,1.0,61.8,0.26,-16.2,-0.43,108.0,410.0,26.3,1101.0,274.0,27.5,29.3,288.0,37.2,33.3,438.0,23.0,5.3,45.0,1.2,14.2,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,EPL,Leeds United,Kristoffer Klaesson,no NOR,GK,20.0,0.4,0.0,0.0,0.0,0.0,0.0,0.6,0.14,0.6,1.38,1.0,3.0,33.3,8.0,2.0,25.0,30.4,3.0,33.3,28.7,7.0,0.0,0.0,2.0,5.0,23.7,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,EPL,Leeds United,Squad Total,,,26.1,38.0,79.0,5.0,3.0,10.0,1.0,62.4,0.26,-15.6,-0.41,109.0,413.0,26.4,1109.0,276.0,27.5,29.3,291.0,37.1,33.2,445.0,23.0,5.2,47.0,1.24,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,EPL,Leeds United,Opponent Total,,,26.9,38.0,42.0,5.0,1.0,8.0,0.0,41.2,0.25,-0.8,-0.02,206.0,550.0,37.5,1030.0,196.0,34.4,33.1,308.0,63.6,46.4,481.0,26.0,5.4,51.0,1.34,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,EPL,Burnley,Nick Pope,eng ENG,GK,29.0,36.0,47.0,5.0,1.0,6.0,1.0,44.3,0.25,-1.7,-0.05,319.0,807.0,39.5,793.0,147.0,69.2,46.2,283.0,91.2,61.2,605.0,46.0,7.6,80.0,2.22,17.4,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,EPL,Burnley,Wayne Hennessey,wls WAL,GK,34.0,2.0,6.0,0.0,0.0,1.0,1.0,3.2,0.26,-1.8,-0.91,27.0,63.0,42.9,57.0,7.0,77.2,50.8,21.0,90.5,63.6,37.0,0.0,0.0,4.0,2.0,17.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,EPL,Burnley,Squad Total,,,28.5,38.0,53.0,5.0,1.0,7.0,2.0,47.5,0.25,-3.5,-0.09,346.0,870.0,39.8,850.0,154.0,69.8,46.5,304.0,91.1,61.3,642.0,46.0,7.2,84.0,2.21,17.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
