Season,League,Team,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Unnamed: 4_level_0_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Unnamed: 24_level_0_Matches,Playing Time_MP,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG,Unnamed: 33_level_0_Matches,S_e,L_e,T_e,U_n,U_n.1,U_n.2,U_n.3,P_l,P_l.1,P_l.2,P_l.3,P_e,P_e.1,P_e.2,P_e.3,P_e.4,P_e.5,P_e.6,P_e.7,E_x,E_x.1,E_x.2,E_x.3,P_r,P_r.1,P_r.2,P_e.8,P_e.9,P_e.10,P_e.11,P_e.12,P_e.13,P_e.14,P_e.15,P_e.16,P_e.17,U_n.4,U_n.5
2021-2022,EPL,Manchester City,Gabriel Jesus,br BRA,FW,24.0,,21.0,1877.0,20.9,8.0,8.0,16.0,7.0,1.0,1.0,1.0,0.0,51.0,55.0,220.0,0.38,0.38,0.77,0.34,0.72,,28.0,9.8,9.0,5.7,14.7,0.47,0.28,0.74,0.43,0.71,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,EPL,Manchester City,İlkay Gündoğan,de GER,MF,30.0,,20.0,1857.0,20.6,8.0,4.0,12.0,8.0,0.0,0.0,1.0,0.0,60.0,126.0,107.0,0.39,0.19,0.58,0.39,0.58,,27.0,9.0,9.0,4.9,13.9,0.44,0.24,0.67,0.44,0.67,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,EPL,Manchester City,Kyle Walker,eng ENG,DF,31.0,,20.0,1755.0,19.5,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,43.0,146.0,65.0,0.0,0.1,0.1,0.0,0.1,,20.0,0.3,0.3,1.3,1.5,0.01,0.06,0.08,0.01,0.08,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,EPL,Manchester City,Riyad Mahrez,dz ALG,FW,30.0,,15.0,1498.0,16.6,11.0,5.0,16.0,7.0,4.0,5.0,0.0,0.0,74.0,70.0,234.0,0.66,0.3,0.96,0.42,0.72,,28.0,10.1,6.2,4.2,10.4,0.61,0.25,0.86,0.37,0.62,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,EPL,Manchester City,John Stones,eng ENG,DF,27.0,,12.0,1119.0,12.4,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,28.0,63.0,7.0,0.08,0.0,0.08,0.08,0.08,,14.0,0.9,0.9,0.2,1.1,0.07,0.01,0.09,0.07,0.09,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,EPL,Manchester City,Oleksandr Zinchenko,ua UKR,DF,24.0,,10.0,1047.0,11.6,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,32.0,113.0,88.0,0.0,0.34,0.34,0.0,0.34,,15.0,0.5,0.5,2.7,3.2,0.04,0.23,0.27,0.04,0.27,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,EPL,Manchester City,Fernandinho,br BRA,"MF,DF",36.0,,10.0,964.0,10.7,2.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,16.0,81.0,11.0,0.19,0.09,0.28,0.19,0.28,,19.0,1.6,1.6,1.0,2.5,0.15,0.09,0.24,0.15,0.24,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,EPL,Manchester City,Nathan Aké,nl NED,DF,26.0,,10.0,923.0,10.3,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,12.0,57.0,8.0,0.2,0.0,0.2,0.2,0.2,,14.0,0.7,0.7,0.6,1.2,0.07,0.06,0.12,0.07,0.12,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,EPL,Manchester City,Ferrán Torres,es ESP,FW,21.0,,4.0,303.0,3.4,2.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,5.0,4.0,26.0,0.59,0.3,0.89,0.59,0.89,,4.0,2.8,2.8,0.0,2.8,0.83,0.01,0.84,0.83,0.84,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,EPL,Manchester City,Cole Palmer,eng ENG,"FW,MF",19.0,,1.0,123.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,15.0,0.0,0.0,0.0,0.0,0.0,,4.0,0.4,0.4,0.2,0.6,0.31,0.16,0.47,0.31,0.47,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,EPL,Manchester City,Zack Steffen,us USA,GK,26.0,,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,EPL,Manchester City,Benjamin Mendy,fr FRA,DF,27.0,,1.0,78.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.1,0.1,0.0,0.16,0.16,0.0,0.16,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,EPL,Manchester City,James Mcatee,eng ENG,"MF,FW",18.0,,0.0,20.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,,2.0,0.1,0.1,0.0,0.1,0.37,0.0,0.37,0.37,0.37,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,EPL,Manchester City,Liam Delap,eng ENG,FW,18.0,,0.0,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,EPL,Manchester City,Kayky Chagas,br BRA,FW,18.0,,0.0,7.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,EPL,Manchester City,CJ Egan-Riley,eng ENG,DF,18.0,,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,EPL,Manchester City,Scott Carson,eng ENG,GK,35.0,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,EPL,Manchester City,Thomas Doyle,eng ENG,MF,19.0,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,EPL,Manchester City,Samuel Edozie,eng ENG,MF,18.0,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,EPL,Manchester City,Roméo Lavia,be BEL,MF,17.0,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,EPL,Manchester City,Luke Mbete-Tatu,eng ENG,DF,17.0,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,EPL,Manchester City,Cieran Slicker,sct SCO,GK,18.0,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,EPL,Manchester City,Josh Wilson-Esbrand,eng ENG,DF,18.0,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,EPL,Manchester City,Squad Total,,,27.0,,418.0,3420.0,38.0,96.0,63.0,159.0,89.0,7.0,9.0,42.0,1.0,1145.0,2421.0,2402.0,2.53,1.66,4.18,2.34,4.0,,38.0,88.7,81.4,65.5,146.9,2.33,1.72,4.06,2.14,3.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,EPL,Manchester City,Opponent Total,,,26.9,,418.0,3420.0,38.0,26.0,23.0,49.0,25.0,1.0,1.0,68.0,3.0,392.0,757.0,749.0,0.68,0.61,1.29,0.66,1.26,,38.0,24.6,23.9,19.0,42.8,0.65,0.5,1.15,0.63,1.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,EPL,Liverpool,Alisson,br BRA,GK,28.0,36.0,36.0,3240.0,36.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.03,0.03,0.0,0.03,,,0.0,0.0,0.2,0.2,0.0,0.01,0.01,0.0,0.01,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,EPL,Liverpool,Virgil van Dijk,nl NED,DF,30.0,34.0,34.0,3060.0,34.0,3.0,1.0,4.0,3.0,0.0,0.0,3.0,0.0,11.0,145.0,4.0,0.09,0.03,0.12,0.09,0.12,,,2.0,2.0,1.5,3.6,0.06,0.05,0.11,0.06,0.11,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,EPL,Liverpool,Trent Alexander-Arnold,eng ENG,DF,22.0,32.0,32.0,2853.0,31.7,2.0,12.0,14.0,2.0,0.0,0.0,2.0,0.0,53.0,267.0,201.0,0.06,0.38,0.44,0.06,0.44,,,2.4,2.4,12.0,14.4,0.07,0.38,0.46,0.07,0.46,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,EPL,Liverpool,Sadio Mané,sn SEN,FW,29.0,34.0,32.0,2819.0,31.3,16.0,2.0,18.0,16.0,0.0,0.0,5.0,0.0,105.0,130.0,305.0,0.51,0.06,0.57,0.51,0.57,,,17.2,17.2,5.2,22.5,0.55,0.17,0.72,0.55,0.72,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,EPL,Liverpool,Joël Matip,cm CMR,DF,29.0,31.0,31.0,2790.0,31.0,3.0,3.0,6.0,3.0,0.0,0.0,2.0,0.0,55.0,186.0,7.0,0.1,0.1,0.19,0.1,0.19,,,3.4,3.4,1.3,4.6,0.11,0.04,0.15,0.11,0.15,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,EPL,Liverpool,Mohamed Salah,eg EGY,FW,29.0,35.0,30.0,2762.0,30.7,23.0,13.0,36.0,18.0,5.0,6.0,1.0,0.0,125.0,122.0,451.0,0.75,0.42,1.17,0.59,1.01,,,22.7,17.8,10.0,27.8,0.74,0.33,1.07,0.58,0.91,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,EPL,Liverpool,Jordan Henderson,eng ENG,MF,31.0,35.0,29.0,2597.0,28.9,2.0,5.0,7.0,2.0,0.0,0.0,3.0,0.0,54.0,245.0,116.0,0.07,0.17,0.24,0.07,0.24,,,1.5,1.5,3.5,5.0,0.05,0.12,0.17,0.05,0.17,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,EPL,Liverpool,Andrew Robertson,sct SCO,DF,27.0,29.0,29.0,2537.0,28.2,3.0,10.0,13.0,3.0,0.0,0.0,5.0,1.0,96.0,186.0,239.0,0.11,0.35,0.46,0.11,0.46,,,1.4,1.4,5.6,7.0,0.05,0.2,0.25,0.05,0.25,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,EPL,Liverpool,Diogo Jota,pt POR,FW,24.0,35.0,27.0,2364.0,26.3,15.0,4.0,19.0,15.0,0.0,0.0,3.0,0.0,74.0,87.0,191.0,0.57,0.15,0.72,0.57,0.72,,,16.3,16.3,5.8,22.0,0.62,0.22,0.84,0.62,0.84,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,EPL,Liverpool,Fabinho,br BRA,MF,27.0,29.0,26.0,2314.0,25.7,5.0,1.0,6.0,3.0,2.0,2.0,7.0,0.0,18.0,134.0,37.0,0.19,0.04,0.23,0.12,0.16,,,3.9,2.4,1.3,3.7,0.15,0.05,0.2,0.09,0.14,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,EPL,Liverpool,Thiago Alcántara,es ESP,MF,30.0,25.0,17.0,1534.0,17.0,1.0,4.0,5.0,1.0,0.0,0.0,2.0,0.0,24.0,214.0,45.0,0.06,0.23,0.29,0.06,0.29,,,1.9,1.9,2.3,4.2,0.11,0.14,0.25,0.11,0.25,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,EPL,Liverpool,Naby Keïta,gn GUI,MF,26.0,23.0,14.0,1173.0,13.0,3.0,1.0,4.0,3.0,0.0,0.0,3.0,0.0,39.0,75.0,42.0,0.23,0.08,0.31,0.23,0.31,,,2.2,2.2,1.9,4.1,0.17,0.14,0.31,0.17,0.31,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,EPL,Liverpool,Ibrahima Konaté,fr FRA,DF,22.0,11.0,11.0,990.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,51.0,2.0,0.0,0.0,0.0,0.0,0.0,,,0.2,0.2,0.0,0.2,0.02,0.0,0.02,0.02,0.02,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,EPL,Liverpool,Luis Díaz,co COL,FW,24.0,13.0,11.0,958.0,10.6,4.0,3.0,7.0,4.0,0.0,0.0,0.0,0.0,53.0,38.0,127.0,0.38,0.28,0.66,0.38,0.66,,,3.6,3.6,2.6,6.2,0.33,0.25,0.58,0.33,0.58,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,EPL,Liverpool,Roberto Firmino,br BRA,FW,29.0,20.0,10.0,990.0,11.0,5.0,4.0,9.0,5.0,0.0,0.0,3.0,0.0,27.0,40.0,100.0,0.45,0.36,0.82,0.45,0.82,,,4.7,4.7,1.7,6.4,0.43,0.16,0.59,0.43,0.59,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,EPL,Liverpool,Curtis Jones,eng ENG,MF,20.0,15.0,10.0,851.0,9.5,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,25.0,58.0,54.0,0.11,0.11,0.21,0.11,0.21,,,0.9,0.9,0.6,1.5,0.1,0.07,0.16,0.1,0.16,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,EPL,Liverpool,Kostas Tsimikas,gr GRE,DF,25.0,13.0,9.0,877.0,9.7,0.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,48.0,47.0,109.0,0.0,0.21,0.21,0.0,0.21,,,0.6,0.6,2.7,3.3,0.06,0.27,0.34,0.06,0.34,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,EPL,Liverpool,James Milner,eng ENG,"MF,DF",35.0,24.0,9.0,853.0,9.5,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,9.0,73.0,38.0,0.0,0.11,0.11,0.0,0.11,,,0.4,0.4,2.2,2.5,0.04,0.23,0.26,0.04,0.26,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,EPL,Liverpool,Alex Oxlade-Chamberlain,eng ENG,"MF,FW",27.0,17.0,9.0,785.0,8.7,2.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,34.0,61.0,63.0,0.23,0.11,0.34,0.23,0.34,,,1.3,1.3,1.1,2.5,0.15,0.13,0.28,0.15,0.28,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,EPL,Liverpool,Harvey Elliott,eng ENG,MF,18.0,6.0,4.0,346.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,36.0,38.0,0.0,0.0,0.0,0.0,0.0,,,0.8,0.8,0.6,1.4,0.21,0.16,0.37,0.21,0.37,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,EPL,Liverpool,Joe Gomez,eng ENG,DF,24.0,8.0,4.0,331.0,3.7,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,11.0,36.0,29.0,0.0,0.27,0.27,0.0,0.27,,,0.0,0.0,0.8,0.8,0.01,0.21,0.22,0.01,0.22,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,EPL,Liverpool,Caoimhín Kelleher,ie IRL,GK,22.0,2.0,2.0,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,EPL,Liverpool,Takumi Minamino,jp JPN,"FW,MF",26.0,11.0,1.0,186.0,2.1,3.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,2.0,5.0,15.0,1.45,0.0,1.45,1.45,1.45,,,1.6,1.6,0.5,2.2,0.79,0.25,1.04,0.79,1.04,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,EPL,Liverpool,Tyler Morton,eng ENG,MF,18.0,2.0,1.0,66.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,EPL,Liverpool,Divock Origi,be BEL,FW,26.0,7.0,0.0,133.0,1.5,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,2.0,9.0,2.03,0.0,2.03,2.03,2.03,,,1.5,1.5,0.0,1.5,1.02,0.0,1.02,1.02,1.02,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,EPL,Liverpool,Kaide Gordon,eng ENG,FW,16.0,1.0,0.0,9.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,,,0.4,0.4,0.0,0.4,4.5,0.0,4.5,4.5,4.5,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,EPL,Liverpool,Neco Williams,wls WAL,DF,20.0,1.0,0.0,8.0,0.1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,11.25,11.25,0.0,11.25,,,0.0,0.0,0.7,0.7,0.0,7.82,7.82,0.0,7.82,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,EPL,Liverpool,Adrián,es ESP,GK,34.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,EPL,Liverpool,Owen Beck,wls WAL,DF,18.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,EPL,Liverpool,Conor Bradley,nir NIR,"DF,MF",18.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,EPL,Liverpool,Nathaniel Phillips,eng ENG,DF,24.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,EPL,Liverpool,Marcelo Pitaluga,br BRA,GK,18.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,EPL,Liverpool,Jarrell Quansah,eng ENG,DF,18.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,EPL,Liverpool,Rhys Williams,eng ENG,DF,20.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-2022,EPL,Liverpool,Ben Woodburn,wls WAL,"FW,MF",21.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
