Season,League,Team,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Unnamed: 4_level_0_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Unnamed: 24_level_0_Matches,Playing Time_MP,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG,Unnamed: 33_level_0_Matches,S_e,L_e,T_e,U_n,U_n.1,U_n.2,U_n.3,P_l,P_l.1,P_l.2,P_l.3,P_e,P_e.1,P_e.2,P_e.3,P_e.4,P_e.5,P_e.6,P_e.7,E_x,E_x.1,E_x.2,E_x.3,P_r,P_r.1,P_r.2,P_e.8,P_e.9,P_e.10,P_e.11,P_e.12,P_e.13,P_e.14,P_e.15,P_e.16,P_e.17,U_n.4,U_n.5
2012-2013,EPL,Manchester Utd,Ashley Young,eng ENG,"DF,FW",27.0,19.0,17.0,1368.0,15.2,0.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,,,,0.0,0.2,0.2,0.0,0.2,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-2013,EPL,Manchester Utd,Shinji Kagawa,jp JPN,"FW,MF",23.0,20.0,17.0,1314.0,14.6,6.0,3.0,9.0,6.0,0.0,0.0,1.0,0.0,,,,0.41,0.21,0.62,0.41,0.62,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-2013,EPL,Manchester Utd,Danny Welbeck,eng ENG,"FW,MF",21.0,27.0,13.0,1301.0,14.5,1.0,4.0,5.0,1.0,0.0,0.0,1.0,0.0,,,,0.07,0.28,0.35,0.07,0.35,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-2013,EPL,Manchester Utd,Phil Jones,eng ENG,"DF,MF",20.0,17.0,13.0,1209.0,13.4,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,,,,0.0,0.07,0.07,0.0,0.07,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-2013,EPL,Manchester Utd,Ryan Giggs,wls WAL,"FW,MF",38.0,22.0,12.0,1168.0,13.0,2.0,3.0,5.0,2.0,0.0,0.0,0.0,0.0,,,,0.15,0.23,0.39,0.15,0.39,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-2013,EPL,Manchester Utd,Chris Smalling,eng ENG,DF,22.0,15.0,10.0,1020.0,11.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-2013,EPL,Manchester Utd,Anders Lindegaard,dk DEN,GK,28.0,10.0,10.0,900.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-2013,EPL,Manchester Utd,Javier Hernández,mx MEX,FW,24.0,22.0,9.0,952.0,10.6,10.0,3.0,13.0,10.0,0.0,1.0,1.0,0.0,,,,0.95,0.28,1.23,0.95,1.23,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-2013,EPL,Manchester Utd,Anderson,br BRA,MF,24.0,17.0,9.0,824.0,9.2,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,,,,0.11,0.11,0.22,0.11,0.22,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-2013,EPL,Manchester Utd,Paul Scholes,eng ENG,MF,37.0,16.0,8.0,771.0,8.6,1.0,1.0,2.0,1.0,0.0,0.0,7.0,0.0,,,,0.12,0.12,0.23,0.12,0.23,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-2013,EPL,Manchester Utd,Nani,pt POR,"FW,MF",25.0,11.0,7.0,630.0,7.0,1.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,,,,0.14,0.29,0.43,0.14,0.43,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-2013,EPL,Manchester Utd,Alexander Büttner,nl NED,"DF,MF",23.0,5.0,4.0,383.0,4.3,2.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,,,,0.47,0.23,0.7,0.47,0.7,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-2013,EPL,Manchester Utd,Darren Fletcher,sct SCO,MF,28.0,3.0,2.0,181.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,0.5,0.0,0.5,0.5,0.5,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-2013,EPL,Manchester Utd,Nick Powell,eng ENG,"FW,MF",18.0,2.0,0.0,32.0,0.4,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,2.81,0.0,2.81,2.81,2.81,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-2013,EPL,Manchester Utd,Squad Total,,,27.3,38.0,418.0,,,80.0,63.0,143.0,76.0,4.0,7.0,57.0,1.0,,,,2.11,1.66,3.76,2.0,3.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-2013,EPL,Manchester Utd,Opponent Total,,,27.0,38.0,418.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-2013,EPL,Manchester City,Joe Hart,eng ENG,GK,25.0,38.0,38.0,3420.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-2013,EPL,Manchester City,Yaya Touré,ci CIV,MF,29.0,32.0,32.0,2828.0,31.4,6.0,5.0,11.0,6.0,0.0,0.0,6.0,0.0,,,,0.19,0.16,0.35,0.19,0.35,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-2013,EPL,Manchester City,Pablo Zabaleta,ar ARG,"DF,MF",27.0,30.0,29.0,2649.0,29.4,2.0,2.0,4.0,2.0,0.0,0.0,7.0,0.0,,,,0.07,0.07,0.14,0.07,0.14,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-2013,EPL,Manchester City,David Silva,es ESP,"FW,MF",26.0,32.0,29.0,2508.0,27.9,4.0,8.0,12.0,4.0,0.0,1.0,2.0,0.0,,,,0.14,0.29,0.43,0.14,0.43,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-2013,EPL,Manchester City,Carlos Tevez,ar ARG,"FW,MF",28.0,34.0,28.0,2393.0,26.6,11.0,8.0,19.0,9.0,2.0,2.0,3.0,0.0,,,,0.41,0.3,0.71,0.34,0.64,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-2013,EPL,Manchester City,Gareth Barry,eng ENG,MF,31.0,31.0,27.0,2398.0,26.6,1.0,2.0,3.0,1.0,0.0,0.0,6.0,0.0,,,,0.04,0.08,0.11,0.04,0.11,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-2013,EPL,Manchester City,Gaël Clichy,fr FRA,DF,27.0,28.0,26.0,2334.0,25.9,0.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,,,,0.0,0.08,0.08,0.0,0.08,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-2013,EPL,Manchester City,Vincent Kompany,be BEL,DF,26.0,26.0,26.0,2237.0,24.9,1.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,,,,0.04,0.0,0.04,0.04,0.04,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-2013,EPL,Manchester City,Sergio Agüero,ar ARG,FW,24.0,30.0,22.0,1941.0,21.6,12.0,2.0,14.0,10.0,2.0,2.0,2.0,0.0,,,,0.56,0.09,0.65,0.46,0.56,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-2013,EPL,Manchester City,Samir Nasri,fr FRA,"FW,MF",25.0,28.0,22.0,1798.0,20.0,2.0,7.0,9.0,2.0,0.0,0.0,3.0,1.0,,,,0.1,0.35,0.45,0.1,0.45,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-2013,EPL,Manchester City,Matija Nastasić,rs SRB,DF,19.0,21.0,21.0,1820.0,20.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-2013,EPL,Manchester City,James Milner,eng ENG,"DF,MF",26.0,26.0,19.0,1725.0,19.2,4.0,3.0,7.0,4.0,0.0,0.0,1.0,1.0,,,,0.21,0.16,0.37,0.21,0.37,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-2013,EPL,Manchester City,Joleon Lescott,eng ENG,DF,29.0,26.0,17.0,1551.0,17.2,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,,,,0.06,0.0,0.06,0.06,0.06,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-2013,EPL,Manchester City,Javi García,es ESP,"DF,MF",25.0,24.0,17.0,1494.0,16.6,2.0,0.0,2.0,2.0,0.0,0.0,5.0,0.0,,,,0.12,0.0,0.12,0.12,0.12,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-2013,EPL,Manchester City,Edin Džeko,ba BIH,FW,26.0,32.0,16.0,1822.0,20.2,14.0,3.0,17.0,14.0,0.0,1.0,4.0,0.0,,,,0.69,0.15,0.84,0.69,0.84,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-2013,EPL,Manchester City,Aleksandar Kolarov,rs SRB,DF,26.0,20.0,11.0,1056.0,11.7,1.0,2.0,3.0,1.0,0.0,0.0,5.0,0.0,,,,0.09,0.17,0.26,0.09,0.26,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-2013,EPL,Manchester City,Kolo Touré,ci CIV,DF,31.0,15.0,10.0,922.0,10.2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-2013,EPL,Manchester City,Micah Richards,eng ENG,DF,24.0,7.0,7.0,612.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-2013,EPL,Manchester City,Mario Balotelli,it ITA,FW,21.0,14.0,7.0,590.0,6.6,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,,,,0.15,0.0,0.15,0.15,0.15,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-2013,EPL,Manchester City,Jack Rodwell,eng ENG,"DF,MF",21.0,11.0,6.0,498.0,5.5,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,,,,0.36,0.0,0.36,0.36,0.36,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-2013,EPL,Manchester City,Maicon Sisenando,br BRA,DF,31.0,9.0,4.0,521.0,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-2013,EPL,Manchester City,Scott Sinclair,eng ENG,"FW,MF",23.0,11.0,2.0,198.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-2013,EPL,Manchester City,Nigel de Jong,nl NED,MF,27.0,1.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-2013,EPL,Manchester City,Karim Rekik,nl NED,DF,17.0,1.0,1.0,83.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-2013,EPL,Manchester City,Abdul Razak,ci CIV,MF,19.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-2013,EPL,Manchester City,Squad Total,,,26.7,38.0,418.0,,,64.0,45.0,109.0,60.0,4.0,6.0,63.0,3.0,,,,1.68,1.18,2.87,1.58,2.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-2013,EPL,Manchester City,Opponent Total,,,26.9,38.0,418.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-2013,EPL,Chelsea,Petr Čech,cz CZE,GK,30.0,,36.0,3195.0,35.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,Matches,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-2013,EPL,Chelsea,Branislav Ivanović,rs SRB,DF,28.0,,33.0,2946.0,32.7,5.0,1.0,6.0,5.0,0.0,0.0,4.0,1.0,,,,0.15,0.03,0.18,0.15,0.18,Matches,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-2013,EPL,Chelsea,Ashley Cole,eng ENG,DF,31.0,,31.0,2790.0,31.0,1.0,2.0,3.0,1.0,0.0,0.0,3.0,0.0,,,,0.03,0.06,0.1,0.03,0.1,Matches,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-2013,EPL,Chelsea,Juan Mata,es ESP,"FW,MF",24.0,,31.0,2727.0,30.3,11.0,12.0,23.0,11.0,0.0,0.0,3.0,0.0,,,,0.36,0.4,0.76,0.36,0.76,Matches,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-2013,EPL,Chelsea,Eden Hazard,be BEL,"FW,MF",21.0,,31.0,2624.0,29.2,9.0,11.0,20.0,7.0,2.0,2.0,2.0,0.0,,,,0.31,0.38,0.69,0.24,0.62,Matches,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-2013,EPL,Chelsea,David Luiz,br BRA,"DF,MF",25.0,,29.0,2632.0,29.2,2.0,2.0,4.0,2.0,0.0,0.0,8.0,0.0,,,,0.07,0.07,0.14,0.07,0.14,Matches,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-2013,EPL,Chelsea,Fernando Torres,es ESP,FW,28.0,,28.0,2572.0,28.6,8.0,6.0,14.0,7.0,1.0,1.0,5.0,1.0,,,,0.28,0.21,0.49,0.24,0.45,Matches,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-2013,EPL,Chelsea,Ramires,br BRA,MF,25.0,,28.0,2524.0,28.0,5.0,1.0,6.0,5.0,0.0,0.0,9.0,1.0,,,,0.18,0.04,0.21,0.18,0.21,Matches,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-2013,EPL,Chelsea,Oscar,br BRA,MF,20.0,,24.0,2292.0,25.5,4.0,5.0,9.0,3.0,1.0,1.0,2.0,0.0,,,,0.16,0.2,0.35,0.12,0.31,Matches,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-2013,EPL,Chelsea,Gary Cahill,eng ENG,DF,26.0,,24.0,2219.0,24.7,2.0,2.0,4.0,2.0,0.0,0.0,1.0,0.0,,,,0.08,0.08,0.16,0.08,0.16,Matches,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-2013,EPL,Chelsea,César Azpilicueta,es ESP,"DF,MF",22.0,,24.0,2199.0,24.4,0.0,4.0,4.0,0.0,0.0,0.0,4.0,0.0,,,,0.0,0.16,0.16,0.0,0.16,Matches,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-2013,EPL,Chelsea,Frank Lampard,eng ENG,MF,34.0,,21.0,1904.0,21.2,15.0,1.0,16.0,10.0,5.0,6.0,2.0,0.0,,,,0.71,0.05,0.76,0.47,0.52,Matches,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-2013,EPL,Chelsea,John Obi Mikel,ng NGA,MF,25.0,,19.0,1620.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,Matches,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-2013,EPL,Chelsea,Ryan Bertrand,eng ENG,"DF,MF",22.0,,14.0,1286.0,14.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,Matches,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-2013,EPL,Chelsea,Victor Moses,ng NGA,"DF,FW",21.0,,12.0,1125.0,12.5,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,,,,0.08,0.08,0.16,0.08,0.16,Matches,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-2013,EPL,Chelsea,John Terry,eng ENG,DF,31.0,,11.0,950.0,10.6,4.0,0.0,4.0,4.0,0.0,0.0,1.0,0.0,,,,0.38,0.0,0.38,0.38,0.38,Matches,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-2013,EPL,Chelsea,Demba Ba,sn SEN,FW,27.0,,11.0,868.0,9.6,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,,,,0.21,0.0,0.21,0.21,0.21,Matches,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-2013,EPL,Chelsea,Oriol Romeu,es ESP,MF,20.0,,4.0,236.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,Matches,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-2013,EPL,Chelsea,Ross Turnbull,eng ENG,GK,27.0,,2.0,225.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,Matches,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-2013,EPL,Chelsea,Marko Marin,de GER,"FW,MF",23.0,,2.0,144.0,1.6,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,,,,0.62,0.62,1.25,0.62,1.25,Matches,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-2013,EPL,Chelsea,Daniel Sturridge,eng ENG,"FW,MF",22.0,,1.0,168.0,1.9,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,0.54,0.0,0.54,0.54,0.54,Matches,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-2013,EPL,Chelsea,Raul Meireles,pt POR,MF,29.0,,1.0,102.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,Matches,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-2013,EPL,Chelsea,Nathan Aké,nl NED,"DF,MF",17.0,,1.0,92.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,Matches,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-2013,EPL,Chelsea,Yossi Benayoun,il ISR,MF,32.0,,0.0,59.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,Matches,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
