Season,League,Team,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_GA,Performance_GA90,Performance_SoTA,Performance_Saves,Performance_Save%,Performance_W,Performance_D,Performance_L,Performance_CS,Performance_CS%,Penalty Kicks_PKatt,Penalty Kicks_PKA,Penalty Kicks_PKsv,Penalty Kicks_PKm,Penalty Kicks_Save%,Unnamed: 23_level_0_Matches,S_e,L_e,T_e,U_n,U_n.1,U_n.2,U_n.3,P_l,P_l.1,P_l.2,P_l.3,P_e,P_e.1,P_e.2,P_e.3,P_e.4,P_e.5,P_e.6,P_e.7,P_e.8,P_e.9,P_e.10,P_e.11,P_e.12,P_e.13,P_e.14,U_n.4
2012-2013,EPL,Manchester Utd,David de Gea,es ESP,GK,21.0,28.0,28.0,2520.0,28.0,26.0,0.93,114.0,88.0,77.2,22.0,4.0,2.0,11.0,39.3,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-2013,EPL,Manchester Utd,Anders Lindegaard,dk DEN,GK,28.0,10.0,10.0,900.0,10.0,17.0,1.7,38.0,21.0,55.3,6.0,1.0,3.0,2.0,20.0,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-2013,EPL,Manchester Utd,Squad Total,,,27.3,38.0,38.0,3420.0,,43.0,1.13,152.0,109.0,71.7,28.0,5.0,5.0,13.0,34.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-2013,EPL,Manchester Utd,Opponent Total,,,27.0,38.0,38.0,,,,,,,,5.0,5.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-2013,EPL,Manchester City,Joe Hart,eng ENG,GK,25.0,38.0,38.0,3420.0,38.0,34.0,0.89,112.0,78.0,69.6,23.0,9.0,6.0,18.0,47.4,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-2013,EPL,Manchester City,Squad Total,,,26.7,38.0,38.0,3420.0,,34.0,0.89,112.0,78.0,69.6,23.0,9.0,6.0,18.0,47.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-2013,EPL,Manchester City,Opponent Total,,,26.9,38.0,38.0,,,,,,,,6.0,9.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-2013,EPL,Chelsea,Petr Čech,cz CZE,GK,30.0,36.0,36.0,3195.0,35.5,36.0,1.01,154.0,118.0,76.6,21.0,8.0,6.0,14.0,38.9,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-2013,EPL,Chelsea,Ross Turnbull,eng ENG,GK,27.0,3.0,2.0,225.0,2.5,3.0,1.2,8.0,5.0,62.5,1.0,1.0,1.0,0.0,0.0,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-2013,EPL,Chelsea,Squad Total,,,26.4,38.0,38.0,3420.0,,39.0,1.03,162.0,123.0,75.9,22.0,9.0,7.0,14.0,36.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
