Season,League,Team,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Unnamed: 4_level_0_90s,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Unnamed: 17_level_0_Matches,Performance_Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%,Unnamed: 21_level_0_Matches,S_e,L_e,T_e,U_n,U_n.1,U_n.2,U_n.3,U_n.4,P_e,P_e.1,P_e.2,P_e.3,P_e.4,P_e.5,P_e.6,P_e.7,P_e.8,P_e.9,P_e.10,P_e.11,P_e.12,A_e,A_e.1,A_e.2,U_n.5
2012-2013,EPL,Manchester Utd,Robin van Persie,nl NED,FW,28.0,34.7,6.0,0.0,,37.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-2013,EPL,Manchester Utd,Patrice Evra,fr FRA,DF,31.0,34.0,3.0,0.0,,34.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-2013,EPL,Manchester Utd,Michael Carrick,eng ENG,MF,31.0,33.8,3.0,0.0,,26.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-2013,EPL,Manchester Utd,David de Gea,es ESP,GK,21.0,28.0,0.0,0.0,,0.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-2013,EPL,Manchester Utd,Rafael,br BRA,"DF,MF",22.0,25.7,6.0,1.0,,38.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-2013,EPL,Manchester Utd,Rio Ferdinand,eng ENG,DF,33.0,25.8,2.0,0.0,,8.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-2013,EPL,Manchester Utd,Antonio Valencia,ec ECU,"DF,MF",26.0,24.5,6.0,0.0,,37.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-2013,EPL,Manchester Utd,Wayne Rooney,eng ENG,"FW,MF",26.0,22.4,7.0,0.0,,25.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-2013,EPL,Manchester Utd,Jonny Evans,nir NIR,DF,24.0,21.1,2.0,0.0,,13.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-2013,EPL,Manchester Utd,Nemanja Vidić,rs SRB,DF,30.0,18.0,2.0,0.0,,21.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-2013,EPL,Manchester Utd,Tom Cleverley,eng ENG,MF,22.0,16.1,1.0,0.0,,10.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-2013,EPL,Manchester Utd,Ashley Young,eng ENG,"DF,FW",27.0,15.2,1.0,0.0,,15.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-2013,EPL,Manchester Utd,Shinji Kagawa,jp JPN,"FW,MF",23.0,14.6,1.0,0.0,,9.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-2013,EPL,Manchester Utd,Danny Welbeck,eng ENG,"FW,MF",21.0,14.5,1.0,0.0,,13.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-2013,EPL,Manchester Utd,Phil Jones,eng ENG,"DF,MF",20.0,13.4,4.0,0.0,,14.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-2013,EPL,Manchester Utd,Ryan Giggs,wls WAL,"FW,MF",38.0,13.0,0.0,0.0,,11.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-2013,EPL,Manchester Utd,Chris Smalling,eng ENG,DF,22.0,11.3,1.0,0.0,,6.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-2013,EPL,Manchester Utd,Anders Lindegaard,dk DEN,GK,28.0,10.0,0.0,0.0,,0.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-2013,EPL,Manchester Utd,Javier Hernández,mx MEX,FW,24.0,10.6,1.0,0.0,,14.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-2013,EPL,Manchester Utd,Anderson,br BRA,MF,24.0,9.2,1.0,0.0,,8.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-2013,EPL,Manchester Utd,Paul Scholes,eng ENG,MF,37.0,8.6,7.0,0.0,,18.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-2013,EPL,Manchester Utd,Nani,pt POR,"FW,MF",25.0,7.0,1.0,0.0,,4.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-2013,EPL,Manchester Utd,Alexander Büttner,nl NED,"DF,MF",23.0,4.3,1.0,0.0,,8.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-2013,EPL,Manchester Utd,Darren Fletcher,sct SCO,MF,28.0,2.0,0.0,0.0,,2.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-2013,EPL,Manchester Utd,Nick Powell,eng ENG,"FW,MF",18.0,0.4,0.0,0.0,,0.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-2013,EPL,Manchester Utd,Squad Total,,,27.3,,57.0,1.0,,371.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-2013,EPL,Manchester Utd,Opponent Total,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-2013,EPL,Manchester City,Joe Hart,eng ENG,GK,25.0,38.0,1.0,0.0,,0.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-2013,EPL,Manchester City,Yaya Touré,ci CIV,MF,29.0,31.4,6.0,0.0,,43.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-2013,EPL,Manchester City,Pablo Zabaleta,ar ARG,"DF,MF",27.0,29.4,7.0,0.0,,43.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-2013,EPL,Manchester City,David Silva,es ESP,"FW,MF",26.0,27.9,2.0,0.0,,26.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-2013,EPL,Manchester City,Carlos Tevez,ar ARG,"FW,MF",28.0,26.6,3.0,0.0,,28.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-2013,EPL,Manchester City,Gareth Barry,eng ENG,MF,31.0,26.6,6.0,0.0,,44.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-2013,EPL,Manchester City,Gaël Clichy,fr FRA,DF,27.0,25.9,3.0,0.0,,17.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-2013,EPL,Manchester City,Vincent Kompany,be BEL,DF,26.0,24.9,3.0,1.0,,32.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-2013,EPL,Manchester City,Sergio Agüero,ar ARG,FW,24.0,21.6,2.0,0.0,,26.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-2013,EPL,Manchester City,Samir Nasri,fr FRA,"FW,MF",25.0,20.0,3.0,1.0,,6.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-2013,EPL,Manchester City,Matija Nastasić,rs SRB,DF,19.0,20.2,1.0,0.0,,20.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-2013,EPL,Manchester City,James Milner,eng ENG,"DF,MF",26.0,19.2,1.0,1.0,,33.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-2013,EPL,Manchester City,Joleon Lescott,eng ENG,DF,29.0,17.2,3.0,0.0,,9.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-2013,EPL,Manchester City,Javi García,es ESP,"DF,MF",25.0,16.6,5.0,0.0,,32.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-2013,EPL,Manchester City,Edin Džeko,ba BIH,FW,26.0,20.2,4.0,0.0,,16.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-2013,EPL,Manchester City,Aleksandar Kolarov,rs SRB,DF,26.0,11.7,5.0,0.0,,18.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-2013,EPL,Manchester City,Kolo Touré,ci CIV,DF,31.0,10.2,2.0,0.0,,12.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-2013,EPL,Manchester City,Micah Richards,eng ENG,DF,24.0,6.8,2.0,0.0,,8.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-2013,EPL,Manchester City,Mario Balotelli,it ITA,FW,21.0,6.6,2.0,0.0,,16.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-2013,EPL,Manchester City,Jack Rodwell,eng ENG,"DF,MF",21.0,5.5,2.0,0.0,,12.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-2013,EPL,Manchester City,Maicon Sisenando,br BRA,DF,31.0,5.8,0.0,0.0,,11.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-2013,EPL,Manchester City,Scott Sinclair,eng ENG,"FW,MF",23.0,2.2,0.0,0.0,,2.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-2013,EPL,Manchester City,Nigel de Jong,nl NED,MF,27.0,1.0,0.0,0.0,,0.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-2013,EPL,Manchester City,Karim Rekik,nl NED,DF,17.0,0.9,0.0,0.0,,2.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-2013,EPL,Manchester City,Abdul Razak,ci CIV,MF,19.0,0.0,0.0,0.0,,0.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-2013,EPL,Manchester City,Squad Total,,,26.7,,63.0,3.0,,456.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-2013,EPL,Manchester City,Opponent Total,,,26.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-2013,EPL,Chelsea,Petr Čech,cz CZE,GK,30.0,35.5,1.0,0.0,,0.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-2013,EPL,Chelsea,Branislav Ivanović,rs SRB,DF,28.0,32.7,4.0,1.0,,20.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-2013,EPL,Chelsea,Ashley Cole,eng ENG,DF,31.0,31.0,3.0,0.0,,14.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-2013,EPL,Chelsea,Juan Mata,es ESP,"FW,MF",24.0,30.3,3.0,0.0,,16.0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
